NQUEST;Y;YL;YL1;YL2;YT;YTP;YTP1;YTP2;YTA;YTA1;YTA11;YTA12;YTA2;YTA3;YTA31;YTA32;YTA4;YTA5;YM;YC;YCA;YCA1;YCA2;YCF;YCF1;YCF2;YCF3;YCF4;CLY;CLY2
924794;2.648.973.266;20.777.310.924;20777.31;0;72.268.907.563;0;0;0;72.268.907.563;72.268.907.563;72.268.907.563;0;0;0;0;0;0;0;0;49.897.326.596;5100;0;5100;-1.102.673.404;37.186.443.267;0;67.866.707.025;21.532.049.072;5;3
924800;20600;0;0;0;18200;18200;18200;0;0;0;0;0;0;0;0;0;0;0;0;2400;2400;0;2400;0;0;0;0;0;4;2
924836;16.030.087.573;0;0;0;13696;13696;13696;0;0;0;0;0;0;0;0;0;0;0;0;2.334.087.573;2300;0;2300;34.087.572.994;34.087.572.994;0;0;0;3;2
924840;14.980.988.703;0;0;0;14950;14950;14950;0;0;0;0;0;0;0;0;0;0;0;0;30.988.702.722;0;0;0;30.988.702.722;30.988.702.722;0;0;0;2;1
924841;37.235.637.008;16000;16000;0;18200;18200;18200;0;0;0;0;0;0;0;0;0;0;0;0;30.356.370.081;3000;0;3000;3.563.700.813;3.563.700.813;0;0;0;7;4
924844;16.696.483.054;0;0;0;13650;13650;13650;0;0;0;0;0;0;0;0;0;0;0;0;30.464.830.541;3000;0;3000;46.483.054.083;46.483.054.083;0;0;0;3;2
924936;19.946.483.054;0;0;0;14300;14300;14300;0;0;0;0;0;0;0;0;0;0;0;0;56.464.830.541;5600;0;5600;46.483.054.083;46.483.054.083;0;0;0;3;2
924992;17.923.241.527;17900;17900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.241.527.042;0;0;0;23.241.527.042;23.241.527.042;0;0;0;3;2
925011;88.061.977.405;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.061.977.405;3600;0;3600;61.977.405.444;61.977.405.444;0;0;0;1;1
925015;11.055.494.351;0;0;0;6240;6240;6240;0;0;0;0;0;0;0;0;0;0;0;0;48.154.943.514;4800;0;4800;15.494.351.361;15.494.351.361;0;0;0;1;1
925027;29.696.483.054;23650;23650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.464.830.541;6000;0;6000;46.483.054.083;46.483.054.083;0;0;0;6;3
925029;63.862.055.834;57500;57500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.620.558.338;6000;0;6000;36.205.583.381;92.966.108.166;0;26.908.972.565;0;9;5
925068;11.064.790.962;0;0;0;7540;7540;7540;0;0;0;0;0;0;0;0;0;0;0;0;35.247.909.622;3500;0;3500;24.790.962.178;24.790.962.178;0;0;0;1;1
925111;14.472.203.677;0;0;0;12600;12600;12600;0;0;0;0;0;0;0;0;0;0;0;0;18.722.036.773;1800;0;1800;72.203.677.343;72.203.677.343;0;0;0;2;1
925112;92.647.909.622;0;0;0;6240;6240;6240;0;0;0;0;0;0;0;0;0;0;0;0;30.247.909.622;3000;0;3000;24.790.962.178;24.790.962.178;0;0;0;1;1
925114;2.571.155.933;0;0;0;21200;21200;21200;0;0;0;0;0;0;0;0;0;0;0;0;45.115.593.298;4400;0;4400;1.115.593.298;1.115.593.298;0;0;0;5;3
925115;38.257.043.786;26600;26600;0;6840;6240;6240;0;600;0;0;0;0;0;0;0;600;0;0;48.170.437.865;4800;0;4800;17.043.786.497;17.043.786.497;0;0;0;7;4
925116;15.430.988.703;0;0;0;13000;13000;13000;0;0;0;0;0;0;0;0;0;0;0;0;24.309.887.027;2400;0;2400;30.988.702.722;30.988.702.722;0;0;0;2;1
925117;28.500.347.092;1100;1100;0;24200;21000;21000;0;3200;2000;0;2000;0;0;0;0;1200;0;0;32.003.470.918;3000;0;3000;20.034.709.181;37.186.443.267;16.316.064.854;0;0;6;3
925118;21.796.875.787;0;0;0;19110;19110;19110;0;0;0;0;0;0;0;0;0;0;0;0;26.868.757.869;2600;0;2600;8.687.578.688;49.581.924.355;37.293.862.524;0;0;4;2
925120;38.730.988.703;0;0;0;35100;35100;35100;0;0;0;0;0;0;0;0;0;0;0;0;36.309.887.027;3600;0;3600;30.988.702.722;30.988.702.722;0;0;0;7;4
925201;19.000.858.373;0;0;0;15400;15400;15400;0;0;0;0;0;0;0;0;0;0;0;0;36.008.583.729;3600;0;3600;0.8583729119;0.8583729119;0;0;0;3;2
925204;13.054.090.909;20000;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100000;10.540.909.088;10200;0;10200;34.090.908.752;18.320.932.599;0;15.769.976.153;0;10;5
925216;3.601.053.601;12000;12000;0;13000;13000;13000;0;0;0;0;0;0;0;0;0;0;0;8000;30.105.360.098;3000;0;3000;10.536.009.771;10.536.009.771;0;0;0;7;4
925223;44.604.458.254;35000;35000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.044.582.539;9600;0;9600;44.582.538.625;44.582.538.625;0;0;0;8;4
925226;98.015.494.351;5000;5000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.015.494.351;4800;0;4800;15.494.351.361;15.494.351.361;0;0;0;1;1
925229;29.292.339.755;23400;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.923.397.546;6000;0;6000;-1.076.602.454;0;0;0;10.766.024.536;6;3
925246;70.804.648.305;16800;16800;0;33600;33600;33600;0;0;0;0;0;0;0;0;0;0;0;15000;54.046.483.054;5400;0;5400;46.483.054.083;46.483.054.083;0;0;0;10;5
925250;1.080.309.887;0;0;0;8400;8400;8400;0;0;0;0;0;0;0;0;0;0;0;0;24.030.988.703;2400;0;2400;30.988.702.722;30.988.702.722;0;0;0;1;1
925281;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;2400;0;2400;0;0;0;0;0;1;1
925284;26.047.172.116;20000;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60.471.721.161;6000;0;6000;47.172.116.063;77.471.756.805;0;39.424.940.383;0;5;3
925291;18.600.619.774;16800;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.006.197.741;1800;0;1800;0.6197740544;0.6197740544;0;0;0;3;2
925312;2.980.309.887;17000;17000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11000;18.030.988.703;1800;0;1800;30.988.702.722;30.988.702.722;0;0;0;6;3
925316;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2400;2400;0;2400;0;0;0;0;0;1;1
925362;20.640.444.835;17200;17000;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34.404.448.347;3400;0;3400;40.444.834.732;21.204.084.797;19.240.749.935;0;0;4;2
925453;7600;0;0;0;5200;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;2400;2400;0;2400;0;0;0;0;0;1;1
925463;15.609.296.611;0;0;0;15600;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;92.966.108.166;0;0;0;92.966.108.166;92.966.108.166;0;0;0;2;1
925487;13.808.448.027;9600;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.084.480.269;4200;0;4200;84.480.268.586;84.480.268.586;0;0;0;2;1
925488;24.452.109.108;16000;16000;0;8400;8400;8400;0;0;0;0;0;0;0;0;0;0;0;0;52.109.107.775;0;0;0;52.109.107.775;52.109.107.775;0;0;0;5;3
925491;72.701.093.127;0;0;0;4260;4260;4260;0;0;0;0;0;0;0;0;0;0;0;0;30.101.093.127;3000;0;3000;1.010.931.275;1.010.931.275;0;0;0;1;1
925496;9600;0;0;0;6000;6000;6000;0;0;0;0;0;0;0;0;0;0;0;0;3600;3600;0;3600;0;0;0;0;0;1;1
925502;22.115.284.717;0;0;0;22100;22100;22100;0;0;0;0;0;0;0;0;0;0;0;0;15.284.717.371;0;0;0;15.284.717.371;15.284.717.371;0;0;0;4;2
925503;58.610.619.562;0;0;0;4956;0;0;0;4956;0;0;0;0;0;0;0;0;4956;0;90.506.195.623;900;0;900;50.619.562.332;50.619.562.332;0;0;0;1;1
925508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
925510;19.017.335.573;0;0;0;8400;8400;8400;0;0;0;0;0;0;0;0;0;0;0;7000;36.173.355.732;3600;0;3600;17.335.573.181;17.335.573.181;0;0;0;3;2
925521;97.486.483.054;0;0;0;6144;6144;6144;0;0;0;0;0;0;0;0;0;0;0;0;36.046.483.054;3600;0;3600;46.483.054.083;46.483.054.083;0;0;0;1;1
925541;11.311.717.339;0;0;0;11280;11280;11280;0;0;0;0;0;0;0;0;0;0;0;0;31.717.338.686;0;0;0;31.717.338.686;31.717.338.686;0;0;0;1;1
925543;48.092.966.108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48.092.966.108;4800;0;4800;92.966.108.166;92.966.108.166;0;0;0;1;1
925579;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;3000;3000;0;3000;0;0;0;0;0;1;1
925752;33.582.966.108;0;0;0;25490;25490;25490;0;0;0;0;0;0;0;0;0;0;0;0;80.929.661.082;8000;0;8000;92.966.108.166;92.966.108.166;0;0;0;6;3
925757;17.663.861.472;0;0;0;11570;11570;11570;0;0;0;0;0;0;0;0;0;0;0;0;60.938.614.723;6000;0;6000;93.861.472.349;93.861.472.349;0;0;0;3;2
925759;15600;0;0;0;7800;0;0;0;7800;600;0;600;0;0;0;0;0;7200;0;7800;7800;0;7800;0;0;0;0;0;2;1
925772;49.121.643.705;0;0;0;44200;44200;44200;0;0;0;0;0;0;0;0;0;0;0;0;4.921.643.705;4800;0;4800;12.164.370.501;12.164.370.501;0;0;0;8;4
925781;38.069.296.611;11000;11000;0;16260;16260;16260;0;0;0;0;0;0;0;0;0;0;0;6000;48.092.966.108;4800;0;4800;92.966.108.166;92.966.108.166;0;0;0;7;4
925868;63.993.384.184;20000;20000;0;37700;37700;37700;0;0;0;0;0;0;0;0;0;0;0;0;62.933.841.838;6250;0;6250;43.384.183.811;43.384.183.811;0;0;0;9;5
925956;18.630.988.703;0;0;0;15600;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;30.309.887.027;3000;0;3000;30.988.702.722;30.988.702.722;0;0;0;3;2
926095;34.359.315.608;3500;3500;0;25200;25200;25200;0;0;0;0;0;0;0;0;0;0;0;0;56.593.156.084;5600;0;5600;59.315.608.362;30.988.702.722;0;71.289.172.441;15.072.434.351;7;4
926099;28600;6000;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22600;22600;4800;17800;0;0;0;0;0;6;3
926101;47.213.015.255;20000;20000;0;22800;22800;22800;0;0;0;0;0;0;0;0;0;0;0;0;44.130.152.551;4400;0;4400;13.015.255.143;13.015.255.143;0;0;0;8;4
926179;2.160.309.887;0;0;0;15600;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;60.030.988.703;6000;0;6000;30.988.702.722;30.988.702.722;0;0;0;4;2
926184;9870;0;0;0;5070;3770;3770;0;1300;0;0;0;0;0;0;0;1300;0;0;4800;4800;0;4800;0;0;0;0;0;1;1
926224;1.800.309.887;9600;9600;0;6000;6000;6000;0;0;0;0;0;0;0;0;0;0;0;0;24.030.988.703;2400;0;2400;30.988.702.722;30.988.702.722;0;0;0;3;2
926269;42.061.977.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.061.977.405;4200;0;4200;61.977.405.444;61.977.405.444;0;0;0;1;1
926274;17.311.408.757;0;0;0;11908;11908;11908;0;0;0;0;0;0;0;0;0;0;0;0;54.034.087.573;5400;0;5400;34.087.572.994;34.087.572.994;0;0;0;3;2
926276;12000;6000;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;6000;0;0;0;0;0;2;1
926278;30.737.186.443;0;0;0;24700;24700;24700;0;0;0;0;0;0;0;0;0;0;0;0;60.371.864.433;6000;0;6000;37.186.443.267;37.186.443.267;0;0;0;6;3
926331;17830;0;0;0;11830;11830;11830;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;6000;0;0;0;0;0;3;2
926401;1.440.309.887;0;0;0;12000;12000;12000;0;0;0;0;0;0;0;0;0;0;0;0;24.030.988.703;2400;0;2400;30.988.702.722;30.988.702.722;0;0;0;2;1
926421;19200;15000;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4200;4200;0;4200;0;0;0;0;0;3;2
926423;28.297.141.186;18000;18000;0;4500;0;0;0;4500;4500;0;4500;0;0;0;0;0;0;0;57.971.411.862;6084;0;6084;-2.868.588.138;0.2351738172;0;0;28.709.398.763;6;3
926448;46.046.483.054;0;0;0;31200;31200;31200;0;0;0;0;0;0;0;0;0;0;0;10000;48.464.830.541;4800;0;4800;46.483.054.083;46.483.054.083;0;0;0;8;4
926493;42.061.667.518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.061.667.518;4200;0;4200;61.667.518.417;61.667.518.417;0;0;0;1;1
926503;18500;8000;8000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10500;10500;0;10500;0;0;0;0;0;3;2
926585;21.657.747.176;0;0;0;16250;16250;16250;0;0;0;0;0;0;0;0;0;0;0;0;54.077.471.757;5400;0;5400;77.471.756.805;77.471.756.805;0;0;0;4;2
926645;4.998.601.951;3100;3100;0;40040;40040;40040;0;0;0;0;0;0;0;0;0;0;0;0;68.460.195.098;6600;0;6600;24.601.950.978;557.796.649;0;19.023.984.488;0;8;4
926676;31.330.988.703;0;0;0;9900;9100;9100;0;800;800;0;800;0;0;0;0;0;0;16000;54.309.887.027;5400;1200;4200;30.988.702.722;30.988.702.722;0;0;0;6;3
926719;43.111.296.611;18962;18200;762;20540;20540;20540;0;0;0;0;0;0;0;0;0;0;0;0;36.092.966.108;3600;0;3600;92.966.108.166;92.966.108.166;0;0;0;8;4
926723;19.237.583.792;0;0;0;6400;4200;4200;0;2200;0;0;0;0;0;0;0;2200;0;0;12.837.583.792;12800;4300;8500;37.583.791.541;37.189.542.137;0;0.3942494038;0;3;2
926769;15.610.846.046;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.846.045.953;0;0;0;10.846.045.953;10.846.045.953;0;0;0;2;1
926849;3.116.910.542;20200;20000;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.096.910.542;10800;0;10800;16.910.541.953;4.965.914.931;0;11.944.627.022;0;6;3
926851;15.903.020.564;0;0;0;12350;12350;12350;0;0;0;0;0;0;0;0;0;0;0;0;35.530.205.641;3600;0;3600;-4.697.943.586;24.794.061.048;0;0;71.773.496.908;2;1
926856;25.501.326.827;14000;14000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8500;30.013.268.267;3000;0;3000;13.268.267.335;13.268.267.335;0;0;0;5;3
926857;14130;0;0;0;10530;10530;10530;0;0;0;0;0;0;0;0;0;0;0;0;3600;3600;0;3600;0;0;0;0;0;2;1
926859;12.700.619.774;0;0;0;9100;9100;9100;0;0;0;0;0;0;0;0;0;0;0;0;36.006.197.741;3600;0;3600;0.6197740544;0.6197740544;0;0;0;2;1
926864;19850;0;0;0;16250;16250;16250;0;0;0;0;0;0;0;0;0;0;0;0;3600;3600;0;3600;0;0;0;0;0;3;2
926868;40.010.846.046;15000;15000;0;20800;20800;20800;0;0;0;0;0;0;0;0;0;0;0;0;4.210.846.046;4200;0;4200;10.846.045.953;10.846.045.953;0;0;0;7;4
926870;12440;0;0;0;8840;8840;8840;0;0;0;0;0;0;0;0;0;0;0;0;3600;3600;0;3600;0;0;0;0;0;2;1
926901;21.314.158.717;0;0;0;14105;14105;14105;0;0;0;0;0;0;0;0;0;0;0;0;72.091.587.168;7200;0;7200;91.587.168.245;91.587.168.245;0;0;0;4;2
926908;27.040.681.853;0;0;0;15600;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;11.440.681.853;8400;0;8400;30.406.818.535;0.3724678654;0;30.403.093.856;0;5;3
926909;32.633.060.713;0;0;0;23400;23400;23400;0;0;0;0;0;0;0;0;0;0;0;0;92.330.607.134;9160;0;9160;73.060.713.362;73.060.713.362;0;0;0;6;3
926941;51.042.762.949;0;0;0;2900;0;0;0;2900;0;0;0;0;0;0;0;2900;0;42000;61.427.629.491;6100;0;6100;42.762.949.136;42.762.949.136;0;0;0;9;5
926950;38.512.325.324;0;0;0;32700;32500;32500;0;200;200;0;200;0;0;0;0;0;0;0;58.123.253.239;4800;0;4800;10.123.253.239;15.978.850.792;0;852.536.816;0;7;4
926966;33.270.569.002;6300;6300;0;21684;21684;21684;0;0;0;0;0;0;0;0;0;0;0;0;52.865.690.021;6000;0;6000;-7.134.309.979;43.039.712.183;0;0;71.773.496.908;6;3
926972;20.102.638.178;0;0;0;11700;11700;11700;0;0;0;0;0;0;0;0;0;0;0;0;84.026.381.784;8400;0;8400;26.381.784.049;26.381.784.049;0;0;0;3;2
926973;40.564.003.853;30100;28600;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.464.003.853;10780;1600;9180;-3.159.961.467;78.758.086.247;0;0;39.475.423.299;7;4
927002;41.130.988.703;0;0;0;35100;35100;35100;0;0;0;0;0;0;0;0;0;0;0;0;60.309.887.027;6000;0;6000;30.988.702.722;30.988.702.722;0;0;0;7;4
927023;52.616.340.288;46.421.686.747;46421.69;0;2.178.313.253;0;0;0;2.178.313.253;1.178.313.253;57.831.325.301;600;0;0;0;0;1000;0;0;40.163.402.879;5750;0;5750;-1.733.659.712;24.790.962.178;0;0;17.584.506.742;9;5
927056;44.786.768.368;0;0;0;35100;35100;35100;0;0;0;0;0;0;0;0;0;0;0;0;96.867.683.676;9600;0;9600;86.768.367.622;86.768.367.622;0;0;0;8;4
927092;36.089.867.238;43850;43000;850;-20000;0;0;0;-20000;0;0;0;0;-20000;0;20000;0;0;0;12.239.867.238;12150;0;12150;89.867.237.894;89.867.237.894;0;0;0;7;4
927097;50.661.977.405;0;0;0;44200;44200;44200;0;0;0;0;0;0;0;0;0;0;0;0;64.619.774.054;6400;0;6400;61.977.405.444;61.977.405.444;0;0;0;9;5
927108;54.970.429.159;18370.34;18370.34;0;19329.66;18200;18200;0;1129.66;1129.66;1129.66;0;0;0;0;0;0;0;5000;12.270.429.159;13000;1000;12000;-7.295.708.412;10.846.045.953;0;59.137.410.574;89.716.871.135;9;5
927111;41.007.914.246;35.315.819.821;35315.82;0;16.841.801.785;0;0;0;16.841.801.785;11.841.801.785;68.418.017.852;500;0;0;0;0;500;0;0;40.079.142.457;5400;0;5400;-1.392.085.754;43.384.183.811;0;0;14.354.699.382;7;4
927117;58.268.175.146;36740.68;36740.68;0;2259.32;0;0;0;2259.32;2259.32;2259.32;0;0;0;0;0;0;0;0;19.268.175.146;19200;9600;9600;68.175.145.989;68.175.145.989;0;0;0;9;5
927127;3.174.087.573;0;0;0;26000;26000;26000;0;0;0;0;0;0;0;0;0;0;0;0;57.408.757.299;5400;0;5400;34.087.572.994;34.087.572.994;0;0;0;6;3
927128;37.846.483.054;15000;15000;0;15600;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;72.464.830.541;7200;0;7200;46.483.054.083;46.483.054.083;0;0;0;7;4
927131;10.042.479.096;0;0;0;8840;8840;8840;0;0;0;0;0;0;0;0;0;0;0;0;12.024.790.962;1200;0;1200;24.790.962.178;24.790.962.178;0;0;0;1;1
927175;25.132.546.218;0;0;0;16900;16900;16900;0;0;0;0;0;0;0;0;0;0;0;0;82.325.462.178;8200;0;8200;32.546.217.785;32.546.217.785;0;0;0;5;3
927180;35.630.988.703;27000;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.309.887.027;8600;0;8600;30.988.702.722;30.988.702.722;0;0;0;7;4
927183;36.630.988.703;25000;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;66.309.887.027;6600;0;6600;30.988.702.722;30.988.702.722;0;0;0;7;4
927196;14700;0;0;0;11700;11700;11700;0;0;0;0;0;0;0;0;0;0;0;0;3000;3000;0;3000;0;0;0;0;0;2;1
927250;16.209.863.207;7500;7500;0;4500;0;0;0;4500;4500;0;4500;0;0;0;0;0;0;0;42.098.632.073;4200;0;4200;9.863.207.276;9.863.207.276;0;0;0;3;2
927356;41.520.142.657;20000;20000;0;12500;32500;32500;0;-20000;0;0;0;0;-20000;0;20000;0;0;0;90.201.426.568;9000;0;9000;20.142.656.769;20.142.656.769;0;0;0;8;4
927362;37.015.494.351;0;0;0;28600;28600;28600;0;0;0;0;0;0;0;0;0;0;0;0;84.154.943.514;8400;0;8400;15.494.351.361;15.494.351.361;0;0;0;7;4
927373;32.604.648.305;32600;32600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.483.054.083;0;0;0;46.483.054.083;46.483.054.083;0;0;0;6;3
927439;11660;0;0;0;8060;8060;8060;0;0;0;0;0;0;0;0;0;0;0;0;3600;3600;0;3600;0;0;0;0;0;1;1
927441;16.637.186.443;0;0;0;13000;13000;13000;0;0;0;0;0;0;0;0;0;0;0;0;36.371.864.433;3600;0;3600;37.186.443.267;37.186.443.267;0;0;0;3;2
927473;20.821.165.466;11.666.666.667;11666.67;0;13.333.333.333;0;0;0;13.333.333.333;13.333.333.333;13.333.333.333;0;0;0;0;0;0;0;0;78.211.654.656;7800;0;7800;21.165.465.612;21.165.465.612;0;0;0;4;2
927532;795.586.328;0;0;0;6110;6110;6110;0;0;0;0;0;0;0;0;0;0;0;0;184.586.328;1800;0;1800;45.863.280.029;45.863.280.029;0;0;0;1;1
927537;27.030.988.703;0;0;0;23400;23400;23400;0;0;0;0;0;0;0;0;0;0;0;0;36.309.887.027;3600;0;3600;30.988.702.722;30.988.702.722;0;0;0;5;3
927621;27.787.710.903;0;0;0;5360;3360;3360;0;2000;0;0;0;0;0;0;0;2000;0;15000;74.277.109.033;7200;0;7200;22.771.090.332;30.278.670.665;46.617.328.155;1.508.149.045;0;5;3
927631;24.113.016.936;0;0;0;18000;18000;18000;0;0;0;0;0;0;0;0;0;0;0;0;61.130.169.363;6000;0;6000;11.301.693.626;11.301.693.626;0;0;0;5;3
927632;27.889.742.739;0;0;0;10560;10560;10560;0;0;0;0;0;0;0;0;0;0;0;10000;73.297.427.387;7200;0;7200;1.297.427.387;1.297.427.387;0;0;0;5;3
927647;94.711.040.126;0;0;0;9444;9444;9444;0;0;0;0;0;0;0;0;0;0;0;0;27.104.012.613;0;0;0;27.104.012.613;27.104.012.613;0;0;0;1;1
927654;20.418.599.265;14400;14400;0;6000;1200;1200;0;4800;4800;4800;0;0;0;0;0;0;0;0;18.599.265.105;0;0;0;18.599.265.105;18.599.265.105;0;0;0;4;2
927669;11.156.661.411;5000;5000;0;2800;0;0;0;2800;2800;0;2800;0;0;0;0;0;0;0;33.566.614.113;4200;0;4200;-8.433.385.887;0;0;0;84.333.858.867;1;1
927673;46.126.147.953;0;0;0;35100;35100;35100;0;0;0;0;0;0;0;0;0;0;0;0;11.026.147.953;10500;4500;6000;52.614.795.267;61.977.405.444;0;51.995.021.213;0;8;4
927679;45.826.483.054;0;0;0;39780;39780;39780;0;0;0;0;0;0;0;0;0;0;0;0;60.464.830.541;6000;0;6000;46.483.054.083;46.483.054.083;0;0;0;8;4
927686;26.273.024.863;0;0;0;20800;20800;20800;0;0;0;0;0;0;0;0;0;0;0;0;54.730.248.625;5400;0;5400;73.024.862.505;30.988.702.722;69.925.992.233;0;0;5;3
927687;46.508.753.969;0;0;0;23790;23790;23790;0;0;0;0;0;0;0;0;0;0;0;0;22.718.753.969;22100;11300;10800;61.875.396.936;15.494.351.361;0;603.259.618;0;8;4
927693;3.869.656.079;34000;34000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.965.607.903;9600;0;9600;-490.343.921;30.988.702.722;0;0;49.344.279.124;7;4
927696;20.506.197.741;19000;19000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;61.977.405.444;0;0;0;61.977.405.444;61.977.405.444;0;0;0;4;2
927704;26.015.494.351;0;0;0;1200;0;0;0;1200;0;0;0;0;0;0;0;1200;0;20000;48.154.943.514;4800;0;4800;15.494.351.361;15.494.351.361;0;0;0;5;3
927709;28.520.846.046;0;0;0;24310;24310;24310;0;0;0;0;0;0;0;0;0;0;0;0;4.210.846.046;4200;0;4200;10.846.045.953;10.846.045.953;0;0;0;6;3
927716;25400;0;0;0;18200;18200;18200;0;0;0;0;0;0;0;0;0;0;0;0;7200;7200;0;7200;0;0;0;0;0;5;3
927721;19.004.140.984;19000;19000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.409.840.325;0;0;0;41.409.840.325;41.409.840.325;0;0;0;3;2
927798;21.692.966.108;0;0;0;17400;17400;17400;0;0;0;0;0;0;0;0;0;0;0;0;42.929.661.082;4200;0;4200;92.966.108.166;92.966.108.166;0;0;0;4;2
927802;26.667.889.832;18000;18000;0;3840;3640;3640;0;200;1200;1200;0;0;-1000;0;1000;0;0;0;48.278.898.324;4800;0;4800;2.788.983.245;2.788.983.245;0;0;0;5;3
927805;27.021.692.092;0;0;0;10800;9600;9600;0;1200;0;0;0;0;0;0;0;1200;0;12000;42.216.920.919;4200;0;4200;21.692.091.905;21.692.091.905;0;0;0;5;3
927814;59.987.481.651;55000;55000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.874.816.515;4800;0;4800;18.748.165.147;18.748.165.147;0;0;0;9;5
927836;86.061.977.405;8600;8600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61.977.405.444;0;0;0;61.977.405.444;61.977.405.444;0;0;0;1;1
927841;19.809.296.611;0;0;0;15600;15600;15600;0;0;0;0;0;0;0;0;0;0;0;0;42.092.966.108;4200;0;4200;92.966.108.166;92.966.108.166;0;0;0;3;2
927843;12.226.197.741;0;0;0;10920;10920;10920;0;0;0;0;0;0;0;0;0;0;0;0;13.061.977.405;1300;0;1300;61.977.405.444;61.977.405.444;0;0;0;2;1
927844;23.236.350.292;0;0;0;19500;19500;19500;0;0;0;0;0;0;0;0;0;0;0;0;3.736.350.292;3600;0;3600;13.635.029.198;13.635.029.198;0;0;0;4;2
927851;36.915.494.351;20000;20000;0;14300;14300;14300;0;0;0;0;0;0;0;0;0;0;0;0;26.154.943.514;2600;0;2600;15.494.351.361;15.494.351.361;0;0;0;7;4
927854;25.721.692.092;0;0;0;20800;20800;20800;0;0;0;0;0;0;0;0;0;0;0;0;49.216.920.919;4900;0;4900;21.692.091.905;21.692.091.905;0;0;0;5;3
927866;10.547.296.611;0;0;0;8138;8138;8138;0;0;0;0;0;0;0;0;0;0;0;0;24.092.966.108;2400;0;2400;92.966.108.166;92.966.108.166;0;0;0;1;1
927880;91.394.491.622;0;0;0;900;0;0;0;900;0;0;0;0;0;0;0;900;0;0;13.944.916.225;0;0;0;13.944.916.225;13.944.916.225;0;0;0;1;1
927882;1.349.846.046;0;0;0;9490;9490;9490;0;0;0;0;0;0;0;0;0;0;0;0;40.084.604.595;3900;0;3900;10.846.045.953;10.846.045.953;0;0;0;2;1
927910;14500;0;0;0;11500;0;0;0;11500;5500;0;5500;0;0;0;0;0;6000;0;3000;3000;0;3000;0;0;0;0;0;2;1
927917;12.165.494.351;0;0;0;9750;9750;9750;0;0;0;0;0;0;0;0;0;0;0;0;24.154.943.514;2400;0;2400;15.494.351.361;15.494.351.361;0;0;0;2;1
927941;13.373.769.697;0;0;0;9800;9600;9600;0;200;200;0;200;0;0;0;0;0;0;0;35.737.696.975;3600;0;3600;-2.623.030.255;24.790.962.178;0;0;28.709.398.763;2;1
