NQUEST,Y,CN,CD1,CD2,CD,C,S
806223,23324.331194,22200,0,2400,2400,24600,-1275.668806
806237,28698.361595,23040,0,0,0,23040,5658.3615945
806256,37779.665118,24960,0,1100,1100,26060,11719.665118
806261,34593.557223,18000,0,0,0,18000,16593.557223
806282,22752.659918,14400,0,0,0,14400,8352.6599183
806284,16800,16200,0,1000,1000,17200,-400
806289,17982.316715,13200,0,700,700,13900,4082.316715
806318,36128.186325,29400,0,0,0,29400,6728.1863254
806333,51518.212417,27000,0,0,0,27000,24518.212417
806339,35119.011393,18000,0,0,0,18000,17119.011393
806427,45514.503039,28320,0,800,800,29120,16394.503039
806430,133027.81784,60000,0,2400,2400,62400,70627.81784
806443,42313.476565,33600,0,1900,1900,35500,6813.4765646
806447,23463.844424,21000,0,790,790,21790,1673.8444237
806473,45019.181379,24000,28000,0,28000,52000,-6980.818621
806522,23323.224901,18000,0,850,850,18850,4473.2249012
806531,12725.32822,13200,0,0,0,13200,-474.67178
806532,62787.463343,38450,0,1000,1000,39450,23337.463343
806537,96745.262409,48500,0,500,500,49000,47745.262409
806540,39785.633274,28200,0,200,200,28400,11385.633274
806557,17212.66411,16200,0,0,0,16200,1012.66411
806560,17506.21415,14400,6000,0,6000,20400,-2893.78585
806563,49398.971314,36000,0,1600,1600,37600,11798.971314
806570,36140.61809,24000,0,0,0,24000,12140.61809
806578,151056.7464,53600,0,0,0,53600,97456.746404
806583,19763.32055,17400,0,0,0,17400,2363.32055
806586,21431.660275,20400,0,0,0,20400,1031.660275
806591,69590.764309,50120,0,400,400,50520,19070.764309
806601,18465.873891,13200,0,0,0,13200,5265.8738906
806628,47200,31200,0,0,0,31200,16000
806629,18766.512226,25200,0,0,0,25200,-6433.487774
806642,17737.99233,21600,0,0,0,21600,-3862.00767
806650,43918.996165,15600,0,0,0,15600,28318.996165
806661,36004.930502,32600,0,0,0,32600,3404.9305016
806700,20784.980825,19200,0,0,0,19200,1584.9808251
806729,14000,13200,0,0,0,13200,800
806860,21648.501532,24000,0,1500,1500,25500,-3851.498468
806983,22789.800557,19200,0,900,900,20100,2689.8005573
806993,27822.162193,18360,0,0,0,18360,9462.1621925
807050,21743.189683,18000,0,0,0,18000,3743.1896826
807051,2517.6738118,14400,0,0,0,14400,-11882.32619
807054,9700,16200,0,0,0,16200,-6500
807066,63798.409081,54000,0,0,0,54000,9798.4090805
807096,29442.570666,20400,0,1600,1600,22000,7442.5706663
807097,8000,11400,0,0,0,11400,-3400
807103,10002.450275,14400,0,0,0,14400,-4397.549725
807111,8900,7200,0,0,0,7200,1700
807118,24690.263025,19800,0,1100,1100,20900,3790.2630252
807128,107167.65003,76650,100,0,100,76750,30417.650034
807142,121287.64494,47400,0,2000,2000,49400,71887.644935
807146,62392.281811,36000,0,0,0,36000,26392.281811
807165,63687.566626,33600,28000,500,28500,62100,1587.5666259
807196,15690,14400,0,0,0,14400,1290
807229,18863.32055,15600,0,0,0,15600,3263.32055
807255,28006.332055,28800,0,0,0,28800,-793.667945
807288,44525.021391,25200,0,1200,1200,26400,18125.021391
807289,58350.796291,52800,6000,3000,9000,61800,-3449.203709
807303,114347.85184,86500,0,1000,1000,87500,26847.851838
807332,46650,31000,0,0,0,31000,15650
807404,18860,18240,0,0,0,18240,620
807441,66901.31288,51384,600,0,600,51984,14917.31288
807449,38412.66411,38200,0,300,300,38500,-87.33588999
807466,16406.193608,13200,0,0,0,13200,3206.1936083
807474,17556.968812,15600,0,0,0,15600,1956.9688124
807537,24064.710473,18000,0,0,0,18000,6064.7104729
807538,60696.561948,42720,-6500,1500,-5000,37720,22976.561948
807541,21588.435414,20400,0,0,0,20400,1188.4354137
807598,24502.887158,22560,0,1300,1300,23860,642.88715832
807600,30901.660275,19200,0,0,0,19200,11701.660275
807625,22412.66411,19800,0,0,0,19800,2612.66411
807648,14915,15600,0,0,0,15600,-685
807674,22719.110171,19800,0,0,0,19800,2919.1101709
807692,28504.41509,12000,0,0,0,12000,16504.41509
807703,46040.45888,16800,12000,6000,18000,34800,11240.45888
807761,97882.986106,19200,0,0,0,19200,78682.986106
807792,45646.768769,30000,0,0,0,30000,15646.768769
807849,11512.66411,10800,0,300,300,11100,412.66411001
807955,20389.96165,16800,0,2000,2000,18800,1589.9616501
807960,14618.996165,13800,0,0,0,13800,818.99616501
807962,21163.32055,16200,0,0,0,16200,4963.32055
807963,25562.66411,22200,0,0,0,22200,3362.66411
807965,35277.99233,13560,0,0,0,13560,21717.99233
807968,19518.996165,20400,0,0,0,20400,-881.003835
807986,37595.043744,26400,0,1200,1200,27600,9995.0437438
808002,12175.32822,8400,0,0,0,8400,3775.32822
808098,27098.131699,18000,0,0,0,18000,9098.1316993
808122,13740.127972,10200,0,0,0,10200,3540.1279723
808165,19517.660275,18600,0,600,600,19200,317.66027502
808169,32166.231488,22100,0,700,700,22800,9366.2314879
808182,23540,19200,0,1000,1000,20200,3340
808184,16803.702651,19450,0,0,0,19450,-2646.297349
808203,17306.988495,13800,0,500,500,14300,3006.988495
808309,24115.538773,24600,0,0,0,24600,-484.4612265
808310,11422.439878,9600,0,0,0,9600,1822.4398776
808313,21100,13200,0,0,0,13200,7900
808314,18023.501192,14400,0,0,0,14400,3623.5011923
808316,5400,8400,0,0,0,8400,-3000
808318,24566.84997,11900,0,800,800,12700,11866.84997
808319,7700,6000,0,0,0,6000,1700
808379,66659.250705,25200,0,0,0,25200,41459.250705
808450,32033.064603,20400,0,0,0,20400,11633.064603
808488,35813.32055,32800,0,0,0,32800,3013.32055
808573,10400,13800,0,0,0,13800,-3400
808595,92768.525336,35748,0,0,0,35748,57020.525336
808643,33144.324385,21600,0,0,0,21600,11544.324385
808712,23948.367528,21600,0,2100,2100,23700,248.36752776
808715,14366.332055,19200,0,100,100,19300,-4933.667945
808765,40156.473935,32400,0,600,600,33000,7156.4739345
808821,27731.660275,22800,0,1500,1500,24300,3431.660275
808824,21612.66411,15600,0,200,200,15800,5812.66411
808870,21025.32822,20400,7000,200,7200,27600,-6574.67178
808884,37135.45417,21600,0,540,540,22140,14995.45417
808888,0,3600,0,0,0,3600,-3600
808890,21318.271476,19200,0,300,300,19500,1818.2714761
808947,24063.32055,20400,0,400,400,20800,3263.32055
809038,11100,9600,0,0,0,9600,1500
809042,78526.6411,68400,0,0,0,68400,10126.6411
809043,29656.988495,21600,0,600,600,22200,7456.988495
809129,44744.81975,32400,0,0,0,32400,12344.81975
809204,55686.713773,28950,0,1300,1300,30250,25436.713773
809233,39635.459508,18000,0,1200,1200,19200,20435.459508
809254,6300,12000,-3500,0,-3500,8500,-2200
809268,13168.36296,9600,0,0,0,9600,3568.3629595
809285,40284.408212,33600,10000,0,10000,43600,-3315.591788
809289,61138.301375,43200,0,1000,1000,44200,16938.301375
809319,29000,18000,0,0,0,18000,11000
809351,11752.264595,14800,0,0,0,14800,-3047.735405
809382,7761.397699,4200,0,0,0,4200,3561.397699
809405,81139.168951,24000,0,0,0,24000,57139.168951
809446,37195.582986,25200,0,0,0,25200,11995.582986
809448,21434.826303,13800,0,0,0,13800,7634.8263025
809488,28038.998716,29200,0,0,0,29200,-1161.001284
809567,24112.58623,25300,0,0,0,25300,-1187.41377
809568,17449.144966,14400,0,0,0,14400,3049.1449657
809617,35375.98466,19800,0,0,0,19800,15575.98466
809628,25002.201665,22200,0,0,0,22200,2802.2016654
809644,110871.60097,54600,20000,700,20700,75300,35571.600966
809747,43404.216848,30000,0,0,0,30000,13404.216848
809786,18017.389019,15600,0,0,0,15600,2417.3890192
809823,22402.890613,20400,0,0,0,20400,2002.8906131
809825,24161.428001,21600,0,0,0,21600,2561.4280011
809835,40433.822468,26280,0,3000,3000,29280,11153.822468
809897,52732.227261,32400,0,0,0,32400,20332.227261
809918,47405.704866,45600,0,0,0,45600,1805.7048662
810027,44553.711814,33000,0,580,580,33580,10973.711814
810029,9369.8818862,11160,0,0,0,11160,-1790.118114
810039,20094.216496,15600,0,0,0,15600,4494.2164955
810042,28385.32822,16800,8000,0,8000,24800,3585.32822
810082,25226.157179,20760,0,800,800,21560,3666.1571788
810086,22700,24120,0,0,0,24120,-1420
810091,15528.857782,17400,0,790,790,18190,-2661.142218
810099,14300,13300,0,0,0,13300,1000
810104,14403.779483,13900,0,0,0,13900,503.77948349
810122,17517.362655,13850,0,0,0,13850,3667.3626548
810150,46389.30521,24000,0,0,0,24000,22389.30521
810161,13900,9600,0,0,0,9600,4300
810167,20725.32822,15700,0,0,0,15700,5025.32822
810180,16763.32055,11450,0,0,0,11450,5313.32055
810183,29662.66411,14450,10000,0,10000,24450,5212.66411
810186,14305.065644,19900,0,200,200,20100,-5794.934356
810365,25200,16200,0,0,0,16200,9000
810455,39759.539616,31200,0,0,0,31200,8559.539616
810508,59060.235325,34200,0,1700,1700,35900,23160.235325
810555,16011.081096,14040,0,1000,1000,15040,971.08109626
810572,15000,16800,0,0,0,16800,-1800
810778,27093.95598,18000,0,0,0,18000,9093.9559798
810818,10974.139472,19200,0,450,450,19650,-8675.860528
810835,97047.30507,44400,0,0,0,44400,52647.30507
810855,21028.82026,18600,3000,1500,4500,23100,-2071.17974
810980,85387.983733,48400,11000,1300,12300,60700,24687.983733
811035,44498.996165,34800,0,2500,2500,37300,7198.996165
811075,50768.6411,34800,0,0,0,34800,15968.6411
811149,42008.015941,21600,0,0,0,21600,20408.015941
811158,41671.651648,25800,0,0,0,25800,15871.651648
811168,62230.434995,34800,0,0,0,34800,27430.434995
811169,29708.885443,19200,0,0,0,19200,10508.885443
811187,47044.324385,39840,0,0,0,39840,7204.324385
811239,31054.671869,18960,0,0,0,18960,12094.671869
811242,41608.899116,18000,0,0,0,18000,23608.899116
811259,18236.859705,17600,0,0,0,17600,636.8597055
811277,42920.889016,32200,0,0,0,32200,10720.889016
811294,11200,15456,0,0,0,15456,-4256
811357,34031.660275,15600,0,0,0,15600,18431.660275
811447,50651.289646,27600,0,0,0,27600,23051.289646
811449,33206.332055,21600,0,0,0,21600,11606.332055
811506,15631.535392,17400,0,250,250,17650,-2018.464608
811534,24759.780857,24000,0,730,730,24730,29.78085737
811573,22889.96165,24200,0,200,200,24400,-1510.03835
811580,38266.028277,19900,0,0,0,19900,18366.028277
811583,29345.320978,25800,0,0,0,25800,3545.3209781
811608,13662.66411,13200,0,0,0,13200,462.66411001
811659,60201.437601,28595.054132,0,1000,1000,29595.054132,30606.383469
811700,18447.162193,16200,0,0,0,16200,2247.1621925
811746,39829.025294,24600,0,0,0,24600,15229.025294
811784,41282.316715,23800,0,0,0,23800,17482.316715
811793,44475.98466,28800,0,2000,2000,30800,13675.98466
811794,27898.494248,25200,0,0,0,25200,2698.4942475
811798,27446.332055,24000,0,0,0,24000,3446.332055
811805,34755.529746,18000,0,0,0,18000,16755.529746
811807,22615.158358,20400,0,0,0,20400,2215.1583575
811809,29113.32055,16800,0,1000,1000,17800,11313.32055
811828,17831.660275,16800,0,0,0,16800,1031.660275
811852,18544.462871,20160,0,0,0,20160,-1615.537129
811858,139724.33941,60000,0,0,0,60000,79724.339407
811903,72032.354028,49600,0,0,0,49600,22432.354028
811904,31600,28800,18000,2000,20000,48800,-17200
811917,15990,17760,0,0,0,17760,-1770
811927,14653.557223,12400,0,0,0,12400,2253.5572225
811930,26220.272859,22800,0,0,0,22800,3420.2728588
811946,28499.29864,19200,0,0,0,19200,9299.2986398
811947,15531.660275,17568,0,0,0,17568,-2036.339725
811952,19612.66411,16800,0,0,0,16800,2812.66411
811986,23231.660275,21000,0,0,0,21000,2231.660275
811991,26840.854211,21000,0,0,0,21000,5840.8542109
812006,35092.356865,30000,0,0,0,30000,5092.3568654
812015,20017.932899,34800,0,0,0,34800,-14782.0671
812034,43182.834744,34800,0,0,0,34800,8382.8347436
812035,25050,21600,0,700,700,22300,2750
812043,53925.659394,43500,25000,800,25800,69300,-15374.34061
812105,38382.461208,30000,0,0,0,30000,8382.4612082
812107,13169.469354,13680,0,830,830,14510,-1340.530646
812121,63576.419193,40560,0,1800,1800,42360,21216.419193
812124,35520.174471,24000,0,0,0,24000,11520.174471
812147,65687.351118,28200,0,0,0,28200,37487.351118
812151,18513.297316,8400,0,0,0,8400,10113.297316
812155,14029.122115,10200,0,0,0,10200,3829.122115
812157,25311.133257,24024,0,0,0,24024,1287.1332568
812170,11411.660275,11400,0,0,0,11400,11.660275017
812321,21309.916248,19800,0,0,0,19800,1509.9162476
812325,24025.965441,19560,8000,0,8000,27560,-3534.034559
812343,13797.911041,12480,0,0,0,12480,1317.9110414
812351,34415.512404,28800,0,650,650,29450,4965.5124042
812390,57626.6411,42000,0,0,0,42000,15626.6411
812424,19732.316715,13200,0,500,500,13700,6032.316715
812450,6240,7560,14000,100,14100,21660,-15420
812503,44467.088097,38400,0,0,0,38400,6067.0880966
812567,7800,10800,0,0,0,10800,-3000
812587,41016.60178,24000,0,1000,1000,25000,16016.60178
812628,39087.041036,26400,0,0,0,26400,12687.041036
812637,32598.584633,29760,0,610,610,30370,2228.5846332
812654,39748.6463,28800,0,790,790,29590,10158.6463
812681,56331.660275,31200,0,0,0,31200,25131.660275
812717,43034.234065,25200,0,0,0,25200,17834.234065
812740,54887.6072,33600,13000,0,13000,46600,8287.6071997
812750,51331.11536,30000,0,0,0,30000,21331.11536
812753,53907.426243,45000,0,2000,2000,47000,6907.426243
812770,26531.660275,19200,0,0,0,19200,7331.660275
812777,14584.606908,12600,0,0,0,12600,1984.6069075
812794,23985.228314,22200,0,0,0,22200,1785.2283135
812848,56386.706552,37200,0,2000,2000,39200,17186.706552
812849,28600,15600,0,0,0,15600,13000
812851,12700,15600,0,0,0,15600,-2900
812863,37018.885441,25200,0,0,0,25200,11818.885441
812865,29215.12179,30000,0,450,450,30450,-1234.87821
812872,32951.660275,19200,0,0,0,19200,13751.660275
812876,32017.866311,20400,0,1500,1500,21900,10117.866311
812887,52563.906354,38400,0,1370,1370,39770,12793.906354
812889,33031.660275,24000,9000,0,9000,33000,31.660275017
812892,39231.660275,25200,0,2500,2500,27700,11531.660275
812896,18212.695015,13320,0,890,890,14210,4002.6950145
812919,31713.32055,16800,0,0,0,16800,14913.32055
812992,20447.456628,10950,0,400,400,11350,9097.4566282
812999,44547.107364,21600,0,600,600,22200,22347.107364
813026,55586.613383,40200,0,0,0,40200,15386.613383
813109,84884.071652,57500,0,0,0,57500,27384.071652
813124,36700,32400,0,0,0,32400,4300
813135,54711.008276,39000.277365,2500,2000,4500,43500.277365,11210.730911
813138,17952.66411,18360,0,0,0,18360,-407.33589
813141,25797.99233,16800,0,0,0,16800,8997.99233
813196,15947.66411,14800,0,0,0,14800,1147.66411
813229,17903.226375,15600,0,0,0,15600,2303.2263751
813246,20900,19200,0,0,0,19200,1700
813283,49313.062919,27000,0,0,0,27000,22313.062919
813295,30398.403862,17400,0,0,0,17400,12998.403862
813298,15806.332055,16800,0,0,0,16800,-993.667945
813305,16500,14400,0,0,0,14400,2100
813323,22361.32072,13800,0,0,0,13800,8561.3207197
813335,18220,19800,0,0,0,19800,-1580
813349,33450.65644,24000,0,0,0,24000,9450.65644
813355,23367.487833,16800,20000,0,20000,36800,-13432.51217
813379,54552.301375,20500,0,0,0,20500,34052.301375
813393,25563.32055,19500,0,0,0,19500,6063.32055
813418,13420,12480,0,380,380,12860,560
813421,32601.31288,28800,0,60,60,28860,3741.3128801
813435,20425.32822,14400,0,0,0,14400,6025.32822
813493,11702.443435,13680,0,0,0,13680,-1977.556565
813513,7202.9523755,13200,0,0,0,13200,-5997.047624
813527,23619.829187,21600,0,0,0,21600,2019.8291866
813627,51133.660275,25200,0,0,0,25200,25933.660275
813686,30872.339584,30500,0,0,0,30500,372.33958354
813713,98759.228239,24000,0,0,0,24000,74759.228239
813729,24368.135232,14400,0,0,0,14400,9968.1352323
813768,14418.996165,12000,0,0,0,12000,2418.996165
813818,11850,10200,0,0,0,10200,1650
813829,20200,22320,-5000,300,-4700,17620,2580
813836,13400,11400,0,0,0,11400,2000
813888,38481.353698,31200,0,1000,1000,32200,6281.3536976
813893,27626.332055,21600,0,0,0,21600,6026.332055
813912,41897.598466,24000,0,0,0,24000,17897.598466
813932,46027.227837,27600,16800,0,16800,44400,1627.2278365
813952,17509.498083,23400,0,0,0,23400,-5890.501917
813969,22619.445509,17300,0,1000,1000,18300,4319.4455086
814027,14532.497115,11400,0,800,800,12200,2332.4971153
814053,138184.20937,123000,0,10000,10000,133000,5184.2093717
814098,140474.90413,96000,0,0,0,96000,44474.904125
814102,22409.791731,22800,0,1400,1400,24200,-1790.208269
814103,240379.00023,193000,0,2000,2000,195000,45379.000226
814136,89864.844817,51600,9000,1500,10500,62100,27764.844817
814186,25716.719623,23800,0,500,500,24300,1416.7196234
814198,52070.269993,67200,0,5000,5000,72200,-20129.73001
814213,66885.544956,33000,0,800,800,33800,33085.544956
814226,16618.996165,22200,0,0,0,22200,-5581.003835
814245,142536.51822,124000,0,1000,1000,125000,17536.518221
814246,28263.32055,24300,0,500,500,24800,3463.32055
814262,135612.38876,124000,0,1200,1200,125200,10412.38876
814264,17580.68525,37840,0,0,0,37840,-20259.31475
814390,42249.984813,27400,0,0,0,27400,14849.984813
814448,55511.229621,44000,0,10000,10000,54000,1511.2296212
814466,35703.093587,25500,0,500,500,26000,9703.0935872
814468,42837.173864,50400,0,550,550,50950,-8112.826136
814527,32212.66411,21600,0,0,0,21600,10612.66411
814532,165751.27276,67000,0,2000,2000,69000,96751.272761
814546,28918.74803,36800,0,2000,2000,38800,-9881.25197
814586,76372.432607,51600,12000,0,12000,63600,12772.432607
814649,87090.136827,52197.50242,0,4000,4000,56197.50242,30892.634407
814735,30000,24000,0,0,0,24000,6000
814738,9745,9180,0,0,0,9180,565
814786,43433.672634,39600,-16000,800,-15200,24400,19033.672634
814849,35707.221812,32400,0,1000,1000,33400,2307.2218119
814862,11700,14400,0,0,0,14400,-2700
814868,55400.800321,41900,17000,2000,19000,60900,-5499.199679
814889,29026.458471,12600,0,500,500,13100,15926.458471
814902,39968.996165,16800,0,0,0,16800,23168.996165
814907,10850,7200,0,0,0,7200,3650
814992,21218.996165,20400,0,0,0,20400,818.99616501
815015,16902.795305,18816,0,1400,1400,20216,-3313.204695
815049,17617.825438,14400,0,1500,1500,15900,1717.8254384
815135,33100,20400,0,1800,1800,22200,10900
815136,49200,24000,12000,0,12000,36000,13200
815147,52984.444817,30900,10000,0,10000,40900,12084.444817
815154,8400,8400,0,0,0,8400,0
815181,2900,18700,0,0,0,18700,-15800
815186,18510,16800,0,0,0,16800,1710
815192,38200,21600,0,0,0,21600,16600
815195,44086.947171,16800,0,0,0,16800,27286.947171
815291,58577.312768,35400,0,0,0,35400,23177.312768
815307,49606.985629,44400,0,0,0,44400,5206.9856294
815352,31675.325354,22800,0,0,0,22800,8875.3253544
815374,37248.388189,26395.556054,0,3000,3000,29395.556054,7852.832135
815398,49922.639073,37200,0,1500,1500,38700,11222.639073
815403,68413.912884,43800.590951,0,800,800,44600.590951,23813.321933
815411,42109.513307,32400,0,2500,2500,34900,7209.5133066
815412,41527.592704,33002.958031,0,600,600,33602.958031,7924.6346723
815415,25548.558864,19200,0,1500,1500,20700,4848.5588642
815416,60291.772632,43200,0,200,200,43400,16891.772632
815422,38644.959977,34800,0,1500,1500,36300,2344.959977
815459,44185.103128,30000,0,2500,2500,32500,11685.103128
815465,21500.755188,13800,0,150,150,13950,7550.7551878
815502,15667.673298,11400,0,0,0,11400,4267.6732982
815511,20116.221333,13200,0,0,0,13200,6916.2213325
815523,30910.198323,19800,0,0,0,19800,11110.198323
815544,20294.980825,16200,0,0,0,16200,4094.9808251
815558,13250,12600,0,0,0,12600,650
815559,20463.32055,16800,0,0,0,16800,3663.32055
815560,11706.332055,15600,0,0,0,15600,-3893.667945
815753,48477.136933,40196.289223,0,0,0,40196.289223,8280.8477098
815767,25399.331792,20400,0,700,700,21100,4299.3317921
815783,25042.967114,17400,0,0,0,17400,7642.9671141
815790,29697.561635,18000,0,0,0,18000,11697.561635
815857,26421.180706,16200,0,0,0,16200,10221.180706
815896,43294.980825,25200,0,0,0,25200,18094.980825
815946,33666.4865,33600,0,0,0,33600,66.486500339
815955,26366.97772,24000,0,0,0,24000,2366.9777198
815960,42700.28255,45600,0,0,0,45600,-2899.71745
816001,55862.824264,39600,0,0,0,39600,16262.824264
816006,27183.384056,24000,0,0,0,24000,3183.3840565
816029,23306.31288,12336,0,0,0,12336,10970.31288
816061,38569.824924,24000,5000,0,5000,29000,9569.8249241
816082,12440,12000,0,0,0,12000,440
816097,30862.567866,40200,0,1500,1500,41700,-10837.43213
816107,0,17400,0,0,0,17400,-17400
816124,12000,14520,0,2000,2000,16520,-4520
816139,6000,12000,0,0,0,12000,-6000
816196,41376.558558,37200,0,0,0,37200,4176.5585581
816201,27225.32822,21600,0,90,90,21690,5535.32822
816213,71902.96165,60025,-14200,0,-14200,45825,26077.96165
816220,21880,18060,0,0,0,18060,3820
816221,15706.237738,26400,0,350,350,26750,-11043.76226
816249,16900,16800,0,0,0,16800,100
816315,16426.594631,14400,0,0,0,14400,2026.594631
816329,39600,24000,0,1000,1000,25000,14600
816383,18961,13200,0,0,0,13200,5761
816397,27780,25200,0,0,0,25200,2580
816402,13640,16800,0,0,0,16800,-3160
816433,25700,22800,0,0,0,22800,2900
816437,20500,19200,0,0,0,19200,1300
816527,10600,9000,0,0,0,9000,1600
816585,20500,22200,0,0,0,22200,-1700
816781,7410,6480,0,0,0,6480,930
816816,17039.96165,16000,0,0,0,16000,1039.9616501
816827,63687.419971,38400,24200,200,24400,62800,887.41997114
816839,53517.916503,33600,0,700,700,34300,19217.916503
816844,73239.269024,58400,0,0,0,58400,14839.269024
816847,54700.61735,30600,0,1500,1500,32100,22600.61735
816862,30256.845778,21600,0,0,0,21600,8656.845778
816866,29833.912553,30000,0,500,500,30500,-666.0874471
816868,24032.004428,14400,0,0,0,14400,9632.0044284
816897,31709.489583,19800,0,0,0,19800,11909.489583
816919,10003.181873,14400,0,500,500,14900,-4896.818127
817059,30704.695015,25200,0,1450,1450,26650,4054.6950145
817067,24633.770475,22656,7500,650,8150,30806,-6172.229525
817082,10595,13080,0,0,0,13080,-2485
817090,18613.616498,16800,0,0,0,16800,1813.6164978
817149,16300,13200,0,0,0,13200,3100
817160,15600,14400,0,0,0,14400,1200
817169,69158.774037,22400,0,800,800,23200,45958.774037
817180,42400,18400,0,800,800,19200,23200
817203,40296.187784,19200,0,800,800,20000,20296.187784
817204,14800.535325,12500,0,0,0,12500,2300.5353249
817236,22031.660275,15000,0,2000,2000,17000,5031.660275
817238,31945.069085,24600,0,0,0,24600,7345.0690851
817245,24031.660275,13800,0,0,0,13800,10231.660275
817248,30761.660275,19200,0,0,0,19200,11561.660275
817249,72067.378049,45600,0,1500,1500,47100,24967.378049
817251,26475.864998,21600,0,0,0,21600,4875.8649978
817262,20288.456743,13800,0,0,0,13800,6488.4567432
817276,21427.487658,15000,0,0,0,15000,6427.4876575
817281,63571.503649,43200,4500,670,5170,48370,15201.503649
817287,39231.660275,28800,0,0,0,28800,10431.660275
817294,14017.991255,16320,0,0,0,16320,-2302.008745
817303,16496.994796,14400,0,0,0,14400,2096.9947956
817385,32419.872633,31400,2000,700,2700,34100,-1680.127367
817400,51230.217894,23800,0,0,0,23800,27430.217894
817402,26735.299295,30000,0,460,460,30460,-3724.700705
817405,39685.04573,31200,24000,0,24000,55200,-15514.95427
817438,21644.145024,16800,0,0,0,16800,4844.1450239
817480,26594.980825,18000,0,1500,1500,19500,7094.9808251
817487,57941.241558,38400,13000,2000,15000,53400,4541.2415577
817534,41939.780425,42800,0,0,0,42800,-860.2195752
817553,38345.126788,22200,0,0,0,22200,16145.126788
817567,47007.312692,37200,0,0,0,37200,9807.3126915
817656,42290.130983,26200,0,0,0,26200,16090.130983
817664,52881.587964,28870,0,0,0,28870,24011.587964
817675,5000,6720,0,0,0,6720,-1720
817706,14300,12600,0,0,0,12600,1700
817742,10000,9600,0,0,0,9600,400
817745,32031.660275,27600,0,0,0,27600,4431.660275
817747,32323.32055,18000,0,0,0,18000,14323.32055
817748,17900,13800,0,0,0,13800,4100
817749,28143.978023,18400,0,0,0,18400,9743.9780231
817763,5812.66411,10200,0,0,0,10200,-4387.33589
817815,31721.660275,20400,0,0,0,20400,11321.660275
817842,5200,7800,0,0,0,7800,-2600
817858,19755.830138,18000,0,0,0,18000,1755.8301375
817886,19800,18000,0,0,0,18000,1800
817905,32960.676747,24600,0,0,0,24600,8360.6767472
817940,23762.802244,18600,0,0,0,18600,5162.8022444
817967,13000,13200,0,0,0,13200,-200
817975,24831.660275,16800,0,0,0,16800,8031.660275
818040,20600,19824,0,0,0,19824,776
818057,13910.257123,13200,0,0,0,13200,710.25712252
818064,17839.263383,16800,0,0,0,16800,1039.2633825
818071,36644.324385,20400,0,0,0,20400,16244.324385
818099,17018.996165,12612,0,0,0,12612,4406.996165
818113,6800,15600,0,0,0,15600,-8800
818125,12740,12840,0,0,0,12840,-100
818166,7440,7440,0,0,0,7440,0
818217,15978.397018,11400,0,0,0,11400,4578.3970183
818245,20950.604505,19800,0,300,300,20100,850.60450495
818290,16800,7800,15000,5000,20000,27800,-11000
818345,165173.51118,33600,0,700,700,34300,130873.51118
818396,32228.494248,27600,0,900,900,28500,3728.4942475
818398,14733.209728,18000,0,550,550,18550,-3816.790272
818425,50361.644935,32400,0,1600,1600,34000,16361.644935
818426,34603.32055,20400,0,0,0,20400,14203.32055
818435,20574.980825,15600,0,600,600,16200,4374.9808251
818491,51285.446556,43200,7000,0,7000,50200,1085.4465563
818560,75867.087755,38600,0,0,0,38600,37267.087755
818571,41728.449979,31800,0,900,900,32700,9028.4499791
818577,31458.227967,25920,0,780,780,26700,4758.2279668
818591,12480,12000,0,0,0,12000,480
818612,8190,8088,0,0,0,8088,102
818631,36804.010342,30600,7000,1000,8000,38600,-1795.989658
818640,5650,9600,0,0,0,9600,-3950
818704,21388.814644,20200,0,200,200,20400,988.81464419
818768,44591.294775,30840,0,280,280,31120,13471.294775
818769,20911.397699,20400,0,0,0,20400,511.39769901
818857,23687.95517,18600,0,0,0,18600,5087.9551696
818869,57549.645137,42000,0,0,0,42000,15549.645137
818972,15600,12000,0,500,500,12500,3100
819010,105850.11127,28800,0,3000,3000,31800,74050.111269
819031,15897.99233,16320,9000,0,9000,25320,-9422.00767
819125,23500,19700,0,0,0,19700,3800
819127,23609.498083,16800,0,0,0,16800,6809.4980825
819139,20606.332055,12000,0,0,0,12000,8606.332055
819153,31334.324385,22000,0,0,0,22000,9334.324385
819156,7800,7140,0,0,0,7140,660
819163,49382.316715,28900,0,0,0,28900,20482.316715
819168,17912.66411,15600,0,0,0,15600,2312.66411
819190,28203.352988,19200,14000,0,14000,33200,-4996.647012
819197,66932.416525,55700,0,0,0,55700,11232.416525
819258,28590.168113,25200,0,2500,2500,27700,890.16811264
819330,185189.80025,73700,0,0,0,73700,111489.80025
819349,108676.61787,75000,0,0,0,75000,33676.617866
819350,64031.735537,38600,0,0,0,38600,25431.735537
819402,21294.976834,19560,0,0,0,19560,1734.9768339
819433,11087.160687,9240,0,0,0,9240,1847.1606872
819453,40466.091057,24000,6000,0,6000,30000,10466.091057
819456,23325.602746,8760,0,350,350,9110,14215.602746
819465,63750.255396,45600,0,3000,3000,48600,15150.255396
819490,6613.3870815,7800,0,600,600,8400,-1786.612919
819511,7031.0444554,13200,0,0,0,13200,-6168.955545
819517,21021.329065,21600,-100,500,400,22000,-978.6709355
819522,16702.66411,23160,0,0,0,23160,-6457.33589
819575,27238.9233,18000,0,12500,12500,30500,-3261.0767
819599,11062.66411,7320,0,0,0,7320,3742.66411
819603,65093.358931,42000,0,350,350,42350,22743.358931
819625,7400,8400,0,0,0,8400,-1000
