NQUEST,NORD,INTPER,ATTIVP,PARTIME,CONTRATT,TUTTANNO,MESILAV,PUBBLICO,DIMAZ,ORETOT,PSTRA,ORESTRA,YLM,INTEG,YLNM,OREDES
685591,2,1,1,1,1,2,6,2,4,40,2,,5700,2,0,
685622,2,1,1,1,1,1,12,1,,50,1,10,22000,1,600,
685627,1,1,1,1,1,1,12,1,,38,2,,14000,2,0,38
685627,2,1,1,1,1,1,12,2,4,40,2,,16000,2,0,
685627,4,1,1,1,1,1,12,2,1,40,2,,14000,2,0,
685630,1,1,1,1,1,1,12,2,5,40,2,,15500,2,0,50
685630,3,1,1,2,2,1,12,2,1,20,2,,2500,2,0,
685647,1,1,1,1,1,1,12,2,3,40,2,,15000,2,0,40
685647,2,2,1,1,1,1,12,2,4,40,2,,16500,2,0,40
685673,2,1,1,1,1,1,12,2,3,40,2,,12000,2,0,
685673,3,3,1,1,1,1,12,2,3,40,2,,10000,2,0,
685780,2,1,1,1,1,1,12,1,,40,2,,11300,2,0,
685780,3,1,1,1,1,1,12,2,2,38,2,,14000,2,0,
685805,1,1,1,1,1,1,12,2,2,40,2,,10000,2,0,40
685812,1,1,1,1,1,1,12,2,6,37,2,,13000,2,0,40
685812,2,1,1,2,1,1,12,2,2,25,2,,7800,2,0,
685836,3,1,1,1,1,1,12,2,5,40,1,10,18000,1,2000,
685836,4,1,1,1,1,1,12,2,5,40,1,5,17000,1,2000,
685854,3,3,1,1,2,1,12,2,4,60,2,,15000,2,0,40
685873,1,1,1,1,1,1,12,2,4,42,1,2,16000,2,0,40
685902,2,2,1,1,2,1,12,1,,30,2,,15000,2,0,30
685905,1,1,1,1,1,1,12,2,6,40,1,4,26000,2,0,20
685905,2,2,1,2,1,2,9,2,4,30,2,,6000,2,0,
685931,1,1,1,1,1,1,12,2,4,50,1,2,18000,1,250,50
685956,2,1,1,1,1,1,12,1,,40,1,0,16900,2,0,
685956,4,1,1,1,1,1,12,2,1,40,2,,11200,2,0,
685965,5,4,1,1,2,1,12,2,1,40,2,,6500,2,0,
685970,1,1,1,1,1,1,12,2,3,36,2,,21000,2,0,40
686006,2,1,1,2,1,2,8,2,2,36,2,,7500,2,0,
686014,2,1,1,1,1,1,12,2,5,36,2,,18000,2,0,
686172,1,1,1,1,1,1,12,2,1,62,2,,50000,2,0,50
686172,2,1,1,1,1,1,12,1,,36,2,,17500,2,0,
686172,3,1,1,2,1,1,12,2,2,20,2,,7000,2,0,
686178,2,1,1,1,1,1,12,2,7,40,1,0,22000,1,1500,
686183,1,1,1,2,1,1,12,2,2,20,2,,6500,2,0,40
686183,2,2,1,1,1,1,12,2,1,40,2,,12600,2,0,
686185,1,1,1,1,1,1,12,1,,24,2,,17000,2,0,24
686190,3,3,1,1,1,1,12,2,7,40,2,,13000,2,0,80
686233,1,1,1,1,1,1,12,2,7,40,1,0,16800,2,0,36
686234,1,1,1,1,1,1,12,1,,40,1,5,26000,2,0,40
686235,1,1,1,1,1,1,12,1,,38,1,2,20800,2,0,32
686253,1,1,1,1,1,1,12,2,5,40,2,,11000,2,0,50
686259,2,1,1,1,1,1,12,2,2,37,1,2,15900,2,0,
686289,2,2,1,1,1,1,12,1,,36,2,,14000,2,0,36
686304,1,1,1,1,1,1,12,2,7,37,2,,24000,1,900,37
686304,2,2,1,1,1,1,12,2,7,40,2,,13800,1,900,40
686374,1,1,1,1,2,1,12,2,4,40,2,,13000,2,0,60
686397,1,1,1,2,1,1,12,2,7,30,2,,8900,2,0,30
686397,2,1,1,1,1,1,12,2,6,40,1,6,16000,2,0,
686423,3,1,1,2,2,2,6,2,2,38,2,,7000,2,0,
686492,1,1,1,1,1,1,12,1,,40,2,,16000,2,0,20
686492,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,
686500,2,1,1,1,1,1,12,2,4,60,2,,26000,2,0,
686528,1,1,1,1,1,1,12,2,4,40,1,2,13000,2,0,40
686528,2,1,1,1,1,1,12,2,2,40,1,2,11000,2,0,
686528,3,1,1,1,1,1,12,2,1,40,2,,10000,2,0,
686534,2,1,1,1,2,1,12,2,2,40,2,,13000,2,0,
686543,1,1,1,1,1,1,12,2,7,36,2,,20000,2,0,40
686543,2,1,1,1,1,1,12,1,,38,1,4,23000,2,0,
686634,1,1,1,1,1,1,12,2,5,40,2,,14000,2,0,50
686634,2,1,1,1,1,1,12,2,1,40,2,,11000,2,0,
686645,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
686657,1,1,1,1,1,1,12,1,,30,2,,21350,2,0,30
686657,3,1,1,2,2,2,3,2,4,24,2,,3000,2,0,
686661,3,1,1,1,1,2,5,2,2,30,2,,5000,2,0,
686661,4,1,1,1,2,2,8,2,6,40,2,,12000,1,600,
686714,1,1,1,1,1,1,12,2,7,40,2,,15000,2,0,40
686715,1,1,1,1,1,1,12,2,1,45,1,4,14690,2,0,55
686715,2,1,1,1,1,1,12,2,2,40,1,5,15260,2,0,
686717,1,1,1,1,1,1,12,2,1,40,2,,12000,2,0,40
686717,2,1,1,1,1,1,12,2,1,40,1,5,13500,2,0,
686741,1,1,1,1,1,1,12,1,,40,2,,19500,2,0,40
686747,2,1,1,1,1,1,12,2,3,40,2,,14500,2,0,
686748,1,1,1,1,1,1,12,2,3,40,2,,16500,2,0,35
686750,1,1,1,1,1,1,12,2,3,40,2,,15500,2,0,40
686763,2,1,1,1,1,2,3,2,1,40,2,,7000,2,0,
686887,1,1,1,1,1,1,12,1,,30,2,,17000,2,0,30
686911,2,1,1,1,1,1,12,2,2,40,2,,15600,2,0,
686954,1,1,1,1,1,1,12,2,5,48,1,6,22000,2,0,46
686993,1,1,1,1,1,1,12,2,4,40,2,,22000,2,0,40
686995,1,1,1,1,1,1,12,2,4,40,2,,18000,2,0,40
687000,1,1,1,1,1,1,12,2,2,40,2,,16000,2,0,40
687021,1,1,1,1,1,1,12,1,,40,1,0,23450,2,0,40
687022,1,1,1,1,2,2,11,1,,36,2,,14000,1,,40
687022,2,1,1,1,1,1,12,2,4,43,1,3,16000,2,0,
687043,1,1,1,1,1,1,12,2,2,40,2,,16250,2,0,40
687056,3,1,1,1,1,1,12,2,4,40,1,3,15000,2,0,
687070,1,1,1,1,1,1,12,2,4,40,2,,14300,2,0,40
687070,4,2,1,1,1,1,12,2,1,40,2,,10000,2,0,
687076,3,3,1,1,1,1,12,2,2,45,1,5,17000,2,0,
687089,1,1,1,1,1,1,12,2,2,40,2,,14300,2,0,36
687108,3,2,1,1,1,1,12,2,7,40,2,,14000,2,0,
687112,1,1,1,1,1,1,12,2,3,40,2,,16000,2,0,40
687112,2,1,1,1,1,1,12,1,,40,2,,14000,2,0,
687134,1,1,1,1,1,1,12,2,2,40,1,4,15000,2,0,35
687134,2,1,1,1,1,1,12,2,6,40,1,5,18000,2,0,
687135,1,1,1,1,1,1,12,2,7,36,1,4,18000,2,0,36
687148,1,1,1,1,1,1,12,1,,28,2,,19000,2,0,30
687148,2,1,1,1,1,1,12,2,5,40,2,,22000,2,0,
687168,2,1,1,1,1,1,12,2,5,40,1,0,17000,1,450,
687174,1,1,1,1,1,1,12,2,7,40,2,,24000,2,0,40
687174,2,2,1,1,1,1,12,2,6,40,2,,16000,2,0,40
687174,3,3,1,1,1,1,12,2,1,40,2,,13000,2,0,
687189,2,1,1,1,1,1,12,2,2,36,2,,12000,2,0,
687189,4,1,1,1,1,1,12,2,1,36,2,,6000,2,0,
687218,1,1,1,1,1,1,12,1,,36,2,,26000,2,0,36
687218,1,1,1,2,2,2,4,2,2,15,2,,5000,2,0,2
687223,1,1,1,1,2,1,12,2,2,45,1,2,15600,2,0,50
687223,2,2,1,2,2,1,12,2,2,20,2,,6000,2,0,40
687248,1,1,1,1,2,2,11,2,5,50,1,5,23000,1,,55
687248,2,2,1,2,2,1,12,2,1,18,2,,6000,2,0,40
687256,1,1,1,1,1,1,12,2,4,40,2,,24700,2,0,40
687281,2,1,1,1,1,1,12,2,2,36,2,,17500,2,0,
687287,3,3,1,1,1,1,12,2,4,40,2,,14000,2,0,40
687291,2,1,1,1,1,1,12,1,,40,2,,18000,2,0,
687291,4,4,1,1,1,1,12,2,3,30,2,,10000,2,0,40
687304,1,1,1,1,1,1,12,1,,35,2,,18200,2,0,35
687304,5,5,1,2,2,1,12,2,3,30,2,,8000,2,0,
687305,1,1,1,1,1,1,12,1,,25,2,,13000,2,0,35
687305,3,1,1,1,1,1,12,2,1,35,2,,12000,2,0,
687321,2,1,1,1,1,1,12,1,,37,1,4,28000,2,0,
687327,1,1,1,1,1,1,12,1,,36,1,2,16000,2,0,36
687327,2,2,1,1,1,1,12,1,,36,1,0,20000,2,0,36
687336,1,1,1,1,1,1,12,2,2,36,2,,16000,2,0,36
687404,1,1,1,1,1,2,8,1,,35,2,,28000,2,0,35
687404,2,1,1,1,1,1,12,1,,35,2,,35000,2,0,
687417,2,1,1,1,1,1,12,2,3,40,2,,13000,2,0,
687497,1,1,1,1,1,1,12,2,6,45,1,5,16772,2,0,48
687508,1,1,1,1,1,1,12,2,2,40,2,,13000,2,0,50
687508,2,1,1,1,1,1,12,1,,36,2,,12000,2,0,
687564,1,1,1,2,1,1,12,2,1,10,2,,3000,2,0,30
687569,1,1,1,1,1,1,12,2,7,40,1,20,45000,1,3000,50
687644,1,1,1,1,2,1,12,2,2,40,2,,13000,2,0,40
687685,2,1,1,1,1,1,12,2,2,40,2,,19500,2,0,
687699,1,1,1,1,1,1,12,1,,40,2,,26000,1,,35
687699,2,1,1,1,1,1,12,1,,35,2,,20000,2,0,
687882,1,1,1,2,1,1,12,2,2,35,1,5,14000,2,0,17
687882,2,2,1,1,1,1,12,2,2,40,1,5,18000,2,0,
687883,3,1,1,1,2,1,12,2,2,36,2,,12000,2,0,
687888,3,1,1,1,1,1,12,2,7,30,1,5,13000,2,0,
687888,4,1,1,1,1,1,12,1,,36,1,10,16000,2,0,
687893,3,1,1,1,1,1,12,2,2,40,2,,13000,2,0,
687894,3,1,1,1,1,1,12,2,2,40,2,,17550,2,0,
687917,1,1,1,2,1,1,12,2,1,30,2,,9100,2,0,60
687917,2,1,1,1,2,2,3,2,3,48,2,,5400,2,0,
687917,3,1,1,1,1,1,12,2,1,48,2,,9100,2,0,
687917,4,1,1,1,1,1,12,2,1,48,2,,9100,2,0,
687953,2,1,1,1,1,1,12,2,6,44,2,,19500,1,,
687971,3,1,1,2,1,1,12,2,3,20,2,,6000,2,0,
687986,1,1,1,1,1,1,12,2,3,40,1,5,13500,2,0,55
687987,1,1,1,1,1,2,8,2,2,40,2,,12000,2,0,50
687988,1,1,1,1,1,1,12,2,2,45,1,5,14000,2,0,50
687992,1,1,1,1,1,1,12,1,,36,2,,16000,2,0,40
687992,2,2,1,2,1,3,,2,1,10,2,,6000,2,0,20
687992,3,1,1,1,1,1,12,1,,36,2,,15000,2,0,
687993,1,1,1,1,1,2,8,2,5,40,2,,12000,2,0,40
687993,3,1,1,1,1,1,12,2,1,36,2,,11000,2,0,
688009,1,1,1,1,1,2,5,2,2,40,2,,4500,2,0,50
688089,1,1,1,1,1,1,12,2,2,40,1,3,20000,2,0,25
688111,1,1,1,1,1,1,12,2,6,45,1,8,23400,1,1400,45
688127,4,1,1,1,3,2,6,2,3,48,2,,4800,2,0,
688128,1,1,1,1,1,1,12,1,,36,2,,14000,2,0,40
688139,2,1,1,2,1,1,12,2,2,30,1,1,14000,2,0,
688142,1,1,1,1,2,1,12,2,2,38,2,,14000,2,0,38
688172,1,1,1,1,1,1,12,1,,18,2,,19500,2,0,18
688179,1,1,1,2,1,1,12,2,2,20,2,,13000,2,0,35
688179,2,1,1,1,1,1,12,2,4,40,2,,20000,2,0,
688212,2,1,1,1,1,1,12,2,4,48,2,,20000,2,0,
688214,3,1,1,1,1,1,12,2,7,48,2,,15600,2,0,
688231,1,1,1,1,1,1,12,2,5,40,2,,26000,1,935,40
688233,1,1,1,1,1,1,12,2,2,40,2,,14300,2,0,40
688250,2,1,1,1,1,1,12,2,3,35,2,,15000,2,0,
688264,2,1,1,1,1,1,12,1,,35,2,,17000,2,0,
688275,2,1,1,1,1,1,12,2,3,40,2,,18000,2,0,
688276,2,1,1,2,2,3,,2,3,10,2,,5000,2,0,
688277,3,3,1,2,2,1,12,2,1,24,1,2,10000,1,1700,40
688277,3,3,2,2,2,2,4,2,1,10,2,,1000,2,0,10
688287,1,1,1,1,1,1,12,2,4,40,2,,20800,2,0,40
688287,2,1,1,1,1,1,12,2,6,40,2,,15750,1,1200,
688323,1,1,1,1,1,1,12,2,7,46,2,,20800,2,0,40
688338,1,1,1,1,1,1,12,2,5,36,1,10,16000,2,0,45
688385,3,1,1,2,1,1,12,1,,20,2,,12000,2,0,
700037,2,1,1,1,2,3,,2,1,40,2,,3000,2,0,
700037,3,3,2,2,3,3,,2,1,30,2,,1000,2,0,20
700201,2,1,1,1,1,1,12,1,,40,2,,16000,2,0,
700201,3,1,1,1,1,1,12,2,7,40,2,,14000,1,700,
700213,2,1,1,1,1,1,12,2,2,40,2,,15624,2,0,
700531,1,1,1,1,1,1,12,2,7,40,1,10,18500,1,1100,45
700531,2,2,1,1,1,1,12,2,2,30,2,,9000,2,0,30
700624,2,1,1,1,1,1,12,2,3,40,1,5,20000,2,0,
700643,2,1,1,1,1,1,12,2,6,40,2,,15000,2,0,
700719,1,1,1,1,1,1,12,2,3,40,1,2,18000,2,0,50
700729,1,1,1,1,1,1,12,1,,40,2,,12155,2,0,46
700740,1,1,1,1,1,1,12,2,5,40,1,5,18500,2,0,45
700752,3,1,1,1,1,1,12,2,5,40,2,,14000,2,0,
700913,1,1,1,1,1,1,12,1,,28,1,0,23000,2,0,28
700950,2,1,1,1,1,1,12,1,,30,2,,21500,2,0,
701035,1,1,1,1,3,2,8,2,2,35,2,,8000,2,0,
701059,1,1,1,1,1,1,12,2,7,40,1,2,20000,2,0,40
701059,3,3,1,1,1,1,12,2,6,40,1,3,17000,2,0,50
701240,2,1,1,1,2,3,,2,2,30,2,,4000,2,0,
701324,2,2,1,1,1,1,12,2,6,36,1,0,17500,2,0,40
701324,3,1,1,1,1,1,12,2,5,40,1,10,21000,2,0,
701361,1,1,1,1,1,1,12,2,4,40,2,,30000,2,0,40
701361,2,2,1,2,1,1,12,2,6,20,2,,6000,2,0,20
701401,1,1,1,1,2,3,,2,1,15,2,,3000,2,0,40
701553,1,1,1,1,1,1,12,1,,36,2,,19000,1,700,30
701579,2,2,1,1,1,1,12,1,,38,1,3,26000,2,0,
701620,1,1,1,1,1,1,12,2,2,45,1,5,16000,2,0,55
701809,1,1,1,1,1,2,11,2,2,40,2,,30000,2,0,40
701809,2,1,1,1,1,1,12,2,3,50,2,,34000,2,0,
702150,3,1,1,1,1,1,12,2,1,40,2,,10000,2,0,
702428,1,1,1,1,1,1,12,2,1,40,2,,11000,2,0,40
702428,2,1,1,1,1,1,12,2,2,40,2,,14000,2,0,
702613,3,2,1,1,2,1,12,2,2,40,2,,21000,2,0,
702613,4,4,1,1,2,1,12,2,2,40,2,,16900,2,0,
702643,1,1,1,2,1,1,12,2,3,30,2,,10000,2,0,10
702656,2,1,1,1,1,1,12,1,,30,2,,24000,2,0,
702827,1,1,1,1,1,1,12,2,7,36,2,,15600,2,0,36
702827,2,1,1,1,1,1,12,2,7,36,2,,15600,2,0,
703808,1,1,1,1,1,1,12,1,,25,1,0,23500,2,0,25
703808,2,1,1,1,1,2,11,1,,36,1,4,20000,2,0,
703830,2,1,1,1,1,1,12,1,,24,2,,18000,2,0,
704118,4,1,1,1,2,1,12,2,1,40,1,0,15600,2,0,
704345,2,1,1,1,1,1,12,2,3,40,2,,14000,2,0,
704365,1,1,1,1,1,1,12,1,,45,1,5,18410,2,0,55
704365,2,2,1,1,1,1,12,1,,40,1,6,18620,2,0,50
704372,1,1,1,1,1,1,12,1,,40,1,6,19320,2,0,46
704372,2,1,1,1,1,1,12,1,,45,2,,19586,2,0,
704670,2,1,1,1,1,1,12,2,5,40,2,,12000,2,0,
704752,1,1,2,2,2,2,10,1,,12,2,,15000,2,0,12
704752,3,1,1,2,2,2,5,2,2,15,1,2,5000,2,0,
704806,1,1,1,1,1,1,12,2,1,40,2,,15400,2,0,40
704832,1,1,1,1,1,1,12,1,,40,2,,23400,2,0,40
704900,1,1,1,1,1,1,12,2,7,38,2,,20000,2,0,38
704900,2,1,1,1,1,1,12,2,2,40,1,1,15000,2,0,
704911,2,2,1,1,1,1,12,2,6,47,2,,18000,2,0,
704911,3,1,1,1,2,1,12,2,1,40,2,,6500,2,0,
705115,1,1,1,1,1,1,12,2,1,70,2,,10000,2,0,40
705140,2,2,1,2,1,1,12,2,1,30,2,,14000,2,0,30
705205,3,1,1,1,1,1,12,2,1,40,2,,12000,2,0,
705774,2,1,1,1,1,1,12,1,,48,2,,16250,1,3700,
705777,2,1,1,1,2,1,12,2,4,32,2,,16700,2,0,
706224,1,1,1,1,1,1,12,2,7,36,2,,17000,2,0,60
706339,1,1,2,2,2,3,,2,1,10,2,,2300,2,0,20
706339,2,1,2,2,2,3,,2,1,30,2,,5500,2,0,
706407,1,1,1,1,1,1,12,2,6,40,1,10,20000,2,0,40
706407,2,2,1,1,1,1,12,1,,36,2,,16000,2,0,40
706422,1,1,1,1,1,1,12,1,,40,1,6,22000,2,0,40
706436,3,2,1,1,2,2,3,2,6,60,1,10,4000,2,0,
706436,4,1,1,1,2,1,12,2,1,50,1,10,10600,2,0,
706460,1,1,1,1,1,1,12,2,1,60,1,5,20000,2,0,100
706501,1,1,1,1,2,1,12,2,5,40,2,,18060,2,0,50
706552,1,1,1,1,1,1,12,2,2,40,2,,14500,2,0,40
706628,2,2,1,1,1,1,12,2,2,40,1,0,20000,2,0,40
706629,1,1,1,1,1,1,12,2,7,40,2,,16800,2,0,40
706634,1,1,1,1,1,1,12,2,5,40,2,,20000,2,0,50
706634,2,1,1,1,1,1,12,2,2,40,2,,13000,2,0,
706634,3,1,1,1,2,1,12,2,5,40,2,,13000,2,0,
706727,3,3,1,1,2,2,6,2,6,70,2,,12000,2,0,
706822,1,1,1,1,1,1,12,2,6,40,1,5,17000,2,0,40
706822,3,1,1,1,2,1,12,2,5,38,2,,19000,1,1800,
706832,1,1,1,1,1,1,12,2,2,40,2,,25000,2,0,40
706832,2,1,1,1,1,1,12,1,,36,2,,25000,1,350,
706832,3,1,1,1,2,1,12,2,2,40,2,,9600,2,0,
706921,1,1,1,2,1,1,12,2,1,20,2,,7000,2,0,20
706921,1,1,2,2,2,1,12,2,1,18,2,,5000,2,0,18
706926,1,1,1,1,1,1,12,1,,38,2,,18000,2,0,18
706926,2,1,1,1,1,1,12,1,,38,2,,19000,2,0,
706973,1,1,1,2,1,1,12,1,,20,2,,9000,2,0,20
706973,2,1,1,1,1,1,12,2,2,40,2,,15000,2,0,
707232,3,1,1,1,1,1,12,2,2,40,2,,16000,2,0,
707312,1,1,1,1,1,1,12,1,,20,1,3,26000,2,0,25
707312,2,1,1,1,1,1,12,2,5,40,2,,21000,1,1400,
707344,1,1,1,1,1,1,12,2,5,38,1,0,15000,2,0,40
707541,1,1,1,1,1,1,12,2,2,45,1,5,14287,2,0,50
707900,1,1,1,1,1,1,12,2,2,40,2,,22000,2,0,48
707916,1,1,1,1,1,1,12,2,1,50,2,,10000,2,0,40
707938,1,1,1,1,1,1,12,2,2,40,2,,19000,2,0,48
708009,1,1,1,1,1,1,12,1,,50,2,,85000,1,1100,50
708009,2,2,1,1,1,1,12,1,,32,2,,16900,2,0,
708009,4,4,1,1,1,1,12,2,6,42,2,,13500,1,1150,
708023,1,1,1,1,1,1,12,2,2,40,1,13,25000,2,0,48
708030,2,1,1,1,1,1,12,1,,40,2,,25000,2,0,
708043,1,1,1,1,1,1,12,2,2,40,2,,20000,2,0,48
708044,3,1,1,2,1,1,12,2,7,35,2,,9000,2,0,
708090,1,1,1,1,1,1,12,1,,40,1,6,18200,2,0,50
708219,1,1,1,1,1,1,12,2,3,7,2,,18000,2,0,10
708219,2,1,1,1,1,1,12,1,,40,2,,15000,2,0,
708522,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,
708700,1,1,1,1,1,1,12,2,2,40,2,,15600,2,0,45
708700,2,1,1,1,1,1,12,2,3,36,2,,13000,2,0,
709002,2,1,1,1,1,1,12,2,4,40,2,,20000,2,0,
709407,1,1,2,2,2,3,,2,7,30,2,,5000,2,0,40
709420,1,1,1,1,1,1,12,2,7,36,2,,19500,1,1900,36
709420,2,1,1,1,1,1,12,1,,40,1,5,13000,2,0,40
709420,3,1,1,2,2,1,12,1,,20,1,5,8000,2,0,
709422,2,1,2,2,2,2,3,2,1,20,2,,2000,2,0,
709426,1,1,1,1,1,1,12,2,3,40,1,10,24000,2,0,40
709426,2,2,2,2,1,1,12,2,1,25,2,,10000,2,0,25
709426,3,2,1,2,2,2,4,2,7,40,2,,5500,2,0,
709426,4,2,1,1,1,1,12,2,4,40,1,5,14000,2,0,
709442,1,1,1,1,1,1,12,2,2,40,2,,17000,2,0,45
709470,1,1,1,2,1,1,12,2,1,25,2,,8000,2,0,25
709470,2,1,1,1,1,1,12,1,,40,2,,13000,2,0,
709504,1,1,1,1,2,1,12,1,,50,2,,20800,2,0,50
709519,1,1,1,1,1,1,12,2,3,40,2,,16900,2,0,45
709830,2,1,1,1,1,1,12,2,2,40,2,,20000,2,0,
709830,4,1,1,1,1,1,12,2,2,40,1,10,25000,2,0,
709950,1,1,1,1,1,1,12,2,4,40,1,5,22500,1,1200,20
709950,2,2,1,1,1,1,12,2,2,20,1,0,9000,1,8000,20
709953,1,1,1,1,1,1,12,2,4,40,1,0,13800,2,0,20
710170,2,1,1,1,1,1,12,2,3,40,2,,35000,2,0,
710247,1,1,1,1,1,2,3,2,7,37,2,,6700,1,3000,
710415,1,1,1,1,1,1,12,2,1,40,2,,16380,2,0,50
710415,2,2,1,1,1,2,10,2,2,40,2,,10980,2,0,45
710440,2,2,1,1,1,1,12,2,2,40,2,,24000,2,0,50
710507,1,1,1,1,1,1,12,2,3,30,2,,13800,2,0,30
710507,2,1,1,1,1,1,12,2,3,24,2,,11000,2,0,
710507,4,1,1,1,2,1,12,2,1,36,2,,7500,2,0,
710556,1,1,1,1,1,1,12,2,5,40,2,,20000,2,0,30
710606,2,1,1,1,1,1,12,2,2,48,2,,13000,2,0,
710624,1,1,1,1,1,1,12,1,,36,2,,14300,2,0,36
710844,2,1,1,2,1,1,12,2,1,20,2,,9800,2,0,
710872,2,1,1,1,2,1,12,2,4,40,2,,18000,2,0,
710944,1,1,1,1,1,1,12,2,1,44,2,,15000,2,0,80
710944,2,1,1,1,1,3,,2,1,30,2,,6000,2,0,
711014,3,1,1,1,1,1,12,2,2,40,2,,12000,2,0,
711022,3,3,1,1,1,1,12,2,1,40,2,,13000,2,0,40
711024,1,1,1,1,1,1,12,2,4,50,1,10,37240,1,1000,50
711107,1,1,1,1,1,1,12,2,2,40,2,,25000,2,0,40
711112,1,1,1,1,1,1,12,2,6,40,2,,19500,2,0,40
711312,1,1,1,2,2,2,7,2,2,10,1,1,5250,2,0,20
711312,2,1,1,1,1,1,12,2,7,50,2,,33000,1,,
711417,1,1,1,1,1,1,12,2,2,40,2,,15806,2,0,45
711432,1,1,1,1,1,1,12,2,4,40,2,,17570,2,0,46
711432,3,1,1,1,1,1,12,2,2,40,1,3,15080,2,0,
711467,2,1,1,1,1,1,12,2,1,45,1,5,16874,2,0,
711528,2,1,1,1,1,1,12,1,,40,1,6,17220,1,720,
711532,1,1,1,1,1,1,12,2,5,40,2,,13000,2,0,40
711536,2,2,1,1,1,1,12,2,6,40,2,,14664,2,0,2
711624,1,1,1,1,1,1,12,1,,36,1,0,24000,1,500,36
711624,2,2,1,2,1,1,12,1,,30,1,0,24000,2,0,30
711719,1,1,1,1,1,1,12,2,5,40,2,,15405,2,0,46
711719,2,1,1,1,1,1,12,2,4,45,1,5,18060,1,2500,
711802,1,1,1,1,1,1,12,1,,40,1,0,16212,1,,45
711832,1,1,1,1,1,1,12,2,4,45,2,,20930,1,1200,45
712122,1,1,1,1,1,1,12,2,2,40,2,,18500,2,0,40
712122,2,1,1,1,1,1,12,2,3,40,2,,19500,2,0,40
712127,1,1,1,1,1,1,12,2,7,45,1,2,30000,2,0,45
712127,2,1,1,2,1,1,12,1,,30,2,,20000,2,0,
712136,1,1,1,1,1,1,12,1,,40,2,,25000,2,0,24
712136,2,1,1,1,1,1,12,1,,40,2,,27000,2,0,
712148,1,1,1,1,1,2,7,2,6,40,2,,8000,2,0,40
712148,2,2,1,2,1,1,12,1,,25,2,,8800,2,0,40
712244,1,1,1,2,2,2,8,2,2,27,1,1,4500,2,0,40
712244,2,1,1,1,1,2,3,2,2,48,2,,3600,2,0,
712244,2,1,1,1,2,2,9,2,7,40,1,3,10000,2,0,
712244,3,1,1,1,1,2,5,2,4,40,1,2,5500,2,0,
712525,1,1,1,1,1,1,12,1,,38,1,1,18000,2,0,40
712707,1,1,1,1,1,1,12,1,,20,2,,15600,2,0,40
712707,2,1,1,1,1,1,12,1,,36,2,,17500,2,0,
712823,1,1,1,1,1,1,12,2,7,37,2,,34000,2,0,37
712823,2,2,1,2,2,1,12,2,4,13,2,,10000,2,0,18
712869,1,1,1,2,1,1,12,2,2,30,2,,15000,2,0,40
712910,2,1,1,1,1,1,12,2,5,40,2,,23000,1,850,
712964,1,1,1,2,1,2,4,2,4,25,2,,8000,2,0,40
712964,2,1,1,1,1,1,12,1,,38,2,,23000,2,0,
713222,2,2,1,1,2,2,5,2,1,50,2,,7500,2,0,
713247,1,1,1,1,2,2,2,1,,39,2,,2000,2,0,
713250,2,1,1,1,1,1,12,2,2,66,1,2,15000,2,0,
713303,1,1,1,1,1,1,12,2,7,6,1,1,15000,2,0,8
713303,2,1,1,1,1,1,12,1,,8,1,2,20000,1,500,
713518,1,1,1,1,1,1,12,2,1,40,2,,15000,2,0,40
713518,2,1,1,1,1,1,12,2,2,40,2,,18000,2,0,
713700,1,1,1,1,1,1,12,1,,36,1,2,20000,2,0,36
713700,2,1,1,1,2,1,12,1,,15,2,,12000,2,0,
713811,3,1,1,1,1,1,12,2,7,40,2,,20000,2,0,
713837,1,1,1,1,1,1,12,1,,48,2,,19000,2,0,48
713837,2,1,1,1,1,1,12,2,2,40,1,0,13000,2,0,
713851,1,1,1,2,1,1,12,2,6,25,1,1,11000,2,0,30
713851,2,2,1,1,1,1,12,2,1,40,1,1,20000,2,0,
713852,2,1,1,1,1,1,12,2,5,38,1,1,16800,2,0,
713873,1,1,1,1,1,1,12,1,,36,1,3,19000,1,840,36
714002,1,1,1,2,2,2,7,1,,20,2,,9800,2,0,
714021,1,1,1,1,2,1,12,2,3,40,2,,15000,2,0,60
714029,1,1,1,1,2,1,12,2,1,40,2,,11000,2,0,80
714110,1,1,1,1,1,1,12,1,,6,1,4,14300,2,0,8
714265,1,1,1,2,2,2,6,2,1,20,2,,2000,2,0,40
714416,1,1,1,1,1,1,12,2,1,45,2,,13000,2,0,60
714437,3,1,1,1,1,1,12,2,1,45,2,,10400,2,0,
714475,1,1,1,1,1,1,12,2,1,45,2,,9100,2,0,55
714475,2,1,1,2,2,1,12,2,1,10,2,,3000,2,0,
714538,1,1,1,1,1,1,12,2,7,42,1,2,17000,2,0,50
714574,1,1,1,1,1,1,12,1,,40,2,,15600,2,0,40
714574,2,1,1,1,1,1,12,2,7,40,2,,15600,2,0,
714604,1,1,1,1,1,1,12,2,1,50,2,,15000,2,0,50
714608,2,1,1,1,1,1,12,2,4,48,2,,20000,2,0,
714669,2,1,1,1,1,1,12,1,,30,1,20,18000,2,0,
714734,3,4,1,1,1,1,12,1,,40,2,,13000,2,0,
714734,4,4,1,1,1,1,12,2,1,40,2,,10000,2,0,35
