NQUEST,NORD,INTPER,ENTEPEN,TIPOPEN,DECOR,TPENS,MESIPEN,ARRET,TARRET,QUOTAPE,NPENS
803880,1,1,1,1,1993,1075,13,2,0,70,1
803889,1,1,1,1,1989,1090,13,2,0,80,1
803889,2,1,1,1,1998,870,13,2,0,80,1
803922,1,1,1,1,1988,904,13,2,0,95,1
803922,2,1,1,1,1993,869,13,2,0,90,1
803922,3,1,1,1,1985,1012,13,2,0,100,1
803950,1,1,1,1,1999,900,13,2,0,90,1
804016,2,1,1,1,1999,600,13,2,0,70,1
804040,1,1,1,5,2004,500,13,2,0,,1
804163,2,1,1,4,1978,260,13,2,0,,1
804172,1,1,2,1,1992,1650,13,2,0,100,1
804172,2,2,2,1,1999,1500,13,2,0,95,1
804196,2,1,2,1,2001,1400,13,2,0,80,1
804301,1,1,2,1,2002,1150,13,2,0,60,1
804301,2,1,1,1,2005,450,13,2,0,40,1
804324,1,1,1,1,1996,780,13,2,0,70,1
804324,2,1,1,2,1999,390,13,2,0,,1
804343,1,1,1,2,1992,490,13,2,0,,1
804343,1,1,1,5,1995,380,13,2,0,,2
804381,1,1,1,1,1992,800,13,2,0,60,1
804457,1,1,1,3,1994,1500,13,2,0,,1
804457,2,1,1,3,1994,330,13,2,0,,1
804489,1,1,1,1,1981,660,13,2,0,70,1
804495,1,1,1,1,1983,530,14,2,0,50,1
804515,1,1,1,2,2000,500,13,2,0,,1
804515,1,1,1,5,1984,200,13,2,0,,2
804536,1,1,3,1,2007,1206,13,2,0,80,1
804547,1,1,1,1,1995,740,13,2,0,60,1
804547,2,2,1,1,1992,400,13,2,0,60,1
804631,1,1,2,1,2000,1050,13,2,0,60,1
804637,1,1,1,5,2003,597,13,2,0,,1
804670,1,1,1,5,1990,700,13,2,0,,1
804694,1,1,1,5,2000,800,13,2,0,,1
804699,1,1,1,5,2010,1000,10,2,0,,1
804762,2,1,1,1,1985,900,13,2,0,80,1
804882,4,1,1,3,1999,1200,13,2,0,,1
804928,1,1,1,5,2004,600,13,2,0,,1
804966,1,1,1,1,1988,1250,13,2,0,70,1
804966,1,1,1,5,2003,300,13,2,0,,2
804974,1,1,1,5,2010,520,13,2,0,,1
805179,1,1,1,5,1998,620,13,2,0,,1
805189,1,1,1,5,2004,700,13,2,0,,1
805190,1,1,1,1,2001,1200,13,2,0,80,1
805227,1,1,1,1,2007,2400,13,2,0,80,1
805306,1,1,1,1,1995,3000,13,2,0,85,1
805306,1,1,5,1,1995,130,13,2,0,5,2
805306,2,1,2,1,2005,1850,13,2,0,95,1
805312,1,1,1,1,1995,1000,13,2,0,90,1
805312,2,1,1,5,2000,580,13,2,0,,1
805330,1,1,1,1,2008,950,13,2,0,80,1
805335,1,1,1,1,1996,430,13,2,0,80,1
805335,2,1,1,1,2006,1200,13,2,0,90,1
805342,1,1,1,1,2000,1000,13,2,0,70,1
805342,1,1,2,5,2003,900,13,2,0,,2
805435,1,1,1,2,2010,465,13,2,0,,1
805449,1,1,1,1,2005,800,13,2,0,,1
805556,1,1,1,1,1989,590,13,2,0,30,1
805664,1,1,2,1,2006,1630,13,2,0,99,1
805664,2,1,1,1,2003,150,13,2,0,10,1
805719,1,1,1,1,2000,1500,13,2,0,80,1
805791,1,1,1,1,1992,900,13,2,0,80,1
805791,2,1,1,1,1990,780,13,2,0,80,1
805799,2,1,1,1,1992,1190,13,2,0,80,1
805818,1,1,1,1,2006,2220,13,2,0,70,1
805834,2,1,1,1,2004,1158,13,2,0,90,1
805842,1,1,1,1,1998,1040,13,2,0,80,1
805842,2,1,1,1,2005,680,13,2,0,80,1
805861,1,1,1,1,1998,710,13,2,0,80,1
805861,1,1,1,5,2000,630,13,2,0,,2
805981,2,2,1,1,2003,500,12,2,0,100,1
805984,1,1,1,1,2006,778,12,2,0,60,1
805984,2,2,3,2,2003,170,12,2,0,,1
806171,1,1,1,1,2000,1000,13,2,0,100,1
806171,1,1,98,5,1998,500,13,2,0,,2
806185,1,1,1,1,2003,500,13,2,0,40,1
806185,2,2,1,1,1995,1150,13,2,0,100,1
806206,1,1,1,2,2004,450,13,2,0,,1
806206,1,1,1,5,2004,700,13,2,0,,2
806237,1,1,1,1,1989,989,13,2,0,80,1
806237,2,2,1,1,1989,916,13,2,0,80,1
806261,1,1,1,1,1991,1290,13,2,0,80,1
806261,2,1,1,1,1995,880,13,2,0,80,1
806289,1,1,1,1,1990,700,13,2,0,80,1
806289,2,2,1,1,1986,400,13,2,0,60,1
806333,1,1,2,1,1997,1200,13,2,0,90,1
806333,2,1,1,7,2007,500,13,2,0,,1
806339,1,1,1,1,2004,1600,13,2,0,80,1
806339,2,1,1,1,1980,500,13,2,0,50,1
806427,1,1,1,1,1988,988,13,2,0,90,1
806427,2,2,1,1,2006,898,13,2,0,85,1
806430,2,1,1,1,2008,2796,13,2,0,90,1
806447,1,1,1,1,2008,1279,13,2,0,90,1
806531,1,1,1,5,1994,700,13,2,0,,1
806532,1,1,1,1,2005,467,13,2,0,20,1
806532,2,1,1,1,1989,850,13,2,0,60,1
806557,1,1,2,1,1991,1000,13,2,0,70,1
806570,1,1,1,1,1991,1300,13,2,0,80,1
806578,1,1,1,1,2005,820,13,2,0,80,2
806578,1,1,2,1,1994,1200,13,2,0,80,1
806578,2,2,2,1,1995,1300,13,2,0,80,1
806586,1,1,2,5,1988,1000,13,2,0,,1
806642,1,1,1,1,2009,900,13,2,0,60,1
806700,1,1,1,1,1990,600,13,2,0,60,1
806700,2,2,1,1,1989,530,13,2,0,60,1
806729,1,1,1,1,2008,800,13,2,0,60,1
807050,1,1,1,1,2002,1300,13,2,0,80,1
807066,1,1,2,1,2005,3200,13,2,0,80,1
807096,1,1,2,1,1992,1300,13,2,0,80,1
807096,2,3,1,2,2005,500,13,2,0,,1
807111,1,1,1,2,1985,500,13,2,0,,1
807118,1,1,1,3,1968,482,13,2,0,,1
807118,1,1,1,5,1993,546,13,2,0,,2
807118,1,1,2,6,1993,106,13,2,0,,3
807142,4,1,1,1,2008,2060,13,2,0,,1
807165,1,1,1,1,2001,2950,13,2,0,65,1
807165,1,1,1,1,2009,,13,2,0,,2
807165,2,2,1,1,2006,1200,13,2,0,80,1
807196,1,1,1,5,2009,930,13,2,0,,1
807332,1,1,2,1,1993,1500,13,2,0,100,1
807332,2,2,2,1,1997,1550,13,2,0,100,1
807404,1,1,1,1,2002,620,13,2,0,70,1
807449,1,1,1,1,2007,1000,13,2,0,70,1
807466,1,1,1,5,2004,890,13,2,0,,1
807474,1,1,6,1,2004,980,13,2,0,80,1
807537,1,1,1,1,2002,1360,13,2,0,70,1
807538,1,1,1,1,1994,1099,13,2,0,85,1
807541,1,1,1,1,2004,1098,13,2,0,60,1
807598,1,1,1,1,1992,1298,13,2,0,80,1
807600,2,1,1,5,1993,590,13,2,0,,1
807648,1,1,1,1,1991,535,13,2,0,50,1
807648,1,1,1,5,2010,190,4,2,0,,2
807761,1,1,1,3,1967,423.07692308,13,2,0,,1
807761,1,1,1,4,2003,438.46153846,13,2,0,,2
807761,2,1,1,3,1970,5700,13,2,0,,1
807761,2,1,1,4,2007,438.46153846,12,2,0,,2
807849,1,1,1,5,2005,700,13,2,0,,1
807955,1,1,1,5,2006,1000,13,2,0,,1
807960,1,1,1,1,1985,800,13,2,0,80,1
807962,1,1,2,1,1984,1300,13,2,0,80,1
807963,1,1,1,1,1996,1000,13,2,0,80,1
807963,2,2,1,1,2004,550,13,2,0,60,1
807965,1,1,1,3,1965,245,13,2,0,,1
807965,1,1,3,4,1990,500,13,2,0,,2
807965,2,2,1,3,1980,245,13,2,0,,1
807965,2,2,3,4,1990,500,12,2,0,,2
807968,1,1,1,1,1983,700,13,2,0,80,1
807968,2,1,1,1,1986,800,13,2,0,80,1
807986,1,1,2,1,1992,1400,13,2,0,80,1
807986,2,2,1,1,1993,489,13,2,0,60,1
808002,1,1,1,5,2005,750,13,2,0,,1
808098,2,1,1,1,1987,1600,13,2,0,100,1
808122,1,1,1,1,1986,300,12,2,0,60,1
808122,1,1,1,5,2008,400,13,2,0,,2
808165,1,1,3,5,2002,1022,13,2,0,,1
808169,2,2,1,1,2004,680,13,2,0,60,1
808182,2,2,1,1,2006,780,13,2,0,70,1
808184,1,1,1,1,1996,585,13,2,0,50,1
808184,2,1,1,2,2005,225,13,2,0,,1
808203,1,1,1,1,2004,470,13,2,0,80,1
808203,2,2,1,1,1999,580,13,2,0,70,1
808310,2,1,1,5,1995,600,13,2,0,,1
808319,1,1,1,1,1977,500,13,2,0,80,1
808379,1,1,1,1,1995,1225,13,2,0,70,1
808379,2,1,1,7,1997,280,13,2,0,,1
808450,1,1,1,4,1990,650,14,2,0,,1
808488,1,1,1,1,1987,1150,13,2,0,80,1
808573,1,1,1,1,2006,800,13,2,0,80,1
808643,2,1,3,1,1990,1300,13,2,0,90,1
808821,1,1,1,1,1993,1300,13,2,0,90,1
808884,1,1,2,1,2008,1923.0769231,13,2,0,80,1
808890,1,1,1,1,2000,900,13,2,0,80,1
808947,1,1,1,1,1999,1100,12,2,0,90,1
809129,1,1,1,1,1997,2500,13,2,0,70,1
809204,2,2,1,1,2008,1160,13,2,0,70,1
809268,1,1,1,5,1995,450,13,2,0,,1
809285,1,1,1,1,2001,2500,13,2,0,60,1
809289,1,1,1,1,1990,460,13,2,0,60,1
809289,2,2,1,1,1990,600,13,2,0,70,1
809382,1,1,1,1,2000,550,13,2,0,100,1
809446,1,1,1,1,1991,1100,13,2,0,70,1
809446,2,1,1,1,1996,1000,13,2,0,60,1
809568,1,1,1,5,1980,947,12,2,0,,1
809617,2,1,1,1,1998,1100,13,2,0,90,1
809628,2,1,1,1,1997,1550,13,2,0,80,1
809644,1,1,1,1,2007,1700,13,2,0,75,1
809644,2,2,2,1,2007,1400,13,2,0,82,1
809747,1,1,1,1,2008,600,13,2,0,,1
809747,2,2,2,1,2005,1700,13,2,0,90,1
809823,1,1,1,1,2000,1200,12,2,0,72,1
809823,2,1,1,3,1995,200,12,2,0,,1
809825,1,1,1,1,2007,1000,13,2,0,20,1
809918,1,1,2,1,2009,1300,13,2,0,70,1
810029,1,1,1,1,1978,720,13,2,0,80,1
810039,1,1,1,5,2007,960,13,2,0,,1
810042,1,1,1,1,1996,890,13,2,0,70,1
810042,1,1,1,5,2009,830,13,2,0,,2
810086,2,1,4,3,1990,498,13,2,0,,1
810099,1,1,1,3,1972,500,13,2,0,,1
810099,2,1,1,1,1980,500,13,2,0,50,1
810104,1,1,1,5,1976,500,12,2,0,,1
810104,2,2,1,1,1990,500,13,2,0,50,1
810150,1,1,1,1,2002,800,13,2,0,80,1
810150,2,1,1,3,1995,250,13,2,0,,1
810161,1,1,1,1,2008,700,13,2,0,70,1
810180,1,1,1,1,1998,450,13,2,0,50,1
810180,2,1,1,1,2000,600,13,2,0,50,1
810183,4,4,1,1,1982,800,13,2,0,50,1
810455,1,1,1,1,1999,1200,13,2,0,70,1
810455,2,2,2,1,2005,1300,13,2,0,70,1
810508,1,1,1,1,2010,2350,13,2,0,60,1
810778,2,1,1,1,2009,1600,13,2,0,80,1
810835,1,1,1,1,2000,3440,13,2,0,60,1
810835,2,1,2,1,1996,1750,13,2,0,99,1
810980,1,1,1,1,2008,1900,13,2,0,100,1
810980,2,1,1,1,2010,1600,13,2,0,90,1
811035,1,1,2,1,1996,1480,13,2,0,80,1
811035,2,2,2,1,2001,1480,13,2,0,80,1
811075,1,1,1,1,1983,467,13,2,0,40,1
811075,2,1,1,1,1996,467,13,2,0,40,1
811149,1,1,1,1,1990,1100,13,2,0,80,1
811149,2,2,1,1,1984,1250,13,2,0,80,1
811168,1,1,1,1,2008,2100,13,2,0,70,1
811239,1,1,1,1,1995,530,13,2,0,,1
811239,2,2,1,1,1984,500,12,2,0,70,1
811239,2,2,1,3,1998,450,12,2,0,,2
811259,1,1,3,2,1997,500,12,2,0,,1
811259,2,2,1,5,1990,550,12,2,0,,1
811277,2,1,1,1,2008,1300,13,2,0,80,1
811294,3,1,1,4,2010,1300,4,2,0,,1
811449,1,1,1,1,2000,1400,13,2,0,70,1
811506,1,1,2,1,2005,800,13,2,0,80,1
811573,1,1,1,1,2005,1000,13,2,0,60,1
811573,1,1,1,1,2008,,13,2,0,10,2
811583,1,1,1,1,1991,900,13,2,0,60,1
811608,3,3,1,3,1998,450,13,2,0,,1
811700,1,1,1,1,1980,725,13,2,0,40,1
811746,1,1,2,1,1997,970,13,2,0,75,1
811746,2,2,2,1,1996,1670,13,2,0,100,1
811784,1,1,1,1,2005,600,13,2,0,40,1
811794,1,1,1,1,1995,890,13,2,0,50,1
811794,2,1,1,1,2005,460,13,2,0,50,1
811794,2,1,1,4,2008,240,13,2,0,,2
811805,1,1,2,3,2004,1000,13,2,0,,1
811807,1,1,1,1,2000,998,13,2,0,80,1
811809,1,1,1,1,2000,650,13,2,0,20,1
811828,2,2,1,1,2000,1000,13,2,0,70,1
811852,1,1,1,1,1990,1200,13,2,0,60,1
811852,2,1,1,2,1995,220,13,2,0,,1
811858,1,1,1,1,2010,900,13,2,0,70,1
811903,1,1,1,1,2010,1480,13,2,0,70,1
811917,1,1,1,1,1989,980,13,2,0,70,1
811917,2,1,1,7,1999,250,13,2,0,,1
811927,1,1,1,1,1994,790,13,2,0,60,1
811991,1,1,1,5,2006,850,13,2,0,,1
811991,2,1,1,1,1985,700,13,2,0,70,1
812034,1,1,2,1,2000,1400,13,2,0,90,1
812034,2,1,1,1,2010,1500,13,2,0,50,1
812035,1,1,1,1,1975,550,13,2,0,60,1
812035,2,2,4,3,1995,450,13,2,0,,1
812035,3,2,1,1,1994,650,13,2,0,50,1
812105,1,1,1,1,1985,1098,13,2,0,90,1
812105,2,1,1,1,1989,1010,13,2,0,90,1
812124,1,1,1,1,2007,1100,13,2,0,70,1
812155,1,1,1,1,1988,700,13,2,0,70,1
812170,1,1,1,2,1978,460,13,2,0,,1
812321,1,1,1,1,1992,630,13,2,0,80,1
812321,1,1,1,5,1997,270,13,2,0,,2
812343,1,1,1,1,1981,1060,13,2,0,70,1
812351,1,1,1,1,2002,1028,13,2,0,95,1
812351,2,2,1,1,2000,989,13,2,0,95,1
812390,1,1,2,1,1982,3500,13,2,0,100,1
812424,1,1,1,1,1994,1050,13,2,0,80,1
812450,1,1,1,4,2010,480,13,2,0,,1
812567,1,1,1,2,2006,600,13,2,0,,1
812628,1,1,1,1,2008,1500,13,2,0,90,1
812654,1,1,1,1,1994,1230,13,2,0,90,1
812681,2,2,1,1,2005,1300,13,2,0,80,1
812717,1,1,1,1,1993,1090,13,2,0,80,1
812717,2,1,1,1,2000,1360,13,2,0,80,1
812750,1,1,1,1,1991,1100,13,2,0,80,1
812753,1,1,1,1,1994,1120,13,2,0,90,1
812753,2,2,1,1,2002,1156,13,2,0,90,1
812770,1,1,1,1,1995,1300,13,2,0,80,1
812777,1,1,1,1,1996,980,13,2,0,70,1
812848,1,1,1,1,2005,1306,13,2,0,90,1
812849,2,1,1,1,1992,1000,13,2,0,80,1
812851,1,1,1,1,1984,700,13,2,0,50,1
812872,1,1,1,1,1990,840,13,2,0,70,1
812919,1,1,2,1,2001,1450,13,2,0,80,1
813124,1,1,1,1,2009,1600,13,2,0,100,1
813124,1,1,98,7,2009,300,13,2,0,,2
813135,4,1,1,1,2000,500,13,2,0,50,1
813135,4,1,1,5,2007,300,13,2,0,,2
813138,1,1,1,1,1990,1380,13,2,0,90,1
813141,1,1,1,1,1983,720,13,2,0,80,1
813141,2,2,1,1,1980,800,13,2,0,90,1
813196,1,1,1,1,1999,461,13,2,0,40,1
813196,2,2,1,1,2001,734,13,2,0,80,1
813229,1,1,1,1,1990,1100,13,2,0,70,1
813246,1,1,1,2,1980,500,13,2,0,,1
813283,1,1,2,1,1996,1240,13,2,0,70,1
813283,2,1,2,1,1999,1650,13,2,0,80,1
813295,1,1,1,1,1990,1100,13,2,0,80,1
813295,2,2,1,1,1991,800,13,2,0,80,1
813305,1,1,1,5,2001,900,13,2,0,,1
813323,1,1,2,1,1989,1300,13,2,0,80,1
813335,1,1,1,1,1976,1040,13,2,0,80,1
813379,1,1,1,5,2007,468,13,2,0,,1
813379,2,1,1,5,1994,1370,13,2,0,,1
813418,1,1,2,1,2003,640,13,2,0,50,1
813435,1,1,1,1,1980,1200,13,2,0,80,1
813493,1,1,2,1,1992,900,13,2,0,60,1
813627,1,1,1,5,1999,454,13,2,0,,1
813686,1,1,2,1,2005,1653,12,2,0,85,1
813713,1,1,2,1,2010,1915,13,2,0,80,1
813729,1,1,1,1,1991,1400,13,2,0,90,1
813818,1,1,1,2,1995,350,13,2,0,,2
813818,1,1,1,4,2005,500,13,2,0,,1
813829,1,1,3,2,2010,,12,2,0,,1
813836,1,1,4,3,2010,700,12,2,0,,1
813893,1,1,1,1,2004,520,13,2,0,50,1
813893,1,1,5,5,1990,220,13,2,0,,2
813912,3,1,5,2,2007,330,13,2,0,,1
814027,1,1,1,5,2006,792,13,2,0,,1
814102,1,1,1,1,1976,900,13,2,0,60,1
814102,2,1,1,1,1992,532,13,2,0,40,1
814136,2,1,2,1,1988,1000,13,2,0,75,1
814186,1,1,1,1,2000,700,13,2,0,30,1
814186,2,2,1,1,2007,460,13,2,0,40,1
814198,1,1,1,1,2004,1500,13,2,0,70,1
814226,1,1,1,3,2006,300,12,2,0,,1
814245,1,1,1,1,2001,3500,13,2,0,80,1
814245,2,1,2,1,1986,1100,13,2,0,60,1
814246,1,1,1,1,1994,700,13,2,0,60,1
814246,2,2,1,1,1994,400,13,2,0,60,1
814262,1,1,1,1,2001,2650,13,2,0,40,1
814262,2,2,1,1,1994,1320,13,2,0,80,1
814390,1,1,1,1,1993,1300,13,2,0,80,1
814390,1,1,4,7,1993,150,13,2,0,,2
814390,2,1,1,1,1995,430,13,2,0,80,1
814466,1,1,1,1,2005,1300,13,2,0,70,1
814466,1,1,2,5,1986,210,13,2,0,,2
814468,1,1,1,5,1984,500,13,2,0,,2
814468,1,1,2,1,1982,902,13,2,0,80,1
814532,1,1,1,1,2001,4000,13,2,0,65,1
814532,2,2,2,1,2000,1550,13,2,0,90,1
814546,1,1,1,1,1989,740,13,2,0,30,1
814586,2,1,1,1,2008,2300,13,2,0,90,1
814649,2,1,2,1,2006,1500,13,2,0,75,1
814738,1,1,1,1,1985,565,13,2,0,100,1
814786,1,1,1,4,2010,850,3,2,0,,1
814849,3,1,1,1,1992,580,13,2,0,50,1
814849,3,1,3,4,2001,480,13,2,0,,2
814862,2,1,1,1,2003,900,13,2,0,80,1
814902,2,1,1,1,2005,800,13,2,0,60,1
814902,3,1,2,1,2007,750,13,2,0,60,1
814907,1,1,1,1,2003,650,13,2,0,70,1
815135,1,1,2,1,1988,1900,13,2,0,80,1
815136,3,1,2,5,2005,1000,13,2,0,,1
815147,3,1,1,3,1990,750,12,2,0,,1
815154,1,1,1,5,2005,300,12,2,0,,2
815154,1,1,4,3,1990,200,12,2,0,,1
815186,1,1,1,1,1996,700,13,2,0,80,1
815186,2,2,1,1,2002,570,13,2,0,50,1
815291,2,2,1,3,2002,300,13,2,0,,1
815352,1,1,1,1,2000,850,13,2,0,30,1
815352,2,1,1,1,2000,850,13,2,0,30,1
815398,1,1,1,1,1993,1050,13,2,0,60,1
815398,2,2,1,1,1982,500,13,2,0,50,1
815398,3,1,1,1,1980,430,13,2,0,40,1
815398,3,1,3,3,2001,380,13,2,0,,2
815403,2,1,1,5,2010,860,13,2,0,,1
815411,1,1,1,1,2002,500,13,2,0,45,1
815411,2,1,1,1,1999,800,13,2,0,65,1
815415,1,1,1,1,2000,1100,13,2,0,70,1
815416,2,1,1,1,2010,700,13,2,0,65,1
815422,2,1,1,1,2008,1100,13,2,0,80,1
815459,1,1,5,1,2005,1400,13,2,0,80,1
815465,2,1,1,1,2007,452,13,2,0,70,1
815502,1,1,1,3,2000,300,13,2,0,,1
815502,2,1,6,1,1990,900,13,2,0,80,1
815511,1,1,1,1,1994,740,13,2,0,80,1
815511,2,1,1,2,1995,500,13,2,0,,1
815558,1,1,1,1,1990,650,13,2,0,80,1
815767,1,1,1,1,1989,530,13,2,0,60,1
815767,1,1,1,5,1995,485,13,2,0,,2
815783,1,1,1,1,2010,1250,13,2,0,85,1
815790,1,1,1,1,1995,1100,13,2,0,70,1
815790,2,2,1,1,1999,700,13,2,0,70,1
815857,1,1,1,2,1985,500,13,2,0,,1
815857,2,1,1,1,1985,1200,13,2,0,70,1
815896,1,1,1,1,1997,1100,13,2,0,80,1
815896,2,1,1,1,1993,700,13,2,0,80,1
815955,1,1,2,1,1996,1100,13,2,0,70,1
816001,1,1,1,1,2000,2000,13,2,0,80,1
816001,2,2,1,1,2003,1400,13,2,0,70,1
816006,1,1,1,1,2003,1500,13,2,0,80,1
816029,1,1,1,1,2009,385,13,2,0,95,1
816029,2,1,1,1,1997,1400,13,2,0,70,1
816061,1,1,1,1,2009,1000,13,2,0,100,1
816061,2,2,1,1,2003,1500,13,2,0,80,1
816082,1,1,1,5,1989,680,13,2,0,,1
816196,2,1,1,4,2000,460,13,2,0,,2
816196,2,1,1,5,1973,900,13,2,0,,1
816213,1,1,1,1,2006,176,13,2,0,5,1
816213,2,1,1,1,2006,1600,13,2,0,80,1
816220,1,1,1,3,2006,260,13,2,0,,1
816221,2,1,1,5,2000,,13,2,0,,1
816315,1,1,1,1,1988,800,13,2,0,65,1
816383,2,1,1,3,2005,267,13,2,0,,1
816383,4,1,1,3,1995,730,13,2,0,,1
816397,2,1,1,3,2000,260,13,2,0,,1
816402,3,1,1,5,1979,680,13,2,0,,1
816527,1,1,1,1,1997,800,13,1,200,40,1
816527,2,2,1,2,2010,,12,2,0,,1
816585,2,1,1,2,2009,420,13,2,0,,1
816585,3,1,1,5,1990,580,13,2,0,,1
816781,1,1,1,2,1981,570,13,2,0,,1
816816,1,1,1,1,1986,850,13,2,0,40,1
816839,1,1,1,1,1997,500,13,2,0,30,1
816862,1,1,1,1,1995,1200,13,2,0,90,1
816862,2,2,1,1,1995,550,13,2,0,70,1
817067,1,1,1,1,1986,949,13,2,0,90,1
817067,2,2,1,1,1982,879,13,2,0,80,1
817082,1,1,1,1,1977,500,13,2,0,70,1
817082,1,1,1,5,1979,315,13,2,0,,2
817090,1,1,1,5,1982,1060,13,2,0,,1
817149,1,1,1,5,2006,700,13,2,0,,1
817203,1,1,1,1,1983,820,13,2,0,60,1
817204,2,1,1,1,1996,1100,13,2,0,60,1
817238,1,1,1,1,1989,898,13,2,0,90,1
817238,2,1,1,1,1986,1040,13,2,0,90,1
817248,1,1,1,1,2004,1210,13,2,0,80,1
817248,2,1,1,5,1983,600,13,2,0,,1
817251,1,1,1,1,1984,678,13,2,0,50,1
817251,1,1,1,5,1993,793,13,2,0,,2
817262,1,1,1,3,1976,510,13,2,0,,1
817262,1,1,1,5,1981,680,13,2,0,,2
817276,1,1,1,1,2002,1165,13,2,0,70,1
817281,1,1,1,1,2004,1398,13,2,0,70,1
817281,2,4,3,1,2007,1299,13,2,0,90,1
817303,1,1,1,5,1985,898,13,2,0,,1
817438,1,1,2,1,1982,1200,12,2,0,100,1
817438,2,2,1,2,1997,200,12,2,0,,1
817480,1,1,1,1,2008,700,13,1,1000,40,1
817480,2,1,1,1,1993,800,13,2,0,70,1
817487,1,1,2,1,2000,1600,13,2,0,80,1
817487,2,1,1,1,2000,400,13,2,0,30,1
817553,1,1,1,1,2000,1460,13,2,0,100,1
817664,2,2,2,1,1992,600,13,2,0,50,1
817747,1,1,1,1,1985,420,13,2,0,70,1
817747,1,1,1,5,2000,1600,13,2,0,,2
817749,1,1,2,1,1994,1300,13,2,0,75,1
817842,1,1,1,5,2009,400,13,2,0,,1
817858,1,1,1,5,1999,780,13,2,0,,1
817940,1,1,1,2,1997,420,13,2,0,,1
817940,1,1,1,5,2006,620,13,2,0,,2
818064,1,1,1,1,2008,1000,13,2,0,70,1
818071,2,1,1,1,2008,1200,13,2,0,70,1
818125,1,1,1,1,1998,980,13,2,0,60,1
818217,1,1,1,5,2002,950,13,2,0,,1
818245,1,1,1,2,2002,400,13,2,0,,1
818245,1,1,1,5,2009,840,13,2,0,,2
818396,1,1,2,1,2008,2200,13,2,0,100,1
818425,1,1,1,1,1996,948,13,2,0,70,1
818425,1,1,1,5,2007,310,13,2,0,,2
818425,2,2,2,1,2009,1500,13,2,0,80,1
818426,1,1,1,1,1997,780,13,2,0,50,1
818435,1,1,1,1,1981,560,13,2,0,70,1
818435,1,1,3,6,1970,150,12,2,0,,2
818435,2,2,1,4,2008,600,13,2,0,,1
818560,1,1,1,1,2007,2500,13,2,0,70,1
818560,2,1,1,1,2006,1700,13,2,0,80,1
818571,1,1,1,1,2006,1490,13,2,0,80,1
818571,2,2,1,1,2007,949,13,2,0,90,1
818577,1,1,1,1,1992,979,13,2,0,90,1
818577,2,2,1,1,1997,1098,13,2,0,95,1
818591,1,1,1,1,1985,600,13,2,0,70,1
818591,1,1,1,5,1998,360,13,2,0,,2
818612,1,1,1,1,1974,630,13,2,0,70,1
818640,2,1,1,4,2004,250,13,2,0,,1
818704,1,1,1,1,1998,900,13,2,0,70,1
818704,1,1,6,1,2004,220,12,2,0,30,2
818768,1,1,1,1,2000,1100,13,2,0,85,1
818768,2,2,1,1,1994,1580,13,2,0,90,1
818857,1,1,1,1,1998,1100,13,2,0,80,1
818972,2,1,1,1,2001,646.15384615,13,2,0,70,1
819031,1,1,1,1,1994,1020,13,2,0,80,1
819031,1,1,1,5,2002,200,13,2,0,,2
819127,1,1,1,1,1990,1200,13,2,0,70,1
819127,2,2,1,1,2000,400,13,2,0,70,1
819153,2,1,1,1,2009,930,13,2,0,60,1
819156,1,1,1,2,1995,600,13,2,0,,1
819168,2,2,1,1,1990,1100,13,2,0,90,1
819349,2,1,2,1,2010,1200,13,2,0,80,1
819350,1,1,1,1,2008,1100,13,2,0,80,1
819350,2,1,1,1,2007,1100,13,2,0,90,1
819350,3,3,1,5,1991,600,13,2,0,,1
819433,1,1,1,1,2004,850,13,2,0,60,1
819456,1,1,1,5,2002,417,13,2,0,,1
819522,2,2,1,3,1990,320,13,2,0,,1
819522,2,2,2,5,2005,410,13,2,0,,2
819575,4,1,6,1,2005,143,13,2,0,70,1
819599,1,1,1,5,2003,850,13,2,0,,1
819603,1,1,1,1,2002,1703,13,2,0,25,1
819603,3,1,1,1,1987,800,13,2,0,70,1
819603,3,1,1,4,1988,260,13,2,0,,2
819603,4,2,1,1,1989,520,13,2,0,70,1
819626,1,1,2,1,1988,1080,13,2,0,80,1
819626,2,1,1,1,1980,460,13,2,0,70,1
819653,2,1,1,1,2004,1250,13,2,0,80,1
819653,4,1,1,5,1980,650,13,2,0,,1
819661,1,1,1,1,1991,1991,13,2,0,80,1
819664,1,1,1,5,2005,865,13,2,0,,1
819685,1,1,1,1,1986,480,13,2,0,80,1
819685,1,1,1,5,1975,168,13,2,0,,2
819727,1,1,1,1,1998,725,13,2,0,80,1
819727,1,1,1,4,1992,215,13,2,0,,2
819849,1,1,1,1,1996,562,13,2,0,60,1
819849,1,1,1,4,2010,260,13,1,3120,,2
819955,2,1,1,1,2004,1300,13,2,0,90,1
820054,1,1,1,2,2007,300,12,2,0,,2
820054,1,1,1,5,2005,900,12,2,0,,1
820063,1,1,1,2,1999,200,12,2,0,,2
820063,1,1,1,5,2003,1200,12,2,0,,1
820069,1,1,1,5,2005,550,12,2,0,,1
820087,1,1,1,5,2003,960,12,2,0,,1
820152,1,1,1,1,1998,900,13,2,0,70,1
820171,1,1,1,1,2007,1200,14,2,0,70,1
820251,1,1,1,1,1991,630,13,2,0,70,1
820251,2,1,1,1,1993,590,13,2,0,80,1
820429,1,1,1,2,2008,430,13,2,0,,1
820459,1,1,1,1,1991,280,13,2,0,30,2
820459,1,1,1,5,1999,820,13,2,0,,1
