NQUEST,YCF4,YCF,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YCA,YCA1,YCA2,YCF1,YCF2,YCF3,YC
865670,0,0,22000,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865672,0,42.341970879,71882.341971,25000,25000,0,34840,34840,34840,0,0,0,0,0,0,0,0,0,0,12000,0,12000,42.341970879,0,0,12042.341971
865673,0,148.94087718,60148.940877,48000,45000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,148.94087718,0,0,12148.940877
865680,0,22.162192512,22372.162193,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,4800,0,4800,22.162192512,0,0,4822.1621925
865689,0,126.64110007,50326.6411,0,0,0,44200,44200,44200,0,0,0,0,0,0,0,0,0,0,6000,0,6000,126.64110007,0,0,6126.6411001
865695,0,56.516522034,32056.516522,26000,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,56.516522034,0,0,6056.516522
865698,0,42.222929729,29842.22293,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,42.222929729,0,0,4842.2229297
865701,0,0,12200,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,1800,0,1800,0,0,0,1800
865702,0,0,23600,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
865709,0,130.92318472,51130.923185,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,27600,0,27600,130.92318472,0,0,27730.923185
865712,0,9.9373898297,12009.93739,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9373898297,0,0,9.9373898297
865738,3103.4414419,-3093.488118,15306.511882,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,8400,0,8400,9.9533238664,0,0,5306.5118819
865753,0,35.335212494,20235.335212,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,7200,0,7200,35.335212494,0,0,7235.3352125
865764,0,29.436250752,15129.436251,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,6000,0,6000,29.436250752,0,0,6029.4362508
865768,0,62.333367505,20262.333368,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,62.333367505,0,0,7262.3333675
865769,0,14483.336875,68573.336875,5000,5000,0,12090,12090,12090,0,0,0,0,0,0,0,25000,25000,0,12000,0,12000,97.685334408,936.45553214,13449.196009,26483.336875
865775,0,19.106409971,16419.10641,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,19.106409971,0,0,8419.10641
865780,0,62.379077311,49462.379077,15000,15000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,14400,0,14400,62.379077311,0,0,14462.379077
865785,0,9.7315189329,13009.731519,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7315189329,0,0,9.7315189329
865787,0,31.839000063,19971.839,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,7200,0,7200,31.839000063,0,0,7231.8390001
865791,0,18.99616501,10018.996165,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99616501,0,0,18.99616501
865805,0,759.84660041,74459.8466,61700,61000,700,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,759.84660041,0,0,12759.8466
865806,0,870.90314402,44270.903144,35000,34000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,8400,0,8400,126.64110007,0,744.26204395,9270.903144
865811,0,253.28220014,24441.514044,6000,4000,2000,0,0,0,0,0,0,0,0,0,0,7388.2318441,7388.2318441,0,10800,0,10800,253.28220014,0,0,11053.2822
865813,0,177.34979138,38177.349791,38000,38000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99616501,0,158.35362637,177.34979138
865825,0,208.95781511,57808.957815,45600,45600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,12000,208.95781511,0,0,12208.957815
865827,0,714.3299029,67313.329903,0,0,0,17199,17199,17199,0,0,0,0,0,0,0,0,0,0,49400,32400,17000,63.320550034,351.8969475,299.11240537,50114.329903
865830,0,147.22574064,35647.225741,0,0,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,10800,0,10800,24.061809013,0,123.16393162,10947.225741
865836,0,137.22935927,65248.229359,49511,49151,360,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,15600,31.660275017,0,105.56908425,15737.229359
865849,0,67.903312102,36097.903312,0,0,0,17030,17030,17030,0,0,0,0,0,0,0,10000,10000,0,9000,0,9000,67.903312102,0,0,9067.9033121
865851,0,279.41289371,19379.412894,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4800,0,4800,96.17897433,0,183.23391938,5079.4128937
865882,0,437.03855641,41137.038556,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,12000,12000,0,14400,0,14400,66.082643578,0,370.95591283,14837.038556
865887,0,180.21504944,16391.215049,0,0,0,16211,16211,16211,0,0,0,0,0,0,0,0,0,0,0,0,0,180.21504944,0,0,180.21504944
865891,0,18.048939365,20188.048939,0,0,0,14170,14170,14170,0,0,0,0,0,0,0,0,0,0,6000,0,6000,18.048939365,0,0,6018.0489394
865899,0,10.263656419,23010.263656,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,10.263656419,0,0,6010.2636564
865905,0,197.05000455,36307.050005,0,0,0,21710,21710,21710,0,0,0,0,0,0,0,0,0,0,14400,0,14400,0,0,197.05000455,14597.050005
865908,0,0,11860,12480,12480,0,-4100,0,0,0,-4100,0,0,-4100,0,4100,0,0,0,3480,0,3480,0,0,0,3480
865909,0,31.660275017,23231.660275,0,0,0,16000,0,0,0,16000,16000,0,0,0,0,0,0,0,7200,0,7200,31.660275017,0,0,7231.660275
865912,0,31.127609766,24883.12761,17892,17892,0,1200,0,0,0,1200,0,0,1200,1200,0,0,0,0,5760,0,5760,31.127609766,0,0,5791.1276098
865913,0,31.660275017,21631.660275,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6000,0,6000,31.660275017,0,0,6031.660275
865931,0,3.1660275017,5503.1660275,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,5500,0,0,0,0,3.1660275017,0,0,3.1660275017
865933,0,550.00761376,31440.007614,0,0,0,22490,22490,22490,0,0,0,0,0,0,0,0,0,0,8400,0,8400,22.162192512,0,527.84542124,8950.0076138
865937,4876.8365516,-4845.176277,12954.823723,13000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,31.660275017,0,0,-45.1762766
865952,0,735.45417001,52815.45417,0,0,0,28080,28080,28080,0,0,0,0,0,0,0,0,0,0,24000,0,24000,31.660275017,0,703.79389499,24735.45417
865957,1817.7299874,-899.3207555,42700.679245,28000,28000,0,7200,0,0,0,7200,0,0,7200,7200,0,0,0,0,8400,0,8400,126.64110007,0,791.76813187,7500.6792445
865964,4655.1621629,-4560.181338,150439.81866,105000,105000,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,30000,0,30000,94.980825051,0,0,25439.818662
865969,0,63.320550034,60063.32055,0,0,0,42000,52000,52000,0,-10000,0,0,-10000,0,10000,0,0,0,18000,0,18000,63.320550034,0,0,18063.32055
865983,0,0,45750,10000,10000,0,27950,27950,27950,0,0,0,0,0,0,0,0,0,0,7800,0,7800,0,0,0,7800
865999,0,0,21200,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,0,0,0,4200
866000,0,5.9778071601,18494.977807,0,0,0,13689,13689,13689,0,0,0,0,0,0,0,0,0,0,4800,0,4800,5.9778071601,0,0,4805.9778072
866007,0,0,5480,5480,5480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866009,0,3.3088432773,27148.308843,12000,12000,0,6045,6045,6045,0,0,0,0,0,0,0,4000,4000,0,5100,0,5100,3.3088432773,0,0,5103.3088433
866010,0,15.932570888,32865.932571,0,0,0,29250,29250,29250,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,15.932570888,0,3615.9325709
866012,0,0,9745,0,0,0,7345,7345,7345,0,0,0,0,0,0,0,0,0,0,2400,0,2400,0,0,0,2400
866015,0,12.537911378,33312.537911,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,6000,0,6000,12.537911378,0,0,6012.5379114
866024,1285.7114545,-1269.881317,22327.040513,3596.9218301,3000,596.9,14000,14000,14000,0,0,0,0,0,0,0,0,0,0,6000,0,6000,15.830137509,0,0,4730.118683
866025,0,330.7204291,80930.720429,19000,19000,0,0,0,0,0,0,0,0,0,0,0,37000,37000,0,24600,12000,12600,189.9616501,0,140.758779,24930.720429
866027,0,25.328220014,12635.32822,0,0,0,12610,12610,12610,0,0,0,0,0,0,0,0,0,0,0,0,0,25.328220014,0,0,25.328220014
866028,0,2554.6255352,49054.625535,21000,21000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,6000,0,6000,443.24385024,0,2111.381685,8554.6255352
866029,0,1822.8052875,39822.805288,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,10000,10000,0,7200,0,7200,63.320550034,1759.4847375,0,9022.8052875
866033,886.69755484,-880.3654998,40019.6345,0,0,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,8400,0,8400,6.3320550034,0,0,7519.6345002
866034,0,44.324385024,15854.324385,3800,3800,0,7810,6110,3510,2600,1700,1700,0,0,0,0,0,0,0,4200,0,4200,44.324385024,0,0,4244.324385
866035,0,6.3320550034,16906.332055,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3320550034,0,0,6.3320550034
866037,0,126.64110007,35626.6411,7500,7500,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7200,0,7200,126.64110007,0,0,7326.6411001
866041,0,50.656440027,33050.65644,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,9600,0,9600,50.656440027,0,0,9650.65644
866044,2438.4182758,-2406.758001,30793.241999,9000,9000,0,0,0,0,0,0,0,0,0,0,0,17000,17000,0,7200,0,7200,31.660275017,0,0,4793.2419992
866047,0,12.664110007,17297.66411,8800,8800,0,6685,6685,6685,0,0,0,0,0,0,0,1800,1800,0,0,0,0,12.664110007,0,0,12.664110007
866052,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,6000
866053,0,25.328220014,34185.32822,19000,19000,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,8400,0,8400,25.328220014,0,0,8425.32822
866055,4211.8133855,-4187.751576,43962.248424,34350,34000,350,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,13800,24.061809013,0,0,9612.2484235
866057,5320.185329,-5313.853274,38826.146726,14000,14000,0,18140,18900,18900,0,-760,0,0,-760,0,760,0,0,0,12000,0,12000,6.3320550034,0,0,6686.146726
866059,2660.0926645,-2647.428555,34552.571445,23000,23000,0,4600,0,0,0,4600,0,1700,2900,2900,0,0,0,0,9600,0,9600,12.664110007,0,0,6952.5714455
866060,0,50.656440027,20350.65644,0,0,0,9300,11700,11700,0,-2400,0,0,-2400,0,2400,0,0,0,11000,5000,6000,50.656440027,0,0,11050.65644
866063,6206.8828839,-6111.175274,44232.824726,33000,32000,1000,11344,5844,5844,0,5500,5500,0,0,0,0,0,0,0,6000,0,6000,25.328220014,0,70.379389499,-111.1752744
866064,1995.0694984,-1868.402273,83391.597727,0,0,0,10560,10560,1560,9000,0,0,0,0,0,0,0,0,0,74700,61500,13200,47.490412526,0,79.176813187,72831.597727
866065,0,0,11800,11800,11800,0,-6000,0,0,0,-6000,0,0,-6000,0,6000,0,0,0,6000,0,6000,0,0,0,6000
866070,0,10.309333975,42810.309334,25000,25000,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,4800,0,4800,10.309333975,0,0,4810.309334
866071,1330.0463323,-1277.173165,75222.826835,42000,40500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,34500,0,34500,6.3320550034,0,46.541112614,33222.826835
866073,0,44.019147809,23044.019148,17000,15000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,44.019147809,0,0,6044.0191478
866075,0,562.93061342,92912.930613,53000,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39350,0,39350,316.60275017,0,246.32786325,39912.930613
866076,5541.8597178,-5188.966557,59411.033443,55000,50000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,274.17221078,0,78.720949698,4411.0334427
866086,0,189.37824781,30039.378248,0,0,0,21450,21450,21450,0,0,0,0,0,0,0,0,0,0,8400,0,8400,189.37824781,0,0,8589.3782478
866088,8645.3011597,-8529.196068,85970.803932,80000,80000,0,0,0,0,0,0,0,0,0,0,0,2500,2500,0,12000,0,12000,63.320550034,0,52.784542124,3470.8039325
866101,0,31.660275017,18641.660275,0,0,0,12610,12610,12610,0,0,0,0,0,0,0,0,0,0,6000,0,6000,31.660275017,0,0,6031.660275
866103,0,283.59340881,96633.593409,42250,42000,250,46900,45500,45500,0,1400,1400,0,0,0,0,0,0,0,7200,0,7200,107.64493506,0,175.94847375,7483.5934088
866104,0,566.72178771,108216.72179,0,0,0,76050,76050,76050,0,0,0,0,0,0,0,0,0,0,31600,0,31600,55.719672371,86.087316154,424.91479918,32166.721788
866106,0,340.74990985,17130.74991,0,0,0,10790,10790,10790,0,0,0,0,0,0,0,0,0,0,6000,0,6000,172.03670543,0,168.71320442,6340.7499098
866107,0,194.74446477,32794.744465,16000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16600,0,16600,194.74446477,0,0,16794.744465
866109,0,930.39880877,81320.398809,0,0,0,13390,13390,13390,0,0,0,0,0,0,0,61000,12000,49000,6000,0,6000,50.656440027,0,879.74236874,6930.3988088
866116,0,50.656440027,20335.65644,0,0,0,7085,7085,7085,0,0,0,0,0,0,0,0,0,0,13200,0,13200,50.656440027,0,0,13250.65644
866128,0,168.16284982,38268.16285,14100,14100,0,0,0,0,0,0,0,0,0,0,0,18000,0,18000,6000,0,6000,132.97315507,0,35.18969475,6168.1628498
866136,0,0,14650,0,0,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,3600,0,3600,0,0,0,3600
866139,0,170.96548509,13050.965485,0,0,0,9880,9880,9880,0,0,0,0,0,0,0,0,0,0,3000,0,3000,170.96548509,0,0,3170.9654851
866140,0,710.12595,27510.12595,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,7300,2500,4800,6.3320550034,0,703.79389499,8010.12595
866144,0,133.69993953,36973.69994,30840,30840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,70.379389499,6133.6999395
866145,0,207.60874877,41907.608749,12300,12300,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,9900,0,9900,31.660275017,0,175.94847375,10107.608749
866171,0,31.660275017,22391.660275,0,0,0,22360,22360,22360,0,0,0,0,0,0,0,0,0,0,0,0,0,31.660275017,0,0,31.660275017
866190,0,165.51120549,47145.511205,16940,16940,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,9240,0,9240,165.51120549,0,0,9405.5112055
866192,0,521.89152823,28421.891528,0,0,0,20700,24700,24700,0,-4000,0,0,-4000,0,4000,0,0,0,7200,0,7200,20.911639305,500.97988892,0,7721.8915282
866200,1330.0463323,-283.4893878,54517.815083,41601.30447,41000,601.3,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,4800,8400,111.14196902,0,935.41497547,12916.510612
866201,0,138.25484231,33938.254842,33800,33800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.91134606,0,29.343496252,138.25484231
866202,0,17.441323238,34617.441323,29800,29800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,17.441323238,0,0,4817.4413232
866203,0,815.13911688,39455.139117,30840,30000,840,0,0,0,0,0,0,0,0,0,0,0,0,0,7800,0,7800,57.521962306,0,757.61715458,8615.1391169
866204,0,32.101694056,29530.77306,29498.671366,28900,598.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.101694056,0,0,32.101694056
866206,0,315.96428369,31865.964284,0,0,0,28550,28550,28550,0,0,0,0,0,0,0,0,0,0,3000,0,3000,315.96428369,0,0,3315.9642837
866207,0,246.60595259,32446.605953,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,15000,15000,0,6800,4400,2400,246.60595259,0,0,7046.6059526
866209,0,355.64456739,38755.644567,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,157.12020011,0,198.52436728,2755.6445674
866212,0,1441.5884248,28131.588425,0,0,0,18590,18590,18590,0,0,0,0,0,0,0,0,0,0,8100,0,8100,1441.5884248,0,0,9541.5884248
866213,0,559.33343408,76159.333434,0,0,0,40300,40300,40300,0,0,0,0,0,0,0,0,0,0,35300,21500,13800,31.488012835,0,527.84542124,35859.333434
866215,0,7979.5890282,31579.589028,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,3600,0,3600,1606.8177237,6086.6964022,286.07490234,11579.589028
866218,0,439.07601067,26833.305273,21594.229263,21000,594.2,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,49.072363367,0,390.0036473,5239.0760107
866220,0,349.54484511,23239.463212,18689.918366,18100,589.9,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,38.993898223,0,310.55094689,4549.5448451
866222,0,360.37186828,23260.371868,19300,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,141.16603805,190.01101716,29.194813064,3960.3718683
866225,0,213.41448941,18813.414489,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,3000,0,3000,213.41448941,0,0,3213.4144894
866226,0,11865.510825,53465.510825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41600,34400,7200,203.81656624,0,11661.694259,53465.510825
866228,0,234.1342604,34234.13426,17500,17500,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,4800,0,4800,234.1342604,0,0,5034.1342604
866230,0,667.74776407,47467.747764,40800,40800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,368.46460567,174.37353747,124.90962093,6667.7477641
866232,0,179.09835151,21279.098352,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4200,0,4200,179.09835151,0,0,4379.0983515
866234,0,419.11617331,37819.116173,0,0,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,3600,0,3600,167.55874155,251.55743177,0,4019.1161733
866245,0,0,11500,11500,11500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866246,0,9.0263253851,34809.026325,18000,18000,0,9600,9600,9600,0,0,0,0,0,0,0,0,0,0,7200,0,7200,9.0263253851,0,0,7209.0263254
866247,0,2.5675666593,18642.567567,0,0,0,11440,11440,11440,0,0,0,0,0,0,0,0,0,0,7200,0,7200,2.5675666593,0,0,7202.5675667
866249,0,0,27500,27500,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866251,0,2.865933246,17402.865933,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,2400,2.865933246,0,0,2402.8659332
866255,0,0,10600,10600,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866257,0,2.8771045032,4802.8771045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,2.8771045032,0,0,4802.8771045
866259,0,0.5873424496,23100.587342,6800,6800,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,7200,0,7200,0.5873424496,0,0,7200.5873424
866263,0,0,9000,0,0,0,4800,0,0,0,4800,0,0,4800,4800,0,0,0,0,4200,0,4200,0,0,0,4200
866269,0,8.8807889046,43208.880789,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,7200,8.8807889046,0,0,7208.8807889
866290,0,18.99616501,36218.996165,30800,30800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,5400,18.99616501,0,0,5418.996165
866292,0,5.6988495031,13535.69885,0,0,0,10530,10530,10530,0,0,0,0,0,0,0,0,0,0,3000,0,3000,5.6988495031,0,0,3005.6988495
866293,0,18.99616501,31278.996165,27660,27660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,3600,18.99616501,0,0,3618.996165
866299,0,990.5533313,38640.553331,0,0,0,29250,29250,29250,0,0,0,0,0,0,0,0,0,0,8400,0,8400,110.81096256,0,879.74236874,9390.5533313
866313,0,15.830137509,23815.830138,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,3000,0,3000,15.830137509,0,0,3015.8301375
866320,2128.0741316,-2102.745912,27497.254088,1600,1600,0,0,0,0,0,0,0,0,0,0,0,22000,22000,0,6000,0,6000,25.328220014,0,0,3897.2540884
866324,0,129.80712757,61929.807128,40000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21800,0,21800,129.80712757,0,0,21929.807128
866328,0,1087.3511175,56287.351118,0,0,0,46800,46800,46800,0,0,0,0,0,0,0,0,0,0,8400,0,8400,31.660275017,1055.6908425,0,9487.3511175
866329,0,1250.6354812,45238.635481,34988,33300,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,9000,18.99616501,0,1231.6393162,10250.635481
866330,0,145.63726508,66535.637265,0,0,0,44590,44590,44590,0,0,0,0,0,0,0,0,0,0,21800,11000,10800,145.63726508,0,0,21945.637265
866331,0,18.99616501,21618.996165,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6000,0,6000,18.99616501,0,0,6018.996165
866332,0,300.77261266,31300.772613,25000,23800,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,300.77261266,0,0,6300.7726127
866335,0,63.339930777,17563.339931,0,0,0,13300,13300,13300,0,0,0,0,0,0,0,0,0,0,4200,0,4200,63.339930777,0,0,4263.3399308
866343,0,213.45367689,54213.453677,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,48000,0,6000,0,6000,213.45367689,0,0,6213.4536769
866350,0,295.00193183,23035.001932,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,3240,0,3240,295.00193183,0,0,3535.0019318
866354,0,63.320550034,25303.32055,15600,15600,0,3640,3360,3360,0,280,280,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,0,6063.32055
866359,0,23.015035432,17023.015035,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,3000,23.015035432,0,0,3023.0150354
866366,0,63.940197332,26263.940197,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,4200,63.940197332,0,0,4263.9401973
866382,0,66.341748953,30466.341749,5000,5000,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,21000,21000,0,5400,0,5400,66.341748953,0,0,5466.341749
866386,0,69.722636545,18129.722637,0,0,0,13260,13260,13260,0,0,0,0,0,0,0,0,0,0,4800,0,4800,69.722636545,0,0,4869.7226365
866387,2216.7438871,-2216.743887,25783.256113,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,3783.2561129
866399,0,31.660275017,24831.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0,4800,0,4800,31.660275017,0,0,4831.660275
866407,0,50.656440027,23900.65644,0,0,0,19050,19500,19500,0,-450,0,0,-450,0,450,0,0,0,4800,0,4800,50.656440027,0,0,4850.65644
866411,0,69.652605037,31869.652605,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,69.652605037,0,0,4869.652605
866423,0,0,42600,18200,18200,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,7500,0,7500,0,0,0,7500
866425,0,0,21150,9750,9750,0,11400,0,0,0,11400,0,0,11400,11400,0,0,0,0,0,0,0,0,0,0,0
866440,0,145.63726508,19325.637265,0,0,0,13130,13130,13130,0,0,0,0,0,0,0,0,0,0,6050,0,6050,145.63726508,0,0,6195.6372651
866441,1995.0694984,-1963.409223,39636.590777,31600,31600,0,1600,0,0,0,1600,1600,0,0,0,0,0,0,0,8400,0,8400,31.660275017,0,0,6436.5907766
866446,0,12.664110007,20512.66411,20500,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.664110007,0,0,12.664110007
866448,0,94.980825051,15894.980825,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,5400,0,5400,94.980825051,0,0,5494.9808251
866452,0,0,8385,0,0,0,8385,8385,8385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866453,0,189.9616501,72189.96165,0,0,0,72000,72000,22000,50000,0,0,0,0,0,0,0,0,0,0,0,0,189.9616501,0,0,189.9616501
866454,0,0,15200,0,0,0,15200,10400,10400,0,4800,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866455,0,57.850186127,30145.850186,0,0,0,23088,23088,23088,0,0,0,0,0,0,0,0,0,0,7000,0,7000,5.0656440027,0,52.784542124,7057.8501861
866463,0,2413.9712588,90121.331902,41607.360643,41000,607.4,0,0,0,0,0,0,0,0,0,0,32300,32300,0,13800,0,13800,126.64110007,0,2287.3301587,16213.971259
866466,0,63.320550034,15323.32055,0,0,0,9260,9260,9260,0,0,0,0,0,0,0,0,0,0,6000,0,6000,63.320550034,0,0,6063.32055
866467,0,265.18912162,34615.189122,15600,15600,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,9000,0,9000,1.2664110007,0,263.92271062,9265.1891216
866470,0,359.3255669,86859.325567,31700,30500,1200,37700,37700,37700,0,0,0,0,0,0,0,1500,1500,0,15600,0,15600,359.3255669,0,0,15959.325567
866471,0,63.320550034,23033.32055,0,0,0,15770,15770,15770,0,0,0,0,0,0,0,0,0,0,7200,0,7200,63.320550034,0,0,7263.32055
866477,0,97.621442511,14337.621443,0,0,0,6240,6240,6240,0,0,0,0,0,0,0,0,0,0,8000,0,8000,97.621442511,0,0,8097.6214425
866479,0,0,15700,10900,10900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,4800,0,0,0,4800
866485,0,0,9756,0,0,0,9756,9756,9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866489,0,2.6463016289,13022.646302,0,0,0,7020,7020,7020,0,0,0,0,0,0,0,0,0,0,6000,0,6000,2.6463016289,0,0,6002.6463016
866490,0,0,23200,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,7200,0,7200,0,0,0,7200
866491,0,216.18187492,18576.181875,0,0,0,14760,14760,14760,0,0,0,0,0,0,0,0,0,0,3600,0,3600,216.18187492,0,0,3816.1818749
866496,0,0,16200,16200,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866497,0,0,20800,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866500,0,904.34139205,35144.341392,0,0,0,19240,19240,19240,0,0,0,0,0,0,0,0,0,0,15000,0,15000,297.63487637,606.70651568,0,15904.341392
866501,0,188.92725771,22148.927258,0,0,0,16560,16560,16560,0,0,0,0,0,0,0,0,0,0,5400,0,5400,188.92725771,0,0,5588.9272577
866502,0,245.25644824,27245.256448,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,6000,245.25644824,0,0,6245.2564482
866503,0,3989.0226986,68264.022699,0,0,0,39050,39050,39050,0,0,0,0,0,0,0,0,0,0,25225,0,25225,156.8923401,0,3832.1303585,29214.022699
