NQUEST,NORD,YCF4,YCF,Y,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YMA1,YMA2,YC
859634,1,0,48.38898758,65448.388988,0,0,39000,0,0,0,0,0,0,39000,0,0,39000,0,0,26400,26400,48.38898758,0,0,0,0,26448.388988
859648,1,0,12.594754723,35012.594755,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,12.594754723,0,0,35000,0,12.594754723
859656,1,0,4.1191999187,20104.1192,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,8400,8400,4.1191999187,0,0,0,0,8404.1191999
859656,2,0,0,5850,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0
859656,3,0,0,6500,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0
859660,1,0,88.619893201,6088.6198932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,88.619893201,0,0,0,0,6088.6198932
859660,2,0,0,14160,0,0,14160,0,0,0,0,0,0,14160,0,0,14160,0,0,0,0,0,0,0,0,0,0
859667,1,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,6000,6000,0,0,0,12000,0,6000
859667,2,0,0,14000,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859668,1,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,10000,0,0
859674,1,0,0,10200,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,2400,2400,0,0,0,0,0,2400
859683,1,0,0,8400,0,0,4800,0,0,0,0,0,0,4800,0,0,4800,0,0,3600,3600,0,0,0,0,0,3600
859695,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800
859695,2,0,0,14000,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859696,1,0,0,8020,0,0,4420,0,1800,0,0,0,0,4420,0,1800,6220,0,0,1800,1800,0,0,0,0,0,1800
859714,1,0,18.99616501,6418.996165,0,0,0,0,0,0,2800,0,0,0,2800,2800,2800,0,0,3600,3600,18.99616501,0,0,0,0,3618.996165
859714,2,0,0,23500,19500,1200,0,0,0,0,2800,0,20700,0,2800,2800,2800,0,0,0,0,0,0,0,0,0,0
859714,3,0,0,12500,12500,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859715,1,0,63.320550034,18963.32055,4500,0,1500,0,6300,0,0,0,4500,1500,0,6300,7800,0,0,6600,6600,63.320550034,0,0,0,0,6663.32055
859715,2,0,0,9600,9000,0,0,0,600,0,0,0,9000,0,0,600,600,0,0,0,0,0,0,0,0,0,0
859717,1,0,15.830137509,21215.830138,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,4300,4300,15.830137509,0,0,0,0,4315.8301375
859720,1,0,11.214936579,32411.214937,0,0,22800,0,0,0,0,0,0,22800,0,0,22800,0,0,9600,9600,11.214936579,0,0,0,0,9611.2149366
859721,1,0,0,28000,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,15000,15000,0,0,0,0,0,15000
859721,2,0,0,18189.363659,0,0,0,0,0,0,0,0,0,0,0,0,0,18189.363659,0,0,0,0,0,0,18189.363659,0,0
859728,1,0,313.11126714,27113.111267,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,10800,10800,288.05872406,0,25.052543081,0,0,11113.111267
859728,2,0,0,15600,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0
859728,3,0,0,16200,15000,1200,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859730,1,0,44.324385024,166244.32439,18000,0,0,0,0,0,4200,0,18000,0,4200,4200,4200,0,0,144000,144000,44.324385024,0,0,0,0,144044.32439
859732,1,0,105.38897416,44215.388974,0,0,19110,0,0,0,0,0,0,19110,0,0,19110,0,7000,18000,25000,105.38897416,0,0,0,0,25105.388974
859732,2,0,0,20100,15300,0,4800,0,0,0,0,0,15300,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0
859734,1,0,183.73098528,52147.730985,0,0,5564,0,0,0,0,0,0,5564,0,0,5564,15000,7200,24200,31400,3.2481758912,0,180.48280939,15000,0,31583.730985
859734,2,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859740,1,0,21.758759705,29621.75876,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,9600,9600,21.758759705,0,0,0,0,9621.7587597
859740,2,0,0,11000,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859744,1,0,429.77744866,38989.777449,0,0,16560,0,0,0,0,3000,0,16560,-3000,-3000,13560,0,9600,15400,25000,429.77744866,0,0,0,0,25429.777449
859744,2,0,0,7800,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0
859746,1,0,284.94247515,29114.942475,0,0,10270,0,0,0,0,0,0,10270,0,0,10270,0,0,18560,18560,284.94247515,0,0,0,0,18844.942475
859754,1,0,22.162192512,29222.162193,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,8400,8400,22.162192512,0,0,0,0,8422.1621925
859754,2,0,0,16250,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,0,0
859754,4,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,3500,0,0
859754,5,0,0,9160,9000,160,0,0,0,0,0,0,9160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859776,1,0,315.19344298,29095.193443,18000,880,0,0,0,0,0,0,18880,0,0,0,0,0,0,9900,9900,315.19344298,0,0,0,0,10215.193443
859776,2,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,12000,0,0
859779,1,0,107.64493506,18107.644935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,18000,107.64493506,0,0,0,0,18107.644935
859779,2,0,0,30000,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859784,1,0,741.45628441,13701.456284,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,3600,3600,741.45628441,0,0,0,0,4341.4562844
859795,1,0,258.93972197,17958.939722,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,6000,6000,170.96548509,0,87.974236874,0,0,6258.939722
859795,2,0,0,16730,16000,730,0,0,0,0,0,0,16730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859804,1,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600
859804,2,0,0,10400,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0
859845,1,0,6.3320550034,6323.332055,6317,0,0,0,0,0,0,0,6317,0,0,0,0,0,0,0,0,6.3320550034,0,0,0,0,6.3320550034
859845,2,0,0,16668,16668,0,0,0,0,0,0,0,16668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859854,1,0,12.664110007,9657.66411,0,0,6045,0,0,0,0,0,0,6045,0,0,6045,0,0,3600,3600,12.664110007,0,0,0,0,3612.66411
859854,2,0,0,8580,0,0,8580,0,0,0,0,0,0,8580,0,0,8580,0,0,0,0,0,0,0,0,0,0
859856,1,0,9.4980825051,17259.498083,0,0,13650,0,0,0,0,0,0,13650,0,0,13650,0,0,3600,3600,9.4980825051,0,0,0,0,3609.4980825
859856,3,0,0,6300,6300,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859857,1,0,6.88467076,16406.884671,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,5400,5400,6.88467076,0,0,0,0,5406.8846708
859858,1,0,1943.4492133,101943.44921,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,8000,72000,80000,1404.4022368,454.07199089,84.974985586,20000,0,81943.449213
859858,2,0,0,4810,0,0,4810,0,0,0,0,0,0,4810,0,0,4810,0,0,0,0,0,0,0,0,0,0
859861,1,0,29.790360147,58879.79036,0,0,37050,4000,0,0,0,0,0,41050,0,0,41050,3000,0,14800,14800,29.790360147,0,0,3000,0,14829.79036
859864,1,0,796.86223446,14956.862234,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,4800,4800,93.074552432,703.78768203,0,0,0,5596.8622345
859864,2,0,0,16900,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0
859865,1,0,1643.8729667,125293.87297,0,0,37050,0,0,0,0,0,0,37050,0,0,37050,50000,2400,34200,36600,158.30137509,499.3360719,986.23551969,50000,0,38243.872967
859865,2,0,0,21450,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,0,0
859879,1,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859879,2,0,0,3276,0,0,3276,0,0,0,0,0,0,3276,0,0,3276,0,0,0,0,0,0,0,0,0,0
859888,1,0,9.4980825051,8009.4980825,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,9.4980825051,0,0,0,0,9.4980825051
859889,1,0,9.4980825051,10409.498083,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,9.4980825051,0,0,0,0,9.4980825051
859890,1,0,88.648770048,38088.64877,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,12000,12000,88.648770048,0,0,0,0,12088.64877
859890,2,0,0,11700,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0
859892,1,0,69.652605037,31596.652605,0,0,23127,0,0,0,0,0,0,23127,0,0,23127,0,0,8400,8400,69.652605037,0,0,0,0,8469.652605
859908,1,0,20.262576011,17020.262576,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,20.262576011,0,0,0,0,20.262576011
859908,2,0,0,19300,19300,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859913,1,0,3.799233002,7803.799233,7800,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,3.799233002,0,0,0,0,3.799233002
859913,2,0,0,9300,0,0,0,0,9300,0,0,0,0,0,0,9300,9300,0,0,0,0,0,0,0,0,0,0
859918,1,0,72.185427039,56472.185427,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,8400,18000,26400,72.185427039,0,0,0,0,26472.185427
859918,2,0,0,28000,28000,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859920,1,0,12.664110007,12.664110007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.664110007,0,0,0,0,12.664110007
859920,2,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859922,1,0,0,35209.78346,0,0,0,0,0,0,0,0,0,0,0,0,0,23209.78346,0,12000,12000,0,0,0,23209.78346,0,12000
859922,2,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859932,1,0,8.8648770048,31608.864877,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,9600,9600,8.8648770048,0,0,0,0,9608.864877
859941,1,0,48.467091381,17948.467091,0,0,15300,0,0,0,0,2000,0,15300,-2000,-2000,13300,0,0,4600,4600,48.467091381,0,0,0,0,4648.4670914
859944,1,0,0,14225,0,0,9425,0,0,0,0,0,0,9425,0,0,9425,0,0,4800,4800,0,0,0,0,0,4800
859946,1,0,26.098405256,2426.0984053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,26.098405256,0,0,0,0,2426.0984053
859946,2,0,0,9000,0,0,9000,0,0,0,0,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,0,0
859949,1,0,35.303396686,6035.3033967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,35.303396686,0,0,0,0,6035.3033967
859949,2,0,0,23000,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859983,1,0,7405.0907868,103405.09079,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,45000,0,25000,25000,47.784807433,1244.2053543,6113.1006251,45000,0,32405.090787
859985,1,0,25.328220014,32325.32822,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,18000,18000,25.328220014,0,0,0,0,18025.32822
859985,2,0,0,13000,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859985,3,0,0,11050,11050,0,0,0,0,0,0,0,11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859993,1,0,0,77944,0,0,27944,25000,0,0,0,0,0,52944,0,0,52944,25000,0,0,0,0,0,0,25000,0,0
859993,3,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860011,1,0,21838.492873,97338.492873,44000,4500,0,0,0,0,0,0,48500,0,0,0,0,0,0,27000,27000,25.518232839,0,21812.974641,0,0,48838.492873
860011,2,0,0,10700,10000,0,0,0,700,0,0,0,10000,0,0,700,700,0,0,0,0,0,0,0,0,0,0
860014,1,443.34877742,-337.2877203,57262.71228,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,8000,9600,17600,106.06105716,0,0,0,0,17262.71228
860014,2,0,0,12000,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860022,1,0,573.43423435,15863.434234,0,0,6890,0,0,0,0,0,0,6890,0,0,6890,0,0,8400,8400,233.0579429,0,340.37629145,0,0,8973.4342343
860022,2,0,0,25220,0,0,25220,0,0,0,0,0,0,25220,0,0,25220,0,0,0,0,0,0,0,0,0,0
860042,1,15517.20721,-13111.02631,142888.97369,0,0,117000,0,0,0,0,0,0,117000,0,0,117000,0,0,39000,39000,2406.1809013,0,0,0,0,25888.973692
860042,2,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860042,3,0,0,25000,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860042,4,0,0,20000,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860044,1,3103.4414419,-2016.090324,71529.364221,0,0,0,0,0,0,0,0,0,0,0,0,0,34545.454545,0,39000,39000,31.660275017,0,1055.6908425,34545.454545,0,36983.909676
860044,2,0,0,45454.545455,0,0,0,0,0,0,0,0,0,0,0,0,0,45454.545455,0,0,0,0,0,0,45454.545455,0,0
860050,1,17733.951097,-17725.3513,31274.648699,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,36000,36000,8.5997960709,0,0,0,0,18274.648699
860059,1,3990.1389968,-3831.837622,20768.162378,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,6600,6600,158.30137509,0,0,0,0,2768.1623783
860059,2,0,0,23000,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860078,1,0,2269.6830601,61269.68306,0,0,0,0,0,0,0,1000,0,0,-1000,-1000,-1000,50000,0,10000,10000,158.30137509,0,2111.381685,50000,0,12269.68306
860080,1,0,126.64110007,20126.6411,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,126.64110007,0,0,20000,0,126.64110007
860089,1,0,9252.5325107,94252.532511,50000,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,35000,35000,126.64110007,7777.8980081,1347.9934025,0,0,44252.532511
860089,2,0,0,40500,40000,500,0,0,0,0,0,0,40500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860092,1,0,21430.4196,256430.4196,0,0,26000,0,0,0,0,5000,0,26000,-5000,-5000,21000,60000,0,154000,154000,316.60275017,0,21113.81685,60000,0,175430.4196
860092,2,0,0,18200,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,0,0,0,0,0,0,0,0
860093,1,0,2462.7561196,108962.75612,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,26500,26500,1583.0137509,879.74236874,0,80000,0,28962.75612
860093,2,0,0,72000,70000,2000,0,0,0,0,0,0,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860094,1,0,18.99616501,38518.996165,19000,1500,0,0,0,0,0,0,20500,0,0,0,0,0,0,18000,18000,18.99616501,0,0,0,0,18018.996165
860094,2,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,20000,0,0
860095,1,0,1822.8052875,43422.805288,32000,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,9600,9600,63.320550034,0,1759.4847375,0,0,11422.805288
860110,1,0,0,16750,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,9600,9600,0,0,0,0,0,9600
860110,2,0,0,5850,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0
860127,1,0,1435.6141427,56495.614143,40660,0,0,0,0,0,0,0,40660,0,0,0,0,0,0,14400,14400,379.9233002,0,1055.6908425,0,0,15835.614143
860129,1,0,126.64110007,15126.6411,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,126.64110007,0,0,15000,0,126.64110007
860129,2,0,0,10400,10400,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860129,3,0,0,6500,6500,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860133,1,0,6.3320550034,17161.332055,16000,1155,0,0,0,0,0,0,17155,0,0,0,0,0,0,0,0,6.3320550034,0,0,0,0,6.3320550034
860157,1,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,500,0,0
860160,1,0,8317.8092428,54017.809243,0,0,23400,0,0,0,0,0,0,23400,0,0,23400,0,0,22300,22300,0,0,8317.8092428,0,0,30617.809243
860160,2,0,0,26000,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,0,0,0,0,0,0,0,0
860163,1,0,1401.9302682,39001.930268,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,16800,16800,82.316715044,0,1319.6135531,0,0,18201.930268
860163,2,0,0,7800,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0
860164,1,0,20.262576011,13220.262576,0,0,0,0,0,0,4800,0,0,0,4800,4800,4800,4800,0,3600,3600,20.262576011,0,0,4800,0,3620.262576
860166,1,17733.951097,-17454.19825,34545.801751,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,47000,47000,15.830137509,0,263.92271062,5000,0,29545.801751
860166,2,0,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,30000,0,0
860167,1,3391.6181473,-2671.994115,28168.005885,21000,240,0,0,0,0,0,0,21240,0,0,0,0,0,0,9600,9600,15.830137509,0,703.79389499,0,0,6928.0058852
860174,1,0,857.21182198,22357.211822,0,0,0,0,0,0,0,14000,0,0,-14000,-14000,-14000,35500,0,0,0,155.8304461,199.25966412,502.12171176,35500,0,857.21182198
860174,2,0,0,33000,32000,1000,0,0,0,0,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860178,1,0,0,8000,12000,0,0,0,0,0,0,4000,12000,0,-4000,-4000,-4000,0,0,0,0,0,0,0,0,0,0
860179,1,0,63.320550034,16963.32055,16900,0,0,0,0,0,0,0,16900,0,0,0,0,0,0,0,0,63.320550034,0,0,0,0,63.320550034
860182,1,0,75.984660041,8226.98466,0,0,8151,0,0,0,0,0,0,8151,0,0,8151,0,0,0,0,75.984660041,0,0,0,0,75.984660041
860191,1,0,292.39655468,59392.396555,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,7800,0,24000,24000,104.99515234,0,187.40140234,7800,0,24292.396555
860199,1,0,121.03582953,20722.03104,20000,601,0,0,0,0,0,0,20600.99521,0,0,0,0,0,0,0,0,50.656440027,0,70.379389499,0,0,121.03582953
860209,1,0,6122.9023839,63022.902384,0,0,37700,0,0,0,0,0,0,37700,0,0,37700,0,0,19200,19200,316.60275017,1055.6908425,4750.6087912,0,0,25322.902384
860223,1,0,12.664110007,19012.66411,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,6000,6000,12.664110007,0,0,0,0,6012.66411
860223,2,0,0,7000,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860224,1,744.82594607,-164.117244,69735.882756,37000,0,0,0,0,0,0,0,37000,0,0,0,0,500,0,32400,32400,580.70870206,0,0,500,0,32235.882756
860224,2,0,0,45500,45000,0,0,0,0,0,0,0,45000,0,0,0,0,500,0,0,0,0,0,0,500,0,0
860227,1,2571.422909,-966.1759622,56333.824038,24200,1500,0,0,0,0,0,0,25700,0,0,0,0,0,1200,30400,31600,4.1158357522,527.84542124,1073.2856899,0,0,30633.824038
860227,2,0,0,20800,20800,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860228,1,0,6666.8060361,32966.806036,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,12000,12000,6666.8060361,0,0,0,0,18666.806036
860230,1,0,6.3320550034,11006.332055,18000,0,0,0,0,0,0,7000,18000,0,-7000,-7000,-7000,0,0,0,0,6.3320550034,0,0,0,0,6.3320550034
860230,2,0,0,19000,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860245,1,0,330.77268039,35790.77268,0,0,5460,0,0,0,12000,0,0,5460,12000,12000,17460,0,0,18000,18000,31.660275017,0,299.11240537,0,0,18330.77268
860249,1,4211.8133855,-3627.882488,82772.117512,65000,7000,0,0,0,0,0,0,72000,0,0,0,0,0,0,14400,14400,20.895781511,0,563.03511599,0,0,10772.117512
860249,2,0,0,17800,17000,800,0,0,0,0,0,0,17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860265,1,0,9.4980825051,9009.4980825,11000,0,0,0,0,0,0,3000,11000,0,-3000,-3000,-3000,0,0,1000,1000,9.4980825051,0,0,0,0,1009.4980825
860267,1,1108.3719436,-997.7633409,50002.236659,35000,4000,0,0,0,0,0,0,39000,0,0,0,0,0,0,12000,12000,84.216331545,0,26.392271062,0,0,11002.236659
860267,2,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,7500,0,0
860272,1,6650.2316613,-5905.980068,138082.01993,0,0,26988,0,0,0,0,0,0,26988,0,0,26988,0,0,117000,117000,31.660275017,0,712.59131868,0,0,111094.01993
860272,2,0,0,6000,0,0,0,0,6000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,0
860272,3,0,0,5800,5500,0,0,0,300,0,0,0,5500,0,0,300,300,0,0,0,0,0,0,0,0,0,0
860276,1,1773.3951097,-1618.259762,19381.740238,0,0,4200,0,0,0,0,0,0,4200,0,0,4200,0,0,16800,16800,155.13534758,0,0,0,0,15181.740238
860276,3,0,0,15150,15000,150,0,0,0,0,0,0,15150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860281,1,9088.6499371,-9020.39865,50579.60135,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,9600,9600,50.656440027,0,17.594847375,20000,30000,579.60135029
860285,1,0,0,22000,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000
860285,3,0,0,15000,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860287,1,0,541.75409502,35540.002039,20000,598.2,0,0,0,0,0,0,20598.247944,0,0,0,0,0,0,14400,14400,506.56440027,0,35.18969475,0,0,14941.754095
860287,2,0,0,26000,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860291,1,0,18.99616501,18028.996165,0,0,7410,0,0,0,0,0,0,7410,0,0,7410,0,0,10600,10600,18.99616501,0,0,0,0,10618.996165
860291,2,0,0,7670,0,0,7670,0,0,0,0,0,0,7670,0,0,7670,0,0,0,0,0,0,0,0,0,0
860292,1,1152.7068213,-504.552355,30495.447645,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,6000,6000,120.30904506,0,527.84542124,0,0,5495.447645
860292,2,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,1500,0,0
860297,1,0,9.4980825051,10609.498083,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,3600,3600,9.4980825051,0,0,7000,0,3609.4980825
860297,2,0,0,19700,2800,0,16900,0,0,0,0,0,2800,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0
860300,1,0,0,3100,0,0,0,0,100,0,0,0,0,0,0,100,100,0,0,3000,3000,0,0,0,0,0,3000
860300,4,0,0,200,0,0,0,0,200,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0
860324,1,0,0,7280,0,0,7280,0,0,0,0,0,0,7280,0,0,7280,0,0,0,0,0,0,0,0,0,0
860328,1,0,0,19350,0,0,13000,0,0,0,0,250,0,13000,-250,-250,12750,0,0,6600,6600,0,0,0,0,0,6600
860331,1,0,35.745993768,9635.7459938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,35.745993768,0,0,0,0,9635.7459938
860332,1,0,31.660275017,18031.660275,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,31.660275017,0,0,18000,0,31.660275017
860333,1,0,0,15400,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,2400,2400,0,0,0,0,0,2400
860339,1,0,63.320550034,11563.32055,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,2400,2400,63.320550034,0,0,0,0,2463.32055
860345,1,0,0,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200
860345,2,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,8000,0,0
860346,1,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,2400
860349,1,0,0,25400,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,7200,7200,0,0,0,0,0,7200
860352,1,886.69755484,-886.6975548,15113.302445,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,6000,6000,0,0,0,0,0,5113.3024452
860352,2,0,0,10000,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860353,1,0,0,14600,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600
860360,1,0,4.8829196321,16004.88292,3600,0,0,0,4000,0,0,0,3600,0,0,4000,4000,0,0,8400,8400,4.8829196321,0,0,0,0,8404.8829196
860370,1,0,0,14100,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3700,3700,0,0,0,0,0,3700
860370,2,0,0,18000,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860375,1,0,3322.8672684,68122.867268,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,4800,4800,3322.8672684,0,0,60000,0,8122.8672684
860375,2,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,45000,0,0
