NQUEST,FIDGEN,FID1,FID2,FID3,FID4,FID5,FID6,FID7,FID8,SOCGEN,SOC1,SOC2,SOC3,SOC4,SOC5,SOC6,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,EDUC6,GIUSTIZ1,NSGIUSTIZ2,GIUSTIZ2,HAPPY
863691,6,10,5,5,5,1,1,1,5,1,8,8,10,10,10,10,8,8,10,10,10,10,2,,1000,10
863696,6,10,6,6,6,6,6,6,6,7,10,10,10,10,10,6,10,10,10,10,10,6,2,,5000,
863716,1,5,3,1,1,5,1,1,5,8,8,8,9,8,10,7,10,10,10,10,10,7,2,1,,
863727,6,10,6,6,7,6,6,6,6,8,10,10,10,10,10,8,10,10,10,10,10,6,2,1,,
863728,6,9,6,6,7,3,3,5,5,8,7,8,6,7,5,6,6,7,6,6,6,7,2,1,,
863751,6,9,8,7,6,7,8,7,7,7,6,8,7,7,8,6,9,5,6,8,7,8,2,1,,
863764,8,7,8,8,9,6,7,5,6,3,7,6,9,9,5,6,7,8,6,7,7,7,2,1,,
863824,9,10,9,7,7,7,7,6,9,1,8,9,9,9,9,8,8,9,9,9,9,8,2,,1000,
863887,5,7,6,5,6,6,6,6,6,6,6,7,8,7,8,8,7,7,8,7,7,8,2,1,,
863953,8,10,8,9,9,8,8,5,7,1,10,10,10,10,8,8,10,8,10,8,9,9,2,1,,
863956,7,10,7,7,7,7,7,6,8,3,7,10,10,8,8,8,8,8,10,8,8,9,2,,5000,
863957,6,10,6,6,6,6,5,4,8,1,6,10,8,5,6,8,1,1,1,1,1,1,2,,5000,
863979,9,10,9,9,8,8,8,8,7,1,8,9,10,8,7,8,6,6,6,6,6,6,2,,10000,
863985,7,10,8,8,7,7,7,6,8,1,8,10,10,10,7,8,9,10,10,9,8,10,2,1,,
864000,1,10,10,7,7,7,7,7,6,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
864031,1,10,5,5,5,5,5,5,7,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
864039,7,10,8,8,7,7,7,7,8,1,8,7,7,7,7,6,8,7,9,9,7,7,2,,500,
864047,6,8,8,8,8,8,8,1,1,5,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864049,8,9,9,9,9,7,6,4,6,4,9,9,9,9,9,9,9,9,9,9,9,9,2,1,,
864055,5,9,9,7,6,6,4,1,2,4,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864072,6,10,8,7,7,7,6,2,4,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,,
864079,7,8,8,7,7,7,5,5,6,3,9,9,9,9,9,9,9,9,9,9,9,9,2,1,,
864094,4,10,5,5,5,5,5,1,7,1,5,6,10,5,5,6,8,8,8,8,8,8,2,1,,8
864107,5,10,10,10,10,6,6,6,10,1,10,10,10,10,10,10,10,10,1,10,10,10,2,2,,8
864110,1,10,7,10,1,1,1,1,1,1,3,10,10,5,5,6,6,10,10,10,10,1,2,,10000,10
864120,5,10,10,9,10,2,1,1,3,1,5,10,10,10,10,10,10,10,10,10,10,10,2,,10000,9
864125,7,10,7,3,7,7,7,2,1,1,1,10,10,10,8,9,10,8,10,7,7,10,2,,3000,9
864147,8,7,8,9,8,7,8,8,8,9,7,6,7,8,8,8,8,7,8,7,8,8,2,1,,
864156,7,8,7,8,9,8,7,8,8,8,7,8,7,6,7,7,8,7,8,7,6,7,2,1,,
864167,1,6,7,6,5,6,7,6,5,5,6,7,6,7,6,7,7,6,5,6,7,6,2,1,,
864175,3,9,8,8,8,7,8,8,1,2,8,8,8,8,7,8,8,8,8,7,7,7,2,1,,
864178,8,9,8,9,3,3,3,1,1,1,1,10,10,10,1,10,5,10,10,10,10,10,2,1,,
864194,6,10,6,4,4,4,4,4,4,1,8,6,7,9,8,7,8,7,9,8,7,9,2,1,,
864195,6,10,10,4,4,4,4,4,4,1,3,10,10,10,10,7,10,10,10,6,8,10,2,,2000,
864198,5,6,5,4,3,4,3,3,3,1,5,4,6,5,4,6,5,9,9,6,5,5,2,1,,
864217,6,10,10,1,1,1,1,1,6,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,,
864223,6,6,8,4,1,1,1,1,6,10,7,6,7,7,7,7,10,10,10,6,6,10,1,,10000,
864226,8,5,1,1,1,1,1,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
864228,7,10,9,8,8,8,7,6,8,8,8,10,9,9,8,7,8,8,8,8,8,8,2,1,,
864230,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,2,1,,
864243,6,10,8,6,7,5,7,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,2,,20000,
864259,8,9,9,9,9,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864260,8,9,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864261,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,,
864269,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864270,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864275,8,9,9,7,7,7,7,9,7,8,8,7,8,8,8,8,8,8,8,8,8,8,2,1,,
864280,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864283,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,1,,
864292,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
864293,8,9,9,8,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,7,7,2,1,,
864307,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,,
864316,6,8,6,5,4,4,3,2,5,8,8,8,9,9,9,7,8,8,8,9,9,7,2,1,,
864321,7,8,8,7,6,5,5,5,5,6,8,8,7,8,7,9,9,7,8,8,7,9,2,1,,
864341,8,8,8,7,7,7,7,7,7,8,7,8,8,8,9,8,7,7,8,8,8,7,2,2,,
864342,7,8,6,6,6,6,5,5,5,8,7,7,7,7,7,7,7,7,7,7,7,7,2,1,,
864395,8,7,7,6,6,6,6,6,6,1,4,10,10,10,10,4,6,10,10,10,10,6,2,1,,4
864398,7,10,8,7,6,6,5,5,6,1,5,10,10,10,10,10,10,10,10,10,10,10,2,1,,6
864406,9,10,10,8,8,7,5,5,8,3,5,10,10,10,10,7,6,10,10,10,10,8,2,1,,6
864407,7,10,8,6,4,4,4,4,8,1,6,10,10,10,10,7,10,10,10,10,8,10,2,1,,7
864423,4,10,5,5,5,5,5,5,5,1,6,9,10,10,8,8,10,10,10,6,7,7,2,1,,8
864431,7,10,8,8,8,8,8,6,7,1,10,10,10,10,10,6,10,10,10,10,10,8,2,,1000,10
864450,6,10,8,6,6,6,6,6,7,1,7,10,10,10,10,6,10,10,10,10,10,8,2,1,,9
864452,7,10,6,6,6,5,5,5,5,1,6,10,10,10,10,10,8,10,10,10,10,10,2,,5000,6
864453,6,10,8,4,4,3,3,3,3,1,2,10,10,8,10,8,6,10,10,6,10,8,2,,1000,8
864456,7,10,8,8,6,6,6,6,6,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,9
864457,8,10,10,10,10,5,3,3,3,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,5000,8
864458,9,10,8,6,6,6,6,6,8,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,10
864460,3,3,5,3,3,3,3,3,5,1,1,7,10,7,7,1,10,10,10,10,10,10,2,1,,6
864462,6,10,7,7,5,4,4,4,6,1,7,10,10,10,6,6,10,10,10,10,10,10,2,1,,7
864469,9,10,2,5,9,8,8,7,8,10,10,10,10,8,10,8,10,10,10,8,9,8,2,1,,
864473,7,10,9,8,8,7,7,7,8,10,10,10,10,10,10,8,10,10,10,10,10,7,2,1,,
864474,8,10,5,1,3,1,1,1,5,5,10,10,10,10,10,8,10,10,10,10,10,8,2,,3000,
864477,9,10,8,8,8,9,9,10,7,10,8,9,10,10,8,9,10,10,9,7,7,9,2,1,,
864479,5,10,8,10,5,5,5,5,1,10,10,8,10,10,6,10,10,8,10,10,8,10,2,,10000,
864482,7,10,10,10,5,5,5,7,7,10,10,10,10,7,10,7,10,8,10,7,10,7,2,,10000,
864497,8,10,2,2,4,2,5,4,2,10,10,10,10,10,8,8,10,10,10,8,9,9,2,,1000,
864500,8,10,10,8,9,7,5,4,4,10,10,10,10,10,7,8,10,10,10,10,8,9,2,1,,
864504,5,10,7,5,5,7,1,1,5,10,10,10,10,10,8,10,10,10,10,10,10,10,1,,5000,
864512,3,10,10,10,10,8,4,2,8,10,10,10,10,10,8,7,10,10,10,10,7,7,2,1,,
864514,6,10,8,5,5,5,5,5,4,10,8,8,9,9,7,8,9,9,9,9,7,10,2,1,,
864525,6,10,10,7,7,5,5,4,8,10,10,10,10,10,10,10,10,10,10,10,10,8,2,1,,
864555,7,8,8,7,8,8,8,8,7,5,8,8,9,8,8,8,8,8,8,8,9,8,2,1,,6
864564,7,9,8,7,8,7,7,6,6,5,9,10,10,8,7,7,9,9,10,8,8,7,2,1,,6
864580,9,10,10,7,10,10,10,7,4,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,20000,7
864592,8,10,9,8,8,8,7,4,7,4,9,10,10,10,9,9,9,9,10,9,9,9,2,1,,7
864621,5,10,8,5,5,5,5,5,5,1,10,10,8,10,10,10,10,10,10,10,10,10,2,,100000,
864624,1,10,8,7,7,6,6,6,2,1,10,10,10,10,7,9,10,10,10,10,8,9,2,1,,
864628,10,10,5,1,5,5,5,2,1,1,9,9,9,9,5,5,9,5,9,5,9,9,2,,10000,
864645,1,10,10,1,8,6,6,6,6,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
864658,8,9,8,8,7,7,7,7,8,1,5,8,8,8,8,7,10,8,10,10,8,8,2,,5000,
864660,6,9,9,8,8,6,5,4,8,6,10,10,10,5,6,7,8,8,8,8,8,8,2,1,,8
864707,5,8,6,4,5,5,5,5,4,7,8,9,8,9,9,8,8,9,9,9,8,8,2,1,,6
864714,7,10,7,5,4,4,2,2,5,2,7,9,9,9,8,8,7,9,9,9,9,5,2,,10000,9
864715,4,10,7,5,4,4,4,4,6,5,7,9,9,10,10,8,7,9,9,9,9,9,2,1,,7
864721,5,8,8,7,7,5,7,6,5,5,8,8,8,9,8,7,8,9,9,8,9,7,2,,5000,7
864752,7,8,8,7,8,7,6,6,5,1,7,7,6,6,7,7,7,7,7,6,7,7,2,,10000,
864757,6,10,7,5,8,8,7,4,4,2,7,6,8,8,8,8,7,7,9,8,9,6,2,,3000,
864762,5,9,7,5,5,5,5,4,5,3,6,10,10,10,10,10,8,7,8,6,9,10,2,,5000,
864773,3,8,6,5,6,6,6,4,4,1,7,6,9,5,8,5,7,7,9,6,8,8,2,,5000,
864781,2,9,7,5,5,5,2,2,5,1,8,10,10,10,10,8,10,9,10,10,10,10,2,1,,
864809,8,7,8,8,6,6,6,6,8,8,7,7,8,8,7,7,8,9,8,8,8,8,2,1,,
864832,7,10,10,8,6,6,5,4,3,8,8,9,10,10,7,7,8,6,10,7,6,7,2,1,,
864853,1,10,9,9,7,5,3,1,8,1,7,10,10,10,10,10,7,10,10,10,10,10,2,2,,
864875,1,10,9,9,8,7,2,2,7,1,5,10,10,10,10,10,5,10,10,10,10,10,2,1,,
864888,10,10,7,7,7,5,1,1,8,1,5,10,10,10,10,10,5,10,10,10,10,10,2,1,,
864946,3,8,7,6,7,7,7,7,7,1,7,7,7,7,7,7,7,8,8,8,7,7,2,1,,
864950,8,10,7,7,7,7,7,7,7,1,8,9,9,9,8,9,8,9,9,9,9,9,2,1,,
864987,7,10,9,5,6,6,6,4,6,1,10,10,10,10,7,7,10,10,10,10,8,7,2,,20000,
865037,4,10,7,6,6,6,3,3,6,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,10000,
865038,3,10,5,5,5,5,5,5,3,1,8,9,10,7,8,9,5,10,10,5,7,10,2,,10000,
865094,6,9,5,4,4,5,5,4,5,7,7,8,8,8,8,7,7,7,7,7,7,7,2,1,,
865145,1,8,8,8,8,8,8,4,8,10,8,8,9,8,8,8,9,9,9,7,8,8,2,1,,
865151,3,8,7,7,7,7,7,7,5,10,7,8,8,8,7,8,8,8,8,8,7,8,2,1,,
865152,1,9,9,9,9,9,9,8,7,1,7,9,9,9,8,8,9,9,9,9,9,8,2,2,,
865153,1,9,9,9,9,9,7,6,7,10,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
865154,4,10,9,8,8,8,7,5,4,10,8,8,9,8,8,8,8,8,8,8,8,8,2,1,,
865155,4,9,9,9,9,9,7,6,7,6,8,8,9,8,8,8,8,8,9,8,8,8,2,1,,
865168,5,10,10,9,10,7,6,1,1,2,10,10,10,10,6,6,10,10,10,10,8,6,2,1,,8
865173,5,10,10,10,4,8,7,7,3,2,10,10,10,10,7,10,10,10,10,10,7,7,2,,30000,10
865175,5,10,5,5,5,1,1,1,1,5,9,9,9,9,9,9,9,9,9,9,9,5,2,,25000,10
865192,6,10,10,10,8,5,8,1,5,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,10
865260,10,6,5,3,5,5,2,2,5,1,8,10,10,7,8,8,8,10,10,6,9,8,2,1,,
865269,1,9,6,6,6,6,3,3,6,1,7,7,9,6,8,8,7,7,9,6,9,6,2,1,,
865280,5,10,10,6,6,6,6,1,7,10,10,10,10,10,6,10,10,8,10,8,10,10,2,1,,
865308,2,8,8,8,8,7,6,6,6,1,7,7,7,7,7,7,8,8,8,8,8,8,2,1,,
865309,7,8,8,8,8,8,8,8,8,1,8,8,8,8,8,8,8,8,8,8,8,8,2,2,,
865330,8,8,8,8,8,8,8,8,8,1,7,8,8,8,8,8,8,8,8,8,8,8,2,1,,
865343,6,8,8,8,8,8,6,6,7,1,7,8,8,8,8,8,8,8,8,8,8,8,2,1,,
865344,7,7,8,7,7,7,8,8,7,1,7,8,8,8,8,8,8,8,8,8,8,8,2,1,,
865345,8,9,7,5,5,5,4,4,5,3,6,7,7,5,5,6,8,8,8,7,8,7,1,,5000,
865346,7,8,6,6,5,5,5,5,6,1,9,8,9,8,9,8,9,8,9,7,9,7,2,1,,
865351,8,9,8,7,7,6,6,6,6,1,8,9,9,8,8,8,9,8,8,7,8,8,2,,10000,
865380,10,9,8,7,7,7,7,7,7,10,9,9,10,9,7,8,9,9,10,8,7,7,2,1,,
865390,8,10,8,10,8,7,7,6,6,10,10,8,10,10,10,8,10,8,10,10,10,8,2,,10,
865393,5,10,8,5,5,5,5,5,5,10,8,9,9,10,8,8,9,9,9,10,8,8,2,,5000,
865400,7,9,9,7,7,7,7,6,4,10,10,8,8,9,6,8,10,8,8,9,7,8,2,,7500,
865402,6,10,10,2,4,4,4,4,4,10,10,10,10,10,10,6,10,10,10,10,10,6,2,1,,
865409,9,10,5,6,7,7,7,1,5,10,10,10,10,10,7,7,10,10,10,10,7,7,2,,5000,
865439,8,7,8,7,7,7,7,7,7,1,7,7,8,8,8,7,8,7,9,9,9,8,2,,100,
865456,9,10,9,9,8,8,8,7,9,1,8,9,9,9,9,8,8,9,9,9,8,8,2,,500,
865468,9,10,9,8,7,7,7,6,9,1,8,9,9,9,9,8,8,9,9,9,9,8,2,,1000,
865474,1,10,8,9,9,9,6,6,9,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,10000,
865483,8,9,9,6,7,5,6,7,1,7,9,8,8,7,6,7,8,8,9,8,8,7,2,1,,
865487,1,4,2,2,2,1,1,1,3,3,3,2,2,2,1,1,1,1,2,1,1,1,1,1,,
865491,5,8,7,8,7,8,8,7,7,7,7,5,6,8,8,8,6,7,8,6,7,8,1,1,,
865501,8,10,7,6,5,6,7,6,5,5,5,6,5,4,5,6,6,5,4,5,6,5,2,,100000,
865509,8,10,8,7,8,8,9,8,7,8,9,8,9,8,8,9,9,8,8,8,9,8,2,1,,
865515,2,6,5,1,2,1,1,1,4,4,4,10,10,10,5,9,5,10,10,10,10,10,2,1,,
865541,8,10,9,8,8,7,7,7,6,1,7,9,8,9,8,8,9,7,8,7,8,6,2,,10000,
865542,7,10,8,7,7,7,6,5,6,2,7,9,9,9,6,8,8,8,8,8,7,7,2,1,,
865551,7,9,8,6,6,6,6,5,6,3,7,9,8,9,8,8,8,8,8,7,8,6,2,,10000,
865563,8,10,8,7,6,6,6,5,6,1,7,9,9,9,8,8,9,8,9,8,9,6,2,,15000,
865570,6,10,1,1,1,1,1,1,1,1,9,8,10,10,10,10,1,1,1,1,1,1,2,1,,
865573,7,10,10,7,7,7,7,7,7,1,8,8,8,9,5,8,9,8,8,6,7,8,2,,30000,
865599,1,10,10,8,8,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
865609,5,10,6,5,5,5,5,5,4,1,10,8,10,5,7,7,10,8,10,4,6,4,2,,20000,
865612,7,10,5,7,6,5,6,5,5,6,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
865651,9,10,9,8,8,8,8,8,4,1,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
865660,4,10,6,1,1,1,6,7,1,6,4,5,5,7,9,6,4,5,6,6,7,7,2,1,,
865665,3,9,9,8,5,5,5,5,5,5,7,7,7,7,7,7,7,7,7,7,7,7,2,1,,
865698,7,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,,
865753,1,9,4,3,3,3,1,1,5,3,4,5,6,5,4,5,5,6,9,8,8,8,2,1,,
865769,6,10,9,9,8,9,8,2,1,2,5,6,6,7,7,7,7,6,7,7,7,7,2,1,,
865775,2,5,6,6,5,4,4,4,4,5,7,8,7,6,7,7,7,5,5,5,5,5,2,1,,
865785,4,7,7,5,6,5,5,5,6,7,6,7,7,7,7,7,5,7,7,7,7,6,2,1,,
865805,8,10,7,5,2,2,2,2,1,1,7,8,10,5,5,4,10,6,10,2,5,7,1,,50000,5
865813,5,10,5,5,1,1,1,1,6,10,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,9
865825,5,10,8,8,8,8,8,8,6,1,8,8,8,8,6,8,10,10,10,6,6,10,2,2,,8
865836,7,10,8,7,6,6,5,6,6,1,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,8
865887,1,10,7,7,7,7,7,7,9,1,8,10,10,10,10,8,8,10,10,10,10,8,2,,12000,
865905,1,10,9,9,9,9,7,7,7,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,15000,
865909,9,10,9,8,7,7,6,5,8,1,8,9,9,9,9,8,8,9,9,9,9,8,2,,1000,
865933,6,9,8,5,6,6,1,1,8,3,7,10,10,10,9,7,7,9,8,9,9,10,2,1,,7
865952,2,8,7,6,5,4,3,2,7,4,8,9,9,9,9,7,7,8,8,10,9,9,2,,10000,6
865964,6,9,7,6,7,6,7,3,6,10,7,9,9,9,8,8,7,9,9,9,8,8,1,,10000,8
865983,1,10,8,8,8,4,4,4,5,6,8,10,10,6,6,8,10,10,10,8,8,10,2,1,,
865999,5,10,5,7,6,6,5,5,6,10,6,10,10,10,10,6,8,10,10,10,10,8,2,1,,
866000,8,10,5,8,6,7,6,5,8,8,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
866007,8,10,6,8,8,4,1,1,2,1,10,10,10,6,6,6,10,10,6,6,6,8,2,1,,
866009,3,10,6,6,6,6,5,5,2,6,10,10,10,10,10,10,10,10,10,10,10,10,2,1,,
866010,4,10,7,8,7,6,6,5,8,1,10,10,8,10,8,10,10,8,8,8,8,8,2,1,,
866012,5,10,6,8,8,6,5,5,8,5,8,10,10,5,6,10,8,10,10,6,6,10,2,1,,
866015,5,10,5,6,6,6,5,1,4,6,8,10,10,10,8,8,10,10,10,8,8,8,2,1,,
866024,7,10,6,6,8,8,8,7,7,10,8,10,10,10,10,8,10,10,10,10,10,8,1,,10000,
866028,7,10,10,7,7,6,6,5,6,10,9,10,10,10,10,8,10,10,10,10,10,8,2,,5000,
866033,8,7,7,7,7,6,5,1,6,10,9,10,10,10,8,8,10,9,9,9,9,8,2,,20000,
866035,5,10,6,3,6,5,5,5,6,10,10,10,10,10,10,8,10,10,10,10,10,10,2,,5000,
866037,3,9,5,5,6,6,5,5,6,10,10,10,10,6,8,8,8,8,8,8,8,8,2,,10000,
866041,8,10,9,9,9,8,8,8,7,10,10,10,10,10,6,8,10,10,10,10,8,8,2,,10000,
866052,4,10,6,2,8,7,7,7,3,10,10,10,10,10,8,7,10,10,10,10,10,8,2,,10000,
866053,10,10,5,5,5,5,5,5,5,10,10,10,10,10,10,6,10,10,10,10,10,8,1,,10000,
866057,1,8,5,5,1,1,1,1,5,9,7,8,8,8,8,8,8,8,8,8,8,8,1,,20000,
866059,6,10,7,7,7,6,6,4,3,10,4,7,9,8,7,7,8,8,10,6,10,10,1,,3000,
866060,8,9,9,9,7,7,7,7,5,10,8,8,8,8,8,8,8,8,8,8,8,8,1,,10000,
866064,8,10,8,4,6,6,6,6,6,7,5,8,10,8,5,5,10,8,10,10,7,8,1,,20000,
866073,7,10,10,4,7,7,5,6,7,5,10,8,10,10,9,9,10,10,10,10,8,8,2,,5000,
866075,8,10,10,10,9,9,9,9,8,1,10,10,10,10,8,10,10,10,10,10,8,10,2,,15000,
866088,10,10,9,2,4,4,5,3,5,1,2,8,9,9,8,8,8,8,9,8,7,10,2,,10000,
866101,7,10,6,7,7,7,5,5,8,1,8,10,10,9,8,9,8,10,10,9,9,9,2,1,,
866103,10,10,8,7,7,7,7,6,6,1,6,10,10,10,7,10,10,10,10,10,10,10,2,,10000,
866104,10,10,10,10,10,10,10,10,5,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,100,
866116,7,10,8,9,6,6,5,4,6,1,1,10,10,10,5,7,7,8,10,7,7,8,2,,100000,7
866128,1,10,6,3,1,1,1,1,2,1,10,10,10,10,8,10,10,10,10,10,10,10,2,,5000,9
866139,5,5,5,1,1,1,1,1,1,1,5,10,10,5,5,10,5,10,10,8,7,6,2,1,,3
866140,5,10,10,5,3,5,5,1,1,2,5,10,10,10,8,10,10,10,5,5,10,10,2,,8000,8
866144,3,10,1,1,5,5,3,1,1,1,5,10,10,10,8,10,7,10,10,10,9,10,2,,20000,9
866192,9,10,9,8,8,7,7,6,8,1,10,9,8,8,8,8,9,8,8,8,8,8,2,1,,
866200,9,8,8,3,3,3,3,3,5,1,4,8,8,6,3,6,9,9,7,7,8,7,2,,1000,
866201,6,10,8,3,3,3,3,1,3,1,1,8,8,5,8,5,9,9,9,5,9,9,2,,500,
866203,5,7,5,6,4,5,4,3,4,1,7,5,8,7,4,4,7,9,8,7,7,9,2,,4000,
866207,8,10,9,3,6,5,5,2,2,1,6,10,7,4,6,10,10,10,10,4,5,10,2,,200,
866209,3,7,6,3,3,3,3,3,3,1,1,10,8,8,1,8,10,8,10,6,8,10,2,,1000,
866212,4,7,3,1,2,1,1,1,1,1,1,10,10,10,7,10,3,10,10,8,8,10,2,,100,
866218,7,8,6,5,5,5,5,5,5,1,7,6,8,7,6,6,9,9,9,5,7,7,2,1,,
866220,6,10,8,1,1,1,1,1,5,1,6,9,9,6,6,6,10,7,8,5,8,10,2,1,,
866230,1,9,7,5,5,5,3,3,6,1,4,9,9,9,9,6,9,9,9,6,6,9,2,1,,
866245,6,7,6,6,7,7,5,7,7,6,6,6,7,8,7,7,7,8,7,7,7,6,2,1,,
866251,6,10,10,2,10,10,10,10,8,7,6,7,7,6,7,7,7,7,6,7,8,8,2,1,,
866255,7,7,6,7,7,6,5,6,4,6,6,7,6,5,6,6,6,7,6,6,7,5,2,1,,
866269,6,6,7,6,7,7,6,7,7,6,5,6,7,6,6,6,5,6,6,6,7,6,2,1,,
866324,8,10,9,7,7,7,6,4,6,1,8,10,10,9,9,8,10,8,10,9,9,8,2,,1,
866329,7,10,8,7,7,6,6,6,7,1,7,10,10,9,8,7,9,9,10,9,8,7,2,,4000,
866330,8,10,8,7,7,7,5,3,8,1,7,10,10,9,9,9,9,8,10,9,8,8,2,1,,
866331,8,10,9,7,7,7,6,5,6,2,7,9,9,8,8,7,9,8,9,8,8,8,2,1,,
866366,6,7,6,6,6,6,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,2,,200000,
866382,7,9,9,9,9,7,6,3,5,1,9,9,9,9,9,9,9,9,9,9,9,9,2,1,,
866387,8,10,8,7,7,7,7,6,6,1,10,10,10,10,8,10,10,10,10,10,8,10,2,,5000,6
866423,7,7,6,5,5,5,5,5,4,1,10,10,10,10,10,10,10,10,10,10,10,10,1,,50000,6
866425,5,10,8,3,3,10,3,7,1,1,10,10,10,10,10,10,10,10,10,10,10,10,2,,10000,7
866440,1,10,8,5,4,1,1,1,5,1,5,10,9,8,8,10,8,8,8,8,8,6,2,,3000,8
866448,6,10,10,10,8,6,2,1,5,1,2,10,10,8,8,10,10,10,10,10,10,10,2,,100000,8
866454,2,9,2,1,1,1,1,1,5,5,9,10,10,10,10,10,9,9,9,9,9,9,1,,20000,1
866466,1,10,5,7,5,5,5,4,6,1,1,10,10,5,5,7,6,8,8,6,6,8,2,,1500,5
866467,5,10,1,8,8,8,5,5,5,1,1,5,5,5,5,10,10,10,8,10,10,10,2,,5000,6
866470,3,10,8,4,7,6,6,5,4,8,8,10,10,10,9,8,10,10,10,7,8,10,2,1,,
866489,5,10,7,5,7,7,5,2,4,10,6,10,10,10,8,5,8,10,10,10,8,6,2,1,,
866491,8,10,3,1,5,5,6,6,8,10,7,10,10,10,10,10,10,10,10,10,10,7,2,2,,
866497,4,9,8,5,2,4,6,4,1,1,10,6,6,10,10,5,10,6,7,10,10,4,2,,15000,
866500,5,10,8,7,5,5,8,4,6,7,10,10,10,10,8,5,10,10,10,10,10,6,2,2,,
866503,7,10,8,6,8,8,8,6,4,7,7,10,10,9,9,8,10,8,10,7,10,7,2,,20000,
866504,6,10,7,6,8,8,8,7,5,10,6,10,10,10,9,6,6,9,10,8,10,7,2,2,,
866510,3,10,6,4,3,6,6,2,1,9,5,10,10,10,7,3,6,10,10,10,7,5,2,,5000,
866511,7,6,7,7,7,5,6,6,7,7,6,7,8,8,7,7,8,9,9,8,8,8,2,1,,
866512,5,10,8,7,7,6,7,5,6,8,5,9,9,7,10,6,9,9,9,6,10,6,2,,10000,
866521,1,1,3,1,1,1,3,10,1,1,10,10,6,10,6,10,10,10,10,10,10,10,2,2,,
866527,7,10,10,8,7,6,6,8,1,1,8,8,8,8,8,8,10,8,10,10,8,8,2,2,,
866528,1,10,10,7,5,5,6,4,4,1,10,10,10,1,10,8,10,10,10,8,1,7,2,1,,
866534,3,9,8,4,5,5,5,4,5,1,5,9,10,5,7,5,5,8,10,8,8,5,2,,1000,
866535,5,10,8,5,5,5,5,3,5,1,10,3,7,7,7,5,8,5,8,3,8,8,2,,7000,
866541,7,10,10,10,10,10,10,10,10,7,10,10,10,10,7,8,10,10,10,8,8,8,2,1,,
866552,4,10,1,1,5,5,5,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,2,2,,
866553,3,3,5,1,5,3,3,1,1,1,10,10,10,5,1,5,10,10,8,5,8,10,2,1,,
866566,8,10,9,1,8,8,6,6,7,1,9,10,10,10,8,9,9,9,10,9,8,8,2,,30000,
866573,8,10,5,5,1,5,1,1,6,5,8,8,8,8,8,8,8,8,8,8,8,8,2,1,,
866579,10,10,3,2,2,2,1,1,5,1,8,9,9,8,9,10,9,9,10,8,8,10,2,,1000,
866585,1,10,8,5,8,8,6,6,8,1,8,10,10,7,7,9,8,10,10,8,8,10,2,1,,
866594,4,10,10,6,6,6,5,5,5,1,8,10,10,10,8,6,10,10,10,7,8,8,2,,5000,
