nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape,npens
821993,1,1,2,1,1967,700,13,2,0,70,1
821998,1,1,1,1,1993,800,13,2,0,70,1
822033,1,1,2,1,1992,850,13,2,0,80,1
822033,2,2,1,1,2006,1000,13,2,0,80,1
822034,1,1,2,1,1993,1500,13,2,0,80,1
822123,1,1,1,1,1996,1700,13,2,0,80,1
822139,1,1,1,1,1989,870,13,2,0,80,1
822151,1,1,1,1,1994,1200,13,2,0,80,1
822166,1,1,2,1,2000,1300,13,2,0,80,1
822166,2,2,2,1,2000,1200,13,2,0,80,1
822255,2,1,1,1,2003,1400,13,2,0,80,1
822255,2,1,1,5,1991,200,13,2,0,,2
822266,1,1,1,2,2007,550,13,2,0,,1
822266,2,1,1,2,1960,550,13,2,0,,1
822281,1,1,1,1,1998,1100,13,2,0,80,1
822398,1,1,1,1,2006,800,12,2,0,80,1
822408,1,1,1,1,2002,930,13,2,0,100,1
822408,2,2,1,1,2010,490,13,2,0,90,1
822419,1,1,1,1,1996,1000,12,2,0,80,1
822419,2,2,1,1,2001,650,12,2,0,80,1
822468,1,1,1,5,1977,350,13,2,0,,1
822559,1,1,1,1,1995,1300,13,2,0,80,1
822559,2,2,1,1,2012,800,13,2,0,65,1
822589,1,1,1,1,1962,1200,13,2,0,100,1
822678,1,1,1,1,2004,1150,13,2,0,80,1
822704,1,1,1,1,2012,1100,13,2,0,70,1
822754,2,1,1,1,2011,1250,13,2,0,70,1
823053,1,1,1,5,2000,560,13,2,0,,1
823259,1,1,1,3,1981,630,13,2,0,,1
823259,2,1,1,3,1981,580,13,2,0,,1
823338,1,1,1,1,2001,4000,13,2,0,80,1
823338,1,1,1,1,2005,130,13,2,0,10,2
823338,2,1,1,1,1998,176,13,2,0,30,1
823343,1,1,1,1,2002,700,13,2,0,75,1
823343,2,1,1,1,2006,450,13,2,0,70,1
823346,1,1,1,1,1995,413,13,2,0,70,1
823346,1,1,1,5,2006,500,13,2,0,,2
823477,1,1,1,5,2012,1400,13,2,0,,1
823488,1,1,1,1,1997,1600,12,2,0,80,1
823524,1,1,1,1,2004,1700,13,2,0,80,1
823679,1,1,1,1,2002,920,13,2,0,60,1
823679,1,1,1,5,2001,100,13,2,0,,2
823767,1,1,1,5,2009,72,13,2,0,,1
823767,3,3,1,5,2009,55,13,2,0,,1
823918,2,2,1,3,1991,650,13,2,0,,1
823918,2,2,6,1,1991,300,13,2,0,70,2
823954,1,1,1,1,1997,1287,13,2,0,75,1
823957,1,1,1,1,1992,1275,13,2,0,100,1
823957,2,1,1,1,2002,2275,13,2,0,80,1
823957,2,1,1,3,2005,400,12,2,0,,2
823993,1,1,1,1,1992,1300,13,2,0,70,1
824120,1,1,1,1,1995,1100,13,2,0,80,1
824120,2,1,1,1,2009,440,13,2,0,80,1
824236,1,1,1,4,2004,680,13,2,0,,1
824241,1,1,1,1,1992,590,13,2,0,30,1
824241,2,2,1,1,2002,505,13,2,0,30,1
824302,1,1,1,1,1980,650,13,2,0,40,1
824338,2,1,1,1,1982,250,13,2,0,50,1
824338,2,1,1,5,1991,1000,13,2,0,,2
824351,1,1,2,1,2007,1850,13,2,0,80,1
824351,2,1,1,1,1989,900,13,2,0,60,1
824480,2,1,1,1,1995,1250,13,2,0,80,1
824480,2,1,1,3,1967,500,12,2,0,,2
824637,1,1,1,1,1993,1200,13,2,0,70,1
824695,1,1,1,1,2000,850,13,2,0,90,1
824724,1,1,2,1,2007,1400,13,2,0,90,1
824730,1,1,2,5,2009,1100,13,1,470,,1
824734,1,1,1,5,2009,180,13,2,0,,1
824755,1,1,1,1,1997,1411,13,2,0,90,1
824755,2,1,1,1,1995,1113,13,2,0,80,1
824803,2,1,1,5,2008,600,12,2,0,,1
824846,1,1,2,1,2008,2150,13,2,0,100,1
824857,1,1,1,5,1995,550,13,2,0,,1
824876,1,1,1,1,2000,650,13,2,0,50,1
824876,2,1,1,2,2001,250,13,2,0,,1
824887,1,1,1,2,1999,200,13,2,0,,1
824887,1,1,6,1,2004,800,12,2,0,70,2
824887,3,3,1,2,2000,156,13,2,0,,1
824887,3,3,6,1,2005,700,12,2,0,70,2
824891,1,1,1,5,2010,700,13,2,0,,1
824891,2,1,1,3,1970,450,13,2,0,,1
824938,1,1,1,1,1985,1100,13,2,0,80,1
824938,2,2,1,7,1994,440,13,2,0,,1
825096,1,1,2,1,1989,900,13,2,0,70,1
825096,2,1,1,1,1995,800,13,2,0,60,1
825184,1,1,1,1,1982,1100,13,2,0,80,1
825216,1,1,1,1,1997,1100,13,2,0,80,1
825528,1,1,1,5,1982,700,13,2,0,,1
825782,1,1,1,1,1991,1200,13,2,0,80,1
825782,2,2,1,1,1996,600,13,2,0,80,1
825849,1,1,1,5,2000,780,13,2,0,,1
825951,1,1,1,1,2010,1800,12,2,0,80,1
826115,1,1,1,1,2007,1300,13,2,0,86,1
826132,1,1,1,1,1985,450,13,2,0,90,1
826132,1,1,1,5,1985,240,13,2,0,,2
826152,1,1,1,1,2001,700,13,2,0,60,1
826152,1,1,4,2,2001,150,13,2,0,,2
826214,1,1,1,1,2010,1200,13,2,0,80,1
826214,2,1,1,1,2009,1200,13,2,0,80,1
826248,1,1,2,1,1996,2000,13,2,0,100,1
826248,2,2,2,1,1997,1400,13,2,0,80,1
826266,1,1,2,1,1999,1250,13,2,0,80,1
826266,2,1,2,1,1982,820,13,2,0,70,1
826307,1,1,1,1,1997,670,13,2,0,60,1
826307,1,1,1,5,1999,315,13,2,0,,2
826362,3,1,1,3,1983,700,13,2,0,,1
826427,1,1,1,1,2001,1200,13,2,0,80,1
826427,2,1,1,1,1980,600,13,2,0,70,1
826565,1,1,1,1,1995,730,13,2,0,70,1
826687,1,1,1,1,1996,1580,13,2,0,95,1
826687,2,1,1,1,2005,800,13,2,0,30,1
826955,1,1,1,1,2012,230,13,2,0,40,2
826955,1,1,2,1,1988,900,13,2,0,85,1
827006,1,1,1,1,2006,1098,13,2,0,80,1
827006,1,1,1,5,2002,221,13,2,0,,2
827046,1,1,1,1,1995,992,13,2,0,90,1
827046,2,2,1,1,1998,448,13,2,0,60,1
827146,1,1,1,5,1990,420,13,2,0,,2
827146,1,1,4,3,1982,250,13,2,0,,1
827168,1,1,1,1,2008,1500,13,2,0,100,1
827188,1,1,1,1,2007,1300,13,2,0,100,1
827345,1,1,1,1,1992,400,13,2,0,60,1
827345,1,1,1,5,2010,400,13,2,0,,3
827345,1,1,3,4,1994,280,12,2,0,,2
827386,1,1,1,1,2004,570,13,2,0,50,1
827398,2,2,1,1,1991,1070,13,2,0,75,1
827447,1,1,1,1,2006,460,13,2,0,100,1
827486,1,1,1,1,1991,450,13,2,0,50,1
827486,1,1,1,5,2000,430,13,2,0,,2
827618,1,1,1,1,1994,2200,13,2,0,75,1
827639,1,1,1,1,1998,350,13,2,0,50,1
827639,1,1,1,5,2002,620,13,2,0,,2
827647,1,1,1,1,2008,1800,13,2,0,75,1
827689,1,1,1,5,2007,580,14,2,0,,1
827847,1,1,1,1,2009,950,13,2,0,60,1
827847,2,1,1,1,2010,630,13,2,0,50,1
827887,1,1,1,1,1957,940,13,2,0,70,1
828121,1,1,1,5,2000,820,13,2,0,,1
828183,1,1,1,5,2004,700,13,2,0,,1
828184,1,1,1,2,1996,590,13,2,0,,1
828184,2,2,1,2,2000,590,13,2,0,,1
851015,1,1,1,1,2000,1100,13,2,0,60,1
851116,1,1,1,1,2000,750,13,2,0,60,1
851116,2,1,1,1,2005,600,13,2,0,80,1
851151,1,1,1,1,1997,1688,13,2,0,60,1
851331,1,1,1,1,1994,580,13,2,0,60,1
851342,2,1,1,1,1987,300,13,2,0,40,1
851342,2,1,1,5,1981,300,13,2,0,,2
851448,1,1,1,5,1998,750,13,2,0,,1
851493,1,1,1,1,1993,650,13,2,0,50,1
851493,2,2,1,1,1997,2000,13,2,0,80,1
851504,1,1,1,1,2004,960,13,2,0,50,1
851504,2,2,1,1,2002,260,13,2,0,70,1
851542,2,2,1,1,1993,1670,13,2,0,70,1
851544,1,1,1,3,2009,485,13,2,0,,1
851552,1,1,1,1,1994,1720,13,2,0,80,1
851580,1,1,1,1,1988,600,13,2,0,90,1
851582,1,1,1,1,1984,400,13,2,0,80,1
851582,1,1,1,5,2002,200,13,2,0,,2
851627,1,1,1,1,1997,1500,13,2,0,84,1
851627,1,1,4,3,1999,500,13,2,0,,2
851648,1,1,1,1,2007,1000,13,2,0,80,1
851672,1,1,1,1,2005,1015,13,2,0,70,1
851672,2,1,1,1,2010,500,13,2,0,45,1
851693,1,1,1,1,2005,719,13,2,0,40,1
851693,1,1,1,5,2011,310,13,2,0,,2
851701,1,1,1,1,2005,970,13,2,0,60,1
851846,1,1,1,1,1987,1100,13,2,0,100,1
851863,2,1,1,4,2012,,13,2,0,,1
851865,1,1,1,1,1989,1700,13,2,0,100,1
851874,4,1,1,5,2000,800,13,2,0,,1
851878,1,1,1,1,1991,1595,13,2,0,100,1
851903,1,1,1,1,2005,1200,13,2,0,90,1
851911,2,1,1,1,2007,1200,13,2,0,95,1
851923,1,1,1,5,1986,500,13,2,0,,1
851937,1,1,1,1,2006,2000,13,2,0,80,1
851989,3,3,1,4,2008,750,13,2,0,,1
852021,1,1,1,1,2002,1180,13,2,0,80,1
852030,2,1,1,1,2003,610,13,2,0,100,1
852073,1,1,1,1,2001,1500,13,2,0,100,1
852074,1,1,1,1,1995,400,13,2,0,100,1
852074,1,1,1,5,2009,400,13,2,0,,2
852115,1,1,1,1,2012,2000,13,2,0,80,1
852144,1,1,1,1,2001,800,13,2,0,80,1
852144,2,1,1,1,1985,500,13,2,0,60,1
852144,2,1,1,3,2003,500,13,2,0,,3
852144,2,1,1,5,2004,200,13,2,0,,2
852168,1,1,1,1,1991,800,13,2,0,90,1
852168,2,2,1,1,1991,450,13,2,0,70,1
852173,1,1,1,1,2000,180,13,2,0,20,2
852173,1,1,1,4,2008,245,13,2,0,,1
852204,1,1,1,1,2002,680,13,2,0,60,1
852204,2,1,1,1,2003,490,13,2,0,40,1
852283,5,1,1,1,2008,700,13,2,0,50,1
852321,2,1,2,1,2007,1400,13,2,0,80,1
852321,4,1,3,4,1990,600,13,2,0,,1
852341,1,1,1,1,2008,1500,13,2,0,80,1
852342,2,1,1,1,1978,970,13,2,0,80,1
852342,3,1,1,2,2010,600,13,2,0,,1
852364,1,1,1,2,2008,230,13,2,0,,1
852364,2,1,1,1,2001,570,13,2,0,60,1
852382,1,1,1,5,1993,460,13,2,0,,1
852399,2,1,1,5,2006,450,13,2,0,,1
852447,1,1,1,1,2008,895,13,2,0,70,1
852465,1,1,1,1,2000,1030,13,2,0,80,1
852574,1,1,1,1,2002,1381,13,2,0,76,1
852595,1,1,1,1,1984,700,13,2,0,70,1
852595,2,2,1,1,2011,500,13,2,0,50,1
852649,1,1,1,1,2010,750,13,2,0,55,1
852649,2,2,1,1,2011,490,13,2,0,50,1
852673,1,1,1,1,1995,1100,13,2,0,78,1
852681,1,1,1,1,1984,950,13,2,0,80,1
852754,1,1,2,1,1988,680,13,2,0,40,1
852762,1,1,1,1,1995,2150,13,2,0,70,1
852849,1,1,1,1,2010,1000,13,2,0,60,1
852933,1,1,1,5,2008,950,13,2,0,,1
853071,1,1,1,1,1995,900,13,2,0,60,1
853073,2,2,1,1,2007,1350,13,2,0,80,1
853126,1,1,1,1,1986,1200,13,2,0,65,1
853238,1,1,1,1,1967,1900,13,2,0,103,1
853238,2,2,1,1,1992,490,13,2,0,50,1
853248,1,1,1,1,1998,1350,13,2,0,,2
853248,1,1,1,1,2004,250,13,2,0,50,1
853279,1,1,1,1,2011,1200,13,2,0,80,1
853352,1,1,1,1,1996,1000,13,2,0,80,1
853352,2,1,1,1,2007,1000,13,2,0,80,1
853416,1,1,1,1,1989,150,13,2,0,20,1
853416,1,1,1,5,1984,750,13,2,0,,2
853559,1,1,2,1,2006,1570,13,2,0,80,1
853565,1,1,2,5,1994,1800,13,2,0,,1
853569,1,1,2,1,2009,1800,13,2,0,80,1
853617,1,1,1,1,2009,1200,13,2,0,95,1
853617,2,2,1,1,2005,1500,13,2,0,85,1
853641,1,1,1,1,2011,1000,13,2,0,30,1
853647,1,1,2,1,2008,2300,13,2,0,80,1
853647,2,1,2,1,2007,1200,13,2,0,80,1
853725,1,1,1,1,1998,1300,13,2,0,85,1
853735,1,1,1,1,1980,940,13,2,0,70,1
853765,1,1,1,2,2003,500,12,2,0,,1
853796,2,1,1,1,2011,1100,13,2,0,70,1
853801,1,1,2,1,2006,1800,13,2,0,80,1
853816,1,1,1,1,2004,1930,13,2,0,90,1
853821,1,1,1,5,2002,800,13,2,0,,1
853849,1,1,1,1,2005,1400,13,2,0,80,1
853854,1,1,1,1,2003,800,13,2,0,50,1
853857,1,1,1,4,2000,400,13,2,0,,1
853857,2,2,1,4,1961,500,13,2,0,,1
853875,2,1,1,1,2004,1600,13,2,0,90,1
853930,1,1,1,1,1999,550,13,2,0,70,1
853930,2,1,1,1,1996,550,13,2,0,70,1
854054,1,1,2,1,2004,1400,13,2,0,100,1
854058,1,1,1,4,2006,180,12,2,0,,2
854058,1,1,2,1,2011,1352,13,1,17000,95,1
854068,1,1,1,1,1994,1055,13,2,0,90,1
854068,1,1,4,4,1990,110,12,2,0,,2
854068,2,2,1,4,1980,330,12,2,0,,1
854071,1,1,1,1,1995,650,13,2,0,50,1
854071,2,1,1,1,1999,125,13,2,0,30,1
854071,2,1,1,1,2011,460,12,2,0,,3
854071,2,1,1,4,1978,450,12,2,0,,2
854074,1,1,1,1,1990,1200,13,2,0,100,1
854074,2,1,1,1,2007,1100,13,2,0,85,1
854078,1,1,1,1,1979,610,13,2,0,70,1
854078,2,2,1,1,2011,150,12,2,0,30,1
854078,2,2,1,2,2008,250,12,2,0,,2
854093,1,1,2,1,2010,3600,13,2,0,100,1
854095,1,1,1,5,1987,1070,13,2,0,,1
854095,2,1,1,5,1998,1050,13,2,0,,1
854108,1,1,1,1,2002,1400,12,2,0,60,1
854108,2,1,2,1,2000,1000,12,2,0,60,1
854163,1,1,1,1,2010,1690,13,2,0,90,1
854163,2,1,1,1,2008,546,13,2,0,50,1
854188,1,1,1,1,1975,430,13,2,0,70,1
854188,2,1,1,1,1990,1200,13,2,0,90,1
854188,2,1,1,3,1985,350,13,2,0,,2
854197,1,1,1,1,1995,900,13,2,0,50,1
854197,1,1,1,5,1995,400,13,2,0,,2
854198,1,1,1,1,2010,1500,13,2,0,80,1
854223,1,1,1,1,2003,750,13,2,0,70,1
854243,1,1,1,1,1985,870,13,2,0,70,1
854243,2,2,1,1,1972,430,13,2,0,60,1
854246,1,1,1,1,2002,1024,13,2,0,50,1
854257,1,1,1,7,1984,270,13,2,0,,1
854257,1,1,2,5,1997,1070,13,2,0,,2
854276,1,1,1,1,2007,770,13,2,0,60,1
854276,2,2,1,1,1982,250,13,2,0,60,1
854276,2,2,1,5,1976,650,13,2,0,,2
854292,1,1,1,1,1994,700,13,2,0,40,1
854292,2,1,1,1,2004,900,13,2,0,80,1
854306,1,1,1,1,2001,1420,13,2,0,80,1
854306,2,1,1,1,2008,1150,13,2,0,80,1
854346,4,2,1,3,2010,780,12,2,0,,1
854352,1,1,1,1,2000,730,13,2,0,70,1
854385,1,1,1,1,2005,890,13,2,0,70,1
854385,2,2,1,1,2005,600,13,2,0,70,1
854393,1,1,1,3,1992,670,13,2,0,,1
854406,1,1,1,1,1999,1300,13,2,0,75,1
854460,1,1,1,5,1995,1600,13,2,0,,1
854534,1,1,1,1,2001,1300,12,2,0,100,1
854534,2,2,1,7,2009,400,13,2,0,,1
854550,1,1,1,1,2007,1730,13,2,0,80,1
854550,2,1,1,1,2007,1100,13,2,0,80,1
854554,1,1,1,1,1996,800,12,2,0,80,1
854559,1,1,1,1,2010,1500,13,2,0,70,1
854592,1,1,1,1,1990,870,13,2,0,80,1
854601,1,1,1,1,2002,480,13,2,0,80,1
854601,1,1,1,5,2007,620,13,2,0,,2
854611,1,1,1,1,2005,750,13,2,0,70,1
854617,1,1,1,1,2007,780,13,2,0,60,1
854617,2,1,1,1,2008,750,13,2,0,70,1
854631,1,1,1,1,1995,700,13,2,0,60,1
854631,3,3,1,4,2012,250,13,2,0,,1
854638,1,1,1,1,1998,481,13,2,0,30,1
854638,2,1,1,1,1992,1000,13,2,0,70,1
854714,1,1,1,1,1995,500,13,2,0,30,1
854714,2,2,1,1,2001,480,13,2,0,40,1
854762,1,1,1,1,2010,950,13,2,0,80,1
854783,1,1,1,1,1995,830,13,2,0,99,1
854783,2,2,1,1,2004,780,13,2,0,99,1
854785,1,1,1,2,1997,620,13,2,0,,1
854801,1,1,1,1,2001,1100,13,2,0,99,1
854801,2,1,1,1,2003,3500,13,2,0,99,1
854819,1,1,1,5,2010,620,13,2,0,,1
854882,1,1,1,1,2003,1220,13,2,0,80,1
854882,2,1,1,1,2010,600,13,2,0,80,1
854926,2,2,2,1,1992,1000,13,2,0,60,1
854926,4,4,1,5,1988,800,13,2,0,,1
854963,3,1,1,1,1998,1170,13,2,0,70,1
854963,4,1,1,4,2004,352,13,2,0,,1
854969,1,1,1,1,2000,950,13,2,0,50,1
854969,2,1,1,1,2005,480,13,2,0,40,1
854990,1,1,1,1,2012,1200,6,2,0,85,1
855004,2,2,1,1,1980,400,13,2,0,50,1
855004,2,2,1,4,2005,560,12,2,0,,3
855004,2,2,1,5,2011,420,13,2,0,,2
855035,1,1,1,1,2004,570,13,2,0,50,1
855035,2,1,1,1,1996,570,13,2,0,50,1
855088,1,1,1,5,2010,800,13,2,0,,1
855171,2,1,1,1,2011,1200,13,2,0,75,1
855181,1,1,1,1,2003,1500,13,2,0,80,1
855181,2,1,1,1,2003,1200,13,2,0,80,1
855245,1,1,1,1,2002,500,13,2,0,80,1
855245,2,1,1,1,2000,700,13,2,0,80,1
855259,1,1,1,1,2011,1680,13,2,0,100,1
855262,1,1,2,1,2007,1350,13,2,0,90,1
855262,2,1,1,1,2004,1000,13,2,0,70,1
855268,1,1,1,1,1993,660,13,2,0,70,1
855268,2,2,1,1,2005,700,13,2,0,90,1
855274,1,1,2,1,1997,2200,13,2,0,100,1
855274,2,1,1,7,2010,165,13,2,0,,1
855288,1,1,2,1,1992,1300,13,2,0,70,1
855288,2,2,2,1,1983,1000,13,2,0,70,1
855295,1,1,1,1,1995,500,13,2,0,80,1
855308,1,1,1,1,2008,730,13,2,0,50,1
855343,1,1,1,1,2001,610,13,2,0,40,1
855343,1,1,6,1,2002,500,13,2,0,20,2
855350,2,2,1,1,2003,3000,13,2,0,90,1
855371,2,1,1,1,1993,600,13,2,0,80,1
855371,3,1,1,1,2002,500,13,2,0,80,1
855372,1,1,1,1,2008,500,13,2,0,80,1
855372,2,1,1,1,1999,700,13,2,0,80,1
855374,1,1,1,1,2003,600,13,2,0,80,1
855374,2,1,1,1,2004,900,13,2,0,80,1
855417,1,1,1,4,2007,267,13,2,0,,1
855472,1,1,1,1,1986,1200,13,2,0,90,1
855472,2,1,1,1,1999,470,13,2,0,60,1
855474,1,1,1,1,2004,1200,13,2,0,85,1
855474,3,1,1,3,1982,350,13,2,0,,1
855526,1,1,1,1,2007,800,13,2,0,60,1
855534,1,1,1,1,1995,620,13,2,0,70,1
855534,2,2,1,4,1995,640,13,2,0,,1
855681,1,1,1,1,2009,2000,13,2,0,90,1
855685,1,1,2,1,2001,1000,13,2,0,90,1
855685,2,2,1,2,2010,465,12,2,0,,1
855748,1,1,1,5,2005,600,13,2,0,,1
855752,1,1,1,1,2007,1700,13,2,0,80,1
855752,2,1,1,1,2005,1650,13,2,0,80,1
855790,2,1,1,1,2008,1100,13,2,0,80,1
855808,1,1,1,1,1996,850,13,2,0,50,1
855808,2,1,1,1,2010,750,13,2,0,60,1
855809,1,1,1,1,1982,496,13,2,0,70,1
855809,2,2,1,1,1980,500,13,2,0,80,1
855846,1,1,1,1,1994,1100,13,2,0,80,1
855846,2,1,1,1,2001,520,13,2,0,40,1
855861,2,1,1,2,1992,470,13,2,0,,2
855861,2,1,1,5,2011,120,13,2,0,,1
855877,1,1,1,1,2008,678,13,2,0,50,1
855991,1,1,1,1,2012,1891,5,2,0,95,1
856073,1,1,1,1,1991,1500,13,2,0,90,1
856073,2,1,1,1,2004,800,13,2,0,50,1
856081,1,1,2,1,2003,1200,13,2,0,80,1
856081,2,1,1,4,1993,250,12,2,0,,1
856128,1,1,1,1,2000,930,13,2,0,70,1
856150,1,1,1,1,2001,1900,13,2,0,90,1
856177,1,1,1,1,1979,1200,13,2,0,70,1
856322,1,1,1,1,1990,400,13,2,0,80,1
856322,1,1,1,5,2000,350,13,2,0,,2
856363,1,1,1,1,1990,1100,13,2,0,85,1
856363,2,2,1,1,1996,480,13,2,0,50,1
856374,1,1,1,1,2005,460,13,2,0,50,1
856374,2,1,1,1,1999,800,13,2,0,70,1
856378,1,1,1,1,1988,600,13,2,0,50,1
856378,2,2,1,2,2002,264,13,2,0,,1
856439,1,1,1,5,1984,500,13,2,0,,1
856490,2,1,1,1,2000,800,13,2,0,80,1
856490,2,1,1,5,2011,200,13,2,0,,2
856532,1,1,1,1,1975,650,13,2,0,100,1
856532,2,1,3,4,1960,400,12,2,0,,1
856583,1,1,1,1,2003,1032,13,2,0,85,1
856583,1,1,4,1,1998,130,12,2,0,5,2
856583,2,2,1,1,2000,480,13,2,0,80,1
856600,1,1,1,1,2011,1650,13,2,0,80,1
856626,1,1,1,1,2005,610,13,2,0,50,1
856646,1,1,1,1,2008,1300,13,2,0,60,1
856664,1,1,1,1,2001,1050,13,2,0,80,1
856664,2,1,1,1,2004,450,13,2,0,40,1
856674,1,1,1,1,1991,2500,13,2,0,84,1
856674,1,1,5,1,1991,900,13,2,0,80,2
856674,2,2,2,1,1983,1100,13,2,0,80,1
856695,1,1,2,1,1986,800,13,2,0,15,1
856695,2,1,2,1,1982,950,13,2,0,100,1
856708,1,1,5,1,2010,1650,13,2,0,65,1
856708,2,1,1,1,2011,390,13,2,0,20,1
856759,2,2,1,1,1981,400,13,2,0,80,1
856759,2,2,1,5,1966,800,13,2,0,,2
856895,1,1,1,1,2001,1200,13,2,0,80,1
856941,1,1,1,1,2004,2000,13,2,0,78,1
856963,1,1,1,1,2000,656,13,2,0,50,1
856963,2,2,1,1,1988,448,13,2,0,70,1
856977,1,1,1,1,1990,460,13,2,0,50,1
857044,1,1,1,5,2005,520,13,2,0,,1
857111,1,1,1,1,1987,1400,13,2,0,100,1
857111,2,1,1,1,1987,1250,13,2,0,100,1
857116,1,1,1,1,2004,1100,13,2,0,100,1
857172,1,1,1,1,2005,1100,13,2,0,70,1
857172,2,1,1,1,2002,1200,13,2,0,70,1
857207,1,1,1,1,1990,1070,13,2,0,80,1
857207,2,1,1,1,1987,460,13,2,0,70,1
857254,1,1,2,1,2003,700,13,2,0,80,1
857315,1,1,1,5,2000,504,13,2,0,,1
857342,1,1,1,1,2002,1050,12,1,500,20,1
857353,1,1,1,1,2004,1800,13,2,0,80,1
857368,1,1,1,1,1986,1400,13,2,0,70,1
857368,2,1,1,1,1995,500,13,2,0,50,1
857398,2,2,1,1,2005,1400,13,2,0,50,1
857399,1,1,1,1,2007,950,13,2,0,60,1
857467,2,1,1,3,1998,420,13,2,0,,1
857468,1,1,2,5,2003,1000,13,2,0,,1
857470,1,1,1,1,2008,400,13,2,0,50,1
857470,1,1,1,5,2010,200,13,2,0,,2
857470,2,1,1,1,1974,400,13,2,0,50,1
857537,1,1,1,1,2002,900,13,2,0,70,1
857549,1,1,1,5,2011,900,13,2,0,,1
857621,1,1,1,1,1970,1200,13,2,0,80,1
857624,1,1,1,1,2004,1200,13,2,0,76,1
857713,1,1,1,1,1988,500,13,2,0,60,1
857713,1,1,1,3,2003,430,13,2,0,,2
857713,2,2,1,7,2001,480,13,2,0,,1
857718,1,1,1,1,1993,760,13,2,0,40,1
857741,2,1,1,1,2007,1100,13,2,0,80,1
857794,2,1,1,1,2009,1400,13,2,0,70,1
857798,1,1,1,3,2007,270,13,2,0,,1
857798,2,1,1,3,1982,270,13,2,0,,1
857816,1,1,1,1,1990,2600,13,2,0,40,1
857816,1,1,5,7,1990,1600,13,2,0,,2
857816,2,1,5,1,1990,365,13,2,0,1,1
857866,1,1,1,1,2002,1280,13,2,0,60,1
857895,1,1,1,1,1992,700,13,2,0,60,1
857895,1,1,1,5,1982,250,13,2,0,,2
857914,1,1,1,5,2003,650,13,2,0,,1
858047,1,1,1,1,2012,1250,13,2,0,100,1
858047,1,1,1,5,1993,680,13,2,0,,2
858090,2,1,1,1,2008,690,12,2,0,50,1
858186,1,1,1,1,1991,550,13,2,0,60,1
858186,2,2,1,1,2003,490,13,2,0,50,1
858230,1,1,1,5,2003,400,13,2,0,,1
858230,2,1,1,1,1993,700,13,2,0,75,1
858305,2,1,1,1,2010,1800,13,2,0,80,1
858328,1,1,1,1,2004,1500,13,2,0,80,1
858329,1,1,1,5,2010,224,12,2,0,,1
858359,1,1,2,1,2000,1000,13,2,0,90,1
858373,1,1,1,3,1980,300,13,2,0,,2
858373,1,1,1,7,1993,700,13,2,0,,1
858373,2,1,1,7,1997,480,13,2,0,,1
858392,1,1,1,4,2012,270,3,1,1080,,1
858474,1,1,1,1,2004,1641,13,2,0,80,1
858481,1,1,1,1,1987,1100,13,2,0,80,1
858481,1,1,3,6,1987,125,13,2,0,,2
858504,1,1,1,1,1993,1280,13,2,0,80,1
858530,1,1,1,1,2006,800,13,2,0,90,1
858530,2,1,1,1,2005,800,13,2,0,80,1
858640,1,1,1,1,1998,,13,2,0,5,3
858640,1,1,1,1,1999,621,13,2,0,30,2
858640,1,1,1,1,1999,627,13,2,0,40,1
858689,1,1,1,1,1994,1000,13,2,0,80,1
858722,1,1,1,1,1991,1100,13,2,0,80,1
858722,2,1,1,1,1986,1150,13,2,0,80,1
858799,1,1,1,1,2011,830,12,2,0,40,1
858899,1,1,1,1,2007,920,13,2,0,90,1
858950,1,1,1,1,2010,1700,13,2,0,90,1
859022,1,1,1,1,1996,2100,13,2,0,80,1
859022,2,2,1,1,1990,480,13,2,0,50,1
859153,1,1,1,1,2012,1400,13,2,0,85,1
859212,1,1,1,1,1987,450,14,2,0,70,1
859212,2,1,1,1,1984,450,14,2,0,70,1
859244,1,1,1,1,1985,1450,13,2,0,80,1
859259,1,1,1,5,1995,480,13,2,0,,1
859259,1,1,5,5,1995,170,13,2,0,,2
859293,1,1,1,1,2008,2000,13,2,0,80,1
859381,1,1,1,2,2007,430,13,2,0,,1
859381,2,1,1,1,2000,800,13,2,0,80,1
859429,1,1,1,1,1990,600,13,2,0,80,1
859429,2,2,1,1,1992,460,13,2,0,70,1
859449,1,1,1,1,2006,900,13,2,0,60,1
859449,2,1,1,3,2006,250,13,2,0,,1
859515,1,1,1,5,1998,650,13,2,0,,1
859538,1,1,1,1,1984,351,13,2,0,50,1
859538,1,1,1,5,1990,350,13,2,0,,2
859538,2,2,1,4,1998,900,12,2,0,,1
859572,1,1,1,1,2009,2700,13,1,7000,100,1
859572,2,2,1,1,2009,1430,13,2,0,75,1
859573,1,1,1,1,2012,400,12,2,0,,1
859696,1,1,1,5,2008,320,13,2,0,,1
859734,1,1,1,5,2003,420,13,2,0,,1
859754,1,1,1,1,2004,1600,13,2,0,80,1
859754,2,1,1,1,1996,1000,13,2,0,80,1
859795,1,1,1,1,2012,1100,5,2,0,90,1
859795,2,2,1,1,2012,1100,7,2,0,90,1
859856,1,1,1,1,2007,1000,13,2,0,70,1
859889,1,1,1,1,1999,730,13,2,0,80,1
859946,2,1,1,3,2005,800,13,2,0,,1
859983,1,1,1,1,1999,2100,13,2,0,30,1
859985,1,1,2,1,2008,1200,13,2,0,80,1
859993,1,1,1,1,2011,2000,13,2,0,55,1
