nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
854223,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,7800,7800,37.599731643,0,0,0,37.599731643,7837.5997316,17587.599732,0,0
854242,1,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,8400,8400,23.736133073,0,112.93399964,5078.8029418,-4942.132809,3457.8671909,22457.867191,0,0
854242,2,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
854243,1,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,6000,6000,189.88906458,0,0,0,189.88906458,6189.8890646,17499.889065,0,0
854243,2,0,0,5590,0,0,0,0,0,0,5590,0,0,5590,0,0,0,0,0,0,0,0,0,0,5590,0,0
854246,1,0,0,13312,0,0,0,0,0,0,13312,0,0,13312,0,0,0,0,142.41679844,0,0,0,142.41679844,142.41679844,13454.416798,0,0
854253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,12000,118.68066536,0,0,0,118.68066536,12118.680665,12118.680665,0,0
854253,2,23500,30000,0,0,0,0,0,0,53500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53500,0,0
854257,1,0,0,17420,0,0,0,0,0,0,17420,0,0,17420,0,0,9600,9600,24.922939726,1003.8577745,0,0,1028.7807143,10628.780714,28048.780714,0,0
854275,1,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,1850,12600,14450,34.399135282,158.52584812,0,0,192.9249834,14642.924983,37642.924983,0,0
854275,2,2700,0,0,0,7000,0,0,0,2700,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,9700,0,0
854275,4,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
854276,1,0,0,10010,0,0,0,0,0,0,10010,0,0,10010,0,0,4800,4800,41.538232877,0,0,0,41.538232877,4841.5382329,14851.538233,0,0
854276,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
854292,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,6000,0,4300,4300,426.67430944,0,0,0,426.67430944,4726.6743094,19826.674309,6000,0
854292,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
854306,1,0,0,18460,0,0,0,0,0,0,18460,0,0,18460,0,0,6400,6400,35.604199609,0,313.70555454,0,349.30975415,6749.3097542,25209.309754,0,0
854306,2,0,0,14950,0,0,0,0,0,0,14950,0,0,14950,0,0,0,0,0,0,0,0,0,0,14950,0,0
854346,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,7200,7200,5.674275781,0,0,0,5.674275781,7205.6742758,19205.674276,0,0
854346,3,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
854346,4,0,0,9360,0,0,0,0,0,0,9360,0,0,9360,0,0,0,0,0,0,0,0,0,0,9360,0,0
854352,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,1800,1800,0,0,0,0,0,1800,11290,0,0
854385,1,0,0,11570,0,0,0,0,0,0,11570,0,0,11570,0,0,2160,2160,0,0,0,0,0,2160,13730,0,0
854385,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
854393,1,0,0,8710,0,0,0,0,0,0,8710,0,0,8710,0,0,2400,2400,0,0,0,0,0,2400,11110,0,0
854406,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,400,400,32.668881801,0,0,0,32.668881801,432.6688818,17332.668882,0,0
854414,1,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,8400,8400,130.5487319,314.70894766,1087.8330949,0,1533.0907744,9933.0907744,29433.090774,0,0
854414,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,30000,0,30000
854428,1,9800,0,0,0,0,0,0,0,9800,0,0,0,0,0,0,6000,6000,196.43558394,0,317.15032321,2962.6350494,-2449.049142,3550.9508578,13350.950858,0,0
854428,2,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0
854435,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,59.340332682,0,0,0,59.340332682,59.340332682,10059.340333,0,0
854435,2,2500,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0
854435,3,14000,800,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14800,0,0
854460,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,6000,6000,35.604199609,0,0,0,35.604199609,6035.6041996,26835.6042,0,0
854460,2,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
854501,1,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,9600,0,0
854534,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7000,7000,56.178479827,0,0,0,56.178479827,7056.1784798,22656.17848,0,0
854534,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
854535,1,11800,0,0,0,0,0,0,0,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11800,0,0
854550,1,0,0,22490,0,0,0,0,0,0,22490,0,0,22490,0,0,8400,8400,92.84379853,0,0,0,92.84379853,8492.8437985,30982.843799,0,0
854550,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
854550,3,9000,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0
854554,1,0,0,9600,0,0,0,0,0,0,9600,0,0,9600,0,0,8400,8400,32.796478509,0,0,0,32.796478509,8432.7964785,18032.796479,0,0
854559,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,6000,6000,136.67448002,0,0,2539.4014709,-2402.726991,3597.2730091,23097.273009,0,0
854561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,9900,9900,196.71766731,0,0,0,196.71766731,10096.717667,34096.717667,24000,0
854592,1,0,0,11310,0,0,0,0,0,0,11310,0,0,11310,0,0,5550,5550,59.833929805,150.03897838,0,0,209.87290818,5759.8729082,17069.872908,0,0
854593,1,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,6600,6600,5.3464514949,0,0,0,5.3464514949,6605.3464515,14605.346451,0,0
854601,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
854607,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,7200,7200,85.294166901,0,0,0,85.294166901,7285.2941669,28285.294167,0,0
854607,3,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
854611,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,300,11500,11800,34.353762813,0,0,0,34.353762813,11834.353763,21584.353763,0,0
854617,1,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,4940,4940,0,0,0,0,0,4940,15080,0,0
854617,2,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,9750,0,0
854621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,340,340,61.341094324,0,0,0,61.341094324,401.34109432,18401.341094,18000,0
854621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,11000,11000,0
854621,3,10500,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0
854624,1,0,0,0,0,6800,0,0,0,0,0,0,6800,6800,0,0,5750,5750,0,0,0,0,0,5750,12550,0,0
854626,1,0,0,0,0,650,0,0,0,0,0,0,650,650,0,0,7800,7800,6.4589216505,0,0,0,6.4589216505,7806.4589217,8456.4589217,0,0
854626,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,0,6500,6500,0
854631,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,600,600,0,0,0,0,0,600,9700,0,0
854631,3,0,0,3250,0,0,0,0,0,0,3250,0,0,3250,0,0,0,0,0,0,0,0,0,0,3250,0,0
854638,1,0,0,6253,0,0,0,0,0,0,6253,0,0,6253,0,0,6000,6000,71.208399218,0,0,0,71.208399218,6071.2083992,12324.208399,0,0
854638,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
854667,1,12000,0,0,0,2400,0,0,0,12000,0,0,2400,2400,0,0,9200,9200,189.88906458,0,0,0,189.88906458,9389.8890646,23789.889065,0,0
854667,2,6500,0,0,0,3000,0,0,0,6500,0,0,3000,3000,0,0,0,0,0,0,0,0,0,0,9500,0,0
854694,1,25000,1500,0,0,0,0,0,0,26500,0,0,0,0,0,0,4800,4800,85.450079062,0,0,2116.1678924,-2030.717813,2769.2821866,29269.282187,0,0
854694,2,7500,0,0,0,0,0,9100,0,7500,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,16600,0,0
854714,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,100,0,4100,4100,118.68066536,0,0,0,118.68066536,4218.6806654,10818.680665,100,0
854714,2,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0,6240,0,0
854730,1,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,6000,6000,16.910836227,0,0,0,16.910836227,6016.9108362,22516.910836,0,0
854751,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,7200,7200,85.409507646,0,0,0,85.409507646,7285.4095076,24285.409508,0,0
854751,2,16500,0,0,0,0,0,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500,0,0
854761,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,4800,4800,17.201461601,0,0,0,17.201461601,4817.2014616,16817.201462,0,0
854762,1,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,0,0,0,0,7.2604775555,0,0,0,7.2604775555,7.2604775555,12357.260478,0,0
854764,1,17500,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,17.849496793,0,0,0,17.849496793,17.849496793,17517.849497,0,0
854783,1,0,0,10790,0,0,0,0,0,0,10790,0,0,10790,0,0,8200,8200,325.34532022,0,164.26173679,0,489.60705701,8689.607057,19479.607057,0,0
854783,2,0,0,10140,0,0,0,0,0,0,10140,0,0,10140,0,0,0,0,0,0,0,0,0,0,10140,0,0
854785,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,7200,7200,0,0,0,0,0,7200,15260,0,0
854801,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,10800,10800,0.0949445323,0,915.13284954,0,915.22779407,11715.227794,26015.227794,0,0
854801,2,0,0,45500,0,0,0,0,0,0,45500,0,0,45500,0,0,0,0,0,0,0,0,0,0,45500,0,0
854819,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,0,0,2.3736133073,0,0,0,2.3736133073,2.3736133073,8062.3736133,0,0
854858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,4800,4800,0,0,0,0,0,4800,22800,18000,0
854858,3,15000,0,0,0,0,0,2500,0,15000,0,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,17500,0,0
854858,4,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
854862,1,19000,1000,0,0,0,0,0,0,20000,0,0,0,0,0,11000,13000,24000,337.92935536,0,0,3682.1321328,-3344.202777,20655.797223,40655.797223,0,0
854862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,5000,5000,0
854882,1,0,0,15860,0,0,0,0,0,0,15860,0,0,15860,0,0,16900,16900,16.44724037,0,1882.2333273,0,1898.6805676,18798.680568,34658.680568,0,0
854882,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
854901,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,7200,7200,0,0,0,0,0,7200,22200,0,0
854901,3,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
854912,1,27000,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,8400,8400,5.2932899038,0,0,0,5.2932899038,8405.2932899,35405.29329,0,0
854926,1,22300,0,0,0,0,0,0,0,22300,0,0,0,0,0,0,6000,6000,59.340332682,0,0,253.94014709,-194.5998144,5805.4001856,28105.400186,0,0
854926,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
854926,3,27000,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27000,0,0
854926,4,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
854958,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,11.868066536,0,0,0,11.868066536,11.868066536,15011.868067,0,0
854958,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
854958,6,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
854963,1,12500,1000,0,0,0,0,0,0,13500,0,0,0,0,0,0,10900,10900,299.66868004,0,31.370555454,1946.874461,-1615.835226,9284.1647745,22784.164774,0,0
854963,2,20500,0,0,0,0,0,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20500,0,0
854963,3,0,0,15210,0,8200,0,0,0,0,15210,0,8200,23410,0,0,0,0,0,0,0,0,0,0,23410,0,0
854963,4,0,0,4576,0,8200,0,0,0,0,4576,0,8200,12776,0,0,0,0,0,0,0,0,0,0,12776,0,0
854969,1,0,0,12350,0,0,0,0,0,0,12350,0,0,12350,6000,6600,27000,33600,237.36133073,0,0,0,237.36133073,33837.361331,52187.361331,6000,0
854969,2,0,0,6240,0,0,0,0,0,0,6240,0,0,6240,0,0,0,0,0,0,0,0,0,0,6240,0,0
854970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,9600,9600,130.5487319,0,0,0,130.5487319,9730.5487319,24730.548732,15000,0
854970,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
854990,1,0,0,7200,0,0,0,0,0,0,7200,0,0,7200,0,0,17200,17200,534.06299414,0,627.41110909,0,1161.4741032,18361.474103,25561.474103,0,0
854990,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
854990,3,9000,300,0,0,0,0,0,0,9300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300,0,0
855004,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,4600,4600,356.04199609,0,219.59388818,0,575.63588427,5175.6358843,21175.635884,0,0
855004,2,0,0,17380,0,0,0,0,0,0,17380,0,0,17380,0,0,0,0,0,0,0,0,0,0,17380,0,0
855035,1,0,0,7410,0,0,0,0,0,0,7410,0,0,7410,1000,0,8600,8600,201.75713112,0,219.59388818,0,421.3510193,9021.3510193,17431.351019,1000,0
855035,2,0,0,7410,0,0,0,0,0,0,7410,0,0,7410,0,0,0,0,0,0,0,0,0,0,7410,0,0
855035,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,12000,12000,0
855035,4,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
855088,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,100,100,0,0,0,0,0,100,10500,0,0
855111,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,13600,13600,237.36133073,20273.732169,0,0,20511.0935,34111.0935,59111.0935,0,0
855111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,40000,40000,0
855135,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,6000,6000,154.28486497,0,28.365998585,0,182.65086356,6182.6508636,21182.650864,0,0
855135,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
855135,3,4000,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0
855135,4,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
855155,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,6400,6400,182.25021156,0,0,0,182.25021156,6582.2502116,30582.250212,0,0
855155,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
855171,1,52000,0,0,0,0,0,0,0,52000,0,0,0,0,0,0,8400,8400,479.21458731,0,0,0,479.21458731,8879.2145873,60879.214587,0,0
855171,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
855181,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,7500,7500,243.68226954,0,0,0,243.68226954,7743.6822695,27243.68227,0,0
855181,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
855221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10666.666667,0,6400,6400,203.48793795,0,0,0,203.48793795,6603.487938,17270.154605,10666.666667,0
855221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9333.3333333,0,0,0,0,0,0,0,0,0,9333.3333333,9333.3333333,0
855238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,11000,118.68066536,0,0,2624.0481866,-2505.367521,8494.6324788,8494.6324788,0,0
855238,2,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0
855238,3,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
855245,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,7500,7500,189.88906458,0,0,0,189.88906458,7689.8890646,14189.889065,0,0
855245,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
855259,1,0,0,21840,0,0,0,0,0,0,21840,0,0,21840,0,32000,9600,41600,166.15293151,0,1129.3399964,0,1295.4929279,42895.492928,64735.492928,0,0
855259,2,22000,700,0,0,0,0,0,0,22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22700,0,0
855262,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,4800,4800,272.96553034,784.26388636,0,0,1057.2294167,5857.2294167,23407.229417,0,0
855262,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
855262,3,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
855268,1,0,0,8580,0,0,0,0,0,0,8580,0,0,8580,0,8400,4200,12600,59.340332682,0,0,0,59.340332682,12659.340333,21239.340333,0,0
855268,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
855268,3,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
855271,1,15600,1000,0,0,0,0,0,0,16600,0,0,0,0,0,0,5400,5400,35.604199609,0,203.90861045,0,239.51281006,5639.5128101,22239.51281,0,0
855271,2,19500,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0
855274,1,0,0,28600,0,0,0,0,0,0,28600,0,0,28600,0,18200,12500,30700,118.68066536,1568.5277727,470.55833182,3428.1919857,-1270.425216,29429.574784,58029.574784,0,0
855274,2,0,0,2145,0,0,0,0,0,0,2145,0,0,2145,0,0,0,0,0,0,0,0,0,0,2145,0,0
855274,3,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,35000,35000,0
855274,4,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,35000,35000,0
855288,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,14400,14400,118.68066536,0,941.11666363,0,1059.797329,15459.797329,32359.797329,0,0
855288,2,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,0,0,0,0,0,0,0,0,13000,0,0
855295,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,400,6000,6400,65.27436595,313.70555454,0,0,378.97992049,6778.9799205,13278.97992,0,0
855300,1,18500,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,14000,14000,77.467389051,0,0,0,77.467389051,14077.467389,32577.467389,0,0
855300,2,18500,0,0,0,0,0,0,0,18500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500,0,0
855300,3,14500,0,0,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500,0,0
855308,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,1600,0,9600,9600,195.82309785,0,0,0,195.82309785,9795.8230978,20885.823098,1600,0
855308,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
855320,1,13000,2500,0,0,0,0,0,0,15500,0,0,0,0,0,0,5400,5400,59.340332682,0,0,0,59.340332682,5459.3403327,20959.340333,0,0
855325,1,0,0,0,0,0,0,0,8500,0,0,-8500,-8500,-8500,1,0,6000,6000,59.340332682,470.55833182,2387.5619151,0,2917.4605796,8917.4605796,418.46057958,0,1
855343,1,0,0,14430,0,0,0,0,0,0,14430,0,0,14430,0,10800,4200,15000,47.472266145,0,0,0,47.472266145,15047.472266,29477.472266,0,0
855344,1,21500,0,0,0,0,0,0,0,21500,0,0,0,0,0,0,7700,7700,238.31077605,0,0,0,238.31077605,7938.310776,29438.310776,0,0
855344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
855347,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,4800,4800,23.736133073,0,0,0,23.736133073,4823.7361331,30823.736133,0,0
855347,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
855350,1,15500,1400,0,0,0,0,0,0,16900,0,0,0,0,0,0,13200,13200,100.87856556,0,4391.8777636,2962.6350494,1530.1212798,14730.12128,31630.12128,0,0
855350,2,0,0,39000,0,0,0,0,0,0,39000,0,0,39000,0,0,0,0,0,0,0,0,0,0,39000,0,0
855371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,120.86042464,0,0,0,120.86042464,4920.8604246,4920.8604246,0,0
855371,2,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
855371,3,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
855372,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,11000,11000,178.02099805,0,0,0,178.02099805,11178.020998,17678.020998,0,0
855372,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
855374,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,8400,8400,83.076465754,0,0,0,83.076465754,8483.0764658,16283.076466,0,0
855374,2,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,0,0,0,0,0,0,0,0,11700,0,0
855376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,13200,13200,118.68066536,470.55833182,0,0,589.23899718,13789.238997,28789.238997,15000,0
855376,2,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
855376,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,13000,13000,0
855385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,0,36000,36000,178.02099805,300.51666507,2132.8283362,0,2611.3659993,38611.365999,98611.365999,60000,0
855385,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
855385,4,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
855391,1,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,63.682636316,0,0,0,63.682636316,63.682636316,15663.682636,0,0
855396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,275.72736619,0,0,0,275.72736619,9875.7273662,9875.7273662,0,0
855396,2,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
855402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,46.235568258,0,0,0,46.235568258,6046.2355683,6046.2355683,0,0
855402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,0,0,0,28000,28000,0
855417,1,0,0,3471,0,0,0,0,0,0,3471,0,0,3471,0,0,100,100,0,0,0,0,0,100,3571,0,0
855417,2,9100,0,0,0,0,0,0,0,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100,0,0
855468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24300,24300,86.018898934,0,0,0,86.018898934,24386.018899,24386.018899,0,0
855468,2,32000,5000,0,0,0,0,0,0,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,0,0
855472,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,4800,4800,16.015821616,0,0,0,16.015821616,4816.0158216,20416.015822,0,0
855472,2,0,0,6110,0,3600,0,0,0,0,6110,0,3600,9710,0,0,0,0,0,0,0,0,0,0,9710,0,0
855474,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,47.968524867,0,0,0,47.968524867,47.968524867,15647.968525,0,0
855474,3,0,0,4550,0,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,4550,0,0
855526,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,4200,4200,118.68066536,0,0,694.10306872,-575.4224034,3624.5775966,14024.577597,0,0
855526,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
855534,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,4500,4500,534.06299414,0,0,0,534.06299414,5034.0629941,13094.062994,0,0
855534,2,0,0,8320,0,0,0,0,0,0,8320,0,0,8320,0,0,0,0,0,0,0,0,0,0,8320,0,0
855636,1,10500,0,0,0,0,0,0,1000,10500,0,-1000,-1000,-1000,0,0,0,0,17.802099805,0,0,0,17.802099805,17.802099805,9517.8020998,0,0
855637,1,13600,0,0,0,0,0,0,0,13600,0,0,0,0,0,0,4800,4800,47.472266145,0,0,0,47.472266145,4847.4722661,18447.472266,0,0
855637,2,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
