nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4
32556,21751.989466,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,4851.9894659,4800,0,4800,51.989465887,10.408989895,0,168.55054954,126.97007355
32668,21806.934761,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,3606.9347609,3600,0,3600,6.9347608607,6.9347608607,0,0,0
32703,27571.868067,0,0,0,27560,27560,27560,0,0,0,0,0,0,0,0,0,0,11.868066536,0,0,0,11.868066536,11.868066536,0,0,0
32709,137009.84788,49600,49600,0,25740,25740,25740,0,0,0,0,0,0,0,1500,0,1500,60169.847885,26400,16800,9600,33769.847885,830.76465754,0,32939.083227,0
32713,14400,14400,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32729,55780.596357,0,0,0,0,0,0,0,0,0,0,0,0,0,46200,46200,0,9580.5963572,10200,0,10200,-619.4036428,142.41679844,0,0,761.82044127
32733,22682.56973,0,0,0,10374,10374,10374,0,0,0,0,0,0,0,0,0,0,12308.56973,12000,0,12000,308.56972994,308.56972994,0,0,0
32734,45243.187786,36000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9243.1877861,8400,0,8400,843.18778608,11.868066536,0,831.31971954,0
32742,43308.212972,0,0,0,34060,34060,34060,0,0,0,0,0,0,0,0,0,0,9248.2129725,7200,0,7200,2048.2129725,1263.9490861,0,784.26388636,0
32751,30766.751442,0,0,0,17680,17680,17680,0,0,0,0,0,0,0,0,0,0,13086.751442,12400,0,12400,686.75144177,59.340332682,0,627.41110909,0
32764,31000,13000,13000,0,0,0,0,0,0,0,0,0,0,0,9600,0,9600,8400,8400,0,8400,0,0,0,0,0
32765,63302.944552,50000,49000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,13302.944552,12400,0,12400,902.94455172,118.68066536,0,784.26388636,0
32772,28282.769453,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,8782.7694526,7200,0,7200,1582.7694526,14.241679844,0,1568.5277727,0
32810,11310.658149,0,0,0,7293,7293,7293,0,0,0,0,0,0,0,0,0,0,4017.658149,4000,0,4000,17.658149046,17.658149046,0,0,0
32822,38407.1434,13000,13000,0,25389,25389,25389,0,0,0,0,0,0,0,0,0,0,18.143399764,0,0,0,18.143399764,18.143399764,0,0,0
32839,26231.665396,0,0,0,19760,19760,19760,0,0,0,0,0,0,0,0,0,0,6471.6653955,5400,0,5400,1071.6653955,130.5487319,941.11666363,0,0
32861,53737.361331,15000,15000,0,32500,32500,32500,0,0,0,0,0,0,0,0,0,0,6237.3613307,6000,0,6000,237.36133073,237.36133073,0,0,0
32887,140847.47227,0,0,0,0,0,0,0,0,0,0,0,0,0,85000,0,85000,55847.472266,55800,37500,18300,47.472266145,47.472266145,0,0,0
32962,40680.347435,0,0,0,26650,26650,26650,0,0,0,0,0,0,0,0,0,0,14030.347435,15800,0,15800,-1769.652565,134.89853855,0,0,1904.5511032
32982,21618.680665,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,7318.6806654,7200,0,7200,118.68066536,118.68066536,0,0,0
32987,22255.382329,0,0,0,21840,21840,21840,0,0,0,0,0,0,0,0,0,0,415.38232877,0,0,0,415.38232877,415.38232877,0,0,0
33036,10400,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33038,39555.445167,26856.925711,26290,566.92571058,750,0,0,0,750,750,0,0,0,0,6500,6500,0,5448.5194567,5400,0,5400,48.519456729,48.519456729,0,0,0
33228,28560.711322,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,9060.7113216,6000,0,6000,3060.7113216,237.36133073,0,2823.3499909,0
33245,27715.6042,0,0,0,20480,25480,25480,0,-5000,0,0,-5000,0,5000,0,0,0,7235.6041996,7200,0,7200,35.604199609,35.604199609,0,0,0
33275,51434.468385,0,0,0,39000,39000,39000,0,0,0,0,0,0,0,0,0,0,12434.468385,12000,0,12000,434.46838473,356.04199609,0,78.426388636,0
33303,40895.01808,0,0,0,32630,32630,32630,0,0,0,0,0,0,0,0,0,0,8265.0180802,8400,0,8400,-134.9819198,11.868066536,784.26388636,0,931.11387267
33328,60809.559231,27700,27700,0,17290,17290,17290,0,0,0,0,0,0,0,6000,0,6000,9819.5592309,9600,0,9600,219.55923092,219.55923092,0,0,0
33335,67465.71879,49800,49800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17665.71879,16400,0,16400,1265.7187898,795.16045793,0,470.55833182,0
33336,21800,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,5000,5000,0,5100,5100,0,5100,0,0,0,0,0
33348,49158.680665,0,0,0,29640,29640,29640,0,0,0,0,0,0,0,0,0,0,19518.680665,19400,0,19400,118.68066536,118.68066536,0,0,0
33451,31262.804541,0,0,0,21600,0,0,0,21600,0,0,21600,21600,0,0,0,0,9662.8045405,9600,0,9600,62.804540529,62.804540529,0,0,0
33455,42426.061113,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,22926.061113,14700,3600,11100,8226.0611131,69.716694914,0,8156.3444182,0
33479,44888.394234,0,0,0,35100,35100,35100,0,0,0,0,0,0,0,0,0,0,9788.3942341,9600,0,9600,188.3942341,188.3942341,0,0,0
33644,28917.842328,0,0,0,26400,26400,26400,0,0,0,0,0,0,0,0,0,0,2517.8423278,2400,0,2400,117.84232781,117.84232781,0,0,0
33751,69441.758941,0,0,0,50440,50440,50440,0,0,0,0,0,0,0,0,0,0,19001.758941,20400,0,20400,-1398.241059,83.076465754,0,0,1481.3175247
33761,107019.50557,0,0,0,41800,46800,46800,0,-5000,0,0,-5000,0,5000,0,0,0,65219.50557,54000,42000,12000,11219.50557,83.594212592,10426.177742,709.73361576,0
33773,25962.246014,15600,15600,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,3862.2460144,4800,0,4800,-937.7539856,35.683244942,0,0,973.43723052
33777,31729.578942,8000,8000,0,0,0,0,0,0,0,0,0,0,0,13000,13000,0,10729.578942,9729.7732993,4400.9508366,5328.8224626,999.80564307,773.70429411,0,226.10134896,0
33778,45179.96613,32000,32000,0,-1200,8400,8400,0,-9600,0,0,-9600,0,9600,0,0,0,14379.96613,14000,8700,5300,379.96612977,379.96612977,0,0,0
33781,35339.340695,18000,18000,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,3339.3406947,3600,0,3600,-260.6593053,35.604199609,0,0,296.26350494
33823,36301.676535,0,0,0,25090,25090,25090,0,0,0,0,0,0,0,0,0,0,11211.676535,6000,0,6000,5211.6765351,474.72266145,4736.9538736,0,0
33839,11877.813588,0,0,0,7020,7020,7020,0,0,0,0,0,0,0,0,0,0,4857.8135878,4800,0,4800,57.813587754,57.813587754,0,0,0
33877,55678.650389,49100,49100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6578.6503886,6000,0,6000,578.6503886,86.767955823,491.88243278,0,0
33882,46015.985919,16000,16000,0,16000,16000,15600,400,0,0,0,0,0,0,0,0,0,14015.985919,13200,0,13200,815.98591857,31.722032211,0,784.26388636,0
33888,18152.219523,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,1252.2195225,1200,0,1200,52.219522519,52.219522519,0,0,0
33889,40451.045614,0,0,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,6651.0456139,6000,0,6000,651.04561386,274.59894841,0,376.44666545,0
33937,44556.041996,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,15000,0,29556.041996,29200,12000,17200,356.04199609,356.04199609,0,0,0
33941,40399.541627,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,20899.541627,6200,0,6200,14699.541627,66.461172604,784.26388636,13848.816568,0
33983,46822.316348,36800,35800,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,10022.316348,9000,0,9000,1022.3163479,1022.3163479,0,0,0
33985,90488.819353,23000,23000,0,0,0,0,0,0,0,0,0,0,0,54000,24000,30000,13488.819353,12000,0,12000,1488.8193531,641.81435584,0,847.00499727,0
33994,43529.229397,11000,11000,0,20980,18980,18980,0,2000,2000,0,0,0,0,0,0,0,11549.229397,11300,0,11300,249.22939726,249.22939726,0,0,0
34059,46515.382329,0,0,0,37700,37700,37700,0,0,0,0,0,0,0,0,0,0,8815.3823288,8400,0,8400,415.38232877,415.38232877,0,0,0
34230,6009.6701663,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,0,0,0,29.670166341,0,0,0,29.670166341,29.670166341,0,0,0
34252,17753.381461,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,2153.3814608,2040,0,2040,113.38146082,113.38146082,0,0,0
34269,25485.892574,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485.8925739,2400,0,2400,85.892573856,85.892573856,0,0,0
34377,13590,0,0,0,13590,15990,15990,0,-2400,0,0,-2400,0,2400,0,0,0,0,0,0,0,0,0,0,0,0
34396,28140,18000,18000,0,10140,10140,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34513,25606.421047,10000,10000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6.4210472329,0,0,0,6.4210472329,6.4210472329,0,0,0
34732,22575.382329,0,0,0,20060,20060,20060,0,0,0,0,0,0,0,0,0,0,2515.3823288,2100,0,2100,415.38232877,415.38232877,0,0,0
34738,40115.382329,0,0,0,33800,33800,33800,0,0,0,0,0,0,0,0,0,0,6315.3823288,5900,0,5900,415.38232877,415.38232877,0,0,0
34778,26412.179596,15000,15000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,4912.1795962,4800,0,4800,112.17959617,112.17959617,0,0,0
34793,19935.6042,11000,11000,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,2435.6041996,2400,0,2400,35.604199609,35.604199609,0,0,0
34800,12100,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,3000,3000,0,3000,0,0,0,0,0
34825,70497.115806,54700,54700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15797.115806,13000,0,13000,2797.1158059,2373.6133073,0,423.50249863,0
34900,40242.839031,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7242.8390307,7200,0,7200,42.839030724,42.839030724,0,0,0
35005,27875,0,0,0,23075,23075,23075,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
35022,18802.514583,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802.5145829,5400,0,5400,-3597.485417,0,0,0,3597.4854171
35032,58608.02268,51533,41533,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,7075.0226802,7000,0,7000,75.022680171,210.45742529,0,0,135.43474512
35234,28873.736133,0,0,0,20450,21450,21450,0,-1000,0,0,-1000,0,1000,0,0,0,8423.7361331,8400,0,8400,23.736133073,23.736133073,0,0,0
35319,14658.066547,0,0,0,9840,9840,9840,0,0,0,0,0,0,0,0,0,0,4818.0665466,4800,0,4800,18.066546567,18.066546567,0,0,0
35322,19388.087559,0,0,0,13624,13624,13624,0,0,0,0,0,0,0,0,0,0,5764.0875593,5700,0,5700,64.087559296,64.087559296,0,0,0
35323,16689.369037,0,0,0,13052,13052,13052,0,0,0,0,0,0,0,0,0,0,3637.3690371,3600,0,3600,37.369037103,37.369037103,0,0,0
35326,25012.083992,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,5512.0839922,4800,0,4800,712.08399218,712.08399218,0,0,0
35340,6776.2592512,0,0,0,6760,6760,6760,0,0,0,0,0,0,0,0,0,0,16.259251155,0,0,0,16.259251155,16.259251155,0,0,0
35349,16535.823098,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,3795.8230978,3600,0,3600,195.82309785,195.82309785,0,0,0
35355,9161.2037834,0,0,0,8450,8450,8450,0,0,0,0,0,0,0,0,0,0,711.20378345,600,0,600,111.20378345,111.20378345,0,0,0
35370,11457.797484,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,3657.797484,3600,0,3600,57.797484032,57.797484032,0,0,0
35372,45054.691168,21000,21000,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,3904.6911678,4800,0,4800,-895.3088322,56.966719374,0,0,952.27555159
35374,32238.736457,0,0,0,27950,27950,27950,0,0,0,0,0,0,0,0,0,0,4288.7364571,3600,0,3600,688.73645709,375.03090255,0,313.70555454,0
35379,20400,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
35498,40278.383211,0,0,0,22490,22490,22490,0,0,0,0,0,0,0,0,0,0,17788.383211,18000,0,18000,-211.6167892,0,0,0,211.61678924
35500,29159.523901,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,8359.523901,6000,0,6000,2359.523901,320.43779648,0,2039.0861045,0
35502,11817.8021,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8817.8020998,8800,0,8800,17.802099805,17.802099805,0,0,0
35507,67027.926425,37500,37000,500,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,8727.9264246,6450,0,6450,2277.9264246,81.987542792,0,2195.9388818,0
35508,15800,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,5800,5800,0,5800,0,0,0,0,0
35518,35182.305863,0,0,0,26450,26450,26450,0,0,0,0,0,0,0,0,0,0,8732.305863,8400,0,8400,332.30586302,332.30586302,0,0,0
35520,36975.457601,10400,10400,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,5775.4576007,6000,0,6000,-224.5423993,71.208399218,0,313.70555454,609.45635302
35600,13589.010499,0,0,0,10500,13000,13000,0,-2500,0,0,-2500,0,2500,0,0,0,3089.010499,3000,0,3000,89.010499023,89.010499023,0,0,0
35640,46100.863823,0,0,0,31200,31200,31200,0,0,0,0,0,0,0,0,0,0,14900.863823,12000,0,12000,2900.863823,2806.7521567,0,94.111666363,0
35682,40850,25000,25000,0,11050,11050,11050,0,0,0,0,0,0,0,0,0,0,4800,4800,0,4800,0,0,0,0,0
35735,91328.873834,80170,80000,170,0,0,0,0,0,0,0,0,0,0,0,0,0,11158.873834,8400,0,8400,2758.8738336,249.22939726,1568.5277727,941.11666363,0
35788,49403.602673,20000,18200,1800,18460,18460,18460,0,0,0,0,0,0,0,0,0,0,10943.602673,8400,0,8400,2543.6026726,1288.7804544,627.41110909,627.41110909,0
35968,24328.81141,0,0,0,6606,21606,21606,0,-15000,0,0,-15000,0,15000,0,0,0,17722.81141,17400,3000,14400,322.81140979,322.81140979,0,0,0
36010,19603.137056,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,103.13705555,100,0,100,3.1370555454,0,0,3.1370555454,0
36067,36261.847737,11000,11000,0,19200,19200,19200,0,0,0,0,0,0,0,0,0,0,6061.8477374,6000,0,6000,61.847737423,61.847737423,0,0,0
36106,32221.709175,0,0,0,15418,15418,15418,0,0,0,0,0,0,0,0,0,0,16803.709175,16500,0,16500,303.70917503,303.70917503,0,0,0
36120,33814.278757,27500,27500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6314.2787565,6000,0,6000,314.27875653,101.18668037,0,213.09207616,0
36130,33823.736133,29000,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823.7361331,4800,0,4800,23.736133073,23.736133073,0,0,0
36131,33412.968426,19500,19500,0,-3000,0,0,0,-3000,0,0,-3000,0,3000,0,0,0,16912.968426,19200,0,19200,-2287.031574,83.076465754,0,0,2370.1080395
36146,50300,3500,3500,0,0,0,0,0,0,0,0,0,0,0,40000,40000,0,6800,6800,0,6800,0,0,0,0,0
36148,15243.736133,0,0,0,12220,12220,12220,0,0,0,0,0,0,0,0,0,0,3023.7361331,3000,0,3000,23.736133073,23.736133073,0,0,0
36164,31363.788373,16000,16000,0,0,0,0,0,0,0,0,0,0,0,4500,4500,0,10863.788373,10800,0,10800,63.788373457,63.788373457,0,0,0
36186,20709.172482,13500,13500,0,5880,2880,2880,0,3000,3000,0,0,0,0,0,0,0,1329.1724819,1200,0,1200,129.17248187,129.17248187,0,0,0
36249,21900,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,2400,2400,0,2400,0,0,0,0,0
36250,33162.679542,20000,20000,0,3250,3250,3250,0,0,0,0,0,0,0,5000,5000,0,4912.679542,4800,0,4800,112.67954204,112.67954204,0,0,0
36311,26263.223874,16900,16000,900,0,0,0,0,0,0,0,0,0,0,0,0,0,9363.2238735,9000,0,9000,363.22387353,363.22387353,0,0,0
36321,63450.905332,22000,22000,0,33410,33410,33410,0,0,0,0,0,0,0,0,0,0,8040.9053316,7800,0,7800,240.90533156,240.90533156,0,0,0
36333,19805.554967,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7805.5549665,7800,0,7800,5.5549665397,5.5549665397,0,0,0
36378,53962.97513,28000,28000,0,16950,16950,16950,0,0,0,0,0,0,0,0,0,0,9012.9751303,8400,0,8400,612.97513025,142.41679844,0,470.55833182,0
36403,16660.175713,0,0,0,16640,16640,16640,0,0,0,0,0,0,0,0,0,0,20.175713112,0,0,0,20.175713112,20.175713112,0,0,0
36409,101677.39804,92100,92100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9577.3980363,10760,0,10760,-1182.601964,87.098771737,0,0,1269.7007355
36443,38105.048343,14500,14500,0,16068,16068,16068,0,0,0,0,0,0,0,0,0,0,7537.0483431,7200,0,7200,337.04834309,118.68066536,0,218.36767772,0
36450,60894.366328,33000,33000,0,19110,19110,19110,0,0,0,0,0,0,0,0,0,0,8784.366328,7700,0,7700,1084.366328,237.36133073,533.29944273,313.70555454,0
36494,21479.8021,0,0,0,15462,15462,15462,0,0,0,0,0,0,0,0,0,0,6017.8020998,6000,0,6000,17.802099805,17.802099805,0,0,0
36522,48781.717612,41000,41000,0,-6000,0,0,0,-6000,0,0,-6000,0,6000,500,500,0,13281.717612,12200,0,12200,1081.7176125,719.25946426,0,362.4581482,0
36524,73565.642775,17000,17000,0,45500,45500,45500,0,0,0,0,0,0,0,0,0,0,11065.642775,10800,0,10800,265.64277467,265.64277467,0,0,0
36697,21640.237977,18000,18000,0,3510,3510,3510,0,0,0,0,0,0,0,0,0,0,130.23797676,0,0,0,130.23797676,130.23797676,0,0,0
36774,6230,0,0,0,6230,5980,5980,0,250,0,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0
36891,22691.710592,0,0,0,10000,0,0,0,10000,10000,0,0,0,0,0,0,0,12691.710592,12700,0,12700,-8.289408182,118.68066536,0,0,126.97007355
36893,34006.687865,23800,22000,1800,0,0,0,0,0,0,0,0,0,0,2000,2000,0,8206.6878651,8800,2300,6500,-593.3121349,41.538232877,0,0,634.85036773
37001,40519.089779,13000,13000,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,8019.0897794,8400,0,8400,-380.9102206,0,0,0,380.91022064
37011,66797.575478,11000,11000,0,39650,39650,39650,0,0,0,0,0,0,0,0,0,0,16147.575478,13900,5500,8400,2247.5754776,522.1949276,627.41110909,1097.9694409,0
37042,79565.542946,45000,45000,0,24700,24700,24700,0,0,0,0,0,0,0,0,0,0,9865.5429455,7200,0,7200,2665.5429455,1703.359403,0,962.18354257,0
37286,27200,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0
37299,33400,18000,18000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,5400,5400,0,5400,0,0,0,0,0
37459,30219.462355,18769.690884,18200,569.69088378,0,0,0,0,0,0,0,0,0,0,0,0,0,11449.771471,11400,0,11400,49.771471077,49.771471077,0,0,0
37504,60480.106588,0,0,0,36800,36800,36800,0,0,0,0,0,0,0,0,0,0,23680.106588,20400,0,20400,3280.1065882,374.45589173,0,2905.6506965,0
37521,37392.578794,0,0,0,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,15292.578794,14400,0,14400,892.5787939,212.45421836,0,680.12457554,0
37665,49344.428827,35000,34000,1000,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,6544.4288267,9600,0,9600,-3055.571173,118.68066536,0,0,3174.2518386
37677,33380.695311,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,6080.6953114,6000,0,6000,80.695311392,80.695311392,0,0,0
37721,30671.726553,0,0,0,21780,21780,21780,0,0,0,0,0,0,0,0,0,0,8891.7265526,8400,0,8400,491.72655259,178.02099805,313.70555454,0,0
37808,55237.361331,0,0,0,-1000,0,0,0,-1000,0,0,-1000,0,1000,45000,45000,0,11237.361331,11000,0,11000,237.36133073,237.36133073,0,0,0
37810,8844.6041996,0,0,0,6409,6409,6409,0,0,0,0,0,0,0,0,0,0,2435.6041996,2400,0,2400,35.604199609,35.604199609,0,0,0
38014,29324.080851,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,5924.080851,6000,0,6000,-75.91914905,178.02099805,0,0,253.94014709
38095,25400,20000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,0,5400,0,0,0,0,0
38106,49327.083992,0,0,0,30615,30615,30615,0,0,0,0,0,0,0,0,0,0,18712.083992,18000,0,18000,712.08399218,712.08399218,0,0,0
38112,45476.583764,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11476.583764,10800,0,10800,676.58376435,17.802099805,0,658.78166454,0
38128,6240,0,0,0,6240,6240,6240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38135,21603.56042,9600,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12003.56042,12000,6000,6000,3.5604199609,3.5604199609,0,0,0
38177,23484.722661,0,0,0,23010,23010,23010,0,0,0,0,0,0,0,0,0,0,474.72266145,0,0,0,474.72266145,474.72266145,0,0,0
38183,65065.382329,52650,51000,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,12415.382329,12000,0,12000,415.38232877,415.38232877,0,0,0
38255,25224.92294,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10224.92294,10200,0,10200,24.922939726,24.922939726,0,0,0
38261,28737,0,0,0,22737,22737,22737,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0
38272,32026.94348,0,0,0,18954,18954,18954,0,0,0,0,0,0,0,0,0,0,13072.94348,15500,0,15500,-2427.05652,70.021592564,0,0,2497.0781131
38316,103165.40054,8000,8000,0,0,0,0,0,0,0,0,0,0,0,77559,77559,0,17606.400542,16200,9000,7200,1406.4005418,1186.8066536,0,219.59388818,0
38319,26217.8021,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7217.8020998,7200,0,7200,17.802099805,17.802099805,0,0,0
38349,64235.250142,20000,20000,0,25100,29900,29900,0,-4800,0,0,-4800,0,4800,0,0,0,19135.250142,17200,0,17200,1935.2501416,175.96233374,1759.2878079,0,0
38554,18968.720844,18800,18800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.72084381,0,0,0,168.72084381,11.868066536,0,156.85277727,0
38797,19819.898664,0,0,0,12090,12090,12090,0,0,0,0,0,0,0,0,0,0,7729.8986645,7200,0,7200,529.8986645,59.340332682,0,470.55833182,0
38800,31152.454649,0,0,0,19370,19370,19370,0,0,0,0,0,0,0,0,0,0,11782.454649,9600,3600,6000,2182.4546493,1471.415564,0,711.03908532,0
38877,32059.340333,0,0,0,26000,26000,26000,0,0,0,0,0,0,0,6000,6000,0,59.340332682,0,0,0,59.340332682,59.340332682,0,0,0
38885,24205.333528,0,0,0,16400,18200,18200,0,-1800,0,0,-1800,0,1800,3000,3000,0,4805.3335283,4800,0,4800,5.3335283404,5.3335283404,0,0,0
38903,13331,0,0,0,11531,11531,11531,0,0,0,0,0,0,0,0,0,0,1800,1800,0,1800,0,0,0,0,0
38909,21535.723431,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6535.7234312,6500,300,6200,35.723431231,35.723431231,0,0,0
38913,19301.264448,15000,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4301.2644477,4200,0,4200,101.26444771,101.26444771,0,0,0
38939,52785.6042,0,0,0,16350,16350,12350,4000,0,0,0,0,0,0,27000,27000,0,9435.6041996,9400,0,9400,35.604199609,35.604199609,0,0,0
38940,36660.752816,0,0,0,30550,30550,30550,0,0,0,0,0,0,0,0,0,0,6110.7528162,6000,0,6000,110.75281619,110.75281619,0,0,0
38957,21831.986923,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,3631.986923,3600,0,3600,31.986923048,31.986923048,0,0,0
38964,21008.320263,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,6708.3202626,7800,0,7800,-1091.679737,178.02099805,0,0,1269.7007355
38967,47118.680665,25000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22118.680665,22000,0,22000,118.68066536,118.68066536,0,0,0
38977,105471.2084,16000,16000,0,0,0,0,0,0,0,0,0,0,0,70000,70000,0,19471.208399,19400,0,19400,71.208399218,71.208399218,0,0,0
38979,24940.086984,0,0,0,11960,11960,11960,0,0,0,0,0,0,0,0,0,0,12980.086984,12000,0,12000,980.08698421,195.82309785,784.26388636,0,0
38992,78863.669301,0,0,0,52000,52000,52000,0,0,0,0,0,0,0,0,0,0,26863.669301,22200,6600,15600,4663.6693009,134.11972601,1535.8760223,2993.6735526,0
38995,42787.340809,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,19387.340809,16321.720518,0,16321.720518,3065.620291,287.21498288,0,2778.4053082,0
39056,52269.406338,41300,40000,1300,-1500,0,0,0,-1500,0,0,-1500,0,1500,0,0,0,12469.406338,10800,0,10800,1669.4063383,100.87856556,0,1568.5277727,0
39057,26350.586181,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,6850.5861814,4800,0,4800,2050.5861814,130.5487319,665.21523136,1254.8222182,0
39058,18259.340333,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,59.340332682,0,0,0,59.340332682,59.340332682,0,0,0
39060,9635.6041996,0,0,0,7800,7800,7800,0,0,0,0,0,0,0,0,0,0,1835.6041996,1800,0,1800,35.604199609,35.604199609,0,0,0
39061,37486.457281,0,0,0,23790,23790,23790,0,0,0,0,0,0,0,0,0,0,13696.457281,10800,0,10800,2896.4572808,73.107289864,627.41110909,2195.9388818,0
39086,43046.985827,0,0,0,20600,28600,28600,0,-8000,0,0,-8000,0,8000,3000,3000,0,19446.985827,19200,12000,7200,246.98582671,88.934247277,158.05157943,0,0
39095,55045.61123,42000,42000,0,-2000,0,0,0,-2000,0,0,-2000,0,2000,0,0,0,15045.61123,13400,5000,8400,1645.6112301,1233.8904355,0,411.72079465,0
39111,20399.089759,0,0,0,12740,12740,12740,0,0,0,0,0,0,0,0,0,0,7659.0897593,4200,0,4200,3459.0897593,949.44532291,2509.6444364,0,0
39218,30923.196062,0,0,0,23400,23400,23400,0,0,0,0,0,0,0,0,0,0,7523.1960615,7200,0,7200,323.19606153,323.19606153,0,0,0
39227,13267.472266,0,0,0,9620,9620,9620,0,0,0,0,0,0,0,0,0,0,3647.4722661,3600,0,3600,47.472266145,47.472266145,0,0,0
39259,20176.799307,0,0,0,20150,20150,20150,0,0,0,0,0,0,0,0,0,0,26.799307415,0,0,0,26.799307415,26.799307415,0,0,0
39284,76018.785656,17000,17000,0,41210,41210,41210,0,0,0,0,0,0,0,0,0,0,17808.785656,16800,0,16800,1008.7856556,1008.7856556,0,0,0
