NQUEST,ctit,NCTIT,ictit,unaban,banche,anniban,servb1,servb2,servb3,servb4,servb5,servb6,privateb,scoper,utscoper,mesiscoper,vmscoper,fscoper1,fscoper,carta,carte,usocart,cartdeb1,cartdeb,bancomat,nbancoma,cartapre,ncartapre,spesecon,coldis,DEPOSIT,NDEPOSIT
880361,2,,,1,1,3,0,0,0,0,0,0,2,1,1,5,500,2,,2,,,,,1,1,2,,1100,2,1,1
880369,2,,,1,1,4,1,0,0,0,0,0,2,1,2,,,,,1,1,1,,,1,1,2,,2000,2,1,1
880370,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1450,2,1,1
880372,2,,,1,1,4,1,0,0,1,0,0,2,1,2,,,,,1,2,2,,,1,1,1,3,700,2,1,3
880375,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1250,2,1,1
880377,2,,,2,2,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,1,2,1500,2,1,2
880378,2,,,2,2,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,600,2,1,2
880383,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,800,2,1,2
880387,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,2,1,1
880392,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,650,2,1,2
880398,,,,1,1,4,1,0,0,0,0,1,2,,,,,,,2,,,,,2,,2,,1450,2,1,1
880399,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,900,2,2,0
880403,,,,1,1,4,1,0,0,0,0,1,2,,,,,,,2,,,,,2,,2,,1500,2,1,1
880407,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,300,2,2,0
880408,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1000,2,1,1
880425,2,,,1,1,4,1,0,0,0,0,0,2,1,1,7,5000,1,5000,2,,,,,1,2,2,,1500,2,1,1
880427,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,450,2,1,1
880429,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,800,2,1,1
880431,2,,,2,2,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1200,2,1,2
880441,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,1200,2,2,0
880445,2,,,1,1,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,400,2,1,1
880451,2,,,1,1,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,2,1,1
880456,2,,,1,1,4,0,0,0,0,0,0,1,2,,,,,,2,,,,,1,1,1,2,300,1,1,2
880457,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,800,2,1,1
880458,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,250,2,2,0
880459,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,2000,2,1,1
880460,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,500,2,1,1
880507,2,,,1,1,4,0,0,1,1,0,0,2,3,,,,,,2,,,,,1,1,1,1,700,1,1,1
880508,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,500,2,1,2
880514,,,,1,1,1,0,0,0,0,0,0,2,,,,,,,2,,,,,2,,2,,430,2,1,1
880515,2,,,1,1,4,1,1,0,0,0,0,2,1,2,,,,,1,1,3,2,,1,1,1,2,2000,2,1,1
880516,2,,,1,1,2,0,0,0,0,0,1,2,2,,,,,,2,,,,,1,1,2,,800,2,1,1
880518,1,1,2,1,1,4,1,0,0,1,0,0,2,3,,,,,,1,2,1,,,1,2,2,,1500,1,1,1
880522,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,800,2,1,1
880533,2,,,1,1,3,0,1,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,500,2,1,1
880541,2,,,1,1,4,1,1,1,0,0,0,2,1,2,,,,,2,,,,,2,,2,,600,2,1,1
880549,2,,,1,1,4,1,1,0,1,0,0,2,1,2,,,,,1,1,1,,,1,1,2,,2000,1,1,1
880555,1,1,2,2,2,4,1,0,0,1,0,0,2,2,,,,,,2,,,,,1,1,2,,1300,2,1,2
880564,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,700,2,1,2
880571,2,,,1,1,4,1,0,0,0,0,0,2,3,,,,,,2,,,,,2,,2,,300,2,1,2
880575,2,,,2,2,4,1,0,0,0,0,0,2,1,2,,,,,1,1,2,,,1,1,2,,600,2,1,2
880578,2,,,2,2,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1200,2,1,4
880579,2,,,1,1,1,0,0,0,0,0,0,2,3,,,,,,2,,,,,2,,2,,1200,2,1,1
880580,2,,,1,1,4,1,1,1,0,0,0,2,1,2,,,,,1,2,2,,,1,2,2,,1000,2,1,1
880581,2,,,1,1,1,0,1,1,0,0,0,2,1,2,,,,,2,,,,,1,1,2,,700,2,1,1
880591,2,,,1,1,4,1,0,0,0,0,0,2,1,2,,,,,1,1,2,,,1,1,2,,1500,1,1,1
880594,2,,,1,1,1,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1400,2,1,1
880612,2,,,2,2,3,0,0,0,0,0,0,2,1,2,,,,,2,,,,,1,1,2,,700,2,1,2
880632,2,,,1,1,3,0,0,0,0,0,0,2,1,2,,,,,2,,,,,2,,2,,200,2,1,1
880652,2,,,1,1,4,1,0,0,0,0,1,2,2,,,,,,2,,,,,1,1,2,,1000,2,1,1
880693,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,250,2,2,0
880695,2,,,1,1,3,0,1,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,700,2,1,1
880701,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,1,1,1400,2,1,1
880707,2,,,2,2,3,1,0,0,0,0,0,2,3,,,,,,2,,,,,1,2,1,1,500,1,1,3
880710,1,1,2,2,2,4,0,0,0,0,0,0,2,3,,,,,,1,3,1,,,1,2,2,,1800,2,1,3
880713,2,,,1,1,4,1,0,0,0,0,0,2,1,2,,,,,2,,,,,2,,2,,1300,2,1,1
880721,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,1,1,350,2,1,3
880727,2,,,1,1,3,1,0,0,0,0,1,2,2,,,,,,2,,,,,2,,2,,650,2,1,1
880728,2,,,1,1,2,0,1,0,0,0,0,2,1,2,,,,,2,,,,,1,2,2,,1100,2,1,2
880731,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,610,2,2,0
880735,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,500,2,1,2
880737,2,,,1,1,3,1,0,1,0,0,0,3,1,1,12,23000,1,23812,1,1,3,1,11000,1,1,2,,500,2,1,1
880738,,,,1,1,4,0,0,0,0,0,0,2,,,,,,,2,,,,,2,,2,,900,2,1,1
880757,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,600,2,1,1
880758,2,,,1,1,4,1,0,0,0,0,0,2,1,2,,,,,1,1,2,,,1,1,1,1,400,1,1,1
880767,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,1200,2,1,1
880813,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1800,2,1,1
880827,2,,,1,1,2,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,2,1,1,300,2,1,1
880830,2,,,2,2,4,0,1,0,0,0,0,2,2,,,,,,1,2,2,,,1,2,2,,500,2,1,2
880840,1,1,1,1,1,2,1,0,1,0,0,0,2,2,,,,,,1,2,2,,,1,1,1,1,300,1,1,1
880841,1,2,2,2,2,4,1,1,0,1,0,0,2,1,2,,,,,1,2,1,,,1,1,2,,2000,1,1,2
880843,1,1,1,1,1,4,1,0,0,1,0,0,2,1,2,,,,,2,,,,,1,3,1,1,2000,1,1,1
880844,2,,,1,1,4,0,0,1,0,0,0,2,1,1,12,2000,1,2000,2,,,,,1,1,2,,350,2,1,1
880847,2,,,2,2,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,3,2,,400,2,1,3
880849,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1100,2,1,1
880856,2,,,2,2,3,1,0,0,0,0,1,2,1,2,,,,,2,,,,,1,1,1,1,200,1,1,3
880858,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,2,2,,,1,2,1,1,1600,1,1,1
880859,2,,,2,2,4,0,1,0,0,0,0,2,2,,,,,,1,2,2,,,1,2,1,1,700,1,1,3
880861,1,1,1,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,1,1,400,1,1,1
880865,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,200,2,1,1
880884,2,,,2,3,4,1,0,0,1,0,0,2,1,2,,,,,1,1,2,,,1,1,2,,600,1,1,3
880893,2,,,1,1,3,0,0,1,0,0,0,2,1,1,1,100,1,100,1,1,2,,,1,2,1,2,300,2,1,1
880898,2,,,1,1,2,1,0,0,0,0,0,2,3,,,,,,1,1,2,,,1,2,1,1,400,1,1,1
880899,2,,,1,1,4,0,1,1,0,0,0,2,1,1,1,200,3,,2,,,,,1,1,1,1,1000,2,1,1
880900,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,400,2,1,1
880904,2,,,1,1,4,1,0,1,0,0,0,2,1,1,12,200,1,200,2,,,,,1,1,1,1,500,2,1,1
880911,1,1,2,2,2,4,1,1,0,1,1,0,2,2,,,,,,1,3,2,,,1,2,2,,800,1,1,2
880912,2,,,2,3,4,1,0,0,0,0,0,2,1,2,,,,,1,2,2,,,1,2,1,1,800,1,1,3
880921,1,1,1,2,2,4,0,0,0,1,0,0,2,1,2,,,,,1,1,2,,,1,2,2,,1800,2,1,2
880939,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,500,2,1,1
880943,1,1,2,2,2,4,1,0,0,1,0,0,2,1,2,,,,,1,2,2,,,1,2,2,,500,2,1,2
880948,1,1,1,1,1,4,1,0,0,1,0,0,2,2,,,,,,2,,,,,1,1,2,,200,2,1,1
880949,1,1,2,2,2,4,1,0,0,1,0,0,2,1,2,,,,,2,,,,,1,2,2,,1000,2,1,2
880973,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,500,2,2,0
880978,1,2,2,2,2,4,1,0,0,1,0,1,2,1,2,,,,,1,4,2,,,1,2,2,,1500,1,1,3
880983,1,1,1,1,1,4,1,0,0,1,0,0,2,2,,,,,,2,,,,,1,1,2,,1300,1,1,1
880985,1,2,2,2,2,4,1,1,0,1,1,0,1,1,2,,,,,1,6,2,,,1,3,1,2,2000,1,1,3
880986,1,1,2,1,1,1,1,0,0,1,0,0,2,1,2,,,,,1,1,2,,,1,2,2,,300,1,1,1
880999,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,500,2,2,0
881000,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,500,2,1,1
881003,2,,,1,1,4,0,0,1,0,0,0,2,2,,,,,,2,,,,,1,1,2,,100,1,1,1
881009,1,1,1,2,2,3,1,0,1,1,0,0,2,1,1,6,150,1,0,1,2,3,1,3000,1,1,2,,1000,1,1,2
881015,1,1,1,2,2,4,1,1,0,1,0,0,2,1,2,,,,,1,3,2,,,1,1,2,,1500,1,1,2
881016,1,1,2,1,1,4,1,0,0,1,0,0,2,2,,,,,,1,1,1,,,1,1,2,,1500,2,1,1
881019,1,1,2,1,1,4,1,0,0,1,0,0,1,2,,,,,,1,2,2,,,1,2,1,1,400,1,1,3
881022,1,1,1,1,1,4,1,1,0,1,1,0,2,1,2,,,,,1,2,2,,,1,1,2,,250,1,1,1
881023,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,200,2,1,1
881024,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,1,1,1,,,1,2,2,,700,1,1,2
881028,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,2,2,,,1,2,2,,1000,1,1,1
881029,2,,,2,2,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,2000,2,1,4
881033,1,1,1,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,1200,2,1,1
881037,2,,,2,2,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,500,2,1,2
881054,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,530,2,2,0
881055,2,,,2,3,4,0,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,3,2,,200,1,1,5
881057,1,1,1,2,2,4,1,0,0,0,1,0,2,2,,,,,,1,2,2,,,1,2,2,,600,1,1,2
881059,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,500,2,2,0
881072,,,,1,1,2,0,0,0,0,0,0,2,,,,,,,2,,,,,1,1,2,,625,2,1,1
881074,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,500,2,2,0
881075,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,1,1,400,2,1,2
881076,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,400,2,1,1
881077,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,600,2,1,1
881079,2,,,1,1,4,0,0,0,0,0,1,2,2,,,,,,2,,,,,1,1,2,,150,2,1,1
881081,1,1,2,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,1,,,1,1,2,,300,2,1,4
881082,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1600,2,1,2
881085,2,,,1,1,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1000,2,1,1
881087,1,1,2,1,1,4,1,1,0,1,0,0,2,1,2,,,,,1,1,2,,,1,2,2,,500,1,1,1
881089,2,,,2,3,4,0,1,0,0,0,0,2,2,,,,,,1,1,2,,,1,2,1,1,800,2,1,3
881095,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,1,1,800,2,1,1
881110,2,,,1,1,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,2,1,1
881114,2,,,1,1,2,0,0,1,0,0,0,2,2,,,,,,2,,,,,2,,2,,200,2,1,1
881168,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,500,2,1,1
881169,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,530,2,2,0
881170,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,1,1,800,2,1,1
881172,2,,,1,1,4,1,0,0,0,0,0,2,3,,,,,,2,,,,,2,,2,,700,2,1,1
881180,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,780,2,1,1
881181,2,,,1,1,4,1,0,0,0,0,0,2,3,,,,,,1,1,3,3,,1,1,1,1,600,2,1,1
881184,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,480,2,2,0
881188,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1000,2,1,3
881190,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1050,2,1,1
881195,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,730,2,1,1
881199,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,500,2,1,2
881206,2,,,1,1,4,1,0,0,0,0,0,2,3,,,,,,2,,,,,1,1,2,,820,2,1,1
881209,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,1000,2,2,0
881215,2,,,1,1,4,1,0,0,0,0,1,2,2,,,,,,2,,,,,2,,2,,730,2,1,1
881243,2,,,1,1,2,0,0,0,0,0,1,2,2,,,,,,2,,,,,1,1,1,1,700,1,1,1
881248,2,,,1,1,3,0,0,0,0,0,1,2,1,1,2,400,2,,2,,,,,1,1,1,1,500,2,1,1
881263,2,,,2,2,4,0,1,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1200,2,1,2
881268,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,500,2,1,2
881276,2,,,1,1,4,0,0,0,0,0,0,2,1,2,,,,,2,,,,,1,1,2,,1000,2,1,2
881279,2,,,1,1,4,0,1,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,2,1,1
881281,2,,,2,2,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,1,1,1000,2,1,2
881282,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,2,,2,,100,2,1,2
881283,2,,,2,2,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,1,2,600,2,1,2
881284,2,,,1,1,3,1,0,1,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,200,1,1,1
881293,2,,,1,1,4,1,1,1,0,0,0,2,1,1,6,6000,1,2000,1,1,2,,,1,1,2,,400,2,1,1
881302,2,,,2,2,4,0,0,1,0,0,0,2,1,1,12,2000,1,2000,2,,,,,1,1,2,,400,2,1,3
881304,,,,1,1,4,0,0,0,0,0,0,2,,,,,,,2,,,,,2,,2,,400,2,1,1
881322,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,200,2,2,0
881326,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,500,2,2,0
881330,2,,,1,1,1,1,0,0,0,0,1,2,2,,,,,,1,1,2,,,1,1,2,,700,1,1,1
881331,2,,,1,1,4,1,0,0,0,0,1,2,1,2,,,,,1,2,2,,,1,2,2,,4000,1,1,1
881333,2,,,1,1,4,1,0,0,0,0,1,2,1,2,,,,,1,1,2,,,1,1,1,1,500,1,1,1
881335,2,,,2,2,3,1,0,0,1,0,1,2,2,,,,,,2,,,,,1,2,1,1,1000,1,1,2
881350,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,250,2,2,0
881357,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,800,2,1,1
881360,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1000,2,1,1
881361,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1100,2,1,1
881368,2,,,1,1,1,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,350,2,1,1
881375,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,600,2,1,2
881381,2,,,1,1,2,1,0,0,0,0,0,2,3,,,,,,1,1,2,,,1,1,2,,350,2,1,1
881382,2,,,1,1,3,1,0,0,0,0,0,2,3,,,,,,2,,,,,1,2,2,,650,2,1,1
881385,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,1,1,270,2,1,1
881386,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1300,2,1,1
881387,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1000,2,1,1
881391,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,150,2,1,1
881396,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,480,2,1,1
881405,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1000,2,1,1
881408,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,600,2,1,1
881414,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1000,2,1,1
881421,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,550,2,1,1
881425,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1000,2,1,1
881426,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,800,2,1,1
881442,2,,,1,1,2,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,550,2,1,1
881445,2,,,1,1,3,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1100,2,1,1
881448,2,,,1,1,4,1,1,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,800,2,1,1
881452,2,,,2,2,3,1,0,0,0,0,0,2,2,,,,,,1,2,2,,,1,2,2,,1000,1,1,3
881453,1,1,1,2,2,4,1,1,0,1,0,0,2,1,2,,,,,1,1,2,,,1,1,2,,1300,2,1,2
881456,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,500,2,1,1
881467,2,,,1,1,1,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,300,1,1,1
881469,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1400,2,1,1
881472,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,700,2,1,1
881473,2,,,2,2,2,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,1,1,600,1,1,2
881475,2,,,1,1,4,1,1,0,0,0,0,2,1,2,,,,,2,,,,,1,1,2,,1600,2,1,1
881477,2,,,2,2,4,0,1,0,0,0,0,2,1,2,,,,,1,1,2,,,1,2,1,1,800,2,1,2
881480,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,500,2,1,1
881486,,,,1,1,4,1,0,0,0,0,0,2,,,,,,,2,,,,,2,,2,,2100,2,1,1
881507,2,,,1,1,4,0,0,0,1,0,0,2,2,,,,,,1,1,1,,,2,,1,3,100,2,1,2
881509,,,,1,1,1,0,0,0,0,0,1,2,,,,,,,2,,,,,2,,2,,700,2,1,2
881519,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1000,2,1,2
881520,1,1,2,2,2,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,350,2,1,2
881525,2,,,1,1,4,1,1,0,0,0,1,2,1,1,12,10000,1,10000,2,,,,,1,2,2,,1100,1,1,2
881527,2,,,1,1,4,0,0,0,0,0,0,2,1,2,,,,,2,,,,,1,1,2,,800,2,1,1
881530,2,,,1,1,4,0,0,0,0,0,0,2,1,2,,,,,2,,,,,2,,2,,1000,2,1,2
881537,,,,1,1,4,0,0,0,0,0,0,2,,,,,,,2,,,,,2,,2,,600,2,1,1
881539,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1200,2,1,2
881544,2,,,1,1,1,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,1,1,300,2,1,1
881547,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1500,2,1,1
881550,,,,1,1,4,0,0,0,0,0,0,2,,,,,,,2,,,,,1,1,2,,1000,2,1,1
881552,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1500,2,1,2
881553,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,3,2,,2000,2,1,6
881554,2,,,1,1,4,1,0,0,0,0,0,2,1,2,,,,,1,1,1,,,1,2,2,,1800,2,1,2
881556,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,800,2,2,0
881561,2,,,1,1,4,0,0,0,0,0,0,2,1,1,12,3000,2,,2,,,,,1,2,2,,800,2,1,1
881566,,,,1,1,4,0,0,0,0,0,0,2,,,,,,,2,,,,,2,,2,,1000,2,1,3
881585,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,400,2,1,1
881587,2,,,1,1,4,0,0,0,0,0,0,2,1,2,,,,,2,,,,,1,1,2,,400,2,1,2
881601,1,1,1,1,1,4,1,0,0,1,0,0,1,1,2,,,,,1,1,2,,,1,2,1,1,300,1,1,1
881611,2,,,2,2,3,0,1,0,0,0,0,2,2,,,,,,1,1,2,,,1,2,2,,400,1,1,4
881621,2,,,1,1,4,1,1,0,0,0,0,2,1,2,,,,,2,,,,,1,2,1,1,500,1,1,1
881623,2,,,1,1,4,1,0,0,0,0,0,2,3,,,,,,2,,,,,2,,2,,900,2,1,1
881627,1,1,1,2,2,4,0,0,0,1,0,1,2,2,,,,,,2,,,,,2,,2,,800,2,1,2
881642,2,,,2,3,4,0,0,0,0,0,0,2,1,2,,,,,2,,,,,1,2,2,,1000,2,1,3
881658,1,1,2,1,1,4,1,0,0,1,0,0,2,1,2,,,,,1,1,2,,,1,2,2,,800,1,1,1
881662,2,,,2,2,1,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1000,2,1,2
881670,,,,,,,,,,,,,,,,,,,,2,,,,,2,,2,,400,2,2,0
881671,1,2,2,1,1,4,1,1,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,2000,1,1,2
881676,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,1,1,1
881677,1,1,2,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1500,1,1,2
881680,2,,,1,1,4,1,1,0,0,0,0,2,2,,,,,,2,,,,,1,2,2,,1200,1,1,1
881682,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1100,2,1,1
881683,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,2,1,1
881686,2,,,1,1,4,1,0,0,0,0,0,2,1,2,,,,,2,,,,,1,2,2,,1000,2,1,1
881690,2,,,1,1,4,0,1,1,0,0,0,2,1,1,12,3000,2,,2,,,,,1,1,2,,700,2,1,1
881699,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1200,2,1,1
881700,2,,,2,2,4,0,0,0,0,0,0,2,2,,,,,,1,2,2,,,1,3,2,,2000,2,1,2
881701,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1000,2,1,1
881707,2,,,1,1,3,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,500,2,1,1
881713,2,,,1,1,3,1,1,0,0,0,0,2,1,2,,,,,1,2,2,,,1,2,2,,500,2,1,2
881719,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,700,2,1,1
881727,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1000,2,1,3
881730,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,1,1,2,,,1,1,2,,700,2,1,1
881747,2,,,1,1,4,1,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,1000,2,1,1
881758,2,,,1,1,1,0,0,0,0,0,0,2,2,,,,,,2,,,,,1,1,2,,600,2,1,1
881760,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,900,2,1,2
881765,2,,,1,1,2,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1500,2,1,1
881772,2,,,1,1,4,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1600,2,1,1
881785,2,,,1,1,1,0,0,0,0,0,0,2,2,,,,,,2,,,,,2,,2,,1300,2,1,1
881809,2,,,2,2,1,1,0,0,0,0,0,2,3,,,,,,2,,,,,1,2,2,,800,2,1,2
881817,2,,,1,1,4,1,0,1,0,1,0,2,2,,,,,,1,2,2,,,1,2,1,1,1200,1,1,1
