NQUEST,comprens,ita,veroaf,veroab,verored,klima,facil,durata
727842,6,7,7,7,7,7,7,54
727922,10,10,10,8,8,10,10,60
728148,10,10,10,10,10,10,10,48
728160,9,9,9,9,9,9,9,45
728185,9,9,9,9,9,9,9,46
728306,9,9,9,9,9,10,9,77
728464,8,5,5,5,5,5,5,44
728493,10,10,10,10,10,10,10,42
728547,9,9,8,9,7,9,9,65
728665,6,6,6,6,6,6,6,64
728852,8,8,8,8,8,8,8,34
728890,8,7,7,7,7,7,8,72
728891,4,4,6,6,6,5,4,37
729127,10,10,5,10,10,10,10,63
729412,7,7,10,10,10,10,10,65
729507,9,9,9,10,9,9,9,54
729515,8,8,9,9,8,8,8,37
730105,6,6,4,7,7,6,7,38
730312,8,8,6,8,8,8,8,38
730333,8,8,8,8,8,8,8,39
730402,9,9,9,9,9,9,9,42
730429,7,8,8,9,9,9,9,56
730430,8,9,9,9,9,9,9,69
730526,9,9,9,9,9,9,8,35
730756,10,10,9,9,9,10,10,38
730807,10,10,10,10,10,10,10,41
730815,10,10,10,10,10,10,10,35
730876,10,10,10,10,10,10,10,30
730878,3,3,3,6,6,3,3,30
730901,9,9,9,9,9,9,9,67
730939,9,9,9,9,9,9,9,39
731178,8,8,8,8,8,8,8,110
731344,7,7,7,7,7,7,7,62
731413,9,9,9,9,9,9,9,50
731421,9,9,8,8,9,9,8,70
731660,10,10,10,10,10,10,10,72
731805,7,7,7,7,7,7,7,45
731806,8,8,8,8,8,8,8,78
731810,8,8,6,6,9,8,8,47
731827,8,8,1,9,1,7,7,50
731839,7,7,8,8,8,9,8,70
732011,6,6,7,8,8,8,7,37
732013,8,8,8,8,8,8,8,85
732118,7,7,4,9,8,7,6,45
732343,10,10,10,10,10,10,10,40
732369,10,10,10,10,10,10,10,52
732371,8,10,10,10,10,10,10,46
732406,9,9,7,8,10,10,10,77
732466,7,7,4,7,5,10,5,62
732511,10,10,10,10,10,10,10,51
732601,9,9,9,9,9,9,9,71
733049,9,9,9,9,9,8,9,23
733072,8,8,6,8,7,8,8,34
733141,9,9,9,9,9,9,9,68
733145,6,6,6,8,6,7,7,50
733210,6,7,8,6,7,8,7,33
733216,8,8,10,10,10,10,9,49
733351,8,8,9,9,9,6,6,75
733363,10,10,10,10,10,10,10,80
733426,7,6,5,7,7,6,4,44
733605,8,7,5,8,8,7,7,45
733606,7,7,8,8,8,6,6,51
733612,8,6,7,8,8,7,6,98
733713,8,7,6,8,6,8,8,30
733738,5,5,8,8,8,6,6,36
733755,9,9,8,9,9,9,9,62
733759,6,6,7,7,7,7,7,20
733801,7,7,5,7,6,7,6,59
733811,6,5,6,5,5,5,5,48
733954,9,9,8,9,9,9,9,48
734103,5,9,9,9,9,9,6,23
734107,8,9,9,9,9,9,9,34
734115,9,9,9,9,9,9,9,20
734141,6,5,8,9,7,5,5,26
734143,9,9,9,9,9,9,9,36
734148,9,9,9,9,9,9,9,32
734153,6,8,9,9,8,5,7,30
734160,8,9,9,9,9,9,9,25
734205,7,7,10,10,10,10,10,39
734210,10,10,7,10,10,10,10,31
734259,8,8,5,10,8,10,10,31
734264,10,10,6,6,10,10,9,38
734419,8,7,7,8,7,8,8,23
734833,9,9,6,10,9,9,7,27
734969,8,8,6,9,8,9,7,40
734978,6,7,8,8,8,9,8,32
735005,9,9,9,9,10,10,9,37
735009,7,8,8,9,9,10,10,38
735103,5,5,8,10,7,10,6,68
735143,6,6,6,8,6,10,5,60
735144,8,8,6,9,7,8,8,45
735401,8,8,7,8,8,8,8,21
735436,7,7,7,7,7,7,7,34
735538,10,10,10,10,10,10,10,25
735621,10,10,10,10,10,10,10,45
735659,10,10,10,10,10,10,10,70
735677,10,10,10,10,10,10,10,42
735743,10,10,10,10,10,10,10,43
735747,10,10,10,10,10,10,10,79
735761,9,10,10,10,10,10,9,39
735969,7,6,7,7,7,7,8,55
736010,10,10,10,10,10,10,10,72
736011,10,10,9,9,9,10,10,37
736034,10,5,5,6,6,6,6,56
736037,10,7,5,5,5,7,6,35
736206,8,8,9,9,9,9,9,39
736212,8,9,8,8,6,8,8,52
736214,7,7,6,6,6,6,6,52
736222,8,8,9,8,8,8,8,54
736476,9,9,8,9,9,9,9,67
736534,7,6,6,7,6,6,6,39
736579,9,9,9,9,9,9,9,71
736627,5,6,5,5,5,6,6,42
736629,6,6,5,7,6,7,7,33
736657,5,5,6,6,6,6,6,42
736703,6,6,6,6,6,6,6,38
736714,6,6,6,6,6,6,6,77
736722,6,6,6,6,6,6,6,34
736739,5,5,5,6,5,5,6,34
736753,6,6,6,6,6,6,6,44
736754,6,7,6,7,7,7,7,48
736801,7,6,10,10,10,7,5,76
736828,7,8,8,10,8,8,8,64
736831,10,10,10,10,10,10,10,100
736862,7,7,7,10,6,7,4,69
736917,10,10,10,10,10,10,10,73
736919,10,10,10,10,10,10,10,28
736921,10,10,10,10,10,10,10,38
736935,10,10,10,10,10,10,10,39
736939,9,9,10,10,10,10,9,50
736957,10,10,10,10,10,10,10,20
737312,9,9,9,9,9,9,9,95
737343,9,8,9,9,9,8,8,42
737349,9,9,9,9,9,9,9,62
737360,8,8,8,8,8,8,8,34
737401,10,10,10,10,10,10,10,41
737402,10,10,5,10,10,10,10,38
737406,10,10,10,10,10,10,10,45
737420,10,10,10,10,10,10,10,48
737436,10,1,6,8,8,10,10,38
737479,10,10,10,10,10,10,10,45
737531,9,10,8,9,7,10,8,45
737730,9,8,7,9,9,9,9,61
737902,9,9,9,9,9,9,9,31
737939,7,7,7,7,7,7,7,37
800003,8,8,8,8,8,8,8,56
800010,9,9,9,9,9,9,9,50
800013,10,10,10,10,10,10,10,89
800029,8,8,8,8,8,8,8,55
800040,8,8,6,7,7,9,7,84
800041,10,10,10,10,10,10,10,34
800106,9,10,10,10,10,10,10,74
800135,10,10,10,10,10,10,10,68
800148,5,5,8,8,8,9,6,29
800179,10,10,8,8,10,10,10,72
800180,10,10,10,10,10,10,10,62
800181,8,10,5,10,6,10,10,77
800183,10,10,10,10,10,10,10,74
800184,10,10,7,10,10,10,10,56
800243,10,10,10,10,10,10,10,80
800260,9,10,7,8,5,10,10,65
800274,9,9,9,9,9,9,7,65
800308,8,8,5,6,6,8,8,33
800336,9,9,9,9,9,9,9,33
800416,10,10,5,10,7,8,8,25
800449,10,10,10,10,10,10,10,63
800464,10,10,7,10,10,10,9,50
800483,9,8,8,8,9,8,8,33
800546,7,10,8,10,8,10,7,47
800549,10,10,7,8,8,10,10,25
800569,8,8,8,8,6,8,8,31
800571,10,10,10,10,10,10,10,55
800702,9,9,8,10,10,9,8,27
800705,7,8,8,9,8,8,7,42
800831,6,6,6,6,6,6,6,38
800832,8,8,8,8,8,8,8,31
800884,7,7,7,7,7,7,7,23
800901,10,10,7,9,9,9,7,34
800927,7,7,8,8,9,8,7,34
800937,7,7,5,8,8,7,7,54
800959,9,9,7,8,9,9,7,50
800999,7,7,7,7,6,7,7,98
801010,5,5,5,6,6,6,6,62
801011,5,5,7,7,7,8,6,59
801028,8,6,5,7,5,6,6,55
801037,9,8,8,8,8,8,8,102
801104,8,10,7,8,7,9,7,45
801202,10,10,10,10,10,10,10,44
801221,10,10,10,10,10,10,10,52
801238,8,9,10,10,10,8,7,47
801255,9,7,8,9,8,9,10,54
801271,10,10,7,8,6,10,10,65
801279,9,7,7,7,7,9,9,63
801380,5,5,5,5,5,5,5,35
801448,10,8,9,10,6,7,6,78
801486,8,8,6,10,7,8,7,49
801541,6,7,10,10,5,8,7,85
801543,8,8,5,7,7,6,6,65
801599,10,10,10,10,8,10,10,34
801622,10,10,10,10,7,10,10,50
801626,10,10,10,10,10,10,10,41
801768,9,8,9,8,9,8,9,41
801798,8,7,8,7,8,8,7,44
801801,6,6,6,10,6,6,6,22
801803,10,7,8,8,8,10,7,42
801806,8,7,7,9,9,9,6,31
801812,10,7,6,8,5,7,7,33
801813,7,10,10,10,10,10,10,46
801833,9,7,10,10,8,7,8,33
801875,9,9,9,9,7,9,9,30
801878,10,10,10,10,10,10,10,36
801888,9,9,9,9,9,9,9,22
801892,10,10,10,10,10,10,10,24
801894,10,10,10,10,10,10,10,39
801899,10,10,7,9,10,9,9,37
801908,9,9,9,9,9,9,9,26
801948,10,9,8,8,9,8,8,35
801955,10,9,8,9,9,9,9,33
801966,10,8,8,9,9,8,8,33
801972,10,9,8,9,9,8,9,34
801986,10,9,8,9,9,8,8,30
802001,9,8,7,8,8,8,8,38
802038,9,9,8,9,9,9,9,50
802145,8,8,6,8,6,8,8,57
802223,8,8,8,8,8,8,8,41
802250,10,10,10,10,10,10,10,49
802253,10,10,10,10,10,10,10,34
802261,10,10,6,10,8,10,10,55
802326,6,8,6,6,6,5,7,57
802332,6,6,6,6,6,6,6,30
802349,7,5,5,6,6,7,7,97
802354,6,6,6,6,6,6,6,74
802364,5,6,4,5,4,5,5,54
802444,10,10,10,10,10,10,10,58
802451,8,7,8,10,8,8,8,47
802475,7,7,10,10,10,8,7,49
802480,10,10,10,10,10,10,10,60
802590,9,10,9,10,10,10,9,55
802595,10,9,8,10,10,10,10,64
802646,,,,,,,,38
802675,7,6,5,6,5,6,6,25
802780,4,3,4,4,5,5,5,26
802895,9,9,9,9,9,9,9,68
802904,8,5,5,6,6,6,6,71
802905,10,10,10,10,10,10,10,74
802914,10,10,10,10,10,10,10,86
803055,10,10,9,10,10,10,10,62
803101,10,10,10,10,10,10,10,63
803194,8,9,9,9,9,9,8,79
803200,10,10,10,10,10,10,10,92
803205,8,4,5,7,7,6,7,55
803305,10,10,10,10,10,10,10,65
803371,10,10,10,10,10,10,10,125
803483,9,9,9,9,9,9,9,52
803501,10,10,10,10,10,10,10,59
803509,10,10,10,10,10,10,10,71
803526,8,8,8,8,8,8,9,37
803552,9,9,9,9,9,9,9,30
803566,8,8,8,8,8,8,8,42
803570,8,8,8,8,8,8,8,61
803612,6,6,10,10,9,7,6,34
803661,9,9,7,9,8,9,8,84
803736,8,8,9,10,9,10,8,71
803830,7,7,7,7,7,7,7,21
803889,6,7,5,6,6,3,3,23
803915,7,7,8,8,8,5,7,40
803917,8,8,7,9,7,8,8,69
804016,7,7,7,7,7,8,7,65
804040,7,7,7,10,7,10,7,50
804163,9,9,9,9,9,9,9,75
804172,9,9,7,7,9,9,9,71
804181,9,9,9,9,9,9,9,59
804196,9,10,8,10,9,10,9,52
804203,9,9,9,9,9,9,9,21
804209,9,9,9,9,9,9,9,66
804210,10,9,7,9,8,9,9,32
804214,10,10,8,9,9,10,10,76
804219,9,9,9,9,9,9,9,106
804222,9,9,8,9,9,9,9,36
804324,8,8,8,8,8,8,8,39
804439,9,9,9,9,9,9,9,31
804457,8,7,8,8,7,8,7,35
804478,8,8,5,5,6,8,8,35
804495,7,8,6,7,8,8,7,30
804515,7,8,6,8,6,9,8,29
804534,10,10,10,10,9,9,10,136
804536,10,10,10,10,10,10,10,45
804547,9,9,8,8,9,10,10,81
804631,10,10,8,10,10,10,10,45
804665,10,10,10,10,10,10,10,43
804694,8,8,8,8,8,8,9,26
804720,9,9,9,9,9,9,9,49
804825,8,8,8,8,8,7,7,61
804880,10,10,10,10,10,10,10,36
804882,9,9,10,10,9,10,8,46
804928,7,9,9,9,9,8,6,23
804962,9,9,9,9,9,9,9,105
804966,8,9,9,9,9,9,9,79
804974,9,9,9,9,9,9,9,37
805093,8,8,8,8,8,8,8,48
805100,10,10,10,10,10,10,10,63
805154,7,7,7,7,7,7,7,60
805179,3,7,1,1,1,3,4,45
805189,5,6,3,8,2,6,8,44
805190,9,9,9,9,9,9,9,43
805223,7,7,8,8,6,7,7,50
805227,8,9,8,10,8,9,8,73
805230,8,8,7,8,7,6,7,21
805264,9,9,8,10,9,9,8,80
805312,10,10,8,10,10,10,10,44
805330,10,10,10,10,10,10,10,52
805435,6,9,9,9,9,9,9,57
805439,2,2,1,6,2,9,8,43
805449,3,3,4,3,4,3,3,70
805475,9,8,8,9,9,9,9,60
805524,7,10,8,8,8,8,7,44
805556,8,10,7,8,6,8,8,51
805664,9,10,8,8,8,9,9,75
805719,9,9,9,9,8,9,9,38
805834,9,9,7,7,8,9,9,70
805869,9,8,6,8,7,9,9,79
805932,8,8,8,8,8,8,8,88
805981,8,8,8,8,8,8,8,47
805984,6,6,6,8,8,6,6,40
806088,8,10,8,8,7,8,8,38
806096,8,10,8,7,7,8,8,69
806171,9,9,9,9,9,9,9,55
806219,7,8,7,8,8,8,8,66
806223,8,8,9,8,8,9,9,47
806282,9,9,8,9,9,9,9,28
806284,7,7,4,5,5,8,7,36
806289,7,7,6,9,7,7,7,44
806318,10,9,6,10,6,10,10,70
806339,10,10,5,10,5,10,8,35
806430,9,9,9,9,9,9,9,32
806443,9,9,9,9,9,9,9,48
806447,9,9,9,9,9,9,9,20
806473,9,9,9,9,9,9,9,23
806531,8,8,8,8,8,8,8,23
806532,7,7,7,7,7,7,7,28
806537,10,10,10,10,10,10,10,47
806540,9,9,9,9,9,9,9,48
806557,8,10,8,8,8,8,8,40
806560,8,10,6,8,6,8,8,38
806563,8,10,7,8,6,9,8,44
806570,8,10,6,8,5,8,8,64
806583,8,10,8,8,7,9,8,47
806586,7,10,7,7,7,8,8,42
806591,8,10,5,8,6,8,8,45
806601,7,6,7,8,7,7,6,37
806629,5,5,5,5,5,5,6,35
806650,8,8,8,8,8,8,8,70
806700,7,7,7,9,7,10,7,69
806860,10,10,7,10,6,10,10,32
806983,10,10,10,10,10,10,10,58
806993,7,7,9,7,7,7,7,51
807051,6,6,5,7,6,7,7,35
807054,7,7,8,7,8,7,8,55
807066,7,8,6,7,7,8,8,43
807096,7,7,5,6,5,6,6,39
807097,7,7,6,7,7,7,8,43
807103,7,7,6,7,7,7,7,25
807111,5,5,6,6,6,6,5,24
807128,9,8,9,9,8,7,8,64
807142,10,10,10,10,10,10,10,54
807146,10,10,10,10,9,10,10,79
807165,10,10,10,9,9,10,10,93
807196,8,8,8,8,8,8,8,38
807229,10,10,8,10,10,10,9,23
807255,8,10,7,10,10,10,8,35
807289,9,9,8,8,8,8,8,85
807303,9,9,8,9,8,9,8,78
807332,9,9,9,8,8,9,9,46
807404,9,9,9,9,10,9,8,41
807441,10,10,9,9,9,9,9,93
807466,6,7,5,5,8,6,7,71
807474,7,7,8,8,8,8,8,43
807537,10,10,10,10,10,10,10,53
807538,10,10,10,10,10,10,10,57
807625,10,10,10,10,10,10,10,47
807674,10,10,10,10,10,10,10,39
807692,8,9,5,5,5,4,7,34
807703,6,8,5,6,6,7,8,34
807792,8,8,8,8,8,8,8,59
807849,7,6,8,9,9,9,7,45
807960,9,9,5,8,10,10,9,30
807962,6,6,5,8,9,7,7,25
807965,10,10,10,10,10,10,10,42
807968,8,10,9,10,10,10,8,25
807986,10,10,10,10,10,10,10,51
808098,9,9,6,10,6,8,7,65
808122,9,9,9,10,10,10,8,75
808165,7,7,7,7,7,7,7,71
808169,7,7,7,7,7,7,7,55
808182,7,7,7,7,7,7,7,66
808203,7,7,7,7,7,7,7,55
808309,7,7,7,7,7,7,7,48
808310,7,7,7,7,7,7,7,36
808313,7,7,4,8,6,8,8,56
808314,7,7,5,7,7,7,7,56
808316,8,8,8,8,8,8,8,51
808318,7,7,7,7,7,7,7,60
808319,4,7,7,6,5,8,6,27
808379,9,10,7,10,7,10,9,95
808450,9,9,9,9,9,9,9,48
808488,10,10,9,10,10,10,8,87
808573,8,9,10,10,10,10,8,47
808595,8,9,8,7,8,9,9,61
808643,10,10,8,10,8,10,10,33
808712,10,10,10,10,10,10,10,62
808715,10,10,8,10,8,10,10,70
808765,9,9,9,9,9,9,9,51
808821,10,10,9,10,10,10,10,36
808824,9,8,8,10,8,10,10,68
808870,9,9,9,9,8,10,10,64
808888,9,9,9,9,9,10,10,40
808947,10,10,10,10,10,10,10,52
809038,9,9,9,10,9,10,10,44
809042,10,10,10,10,9,10,10,77
809043,10,10,9,10,10,10,10,54
809204,9,9,6,7,7,7,6,54
809233,7,7,7,8,8,8,8,58
809254,7,7,6,7,4,7,7,45
809268,8,8,7,8,7,8,8,36
809285,10,10,10,10,10,10,10,71
809289,10,10,8,10,10,10,8,80
809319,10,10,10,10,10,10,10,75
809351,8,8,8,8,8,8,8,25
809382,6,6,8,6,8,6,6,37
809446,9,9,9,9,9,9,9,64
809448,9,9,9,9,9,9,9,58
809488,6,6,8,9,7,10,6,64
809568,8,8,7,8,8,8,8,42
809628,7,7,8,8,8,9,8,62
809644,8,8,8,8,7,9,8,82
809825,6,6,7,8,6,7,6,80
809835,8,8,8,8,7,8,7,102
809897,7,8,9,8,8,8,9,56
809918,9,9,9,9,9,9,9,56
810027,9,9,9,9,9,9,9,53
810039,9,8,9,9,8,8,8,27
810042,9,9,9,9,9,9,9,57
810086,8,8,7,8,7,8,8,74
810099,7,8,9,10,10,10,9,21
810104,9,9,9,9,9,9,9,25
810122,9,9,7,9,8,9,9,46
810150,9,9,8,8,8,9,9,50
810161,8,8,10,10,10,9,9,38
810180,9,9,9,9,9,9,9,38
810183,9,9,8,9,9,9,9,43
810365,6,8,8,9,9,9,9,50
810455,7,9,8,7,7,9,9,33
810508,9,9,9,9,9,9,9,77
810572,9,8,5,9,9,9,9,55
810778,8,9,9,9,9,9,9,31
810818,9,9,9,9,9,9,9,35
810835,10,10,10,10,10,10,10,104
810855,8,8,7,8,8,8,8,27
810980,9,9,9,9,9,9,9,102
811035,9,9,9,8,8,8,8,51
811075,8,8,7,9,7,7,7,75
811158,10,10,10,10,10,10,10,65
811168,9,10,8,5,10,10,10,88
811169,10,10,10,10,10,10,10,70
811187,7,7,10,10,10,9,8,71
811239,6,8,7,6,6,7,7,48
811242,8,8,8,8,8,8,8,28
811294,8,9,8,8,8,9,7,63
811447,10,10,10,10,10,10,10,41
811449,10,10,10,10,10,10,10,47
811506,9,9,9,9,9,9,9,77
811573,10,10,10,10,10,10,10,49
811659,10,10,10,10,10,10,10,58
811700,8,8,10,10,10,9,8,37
811746,10,10,8,8,9,10,9,92
811784,9,9,8,8,8,9,9,30
811793,9,8,7,8,7,9,9,64
811794,8,8,7,7,8,9,9,42
811805,9,9,7,7,7,9,9,48
811807,9,8,7,8,8,8,8,37
811828,9,8,7,7,7,9,9,24
811858,10,10,10,10,10,10,10,63
811903,10,10,10,10,10,10,10,60
811904,10,10,10,10,10,10,10,41
811927,7,6,6,8,7,5,6,44
811930,10,9,5,10,9,9,9,46
811946,10,8,7,8,8,8,8,58
811947,10,7,8,10,7,7,8,46
811952,10,7,9,9,9,7,8,43
811986,10,6,5,9,3,6,7,48
811991,9,9,9,9,9,9,9,39
812006,10,9,7,9,8,9,9,30
812015,9,9,9,9,9,9,9,41
812035,9,9,9,9,9,9,9,30
812043,9,9,9,9,9,9,9,30
812107,7,6,7,7,7,7,7,24
812121,7,7,7,7,7,7,7,37
812147,10,10,10,10,10,10,10,83
812151,10,10,10,10,10,10,10,46
812155,8,8,6,10,7,10,8,38
812157,10,10,10,10,10,10,10,67
812170,10,10,10,10,10,10,10,54
812321,7,7,8,10,8,10,8,36
812450,8,9,10,10,10,8,8,37
812503,10,10,10,10,10,9,9,45
812567,9,9,9,9,9,9,9,32
812628,9,9,3,6,9,9,9,54
812740,10,10,10,10,10,10,10,95
812770,10,10,10,10,10,10,10,29
812777,8,8,8,8,8,8,8,38
812794,10,10,10,10,10,10,10,29
812848,9,7,6,9,8,9,8,35
812849,6,8,8,9,7,9,7,27
812851,5,7,8,8,7,8,6,23
812865,8,8,7,8,8,8,8,44
812887,7,6,7,6,7,7,7,44
812889,8,8,5,7,6,6,7,30
812896,6,6,6,6,6,5,5,22
812992,9,9,9,9,9,9,9,65
812999,10,10,9,10,9,10,10,44
813026,9,9,9,9,9,9,9,64
813109,10,10,10,10,10,10,10,40
813124,10,10,10,10,10,10,10,24
813135,8,9,8,8,8,8,8,82
813141,7,7,6,7,8,6,6,56
813229,9,9,9,9,9,9,9,31
813246,9,9,9,9,9,9,9,39
813283,8,8,8,8,8,8,8,37
813298,6,6,8,8,4,7,7,32
813323,8,8,8,8,8,8,8,35
813349,10,10,10,10,10,10,10,45
813355,10,10,10,10,10,10,9,65
813379,10,10,10,10,10,10,10,41
813393,10,10,10,10,10,10,10,47
813418,8,9,9,9,9,9,8,35
813421,9,9,9,9,9,9,9,57
813435,7,8,7,9,9,9,9,39
813493,9,9,7,9,9,9,8,37
813513,9,10,7,10,8,10,10,36
813686,10,10,10,10,10,10,10,72
813713,8,6,9,8,8,8,8,53
813729,8,9,9,9,8,8,8,38
813768,6,6,6,6,6,6,6,48
813818,5,5,5,5,6,6,6,38
813829,7,7,7,9,8,8,8,67
813836,8,8,9,9,9,9,8,49
813888,7,7,7,9,8,8,7,84
813893,8,8,7,8,8,9,9,39
813912,9,9,9,9,9,9,9,40
813932,9,9,9,9,9,9,9,22
813952,8,8,8,8,8,8,8,31
813969,7,7,7,7,7,7,7,63
814027,7,7,7,7,7,7,7,56
814098,10,10,8,8,8,10,10,47
814102,9,9,8,9,8,9,9,52
814103,9,9,5,5,5,9,9,56
814136,10,10,10,10,10,10,10,45
814226,8,8,10,10,10,8,7,44
814245,10,10,10,10,10,10,10,64
814264,10,10,10,10,10,10,10,98
814448,10,10,10,10,10,10,10,77
814466,9,9,9,9,9,9,9,39
814468,8,9,8,8,9,9,9,76
814532,10,9,8,9,8,9,9,67
814546,10,10,10,10,10,10,10,50
814586,10,10,10,10,10,10,10,67
814735,8,8,10,10,10,10,10,57
814738,10,10,10,10,10,10,10,61
814862,6,7,7,7,7,4,6,27
814868,9,9,9,9,9,9,9,79
814889,9,8,8,8,8,8,8,86
814992,9,9,9,9,9,9,9,26
815015,9,9,9,9,9,9,9,29
815135,8,8,9,10,10,9,8,88
815136,10,10,9,10,9,9,10,57
815147,9,8,8,9,9,9,9,82
815192,9,9,9,9,9,9,9,53
815195,8,8,8,8,8,8,8,95
815291,8,9,4,8,5,8,8,45
815307,8,8,5,9,6,8,8,44
815374,9,7,7,8,6,8,8,56
815398,9,8,7,8,7,8,8,61
815403,9,9,9,9,9,10,9,140
815411,9,8,8,10,9,10,8,49
815415,8,8,7,9,9,9,9,36
815416,8,8,7,7,8,8,7,64
815422,9,9,8,9,9,9,9,45
815459,10,10,7,9,10,10,10,72
815465,9,9,8,8,10,10,10,63
815511,8,8,7,7,7,7,7,37
815523,8,8,8,8,8,8,8,39
815544,8,8,8,8,8,8,8,42
815753,8,8,2,2,6,7,7,48
815783,9,9,8,8,9,9,9,52
815857,4,6,8,9,9,9,6,25
815896,10,10,10,10,10,10,9,55
815946,8,8,7,8,8,8,8,46
815955,7,8,4,8,7,8,7,38
815960,9,8,8,8,8,8,8,29
816001,9,7,8,8,7,8,8,58
816006,10,10,10,10,10,10,10,26
816029,10,10,10,10,10,10,10,40
816061,10,10,10,10,10,10,10,52
816082,5,7,7,8,8,9,9,42
816097,10,7,6,5,4,8,9,43
816107,8,8,6,8,5,8,8,35
816124,6,7,7,7,7,8,8,45
816139,7,7,6,5,6,8,8,38
816196,8,8,6,6,7,8,8,38
816213,9,7,6,5,6,8,7,35
816220,8,9,9,9,8,9,9,51
816249,8,8,8,8,8,8,9,39
816315,5,7,7,8,7,7,6,27
816329,8,7,6,7,5,8,8,36
816383,5,6,5,7,6,7,5,27
816397,6,8,7,7,7,8,8,40
816433,8,8,8,8,8,8,8,48
816437,8,7,8,8,7,8,8,34
816527,5,5,8,8,7,8,6,24
816585,7,8,6,8,7,8,8,29
816781,7,7,7,7,7,9,7,25
816816,9,8,7,7,7,9,9,24
816827,9,9,6,7,7,9,9,39
816839,8,8,6,6,7,9,9,61
816847,9,9,8,8,8,9,9,102
816862,9,8,6,7,7,9,9,33
816897,6,5,6,6,6,6,6,71
816919,8,8,7,8,7,8,8,57
817059,7,7,7,7,7,7,7,36
817160,6,8,6,6,6,8,8,32
817169,10,6,6,6,6,6,6,39
817180,10,10,10,10,10,10,10,34
817203,8,8,6,6,6,6,6,38
817204,10,10,10,10,10,10,10,41
817236,9,8,7,9,8,9,9,44
817245,9,9,9,9,9,9,9,73
817248,9,9,9,9,9,9,9,35
817249,9,9,8,9,9,9,9,67
817276,9,9,9,9,9,9,9,52
817281,8,9,8,9,8,8,8,92
817303,6,8,10,10,10,6,9,32
817385,9,9,9,9,9,9,9,45
817402,8,8,8,8,8,8,8,63
817480,8,8,5,9,8,9,8,43
817487,8,8,6,9,9,9,9,45
817534,7,7,7,7,6,7,7,57
817553,6,6,6,6,6,5,5,24
817567,7,7,7,7,7,7,7,59
817656,9,9,9,9,9,9,9,97
817664,8,8,6,7,8,5,7,61
817675,6,4,8,8,8,9,5,30
817706,2,3,3,2,2,2,2,53
817742,9,9,9,9,9,9,9,48
817747,9,9,8,9,9,10,9,27
817749,9,9,8,9,9,8,8,31
817763,8,9,9,9,8,10,8,29
817815,9,9,9,9,9,10,9,32
817842,8,8,9,9,9,9,8,35
817858,9,9,9,9,9,10,9,29
817886,10,9,8,9,9,8,9,36
817905,10,9,8,9,9,9,9,29
817940,10,10,8,10,9,8,8,31
817967,10,9,8,9,9,8,8,32
817975,9,9,9,9,9,10,9,25
818040,9,9,9,9,9,10,9,45
818057,10,9,9,9,9,8,9,35
818064,10,8,8,9,9,8,9,33
818071,9,9,9,9,9,10,9,29
818099,9,8,9,9,9,8,9,30
818113,10,9,9,9,9,8,9,35
818125,8,8,9,9,9,6,8,29
818166,8,8,9,9,9,10,8,38
818245,9,8,9,9,9,8,8,31
818290,8,8,9,9,9,10,8,39
818345,10,10,10,10,10,10,10,54
818398,10,10,10,10,10,10,10,43
818425,10,10,10,10,10,10,10,54
818426,10,10,10,10,10,10,10,43
818435,10,10,8,10,10,10,8,31
818491,9,9,9,9,9,9,9,34
818571,10,10,9,8,9,10,10,60
818577,10,10,10,10,10,10,10,58
818612,5,6,6,5,6,7,6,82
818640,10,10,10,10,10,10,10,52
818704,5,7,7,7,9,7,5,45
818768,9,10,8,10,10,10,8,105
818769,9,9,7,9,8,8,8,75
818857,8,8,6,8,7,9,9,34
818869,8,7,8,9,8,9,9,36
818972,7,8,8,8,7,8,8,32
819010,9,10,6,8,6,8,9,100
819031,8,10,8,10,8,10,8,65
819125,7,7,6,6,6,6,6,64
819127,7,7,6,7,6,7,7,69
819156,6,6,8,8,5,7,6,61
819168,6,6,5,6,6,6,6,62
819190,8,8,2,6,4,7,4,51
819197,9,9,4,6,5,7,8,50
819258,9,9,9,7,7,8,7,81
819330,10,10,10,10,10,10,10,44
819349,10,10,10,10,10,10,10,53
819350,10,10,10,10,10,10,10,51
819433,10,9,10,10,10,10,7,37
819453,9,9,7,9,8,8,9,73
819456,7,9,2,7,6,9,7,59
819465,10,10,10,10,10,10,10,84
819511,10,10,9,9,9,10,10,75
819517,10,10,10,10,10,10,10,54
819575,10,10,10,10,10,10,10,62
819599,10,10,9,10,10,9,8,44
819625,9,9,9,9,9,9,8,44
819626,10,10,10,10,10,10,10,41
819653,10,10,8,10,10,10,10,65
819664,7,7,6,10,7,6,6,45
819685,8,9,7,8,8,8,7,40
819693,7,7,7,8,7,7,6,53
819727,10,10,10,10,10,10,10,39
819735,10,10,10,10,10,10,10,47
819750,10,10,10,10,9,10,10,46
819831,8,9,9,9,9,9,9,64
819849,9,8,8,9,9,7,7,50
819955,8,8,6,8,6,8,8,29
819972,8,8,8,8,8,8,8,34
820037,8,8,8,8,8,8,8,22
820054,8,8,5,8,5,7,6,75
820063,5,6,4,7,7,5,5,35
820115,8,10,8,10,10,10,8,36
820116,10,10,10,10,8,10,10,39
820118,9,9,9,10,9,10,9,41
820171,10,10,10,10,10,10,10,53
820173,6,6,6,9,6,6,5,67
820176,6,6,6,8,6,7,7,30
820274,8,8,7,8,9,8,7,41
820429,8,7,6,7,6,7,6,81
820459,7,10,7,8,7,7,4,44
