nquest,nord,SEX,PARENT,ANASC,CIT,ANINGR,STACIV,STUDIO,VOTOEDU,SUEDU,SELODE,ANNOEDU,UNIVER,NORDP,MOTENT,APQUAL,ASNONOC,NACE,motiv,annoenus,tipolau,tipodip,NASCREG,NASCAREA,ireg,NCOMP,ETA,CLETA5,QUAL,Q,APSETT,SETT,CFRED,PERC,NPERC,AREA3,AREA5,ACOM4C,pesofit
500575,2,1,2,1949,1,,1,2,,,,,,2,,15,1,6,,,,,1,1,1,2,63,4,6,3,6,5,1,1,2,1,1,2,0.182322698
500576,1,1,1,1950,1,,2,5,36,60,2,1969,2,1,,15,2,15,,,,2,1,1,1,1,62,4,6,3,15,5,1,1,1,1,1,2,0.1697911376
500586,1,1,1,1942,1,,1,2,,,,,,1,,15,2,15,,,,,20,3,1,3,70,5,6,3,15,5,1,1,3,1,1,1,0.2472274651
500586,2,2,2,1943,1,,1,2,,,,,,2,,13,,,,,,,1,1,1,3,69,5,7,3,,5,0,1,3,1,1,1,0.2472274651
500586,3,1,6,1971,1,,2,3,,,,,,3,,1,,3,,,,,1,1,1,3,41,2,1,1,3,2,0,1,3,1,1,1,0.2472274651
500594,1,1,1,1951,1,,2,3,,,,,,1,,15,1,3,,,,,5,1,1,1,61,4,6,3,3,5,1,1,1,1,1,1,0.2192769311
500620,1,2,1,1948,1,,2,3,,,,,,1,,15,2,15,,,,,1,1,1,1,64,4,6,3,15,5,1,1,1,1,1,2,0.212066322
500669,1,1,1,1964,1,,1,5,48,60,2,1983,2,1,,10,,19,,,,2,1,1,1,3,48,3,4,2,19,4,1,1,2,1,1,1,0.2621643413
500669,2,2,2,1967,1,,1,3,,,,,,2,,1,,19,,,,,1,1,1,3,45,3,1,1,19,4,0,1,2,1,1,1,0.2621643413
500669,3,2,6,1990,1,,2,5,84,100,2,2009,1,3,,17,,,,,,5,1,1,1,3,22,1,7,3,,5,0,0,2,1,1,1,0.2621643413
500674,1,2,1,1939,1,,1,5,42,60,2,1957,2,1,,15,2,16,,,,5,1,1,1,2,73,5,6,3,16,5,0,1,2,1,1,1,0.1627159611
500674,2,1,2,1937,1,,1,5,38,60,2,1955,2,2,,15,4,19,,,,5,1,1,1,2,75,5,6,3,19,5,1,1,2,1,1,1,0.1627159611
500682,1,2,1,1960,1,,1,7,99,100,2,1988,,1,,3,,16,,,9,5,1,1,1,4,52,3,2,1,16,3,1,1,2,1,1,1,0.2655081671
500682,2,1,2,1951,1,,1,3,,,,,,2,,15,1,19,,,,,1,1,1,4,61,4,6,3,19,5,0,1,2,1,1,1,0.2655081671
500682,3,1,6,1993,1,,2,5,92,100,2,2012,2,3,,17,,,,,,3,1,1,1,4,19,1,7,3,,5,0,0,2,1,1,1,0.2655081671
500682,4,1,6,1997,1,,2,3,,,,,,4,,17,,,,,,,1,1,1,4,15,1,7,3,,5,0,0,2,1,1,1,0.2655081671
500726,1,1,1,1993,1,,2,3,,,,,,3,,17,,,,,,,1,1,1,3,19,1,7,3,,5,0,0,2,1,1,0,2.3262886399
500726,2,2,4,1969,1,,1,6,70,100,2,1992,,1,,2,,17,,,10,3,7,1,1,3,43,2,2,1,17,3,0,1,2,1,1,0,2.3262886399
500726,3,1,4,1966,1,,1,5,49,60,2,1985,2,2,,2,,19,,,,2,1,1,1,3,46,3,2,1,19,4,1,1,2,1,1,0,2.3262886399
500751,1,2,1,1954,1,,1,2,,,,,,1,,1,,19,,,,,1,1,1,2,58,4,1,1,19,4,0,1,2,1,1,0,1.2598437135
500751,2,1,2,1952,1,,1,2,,,,,,2,,15,8,19,,,,,1,1,1,2,60,4,6,3,19,5,1,1,2,1,1,0,1.2598437135
500784,1,2,1,1969,1,,2,7,80,110,2,1992,,1,,6,,13,,,8,3,1,1,1,2,43,2,4,2,13,4,1,1,1,1,1,2,0.5373833113
500784,2,1,7,2004,1,,2,1,,,,,,2,,17,,,,,,,1,1,1,2,8,1,7,3,,5,0,0,1,1,1,2,0.5373833113
501048,1,1,1,1932,1,,1,2,,,,,,1,,15,1,2,,,,,1,1,2,2,80,5,6,3,2,5,1,1,1,1,1,1,0.276930663
501048,2,2,2,1938,1,,1,3,,,,,,2,,16,,,,,,,2,1,2,2,74,5,6,3,,5,0,0,1,1,1,1,0.276930663
501068,1,1,1,1953,1,,1,2,,,,,,1,,15,1,2,,,,,19,3,2,2,59,4,6,3,2,5,1,1,1,1,1,1,0.270322225
501068,2,2,2,1960,1,,1,3,,,,,,2,,13,,,,,,,19,3,2,2,52,3,7,3,,5,0,0,1,1,1,1,0.270322225
501082,1,2,1,1958,1,,1,5,42,60,2,1978,2,1,,13,,,,,,5,2,1,2,2,54,3,7,3,,5,0,0,1,1,1,1,0.2422203947
501082,2,1,2,1955,1,,1,3,,,,,,2,,15,1,10,,,,,2,1,2,2,57,4,6,3,10,5,1,1,1,1,1,1,0.2422203947
501444,1,1,1,1945,1,,1,3,,,,,,1,,15,2,15,,,,,7,1,7,3,67,5,6,3,15,5,0,1,3,1,1,0,0.7332530757
501444,2,2,2,1960,1,,1,5,60,60,2,1978,2,2,,2,,15,,,,5,7,1,7,3,52,3,2,1,15,3,0,1,3,1,1,0,0.7332530757
501444,3,1,6,1983,1,,2,7,60,110,2,2009,,3,,10,,9,,,9,2,7,1,7,3,29,1,4,2,9,4,1,1,3,1,1,0,0.7332530757
501485,1,1,1,1946,1,,1,5,6,10,2,1965,1,1,,15,9,7,,,,2,5,1,7,4,66,5,6,3,7,5,0,1,4,1,1,1,0.266111812
501485,2,2,2,1947,1,,1,4,,,,,,2,,15,9,7,,,,,7,1,7,4,65,5,6,3,7,5,0,1,4,1,1,1,0.266111812
501485,3,1,6,1974,1,,2,3,,,,,,3,,16,,,,,,,7,1,7,4,38,2,6,3,,5,0,1,4,1,1,1,0.266111812
501485,4,1,7,1979,1,,2,7,108,110,2,2003,,4,,3,,19,,,5,2,7,1,7,4,33,1,2,1,19,4,1,1,4,1,1,1,0.266111812
501569,1,2,1,1960,1,,1,5,48,60,2,1979,2,1,,2,,7,,,,1,7,1,7,4,52,3,2,1,7,4,0,1,2,1,1,3,0.5353514342
501569,2,1,2,1962,1,,1,5,38,60,2,1981,2,2,,1,,17,,,,1,7,1,7,4,50,3,1,1,17,3,1,1,2,1,1,3,0.5353514342
501569,3,2,6,1985,1,,2,5,70,100,2,2003,1,3,,19,,,,,,4,7,1,7,4,27,1,7,3,,5,0,0,2,1,1,3,0.5353514342
501569,4,2,6,1992,1,,2,5,72,100,2,2012,2,4,,17,,,,,,3,7,1,7,4,20,1,7,3,,5,0,0,2,1,1,3,0.5353514342
501627,1,2,1,1932,1,,4,2,,,,,,1,,16,,,,,,,3,1,7,1,80,5,6,3,,5,1,1,1,1,1,3,0.3682298692
501664,1,1,1,1968,1,,3,3,,,,,,1,,1,,8,,,,,7,1,7,1,44,2,1,1,8,4,1,1,1,1,1,3,0.6672454015
501694,1,2,1,1957,1,,1,3,,,,,,1,,1,,7,,,,,3,1,7,3,55,4,1,1,7,4,1,1,2,1,1,3,0.482391218
501694,2,1,2,1952,1,,1,3,,,,,,2,,15,1,7,,,,,7,1,7,3,60,4,6,3,7,5,0,1,2,1,1,3,0.482391218
501694,3,1,6,1985,1,,2,5,80,100,2,2004,1,3,,17,,,,,,2,7,1,7,3,27,1,7,3,,5,0,0,2,1,1,3,0.482391218
501723,1,2,1,1958,1,,1,5,60,60,2,1987,2,2,,4,,21,,,,1,7,1,7,3,54,3,3,1,21,4,0,1,2,1,1,1,0.4367919269
501723,2,1,2,1959,1,,1,5,60,60,2,1986,2,1,,6,,6,,,,1,7,1,7,3,53,3,4,2,6,4,1,1,2,1,1,1,0.4367919269
501723,3,1,6,1989,1,,2,3,,,,,,3,,17,,,,,,,7,1,7,3,23,1,7,3,,5,0,0,2,1,1,1,0.4367919269
501777,1,2,1,1963,1,,1,3,,,,,,1,,13,,,,,,,7,1,7,4,49,3,7,3,,5,0,0,1,1,1,1,0.458126733
501777,2,1,2,1960,1,,1,5,58,60,2,1979,2,2,,4,,8,,,,3,7,1,7,4,52,3,3,1,8,4,1,1,1,1,1,1,0.458126733
501777,3,1,6,1995,1,,2,4,,,,,,3,,17,,,,,,,7,1,7,4,17,1,7,3,,5,0,0,1,1,1,1,0.458126733
501777,4,1,7,1999,1,,2,3,,,,,,4,,17,,,,,,,7,1,7,4,13,1,7,3,,5,0,0,1,1,1,1,0.458126733
501816,1,2,1,1935,1,,4,2,,,,,,1,,16,,,,,,,7,1,7,3,77,5,6,3,,5,0,1,2,1,1,0,0.475279804
501816,2,1,7,1959,1,,2,3,,,,,,2,,1,,8,,,,,7,1,7,3,53,3,1,1,8,4,1,1,2,1,1,0,0.475279804
501816,3,2,7,1963,1,,2,3,,,,,,3,,11,,,,,,,7,1,7,3,49,3,7,3,,5,0,0,2,1,1,0,0.475279804
501874,1,1,1,1945,1,,1,3,,,,,,1,,15,4,8,,,,,7,1,7,2,67,5,6,3,8,5,1,1,2,1,1,0,0.4747691315
501874,2,2,2,1949,1,,1,7,110,110,2,1972,,2,,15,3,16,,,1,2,7,1,7,2,63,4,6,3,16,5,0,1,2,1,1,0,0.4747691315
501978,1,2,1,1956,1,,1,5,56,60,2,1975,2,1,,6,,19,,,,2,3,1,3,3,56,4,4,2,19,4,0,1,3,1,1,2,0.3707196292
501978,2,1,2,1950,1,,1,7,100,110,2,1975,,2,,6,,19,,,8,2,1,1,3,3,62,4,4,2,19,4,1,1,3,1,1,2,0.3707196292
501978,3,2,6,1980,1,,2,7,97,110,2,2007,,3,,6,,19,,,8,5,3,1,3,3,32,1,4,2,19,4,0,1,3,1,1,2,0.3707196292
502060,1,2,1,1929,1,,4,2,,,,,,1,,13,,,,,,,20,3,3,2,83,5,7,3,,5,0,1,2,1,1,2,0.1254131022
502060,2,1,7,1958,1,,2,5,56,60,2,1981,2,2,,8,,19,,,,2,3,1,3,2,54,3,5,2,19,4,1,1,2,1,1,2,0.1254131022
502144,1,2,1,1938,1,,1,2,,,,,,1,,15,1,6,,,,,3,1,3,3,74,5,6,3,6,5,0,1,3,1,1,0,1.1814089445
502144,2,1,2,1933,1,,1,2,,,,,,2,,15,1,17,,,,,3,1,3,3,79,5,6,3,17,5,0,1,3,1,1,0,1.1814089445
502144,3,1,6,1967,1,,2,7,94,110,2,1998,,3,,4,,13,,,4,3,3,1,3,3,45,3,3,1,13,4,1,1,3,1,1,0,1.1814089445
502157,1,1,1,1922,1,,1,5,6,10,2,1942,2,1,,15,4,11,,,,2,3,1,3,1,90,5,6,3,11,5,1,1,1,1,1,2,0.2697215461
502355,1,2,1,1962,1,,1,5,50,60,2,1979,2,2,,13,,,,,,1,3,1,3,3,50,3,7,3,,5,0,0,2,1,1,0,1.6825181085
502355,2,1,2,1961,1,,1,3,,,,,,1,,1,,3,,,,,3,1,3,3,51,3,1,1,3,2,0,1,2,1,1,0,1.6825181085
502355,3,1,6,1990,1,,2,5,100,100,2,2009,2,3,,2,,11,,,,2,3,1,3,3,22,1,2,1,11,4,1,1,2,1,1,0,1.6825181085
502364,1,2,1,1933,1,,1,2,,,,,,2,,15,1,1,,,,,3,1,3,2,79,5,6,3,1,5,0,1,2,1,1,0,1.2442210375
502364,2,1,2,1935,1,,1,2,,,,,,1,,15,1,6,,,,,3,1,3,2,77,5,6,3,6,5,1,1,2,1,1,0,1.2442210375
502366,1,1,1,1939,1,,2,2,,,,,,1,,15,8,1,,,,,3,1,3,1,73,5,6,3,1,5,1,1,1,1,1,0,1.3864581316
502386,1,2,1,1929,1,,3,2,,,,,,1,,15,4,3,,,,,3,1,3,1,83,5,6,3,3,5,1,1,1,1,1,0,1.3361144765
502711,1,2,1,1953,1,,1,7,102,110,2,1979,,1,,3,,16,,,1,3,5,1,3,4,59,4,2,1,16,3,0,1,2,1,1,2,0.2346569479
502711,2,1,2,1950,1,,1,7,110,110,2,1978,,2,,4,,19,,,1,2,3,1,3,4,62,4,3,1,19,4,1,1,2,1,1,2,0.2346569479
502711,3,1,6,1987,1,,2,6,98,110,2,2011,,3,,17,,,,,1,3,3,1,3,4,25,1,7,3,,5,0,0,2,1,1,2,0.2346569479
502711,4,2,6,1988,1,,2,6,104,110,2,2010,,4,,17,,,,,5,3,3,1,3,4,24,1,7,3,,5,0,0,2,1,1,2,0.2346569479
502772,1,1,1,1941,1,,1,2,,,,,,1,,8,,3,,,,,3,1,3,3,71,5,5,2,3,2,1,1,1,1,1,1,0.7223992379
502772,2,2,2,1960,1,1995,1,4,,,,,,2,,13,,,,,,,,,3,3,52,3,7,3,,5,0,0,1,1,1,1,0.7223992379
502772,3,1,6,1997,1,,2,3,,,,,,3,,17,,,,,,,3,1,3,3,15,1,7,3,,5,0,0,1,1,1,1,0.7223992379
503308,1,1,1,1955,1,,1,3,,,,,,1,,15,5,15,,,,,18,3,3,3,57,4,6,3,15,5,1,1,3,1,1,3,0.6916406583
503308,2,2,2,1960,1,,1,3,,,,,,2,,1,,9,,,,,3,1,3,3,52,3,1,1,9,4,0,1,3,1,1,3,0.6916406583
503308,3,1,6,1983,1,,2,5,60,100,2,2004,2,3,,6,,13,,,,2,3,1,3,3,29,1,4,2,13,4,0,1,3,1,1,3,0.6916406583
503431,1,1,1,1928,1,,1,5,7,10,2,1949,2,1,,15,4,11,,,,2,3,1,3,2,84,5,6,3,11,5,1,1,2,1,1,3,0.6280076135
503431,2,2,2,1937,1,,1,3,,,,,,2,,15,2,20,,,,,3,1,3,2,75,5,6,3,20,5,0,1,2,1,1,3,0.6280076135
503560,1,1,1,1954,1,,1,5,37,60,2,1973,2,1,,15,2,8,,,,2,15,3,3,2,58,4,6,3,8,5,1,1,2,1,1,2,0.2613868316
503560,2,2,2,1960,1,,1,3,,,,,,2,,1,,17,,,,,15,3,3,2,52,3,1,1,17,3,0,1,2,1,1,2,0.2613868316
503561,1,1,1,1947,1,,1,5,60,60,2,1968,2,1,,15,4,3,,,,2,3,1,3,2,65,5,6,3,3,5,1,1,2,1,1,2,0.2665070836
503561,2,2,2,1949,1,,1,5,60,60,2,1974,2,2,,15,3,16,,,,5,3,1,3,2,63,4,6,3,16,5,0,1,2,1,1,2,0.2665070836
503593,1,1,1,1952,1,,3,5,54,60,2,1971,2,1,,2,,17,,,,3,12,2,3,2,60,4,2,1,17,3,1,1,2,1,1,2,0.4426270614
503593,2,1,7,1986,1,,2,7,110,110,1,2011,,2,,3,,16,,,9,3,12,2,3,2,26,1,2,1,16,3,0,1,2,1,1,2,0.4426270614
503674,1,1,1,1980,1,,2,7,99,110,2,2006,,3,,3,,16,,,7,3,3,1,3,3,32,1,2,1,16,3,0,1,3,1,1,2,0.245174834
503674,2,1,4,1948,1,,1,7,100,110,2,1976,,2,,15,4,17,,,3,3,3,1,3,3,64,4,6,3,17,5,1,1,3,1,1,2,0.245174834
503674,3,2,4,1955,1,,1,5,58,60,2,1974,2,1,,3,,16,,,,5,3,1,3,3,57,4,2,1,16,3,0,1,3,1,1,2,0.245174834
503703,1,1,1,1959,1,,1,5,42,60,2,1978,2,1,,2,,3,,,,2,3,1,3,2,53,3,2,1,3,2,1,1,2,1,1,2,0.212000968
503703,2,2,2,1960,1,,1,7,110,110,1,1985,,2,,3,,16,,,9,3,3,1,3,2,52,3,2,1,16,3,0,1,2,1,1,2,0.212000968
503788,1,1,1,1933,1,,1,3,,,,,,1,,15,8,7,,,,,3,1,3,2,79,5,6,3,7,5,1,1,2,1,1,0,1.3939474471
503788,2,2,2,1944,1,,1,2,,,,,,2,,15,8,7,,,,,3,1,3,2,68,5,6,3,7,5,0,1,2,1,1,0,1.3939474471
503804,1,2,1,1941,1,,1,3,,,,,,2,,15,2,3,,,,,3,1,3,2,71,5,6,3,3,5,0,1,2,1,1,0,1.3939474471
503804,2,1,2,1934,1,,1,3,,,,,,1,,15,2,11,,,,,3,1,3,2,78,5,6,3,11,5,1,1,2,1,1,0,1.3939474471
503850,1,1,1,1953,1,,1,7,101,110,2,1979,,1,,8,,13,,,1,3,15,3,3,2,59,4,5,2,13,4,1,1,2,1,1,2,0.4959278928
503850,2,2,2,1953,1,,1,7,110,110,2,1976,,2,,3,,16,,,9,5,3,1,3,2,59,4,2,1,16,3,0,1,2,1,1,2,0.4959278928
503931,1,2,1,1953,1,,1,5,75,100,2,1971,2,1,,15,2,17,,,,5,3,1,3,3,59,4,6,3,17,5,1,1,2,1,1,2,1.2688500873
503931,2,1,2,1947,1,,1,7,90,100,2,1973,,2,,15,2,17,,,3,2,3,1,3,3,65,5,6,3,17,5,0,1,2,1,1,2,1.2688500873
503931,3,2,6,1984,1,,2,5,60,60,2,2004,1,3,,12,2,17,,,,3,3,1,3,3,28,1,7,3,17,5,0,0,2,1,1,2,1.2688500873
503950,1,2,1,1969,1,,1,3,,,,,,1,,1,,9,,,,,3,1,3,4,43,2,1,1,9,4,0,1,2,1,1,2,1.7505909805
503950,2,1,2,1968,1,,1,4,,,,,,2,,1,,3,,,,,3,1,3,4,44,2,1,1,3,2,1,1,2,1,1,2,1.7505909805
503950,3,1,6,1994,1,,2,4,,,,,,3,,11,,,,,,,3,1,3,4,18,1,7,3,,5,0,0,2,1,1,2,1.7505909805
503950,4,2,6,2001,1,,2,2,,,,,,4,,17,,,,,,,3,1,3,4,11,1,7,3,,5,0,0,2,1,1,2,1.7505909805
503959,1,2,1,1954,1,,3,5,40,60,2,1973,2,1,,2,,14,,,,3,3,1,3,1,58,4,2,1,14,4,1,1,1,1,1,2,1.8703655562
503981,1,2,1,1933,1,,1,3,,,,,,1,,15,8,19,,,,,3,1,3,2,79,5,6,3,19,5,0,1,2,1,1,2,0.7784038818
503981,2,1,2,1926,1,,1,4,,,,,,2,,15,2,17,,,,,3,1,3,2,86,5,6,3,17,5,1,1,2,1,1,2,0.7784038818
504091,1,1,1,1932,1,,1,2,,,,,,1,,15,8,3,,,,,3,1,3,2,80,5,6,3,3,5,1,1,2,1,1,0,1.0371132618
504091,2,2,2,1939,1,,1,2,,,,,,2,,15,1,3,,,,,3,1,3,2,73,5,6,3,3,5,0,1,2,1,1,0,1.0371132618
504110,1,2,1,1961,1,,1,3,,,,,,1,,2,,3,,,,,3,1,3,3,51,3,2,1,3,2,0,1,2,1,1,2,0.3350515478
504110,2,1,2,1960,1,,1,5,70,100,2,1979,2,2,,10,,3,,,,2,3,1,3,3,52,3,4,2,3,2,1,1,2,1,1,2,0.3350515478
504110,3,2,6,1991,1,,2,5,75,100,2,2010,2,4,,17,,,,,,2,3,1,3,3,21,1,7,3,,5,0,0,2,1,1,2,0.3350515478
504125,1,1,1,1931,1,,1,3,,,,,,1,,15,1,3,,,,,3,1,3,2,81,5,6,3,3,5,1,1,2,1,1,2,0.2107248149
504125,2,2,2,1925,1,,1,2,,,,,,2,,15,1,3,,,,,3,1,3,2,87,5,6,3,3,5,0,1,2,1,1,2,0.2107248149
504129,1,2,1,1955,1,,1,2,,,,,,1,,1,,20,,,,,19,3,3,2,57,4,1,1,20,4,0,1,2,1,1,2,0.4787555865
504129,2,1,2,1946,1,,1,2,,,,,,2,,15,1,3,,,,,5,1,3,2,66,5,6,3,3,5,1,1,2,1,1,2,0.4787555865
504157,1,1,1,1960,1,,2,5,42,60,2,1979,2,1,,2,,6,,,,2,7,1,3,1,52,3,2,1,6,4,1,1,1,1,1,2,0.2662504117
504359,1,2,1,1954,1,,1,3,,,,,,1,,13,,,,,,,4,1,4,2,58,4,7,3,,5,0,0,1,1,2,0,0.9991863934
504359,2,1,2,1953,1,,1,3,,,,,,2,,15,1,8,,,,,4,1,4,2,59,4,6,3,8,5,1,1,1,1,2,0,0.9991863934
504363,1,1,1,1944,1,,1,3,,,,,,1,,16,,,,,,,4,1,4,2,68,5,6,3,,5,1,1,2,1,2,0,1.1265195775
504363,2,2,2,1942,1,,1,2,,,,,,2,,13,,,,,,,3,1,4,2,70,5,7,3,,5,0,1,2,1,2,0,1.1265195775
504380,1,2,1,1933,1,,2,4,,,,,,2,,15,2,17,,,,,3,1,4,1,79,5,6,3,17,5,1,1,1,1,2,0,1.414891999
504395,1,2,1,1959,1,,4,5,50,60,2,1977,2,1,,3,,16,,,,5,4,1,4,3,53,3,2,1,16,3,1,1,1,1,2,0,2.5366799335
504395,2,2,7,1992,1,,2,5,75,100,2,2012,1,3,,17,,,,,,3,4,1,4,3,20,1,7,3,,5,0,0,1,1,2,0,2.5366799335
504395,3,2,7,2000,1,,2,2,,,,,,4,,17,,,,,,,4,1,4,3,12,1,7,3,,5,0,0,1,1,2,0,2.5366799335
504453,1,1,1,1967,1,,1,3,,,,,,1,,1,,3,,,,,5,1,5,4,45,3,1,1,3,2,1,1,3,1,2,0,1.2117955004
504453,2,2,2,1967,1,,1,5,50,60,2,1986,2,2,,2,,3,,,,2,5,1,5,4,45,3,2,1,3,2,0,1,3,1,2,0,1.2117955004
504453,3,1,6,1991,1,,2,3,,,,,,3,,1,,6,,,,,5,1,5,4,21,1,1,1,6,4,0,1,3,1,2,0,1.2117955004
504453,4,2,6,1995,1,,2,3,,,,,,4,,17,,,,,,,5,1,5,4,17,1,7,3,,5,0,0,3,1,2,0,1.2117955004
504483,1,1,1,1950,1,,1,4,,,,,,1,,15,1,3,,,,,5,1,5,3,62,4,6,3,3,5,0,1,3,1,2,0,0.8066576654
504483,2,2,2,1954,1,,1,2,,,,,,2,,1,,3,,,,,5,1,5,3,58,4,1,1,3,2,0,1,3,1,2,0,0.8066576654
504483,3,1,6,1984,1,,2,4,,,,,,4,,1,,3,,,,,5,1,5,3,28,1,1,1,3,2,1,1,3,1,2,0,0.8066576654
504490,1,1,1,1955,1,,1,5,40,60,2,1974,2,1,,1,,17,,,,1,5,1,5,2,57,4,1,1,17,3,1,1,2,1,2,0,1.3100676047
504490,2,2,2,1974,1,2002,1,4,,,,,,2,,1,,20,,,,,,,5,2,38,2,1,1,20,4,0,1,2,1,2,0,1.3100676047
504551,1,2,1,1932,1,,4,2,,,,,,1,,16,,,,,,,5,1,5,1,80,5,6,3,,5,1,1,1,1,2,1,0.2155264827
504584,1,2,1,1957,1,,4,2,,,,,,1,,1,,7,,,,,5,1,5,2,55,4,1,1,7,4,0,1,2,1,2,0,1.843376684
504584,2,2,7,1982,1,,2,5,80,100,2,2000,2,2,,1,,19,,,,10,5,1,5,2,30,1,1,1,19,4,1,1,2,1,2,0,1.843376684
504730,1,1,1,1943,1,,1,4,,,,,,1,,8,,7,,,,,5,1,5,2,69,5,5,2,7,4,1,1,2,1,2,1,0.1473968681
504730,2,2,2,1942,1,,1,4,,,,,,2,,15,1,7,,,,,5,1,5,2,70,5,6,3,7,5,0,1,2,1,2,1,0.1473968681
504792,1,1,1,1947,1,,1,5,54,60,2,1980,2,1,,15,2,10,,,,2,5,1,5,2,65,5,6,3,10,5,1,1,2,1,2,2,0.2482722801
504792,2,2,2,1946,1,,1,5,42,60,2,1965,2,2,,15,2,10,,,,2,5,1,5,2,66,5,6,3,10,5,0,1,2,1,2,2,0.2482722801
504821,1,1,1,1963,1,,1,7,103,110,2,1987,,1,,10,,19,,,9,3,5,1,5,3,49,3,4,2,19,4,1,1,2,1,2,2,0.3831913306
504821,2,2,2,1966,1,,1,4,,,,,,2,,2,,3,,,,,5,1,5,3,46,3,2,1,3,2,0,1,2,1,2,2,0.3831913306
504821,3,1,6,2003,1,,2,1,,,,,,3,,17,,,,,,,5,1,5,3,9,1,7,3,,5,0,0,2,1,2,2,0.3831913306
504872,1,2,1,1944,1,,4,2,,,,,,1,,15,1,1,,,,,5,1,5,1,68,5,6,3,1,5,1,1,1,1,2,1,0.2873686436
504885,1,2,1,1941,1,,4,3,,,,,,1,,15,1,20,,,,,11,2,5,1,71,5,6,3,20,5,1,1,1,1,2,1,0.3438541877
504886,1,1,1,1953,1,,1,5,70,100,2,1971,2,1,,15,1,19,,,,2,5,1,5,4,59,4,6,3,19,5,0,1,3,1,2,1,0.3982592977
504886,2,2,2,1955,1,,1,5,55,60,2,1974,2,2,,2,,11,,,,2,5,1,5,4,57,4,2,1,11,4,1,1,3,1,2,1,0.3982592977
504886,3,1,6,1993,1,2002,2,3,,,,,,3,,1,,19,,,,,,,5,4,19,1,1,1,19,4,0,1,3,1,2,1,0.3982592977
504886,4,1,6,1995,1,2002,2,3,,,,,,4,,17,,,,,,,,,5,4,17,1,7,3,,5,0,0,3,1,2,1,0.3982592977
504889,1,1,1,1950,1,,1,5,43,60,2,1970,2,1,,15,5,11,,,,2,5,1,5,2,62,4,6,3,11,5,1,1,1,1,2,1,0.2396993574
504889,2,2,2,1952,1,,1,4,,,,,,2,,13,,,,,,,5,1,5,2,60,4,7,3,,5,0,0,1,1,2,1,0.2396993574
504921,1,1,1,1967,1,,1,5,50,60,2,1986,2,1,,1,,3,,,,2,18,3,5,3,45,3,1,1,3,2,0,1,2,1,2,0,1.3955086788
504921,2,2,2,1964,1,,1,4,,,,,,2,,2,,7,,,,,5,1,5,3,48,3,2,1,7,4,1,1,2,1,2,0,1.3955086788
504921,3,2,6,1997,1,,2,3,,,,,,3,,17,,,,,,,5,1,5,3,15,1,7,3,,5,0,0,2,1,2,0,1.3955086788
504937,1,1,1,1967,1,,1,3,,,,,,1,,1,,3,,,,,5,1,5,4,45,3,1,1,3,2,1,1,1,1,2,0,1.7934152946
504937,2,2,2,1968,1,,1,3,,,,,,2,,13,,,,,,,5,1,5,4,44,2,7,3,,5,0,0,1,1,2,0,1.7934152946
504937,3,2,6,1997,1,,2,3,,,,,,3,,17,,,,,,,5,1,5,4,15,1,7,3,,5,0,0,1,1,2,0,1.7934152946
504937,4,2,6,2001,1,,2,2,,,,,,4,,17,,,,,,,5,1,5,4,11,1,7,3,,5,0,0,1,1,2,0,1.7934152946
504956,1,1,1,1965,1,,1,7,101,110,2,2008,,1,,5,,17,,,3,2,5,1,5,3,47,3,3,1,17,3,1,1,1,1,2,0,1.672554188
504956,2,2,2,1973,1,,1,4,,,,,,2,,13,,,,,,,5,1,5,3,39,2,7,3,,5,0,0,1,1,2,0,1.672554188
504956,3,2,6,2009,1,,2,1,,,,,,3,,18,,,,,,,5,1,5,3,3,1,7,3,,5,0,0,1,1,2,0,1.672554188
504965,1,2,1,1939,1,,4,2,,,,,,1,,16,,,,,,,5,1,5,1,73,5,6,3,,5,1,1,1,1,2,0,1.0415686895
504988,1,1,1,1937,1,,1,5,50,60,2,1957,2,1,,15,5,15,,,,2,12,2,5,2,75,5,6,3,15,5,1,1,1,1,2,2,0.1610024206
504988,2,2,2,1940,1,,1,5,50,60,2,1959,2,2,,13,,,,,,2,12,2,5,2,72,5,7,3,,5,0,0,1,1,2,2,0.1610024206
505022,1,1,1,1953,1,,1,2,,,,,,1,,1,,6,,,,,5,1,5,2,59,4,1,1,6,4,1,1,1,1,2,2,0.3638091626
505022,2,2,2,1949,1,,1,2,,,,,,2,,13,,,,,,,5,1,5,2,63,4,7,3,,5,0,0,1,1,2,2,0.3638091626
505167,1,1,1,1934,1,,1,2,,,,,,1,,15,1,19,,,,,5,1,5,2,78,5,6,3,19,5,1,1,2,1,2,2,0.1983697107
505167,2,2,2,1934,1,,1,2,,,,,,2,,15,1,3,,,,,5,1,5,2,78,5,6,3,3,5,0,1,2,1,2,2,0.1983697107
505228,1,2,1,1953,1,,4,5,48,60,2,1971,2,1,,15,3,16,,,,5,6,1,6,3,59,4,6,3,16,5,1,1,3,1,2,0,2.3710698861
505228,2,1,7,1984,1,,2,6,90,110,2,2010,,2,,17,,,,,10,3,6,1,6,3,28,1,7,3,,5,0,1,3,1,2,0,2.3710698861
505228,3,2,7,1989,1,,2,6,108,110,2,2011,,3,,17,,,,,10,3,6,1,6,3,23,1,7,3,,5,0,1,3,1,2,0,2.3710698861
