NQUEST,Y,CN,CD1,CD2,CD,C,S
856661,37012.154669,27000,0,2000,2000,29000,8012.154669
856664,54981.723056,48500,0,0,0,48500,6481.7230562
856674,85586.144093,62400,0,0,0,62400,23186.144093
856688,44430.977037,38866,0,0,0,38866,5564.9770372
856695,83038.384327,96260,0,0,0,96260,-13221.61567
856708,117693.81084,77780,0,0,0,77780,39913.810835
856730,35148.928719,21000,0,600,600,21600,13548.928719
856731,101833.21037,119296,0,3000,3000,122296,-20462.78963
856742,43404.402141,36800,15000,350,15350,52150,-8745.597859
856759,42600.833597,28216,0,540,540,28756,13844.833597
856773,12017.8021,15600,0,0,0,15600,-3582.1979
856800,221669.64341,84860,0,0,0,84860,136809.64341
856825,29134.290559,16200,0,0,0,16200,12934.290559
856840,26121.622771,11100,0,0,0,11100,15021.622771
856876,28379.778129,31460,0,0,0,31460,-3080.221871
856893,38140.340972,32260,0,500,500,32760,5380.3409722
856895,24038.425835,20400,0,400,400,20800,3238.4258351
856941,43363.736314,42040,0,0,0,42040,1323.7363141
856963,19509.129109,17004,0,250,250,17254,2255.1291091
856977,57112.380179,35880,0,450,450,36330,20782.380179
857019,13300,10980,0,230,230,11210,2090
857044,11022.217206,9000,0,0,0,9000,2022.2172059
857048,14835.095441,12600,0,600,600,13200,1635.0954405
857093,4400,14400,0,0,0,14400,-10000
857107,41067.638982,24840,0,0,0,24840,16227.638982
857111,41467.210488,36060,0,0,0,36060,5407.2104885
857116,15050.415783,12720,0,0,0,12720,2330.4157827
857172,35938.545669,30240,0,0,0,30240,5698.5456691
857203,48714.58412,45240,0,0,0,45240,3474.5841201
857207,29905.382329,25200,0,1600,1600,26800,3105.3823288
857227,42128.061176,36300,0,8000,8000,44300,-2171.938824
857254,15195.173689,14400,0,450,450,14850,345.17368939
857273,24022.653691,23400,0,0,0,23400,622.65369105
857275,9638.1606454,12000,0,600,600,12600,-2961.839355
857315,8119.4200535,9615.4200535,0,0,0,9615.4200535,-1496
857342,19872.90727,13200,0,500,500,13700,6172.90727
857350,53435.328907,31560,0,0,0,31560,21875.328907
857353,29001.634207,25700,0,0,0,25700,3301.6342074
857368,32900,25960,0,0,0,25960,6940
857371,6551.1868067,4440,0,0,0,4440,2111.1868067
857373,129491.44522,68880,0,900,900,69780,59711.445217
857398,25219.393163,20940,0,0,0,20940,4279.3931635
857399,32888.023583,35160,0,0,0,35160,-2271.976417
857408,42431.669012,34800,0,0,0,34800,7631.6690123
857466,37916.919068,28768,0,700,700,29468,8448.9190678
857467,17760,16100,0,0,0,16100,1660
857468,15451.107201,12000,0,0,0,12000,3451.1072015
857470,17610.118321,16600,0,0,0,16600,1010.1183209
857514,20354.035398,13200,0,0,0,13200,7154.0353976
857519,22948.762488,22800,0,0,0,22800,148.76248803
857521,15000,14400,0,0,0,14400,600
857522,29262.304948,21000,0,0,0,21000,8262.3049478
857528,34807.625906,30840,0,0,0,30840,3967.6259063
857537,14351.868067,10020,0,0,0,10020,4331.8680665
857549,15323.736133,11376,0,0,0,11376,3947.7361331
857621,27804.747227,19200,0,0,0,19200,8604.7472266
857624,50663.198107,36600,0,350,350,36950,13713.198107
857654,48296.008576,31768,13500,0,13500,45268,3028.0085759
857656,12000,33000,0,0,0,33000,-21000
857670,26746.806654,11172,0,0,0,11172,15574.806654
857679,55862.777134,59090,0,3500,3500,62590,-6727.222866
857686,51659.888728,33120,0,0,0,33120,18539.888728
857713,27997.104804,27252,0,0,0,27252,745.1048038
857718,22045.976438,23640,0,0,0,23640,-1594.023562
857741,28319.720494,16800,0,0,0,16800,11519.720494
857794,36364.852797,20400,0,0,0,20400,15964.852797
857798,17220,16200,0,0,0,16200,1020
857816,84432.761638,78660,0,0,0,78660,5772.7616378
857840,49456.110923,31080,0,0,0,31080,18376.110923
857856,14300,14460,0,40,40,14500,-200
857857,23929.363735,17940,0,500,500,18440,5489.3637352
857866,60796.041996,36000,0,2500,2500,38500,22296.041996
857892,60011.868067,48000,20000,0,20000,68000,-7988.131933
857895,26574.669393,19200,0,300,300,19500,7074.6693927
857901,23610.612407,22200,0,0,0,22200,1410.6124066
857914,8515.1797651,10740,0,0,0,10740,-2224.820235
857951,22009.494453,18000,0,0,0,18000,4009.4944532
857994,31729.670166,32420,14000,250,14250,46670,-14940.32983
858046,27676.842879,21567.656667,14000,0,14000,35567.656667,-7890.813788
858047,56198.125316,35640,13600,0,13600,49240,6958.1253156
858080,6000,8760,-2000,0,-2000,6760,-760
858090,40080,28800,0,0,0,28800,11280
858108,3600,18000,0,0,0,18000,-14400
858159,32469.580737,30768,0,0,0,30768,1701.5807372
858178,100107.99941,84940,0,0,0,84940,15167.999405
858186,21620,20400,0,0,0,20400,1220
858214,10200,10200,0,0,0,10200,0
858230,32704.025492,19900,0,0,0,19900,12804.025492
858238,40509.818067,27200,0,3600,3600,30800,9709.8180672
858278,15000,19356,0,0,0,19356,-4356
858282,30000,16080,0,0,0,16080,13920
858305,101226.00324,46960,40000,0,40000,86960,14266.003235
858328,26878.020998,19200,0,0,0,19200,7678.020998
858329,5088,4800,0,0,0,4800,288
858352,33199.530808,8280,0,0,0,8280,24919.530808
858353,31033.944374,27600,11000,0,11000,38600,-7566.055626
858359,18198.56223,20400,0,50,50,20450,-2251.43777
858373,23089.229397,18840,0,1800,1800,20640,2449.2293973
858390,32544.254286,21000,0,799,799,21799,10745.254286
858392,10203.56042,12060,0,150,150,12210,-2006.43958
858445,27061.177821,35080,0,335,335,35415,-8353.822179
858474,22706.502884,20640,0,0,0,20640,2066.5028835
858481,23671.548771,18000,0,0,0,18000,5671.5487708
858504,23497.99774,20400,0,1200,1200,21600,1897.9977402
858530,25600,16800,0,0,0,16800,8800
858534,29807.12084,21720,0,0,0,21720,8087.1208399
858585,44235.6042,30000,0,0,0,30000,14235.6042
858640,25038.915204,21468,0,0,0,21468,3570.9152037
858689,20267.647979,19656,0,0,0,19656,611.64797926
858712,19361.648753,18660,0,0,0,18660,701.64875308
858722,84195.5012,29400,0,0,0,29400,54795.5012
858735,10611.868067,11400,0,0,0,11400,-788.1319335
858743,28589.533897,27480,0,350,350,27830,759.53389748
858787,99193.207465,81000,0,3000,3000,84000,15193.207465
858799,23138.020998,26200,0,0,0,26200,-3061.979002
858811,58573.035615,51080,0,1000,1000,52080,6493.0356147
858899,14517.531854,10800,0,0,0,10800,3717.5318541
858950,39238.457798,38450,0,0,0,38450,788.45779846
859008,51989.81184,44160,0,0,0,44160,7829.8118405
859022,49731.967901,36000,0,0,0,36000,13731.967901
859085,30702.946199,29520,0,0,0,29520,1182.9461988
859153,42400.703656,32160,0,0,0,32160,10240.703656
859200,29023.626116,19200,0,0,0,19200,9823.6261165
859212,18035.369737,19200,0,0,0,19200,-1164.630263
859244,34133.076466,17940,0,0,0,17940,16193.076466
859257,22483.076466,26720,0,500,500,27220,-4736.923534
859259,42710.216235,54700,0,590,590,55290,-12579.78377
859261,111085.10968,44080,0,2000,2000,46080,65005.109682
859264,57874.954005,51108,0,600,600,51708,6166.9540054
859271,57840.037658,38400,0,0,0,38400,19440.037658
859282,57118.7311,37200,0,0,0,37200,19918.7311
859286,16872.96915,13200,0,0,0,13200,3672.9691502
859293,27078.703354,21600,0,0,0,21600,5478.7033544
859321,110122.78172,65800,0,0,0,65800,44322.781723
859360,18632.775658,20760,0,0,0,20760,-2127.224342
859381,18568.144169,20160,0,0,0,20160,-1591.855831
859426,40037.274204,36320,0,600,600,36920,3117.2742041
859429,18637.020193,15600,0,0,0,15600,3037.020193
859449,24824.768819,21800,0,700,700,22500,2324.7688192
859453,28787.729621,25860,1000,0,1000,26860,1927.7296205
859456,49850.966441,32800,0,2000,2000,34800,15050.966441
859459,68774.097183,29740,10000,2000,12000,41740,27034.097183
859464,28021.36252,20920,0,0,0,20920,7101.3625198
859501,26641.101446,14400,0,0,0,14400,12241.101446
859507,18611.699632,18660,0,0,0,18660,-48.30036834
859515,15646.572114,9600,0,0,0,9600,6046.5721135
859538,26091.020998,28680,0,0,0,28680,-2588.979002
859572,79188.072652,64080,13500,2000,15500,79580,-391.9273476
859573,8873.008029,12636,0,0,0,12636,-3762.991971
859580,22293.669101,19920,0,500,500,20420,1873.6691009
859584,9623.1427297,15600,0,0,0,15600,-5976.85727
859587,24447.472266,14400,0,0,0,14400,10047.472266
859588,3600.5934033,7800,0,0,0,7800,-4199.406597
859592,104420.54666,53000,0,30000,30000,83000,21420.546657
859597,38121.499483,24120,0,500,500,24620,13501.499483
859611,79895.490857,37840,0,0,0,37840,42055.490857
859616,47036.22815,18600,0,0,0,18600,28436.22815
859695,22118.680665,23808,0,0,0,23808,-1689.319335
859696,7760,15600,0,0,0,15600,-7840
859734,61491.241563,48500,18000,0,18000,66500,-5008.758437
859740,44223.736133,41780,3000,0,3000,44780,-556.2638669
859754,64147.472266,33860,0,0,0,33860,30287.472266
859779,41776.076181,24600,0,0,0,24600,17176.076181
859795,37191.424325,22420,0,0,0,22420,14771.424325
859856,41700,26700,0,0,0,26700,15000
859888,18324.614699,16920,0,0,0,16920,1404.6146986
859889,19184.944532,19580,0,390,390,19970,-785.0554677
859908,30324.614699,33600,0,0,0,33600,-3275.385301
859913,21633.230586,16800,0,0,0,16800,4833.2305863
859920,25616.966719,22920,0,12000,12000,34920,-9303.033281
859946,10434.208247,10440,0,800,800,11240,-805.7917527
859983,144481.86926,121000,0,0,0,121000,23481.869255
859985,49918.680665,49200,0,0,0,49200,718.68066536
859993,41000,60800,0,2000,2000,62800,-21800
860011,135619.1162,45200,0,3000,3000,48200,87419.116199
860042,152095.7184,117100,7000,2000,9000,126100,25995.718397
860059,54640.629745,22800,0,0,0,22800,31840.629745
860092,228921.77213,92000,0,1500,1500,93500,135421.77213
860095,41620.437796,27600,0,0,0,27600,14020.437796
860127,43717.93352,33600,0,2500,2500,36100,7617.9335202
860133,12120,21920,0,0,0,21920,-9800
860157,7035.6041996,10140,0,0,0,10140,-3104.3958
860164,13934.933736,15600,30,240,270,15870,-1935.066264
860167,69780.462492,36050,0,1300,1300,37350,32430.462492
860182,10486.548732,9360,0,0,0,9360,1126.5487319
860228,41251.208399,15600,0,0,0,15600,25651.208399
860230,41889.034041,24972,0,200,200,25172,16717.034041
860328,15000,15000,0,0,0,15000,0
860353,18800,22020,0,600,600,22620,-3820
860370,33389.010499,18000,0,0,0,18000,15389.010499
860381,29569.010499,27000,0,300,300,27300,2269.010499
860484,45570.548732,16900,15000,240,15240,32140,13430.548732
860499,15000,10800,0,0,0,10800,4200
860503,30217.355386,18160,0,25,25,18185,12032.355386
860525,136712.37204,15000,0,0,0,15000,121712.37204
860573,27424.39785,19800,0,0,0,19800,7624.3978503
860596,23368.185422,14220,0,0,0,14220,9148.1854224
860677,10403.943846,10800,0,150,150,10950,-546.056154
860684,36340.000331,18780,14000,0,14000,32780,3560.0003315
860688,35669.925813,28800,0,0,0,28800,6869.9258129
860689,31532.323215,27600,0,800,800,28400,3132.3232146
860704,33210.047429,28080,-2500,0,-2500,25580,7630.0474287
860726,21682.129222,24054.381641,0,450,450,24504.381641,-2822.252419
860731,49480.644229,29376.481173,0,750,750,30126.481173,19354.163056
860757,17900,32900,0,0,0,32900,-15000
860758,35883.076466,37920,0,0,0,37920,-2036.923534
860776,11611.868067,15600,0,0,0,15600,-3988.131933
860780,17659.340333,20240,0,0,0,20240,-2580.659667
860783,6000.0593403,6420,0,0,0,6420,-419.9406597
860787,7800,7380,0,0,0,7380,420
860799,39000,24000,0,0,0,24000,15000
860804,75129.894329,30000,35000,2500,37500,67500,7629.894329
860820,24059.340333,22500,12000,0,12000,34500,-10440.65967
860826,29196.672483,18360,0,0,0,18360,10836.672483
860833,24304.208972,30240,0,0,0,30240,-5935.791028
860851,53547.613613,54880,0,4000,4000,58880,-5332.386387
860884,43668.100967,15600,0,0,0,15600,28068.100967
860893,28600,25800,0,0,0,25800,2800
860900,28000,28020,0,0,0,28020,-20
860905,32800,24600,0,0,0,24600,8200
860929,19573.510127,13200,0,0,0,13200,6373.5101265
860940,62256.763985,37120,0,1500,1500,38620,23636.763985
860963,10872.791073,14880,0,0,0,14880,-4007.208927
860977,16923.532843,14040,0,0,0,14040,2883.532843
860985,83376.223356,49080,0,3000,3000,52080,31296.223356
861001,28117.301478,15600,0,1000,1000,16600,11517.301478
861018,28301.757131,16800,0,600,600,17400,10901.757131
861019,32438.416798,22820,0,0,0,22820,9618.4167984
861061,70135.469276,51440,0,0,0,51440,18695.469276
861065,45008.808574,29280,0,0,0,29280,15728.808574
861114,41951.410507,36860,0,0,0,36860,5091.410507
861116,11011.868067,15840,3000,500,3500,19340,-8328.131933
861150,24442.472266,30792,0,1000,1000,31792,-7349.527734
861165,53814.081784,43200,0,0,0,43200,10614.081784
861177,7800,11340,0,0,0,11340,-3540
861189,19630.548732,22800,0,100,100,22900,-3269.451268
861232,42632.293467,39600,0,2000,2000,41600,1032.2934666
861260,22112.003973,17280,0,300,300,17580,4532.0039734
861272,16500,12420,0,0,0,12420,4080
861281,19556.797533,16200,0,0,0,16200,3356.7975327
861345,25831.018979,29772,0,0,0,29772,-3940.981021
861408,14872.737943,21560,0,30000,30000,51560,-36687.26206
861417,59582.843864,52280,0,450,450,52730,6852.8438641
861440,8000,11160,0,0,0,11160,-3160
861452,16192,15720,0,0,0,15720,472
861471,28976.549326,26600,0,400,400,27000,1976.5493264
861476,36761.868067,32300,0,0,0,32300,4461.8680665
861477,51274.416798,38600,2000,0,2000,40600,10674.416798
861486,10000,13980,0,100,100,14080,-4080
861499,9360,14280,0,0,0,14280,-4920
861502,19875.098653,18780,0,0,0,18780,1095.0986528
861508,11838.307647,10272,0,0,0,10272,1566.3076466
861510,32436.812599,26400,0,0,0,26400,6036.8125988
861525,30268.248636,31560,0,1000,1000,32560,-2291.751364
861526,38590.388551,35580,250,600,850,36430,2160.3885508
861578,24700,13140,0,0,0,13140,11560
861581,23033.563525,26400,0,0,0,26400,-3366.436475
861584,33218.967854,31200,0,500,500,31700,1518.9678544
861731,17803.802638,15600,0,2000,2000,17600,203.80263824
861733,25069.68097,17560,0,2000,2000,19560,5509.6809704
861752,12850,13548,0,0,0,13548,-698
861772,24437.119127,13200,0,1200,1200,14400,10037.119127
861778,21473.10119,13200,0,500,500,13700,7773.1011901
861798,13280,14400,0,0,0,14400,-1120
861808,9700,9600,0,0,0,9600,100
861825,18050,18120,0,0,0,18120,-70
861829,7000,8400,0,0,0,8400,-1400
861850,22299.363808,15600,0,500,500,16100,6199.3638078
861858,43401.274529,36450,0,0,0,36450,6951.2745286
861867,23715.934033,18800,0,1300,1300,20100,3615.9340333
861949,38152.956128,31620,0,0,0,31620,6532.9561282
861954,29499.95323,30200,0,0,0,30200,-700.0467698
861979,39514.361693,22200,0,500,500,22700,16814.361693
861992,33414.647739,21960,9000,0,9000,30960,2454.6477386
862003,20590.76763,18000,0,0,0,18000,2590.7676301
862007,10200,11160,0,0,0,11160,-960
862012,61271.424325,61040,2800,0,2800,63840,-2568.575675
862062,26500,24000,0,0,0,24000,2500
862075,24856.154011,18000,0,0,0,18000,6856.1540105
862080,58621.833008,50500,0,0,0,50500,8121.8330078
862132,34797.7912,29400,0,0,0,29400,5397.7912005
862146,28880,22656,0,0,0,22656,6224
862150,36200,25320,0,3500,3500,28820,7380
862151,32462.918157,24720,0,0,0,24720,7742.9181566
862162,26820.999646,18505.07471,0,0,0,18505.07471,8315.9249365
862168,22180,14600,0,0,0,14600,7580
862264,34662.982619,21600,0,0,0,21600,13062.982619
862279,23960,18960,0,0,0,18960,5000
862280,22018.446317,22560,0,0,0,22560,-541.5536833
862295,13000,12000,0,0,0,12000,1000
862302,24437.721682,21660,0,0,0,21660,2777.7216818
862303,14143.125885,12480,0,0,0,12480,1663.1258848
862310,47837.898684,31500,0,0,0,31500,16337.898684
862314,21755.774602,18660,0,0,0,18660,3095.7746017
862358,10000,11340,0,0,0,11340,-1340
862416,5300,13140,0,0,0,13140,-7840
862424,48470.369327,41880,0,0,0,41880,6590.3693267
862445,34918.378248,20700,0,0,0,20700,14218.378248
862455,48886.247313,28800,0,0,0,28800,20086.247313
862462,15411.868067,16200,0,0,0,16200,-788.1319335
862466,14818.209989,13800,0,0,0,13800,1018.2099894
862471,15017.8021,18720,0,0,0,18720,-3702.1979
862478,25259.340333,19200,0,0,0,19200,6059.3403327
862503,68400.862533,61800,0,0,0,61800,6600.8625327
862531,31330.957846,22260,0,0,0,22260,9070.9578459
862554,19526.751442,14400,0,1280,1280,15680,3846.7514418
862583,35406.082175,25160,0,300,300,25460,9946.0821745
862590,43373.345161,39600,0,8500,8500,48100,-4726.654839
862604,43964.062994,17560,0,0,0,17560,26404.062994
862605,37601.107064,26000,0,15000,15000,41000,-3398.892936
862609,30549.286704,25560,260,890,1150,26710,3839.2867038
862617,40602.010218,28760,0,0,0,28760,11842.010218
862739,17200,25756,0,0,0,25756,-8556
862752,23647.931386,26368.692546,0,1000,1000,27368.692546,-3720.76116
862789,12593.045887,12456,0,4500,4500,16956,-4362.954113
862824,14500,13960,0,0,0,13960,540
862826,18250,12960,8000,0,8000,20960,-2710
862827,74852.843834,53460,0,0,0,53460,21392.843834
862830,30233.908471,43440,0,0,0,43440,-13206.09153
862853,30074.495138,27444,0,0,0,27444,2630.4951383
862874,51778.931414,36880,0,600,600,37480,14298.931414
862877,17035.934033,16100,0,50,50,16150,885.93403327
862904,15850.609519,21000,0,500,500,21500,-5649.390481
862939,87116.035405,69280,0,400,400,69680,17436.035405
862959,24753.889065,27108,0,0,0,27108,-2354.110935
862968,36010.832898,25300,0,0,0,25300,10710.832898
862975,22300.545419,19420,0,1000,1000,20420,1880.5454192
862976,47140.197306,27150,0,1000,1000,28150,18990.197306
862999,22171.109746,14460,0,3000,3000,17460,4711.1097464
863018,54613.65483,23760,0,0,0,23760,30853.65483
863039,35500.486349,35260,0,0,0,35260,240.48634861
863045,33059.340333,31200,0,0,0,31200,1859.3403327
863054,10000,16920,0,0,0,16920,-6920
863055,38586.786659,19000,0,0,0,19000,19586.786659
863064,46577.142432,30700,0,1000,1000,31700,14877.142432
863078,65931.24408,26271.293431,-8000,6000,-2000,24271.293431,41659.950648
863087,10700,16200,0,0,0,16200,-5500
863099,12065,11400,0,0,0,11400,665
863141,9950,8460,0,0,0,8460,1490
863157,38773.045887,34000,0,0,0,34000,4773.0458872
863191,27015.353284,29640,0,0,0,29640,-2624.646716
863195,12785.598759,11904,0,0,0,11904,881.59875935
863223,16400,16620,0,0,0,16620,-220
863236,33353.294485,35160,0,0,0,35160,-1806.705515
863239,47093.410567,38200,0,0,0,38200,8893.4105666
863291,74080.46286,49350,0,5000,5000,54350,19730.46286
863308,88440.82837,54000,0,0,0,54000,34440.82837
863311,4100,10260,0,0,0,10260,-6160
863328,42661.95988,30000,0,8500,8500,38500,4161.9598799
863331,24977.900753,17700,0,500,500,18200,6777.9007526
863333,5600,11400,0,0,0,11400,-5800
863355,38206.701663,32520,0,0,0,32520,5686.7016634
863384,28994.944532,24000,0,0,0,24000,4994.9445323
863387,66273.736133,43500,0,0,0,43500,22773.736133
863397,68282.66541,51840,0,2000,2000,53840,14442.66541
863402,45724.112772,56180,0,0,0,56180,-10455.88723
863425,17200,49740,0,0,0,49740,-32540
863430,61600,27000,0,0,0,27000,34600
863447,33400,19200,0,0,0,19200,14200
863451,53000,20400,0,0,0,20400,32600
863458,38200,27600,0,0,0,27600,10600
863542,9088.3606547,7200,0,0,0,7200,1888.3606547
863543,25684.85541,18000,0,0,0,18000,7684.8554096
863556,27487.910163,19320,0,0,0,19320,8167.9101631
863575,21857.908183,26460,0,600,600,27060,-5202.091817
863673,101265.83654,82656,0,500,500,83156,18109.836536
863684,66506.9023,40520,0,330,330,40850,25656.9023
863691,64394.508341,30624,0,0,0,30624,33770.508341
863692,47012.636324,29120,0,3000,3000,32120,14892.636324
863694,28023.485405,19200,0,0,0,19200,8823.4854054
863705,48200,25200,0,0,0,25200,23000
863719,9411.8780387,20340,0,0,0,20340,-10928.12196
863826,22152.969829,26400,0,0,0,26400,-4247.030171
863860,56261.456118,45600,0,0,0,45600,10661.456118
863863,53478.652349,31400,1000,1000,2000,33400,20078.652349
863867,24933.065125,21600,0,1500,1500,23100,1833.0651247
863979,26680.589722,17800,0,600,600,18400,8280.5897216
864000,25256.453478,23660,0,0,0,23660,1596.4534778
864008,31247.62174,23400,0,0,0,23400,7847.6217405
864040,112332.63911,67000,0,0,0,67000,45332.639107
864051,21463.076621,17400,4000,400,4400,21800,-336.9233793
864120,23142.167331,21120,0,2000,2000,23120,22.16733108
864125,49584.822554,45600,-6000,0,-6000,39600,9984.8225545
864133,88320.012801,50400,0,0,0,50400,37920.012801
864138,15307.86993,10800,0,0,0,10800,4507.8699304
864156,25300,20400,0,0,0,20400,4900
864163,22905.923838,18000,0,0,0,18000,4905.9238379
864213,20117.394796,21600,0,0,0,21600,-1482.605204
864216,30696.812599,21600,0,0,0,21600,9096.8125988
864220,41599.705593,28200,0,0,0,28200,13399.705593
864228,46118.680665,44400,0,0,0,44400,1718.6806654
864230,11805.934033,11640,0,0,0,11640,165.93403327
864232,34147.472266,30000,0,0,0,30000,4147.4722661
864243,35412.210507,28000,0,0,0,28000,7412.2105068
864395,15100,14760,0,0,0,14760,340
864398,28279.340333,24000,0,0,0,24000,4279.3403327
864407,37618.680665,34080,0,0,0,34080,3538.6806654
864409,63207.727583,50400,0,500,500,50900,12307.727583
864418,16500,13200,0,0,0,13200,3300
864431,72778.020998,61660,1500,500,2000,63660,9118.020998
864441,25093.214296,18000,0,800,800,18800,6293.2142958
864452,32563.736133,42000,0,150,150,42150,-9586.263867
864456,59785.944876,56300,0,2000,2000,58300,1485.9448755
864457,25293.005072,24000,0,0,0,24000,1293.0050724
864458,28859.340333,31780,0,1000,1000,32780,-3920.659667
864473,27349.218355,36908,0,220,220,37128,-9778.781645
864474,38420.439606,22760,3000,600,3600,26360,12060.439606
864477,93495.160458,57900,1000,1700,2700,60600,32895.160458
864482,51457.023736,40244,0,0,0,40244,11213.023736
864486,26865.320066,18000,0,300,300,18300,8565.3200656
864512,19300,23148,0,1700,1700,24848,-5548
864520,34884.833597,32400,0,400,400,32800,2084.8335969
864531,21100,26400,0,300,300,26700,-5600
864532,48741.538233,39500,0,0,0,39500,9241.5382329
864555,9723.7361331,10424,0,0,0,10424,-700.2638669
864595,16900,16476,0,0,0,16476,424
864608,39780.595902,36000,0,1000,1000,37000,2780.595902
864621,96214.397296,70840,0,0,0,70840,25374.397296
864658,49431.440945,41160,0,0,0,41160,8271.4409447
864698,18300.091517,9600,0,0,0,9600,8700.0915166
864709,47272.96553,27600,0,0,0,27600,19672.96553
864715,14909.340333,17680,0,0,0,17680,-2770.659667
864726,15089.340333,14000,0,0,0,14000,1089.3403327
864754,13205.316194,10800,0,0,0,10800,2405.3161939
864757,29000,26640,0,0,0,26640,2360
864780,15004.286905,12000,0,0,0,12000,3004.2869046
864781,31851.967368,36060,0,0,0,36060,-4208.032632
864809,84403.673833,47500,0,3000,3000,50500,33903.673833
864875,52193.312584,38940,0,0,0,38940,13253.312584
865032,22939.877724,15000,19000,0,19000,34000,-11060.12228
865094,23400,15240,0,0,0,15240,8160
865142,23726.337543,19400,0,0,0,19400,4326.3375431
865143,29818.680665,17400,0,1000,1000,18400,11418.680665
865154,22417.348343,21348,0,2500,2500,23848,-1430.651657
865155,13736.169215,15320,0,0,0,15320,-1583.830785
865168,27105.934033,12000,0,1000,1000,13000,14105.934033
865169,42837.361331,30000,0,100,100,30100,12737.361331
865192,8063.56042,9384,0,250,250,9634,-1570.43958
865202,57118.680665,36000,0,1000,1000,37000,20118.680665
865269,35015.286281,29120,0,1000,1000,30120,4895.2862812
865314,12294.148133,11000,0,0,0,11000,1294.1481333
865323,33314.376508,26400,0,0,0,26400,6914.3765082
865330,34412.080281,35480,0,0,0,35480,-1067.919719
865334,15295.561214,14400,0,0,0,14400,895.56121414
865357,35661.111146,21600,0,0,0,21600,14061.111146
865393,49948.341824,33380,0,250,250,33630,16318.341824
865399,48289.010499,35200,0,700,700,35900,12389.010499
865402,18100,29800,0,800,800,30600,-12500
865409,12120,21040,0,0,0,21040,-8920
865456,36891.640567,19140,0,0,0,19140,17751.640567
865481,27045.19534,18100,0,800,800,18900,8145.1953396
865483,15004.813913,16200,0,0,0,16200,-1195.186087
865491,16800,18036,0,0,0,18036,-1236
865494,42219.283326,23400,0,0,0,23400,18819.283326
865498,31926.863647,18600,0,0,0,18600,13326.863647
865500,32415.927793,24000,0,0,0,24000,8415.9277932
865504,21683.05373,20160,0,0,0,20160,1523.0537299
865509,37184.960767,22830,0,1500,1500,24330,12854.960767
865515,7320,8220,0,0,0,8220,-900
865526,17322.33771,20040,0,0,0,20040,-2717.66229
865535,28433.115173,24600,0,0,0,24600,3833.1151727
865542,20162.965914,19800,0,0,0,19800,362.96591394
865559,64379.038285,43000,0,0,0,43000,21379.038285
865571,69796.434001,31200,0,2800,2800,34000,35796.434001
865575,48020.323786,27000,0,0,0,27000,21020.323786
865609,45114.646412,34920,0,1000,1000,35920,9194.646412
865612,17800,12720,0,0,0,12720,5080
865623,10011.868067,9600,0,0,0,9600,411.86806654
865673,61000,36000,0,0,0,36000,25000
865680,24329.186181,15600,0,3000,3000,18600,5729.1861811
865689,57700,27600,0,0,0,27600,30100
865695,22847.472266,19200,0,0,0,19200,3647.4722661
865753,22306.31706,26060,0,0,0,26060,-3753.68294
865764,12660.17107,9600,0,0,0,9600,3060.1710699
865780,51715.784517,33600,0,0,0,33600,18115.784517
865805,88976.307246,38880,0,0,0,38880,50096.307246
865806,54962.70762,28675.143857,0,2000,2000,30675.143857,24287.563763
865830,33985.063589,29640,0,298,298,29938,4047.0635887
865849,20232.842346,21600,0,0,0,21600,-1367.157654
865851,24216.262284,21600,0,0,0,21600,2616.2622842
865882,40269.477728,26400,0,0,0,26400,13869.477728
865905,42494.329892,44580,0,0,0,44580,-2085.670108
865909,36327.174235,22800,0,500,500,23300,13027.174235
865912,29723.736133,17460,0,0,0,17460,12263.736133
865937,25532.543704,18000,0,0,0,18000,7532.543704
865952,51023.409749,42460,0,1000,1000,43460,7563.4097493
865983,27211.526622,22680,0,5000,5000,27680,-468.4733777
865999,3000,10140,0,0,0,10140,-7140
866007,8400,5340,0,0,0,5340,3060
866010,35140,24720,0,2000,2000,26720,8420
866012,8040,9600,0,0,0,9600,-1560
866027,14987.361331,12000,0,500,500,12500,2487.3613307
866028,65524.91176,48960,0,1500,1500,50460,15064.91176
866035,17485,17220,0,0,0,17220,265
866041,31518.680665,15060,0,200,200,15260,16258.680665
866055,39185.215038,28800,18000,400,18400,47200,-8014.784962
866059,36607.568241,31320,-1500,0,-1500,29820,6787.5682406
866071,63486.23607,50900,0,1050,1050,51950,11536.23607
866073,22494.003996,19440,0,0,0,19440,3054.0039964
866075,75755.090349,43120,0,3500,3500,46620,29135.090349
866103,97487.818327,54200,0,300,300,54500,42987.818327
866104,86112.681604,48820,0,500,500,49320,36792.681604
866106,18622.588548,17100,0,0,0,17100,1522.5885477
866116,22537.361331,23500,200,0,200,23700,-1162.638669
866190,33508.153665,22800,0,550,550,23350,10158.153665
866192,58087.330169,30860,0,0,0,30860,27227.330169
866200,47556.491004,30480,30000,0,30000,60480,-12923.509
866209,7600,6000,0,0,0,6000,1600
866220,22854.53898,19320,0,0,0,19320,3534.5389798
866225,18805.345399,16200,0,0,0,16200,2605.3453989
866226,23572.31821,14400,0,0,0,14400,9172.3182099
866247,16314.280901,13800,0,0,0,13800,2514.2809005
866249,13200,12600,0,0,0,12600,600
866255,11000,10380,0,0,0,10380,620
866269,35922.042702,28260,0,0,0,28260,7662.0427016
866299,39447.787749,26700,0,500,500,27200,12247.787749
