nquest,nord,intper,entepen,tipopen,decor,tpens,mesipen,arret,tarret,quotape,npens
716867,1,1,1,5,1989,700,13,2,0,,1
716908,1,1,1,1,2004,987,13,2,0,90,1
716908,1,1,4,3,1968,197,12,2,0,,2
716910,1,1,1,1,2001,380,13,2,0,80,1
716910,2,1,1,1,1994,1400,13,2,0,100,1
716910,3,1,1,1,1976,600,13,2,0,100,1
716910,4,1,1,4,1958,400,13,2,0,,1
716910,4,1,1,3,2003,450,12,2,0,,2
717044,1,1,2,1,2000,1576,13,2,0,90,1
717242,1,1,1,1,1992,760,13,2,0,80,1
717311,2,1,1,1,2001,15000,13,2,0,75,1
717331,2,1,1,1,2005,900,13,2,0,80,1
717331,3,1,1,1,1988,500,13,2,0,90,1
717535,2,2,1,2,2003,500,12,2,0,,1
717541,1,1,1,1,1989,700,13,2,0,70,1
717541,2,2,1,1,1993,500,13,2,0,60,1
717669,1,1,3,3,1999,322,12,2,0,,1
717858,1,1,1,2,1990,420,13,2,0,,1
717871,1,1,2,2,1995,430,13,2,0,,1
717885,1,1,1,2,1997,400,13,2,0,,1
717885,2,4,1,2,1987,550,13,2,0,,1
718115,1,1,1,1,2003,1000,13,2,0,70,1
718212,1,1,1,1,2006,3000,13,2,0,80,1
718252,1,1,1,1,2006,1900,13,2,0,75,1
718506,1,1,2,1,1998,2800,13,2,0,100,1
718645,1,1,1,1,1978,520,13,2,0,50,1
718645,2,1,1,2,2005,350,13,2,0,,1
718727,1,1,1,5,1997,439,13,2,0,,1
718738,1,1,2,1,2008,1265,13,2,0,95,1
718752,1,1,1,1,1990,405,13,2,0,50,1
718752,1,1,1,5,1998,400,13,2,0,,2
718772,1,1,1,1,1985,1200,13,2,0,80,1
718832,2,2,1,1,2004,916,13,2,0,80,1
718910,1,1,1,1,1996,1600,13,2,0,70,1
718910,2,1,1,1,1967,400,13,2,0,50,1
719033,1,1,2,1,1994,1800,13,2,0,80,1
719062,1,1,1,1,1988,720,13,2,0,85,1
719062,2,1,1,2,2002,250,13,2,0,,1
719075,1,1,1,1,2004,270,13,2,0,70,1
719075,1,1,1,5,1994,850,13,2,0,,2
719358,1,1,1,1,1996,3500,13,2,0,80,1
719407,1,1,1,1,2003,700,13,2,0,50,1
719407,2,1,1,1,2004,500,13,2,0,50,1
719437,2,1,2,1,2006,210,13,2,0,30,1
719565,1,1,1,1,1999,700,13,2,0,70,1
719606,1,1,1,1,2005,1200,13,2,0,70,1
719609,1,1,1,1,1976,2800,13,2,0,80,1
719611,1,1,1,1,2000,800,13,2,0,60,1
719611,2,2,1,1,2006,700,13,2,0,60,1
719611,3,2,1,3,1988,400,13,2,0,,1
719613,1,1,1,1,1987,800,13,2,0,80,1
719613,2,2,3,3,1988,400,12,2,0,,1
719615,1,1,1,1,1987,1400,13,2,0,80,1
719628,1,1,3,2,1990,500,12,2,0,,1
719666,1,1,1,1,1984,800,13,2,0,80,1
719679,1,1,1,1,1992,600,13,2,0,40,1
719712,1,1,1,1,1986,500,13,2,0,50,1
719712,2,2,1,3,1986,472,13,2,0,,1
719722,1,1,1,7,1985,400,13,1,50,,1
719722,1,1,1,5,2008,200,10,1,50,,2
719763,3,1,1,1,2000,1200,13,2,0,80,1
719801,1,1,1,5,1991,780,13,2,0,,1
719810,1,1,1,1,2006,1950,13,2,0,80,1
720009,1,1,1,1,1978,800,13,2,0,80,1
720009,2,2,1,1,1990,850,13,2,0,80,1
720110,1,1,1,1,2000,600,13,2,0,40,1
720110,2,1,1,3,2006,269,13,2,0,,1
720161,1,1,1,4,2006,250,13,2,0,,1
720161,1,1,1,1,2007,500,13,2,0,50,2
720161,2,2,1,3,1997,250,13,2,0,,1
720238,1,1,1,1,1996,950,12,2,0,50,1
720404,6,2,1,5,2006,551,13,2,0,,1
720415,1,1,1,3,2008,,12,2,0,,1
720415,3,1,1,4,1995,450,12,2,0,,1
720416,1,1,2,1,2001,1330,13,2,0,90,1
720503,1,1,1,5,1998,600,13,2,0,,1
720593,1,1,3,1,1996,1200,13,2,0,70,1
720646,1,1,1,1,2006,620,13,2,0,60,1
720646,2,2,1,3,2004,240,13,2,0,,1
720784,1,1,1,1,1987,365,13,2,0,70,1
720784,1,1,1,3,2000,400,12,2,0,,2
720854,1,1,1,5,1973,413,13,2,0,,1
720854,1,1,1,4,1996,420,13,2,0,,2
720889,1,1,1,1,1992,900,13,2,0,80,1
721260,1,1,1,5,1990,800,13,2,0,,1
721345,1,1,2,1,1974,920,13,2,0,80,1
721345,1,1,3,6,1950,130,12,2,0,,2
721345,2,1,1,1,1981,440,13,2,0,70,1
721521,1,1,2,1,2003,1400,13,2,0,90,1
721602,1,1,1,1,2006,1140,13,2,0,80,1
721631,1,1,1,1,1997,880,13,2,0,70,1
721631,2,2,1,1,1989,465,13,2,0,70,1
721735,1,1,1,1,1984,450,13,2,0,40,1
721735,1,1,1,5,1998,350,13,2,0,,2
721747,1,1,2,1,1995,2000,13,2,0,100,1
721747,2,2,2,1,1988,770,13,2,0,70,1
721768,1,1,1,1,1992,450,13,2,0,60,1
721768,1,1,1,5,1984,280,13,2,0,,2
721806,1,1,1,1,1996,500,13,2,0,80,1
721806,1,1,6,1,1996,290,12,2,0,65,2
721833,1,1,2,1,1987,1500,13,2,0,98,1
721842,1,1,2,1,2003,860,13,2,0,80,1
721843,1,1,1,1,2002,1150,13,2,0,94,1
721862,1,1,1,1,1995,1770,13,2,0,88,1
721872,1,1,1,1,1997,738,13,2,0,85,1
722003,1,1,1,1,1997,1100,13,2,0,90,1
722041,1,1,1,1,1996,890,13,2,0,90,1
722041,2,1,1,1,1997,1100,13,2,0,90,1
722056,1,1,1,1,2004,1300,13,2,0,90,1
722056,1,1,1,5,2003,2100,13,2,0,,2
722104,1,1,1,5,2000,900,13,2,0,,1
722145,1,1,1,1,2000,900,13,2,0,50,1
722145,1,1,5,1,1996,675,13,2,0,20,2
722259,1,1,1,1,2002,1203,13,2,0,80,1
722259,2,2,1,1,2005,800,13,2,0,60,1
722310,1,1,1,1,2008,1400,13,2,0,80,1
722310,2,2,1,1,2006,860,13,2,0,78,1
722324,1,1,1,1,1994,2462,13,2,0,89,1
722331,1,1,1,1,1998,1300,13,2,0,80,1
722331,2,2,1,1,2006,1200,13,2,0,80,1
722378,1,1,1,1,2008,,13,2,0,70,1
722378,2,2,1,1,2007,1200,13,2,0,70,1
722505,1,1,1,1,2002,1200,13,2,0,70,1
722647,1,1,1,1,1988,660,13,2,0,80,1
722678,1,1,2,1,1996,2200,13,2,0,26,1
722720,1,1,1,1,2004,1219,13,2,0,95,1
722743,2,1,1,1,2005,1100,13,2,0,80,1
722862,1,1,1,1,1997,500,13,2,0,70,1
723200,1,1,2,1,1995,1000,13,2,0,90,1
723200,2,2,1,1,1999,450,13,2,0,70,1
723204,1,1,1,1,1993,700,13,2,0,80,1
723323,1,1,1,1,1980,558,13,2,0,80,1
723448,1,1,2,1,1986,880,13,2,0,60,1
723448,1,1,5,1,2000,60,13,2,0,5,2
723448,2,2,5,1,2004,700,13,2,0,30,1
723480,1,1,1,1,1991,580,13,2,0,50,1
723480,2,1,1,5,1975,560,13,2,0,,1
723492,1,1,1,1,2006,1100,13,2,0,80,1
723492,1,1,1,4,2007,450,12,2,0,,2
723507,1,1,1,1,1999,700,13,2,0,50,1
723507,2,2,1,1,1999,700,13,2,0,50,1
723535,1,1,1,1,2007,1420,13,2,0,75,1
723536,1,1,1,1,2000,1400,13,2,0,85,1
723536,3,1,1,5,1968,900,13,2,0,,1
723536,3,1,2,1,1956,100,13,2,0,60,2
723666,1,1,1,1,2001,1000,13,2,0,70,1
723666,2,2,1,1,2001,1960,13,2,0,70,1
723724,1,1,2,1,1985,1800,12,2,0,80,1
723745,1,1,1,1,1979,1200,13,2,0,88,1
723747,1,1,2,1,1998,1100,13,2,0,98,1
723747,1,1,1,5,1998,100,13,2,0,,2
723934,1,1,2,1,1996,1700,13,2,0,70,1
723986,1,1,1,1,2000,1450,13,2,0,70,1
723986,2,2,1,1,2002,250,13,2,0,20,1
724042,1,1,1,1,2004,1000,13,2,0,98,1
724042,1,1,2,5,2001,400,13,2,0,,2
724103,1,1,1,5,1992,430,13,2,0,,1
724103,1,1,1,4,2007,400,13,1,2500,,2
724108,1,1,1,1,2008,455,13,2,0,60,1
724108,2,1,1,1,1996,740,13,2,0,60,1
724108,3,1,1,4,1998,220,13,2,0,,1
724108,3,1,1,5,1978,302,13,2,0,,2
724205,1,1,1,1,1976,550,13,2,0,80,1
724205,1,1,1,5,1986,250,13,2,0,,2
724210,1,1,1,1,2001,1000,13,2,0,100,1
724211,1,1,1,1,1999,700,13,2,0,80,1
724307,2,2,1,1,2000,1100,13,2,0,70,1
724312,1,1,1,1,1986,1000,13,2,0,80,1
724508,2,1,1,1,1997,1100,13,2,0,100,1
724509,1,1,1,1,1997,720,13,2,0,60,1
724549,1,1,1,1,2003,904,13,2,0,70,1
724549,4,4,1,5,1976,540,13,2,0,,1
724636,2,2,1,1,2004,1100,13,2,0,70,1
724711,1,1,1,1,1993,1080,13,2,0,70,1
724711,2,2,1,1,2008,730,13,2,0,70,1
724818,1,1,1,5,1990,580,13,2,0,,1
724966,1,1,1,5,2008,1200,13,2,0,,1
725067,1,1,1,1,1988,400,13,2,0,90,1
725067,1,1,1,1,2002,600,13,2,0,70,2
725100,1,1,1,1,1994,1000,13,2,0,90,1
725100,2,1,98,3,2000,,1,2,0,,1
725206,1,1,1,1,2003,1200,13,2,0,90,1
725236,1,1,1,1,1998,500,13,2,0,95,1
725397,1,1,1,5,1999,800,13,2,0,,1
725402,1,1,1,1,1989,1500,13,2,0,90,1
725402,2,1,1,1,1999,1100,13,2,0,90,1
725509,1,1,1,1,1990,1069,13,2,0,80,1
725509,2,2,1,1,1998,433,13,2,0,60,1
725602,1,1,1,1,1997,1400,13,2,0,80,1
725701,1,1,1,1,2005,870,13,2,0,60,1
725901,1,1,1,1,2001,1800,13,2,0,80,1
725908,1,1,1,5,1997,600,13,2,0,,1
725934,1,1,1,5,2000,1000,13,2,0,,1
725940,1,1,1,5,1999,400,13,2,0,,1
726146,1,1,1,1,1987,500,13,2,0,40,1
726146,1,1,1,5,2004,350,13,2,0,,2
726156,1,1,1,5,2006,560,13,2,0,,1
726209,1,1,1,1,1982,780,13,2,0,70,1
726209,2,1,1,1,1990,810,13,2,0,80,1
726218,1,1,1,1,1996,1250,13,2,0,70,1
726218,2,1,1,1,1992,1500,13,2,0,70,1
726234,1,1,1,1,2006,1200,13,2,0,65,1
726234,2,2,1,1,2008,1300,13,2,0,70,1
726250,1,1,1,1,1974,680,13,2,0,70,1
726274,1,1,1,5,2002,760,13,2,0,,1
726311,1,1,1,1,1989,780,13,2,0,70,1
726463,1,1,2,1,2006,2100,13,2,0,70,1
726538,1,1,1,1,1994,567,13,2,0,80,1
726563,1,1,2,1,1986,1500,13,2,0,90,1
726811,1,1,1,1,1981,500,13,2,0,60,1
726811,1,1,1,5,1987,300,13,2,0,,2
726823,1,1,1,1,1990,430,13,2,0,70,1
726823,1,1,1,5,2005,200,13,2,0,,2
726932,1,1,1,1,2003,350,13,2,0,50,1
726932,1,1,1,5,2002,400,13,2,0,,2
727009,1,1,1,5,1988,1160,13,2,0,,1
727138,1,1,1,1,1995,712,13,2,0,60,1
727138,2,1,1,1,1999,810,13,2,0,65,1
727160,1,1,1,1,1995,1000,13,2,0,70,1
727171,1,1,1,1,1996,1100,13,2,0,70,1
727171,1,1,4,3,1996,300,12,2,0,,2
727402,2,2,2,1,2006,1000,12,2,0,100,1
727405,1,1,1,3,1992,500,12,2,0,,1
727473,2,1,1,1,2008,500,12,2,0,60,1
727513,1,1,1,1,1990,500,13,2,0,100,1
727513,1,1,1,5,1995,300,13,2,0,,2
727520,1,1,1,1,1974,500,13,2,0,80,1
727520,2,2,1,1,1988,500,13,2,0,80,1
727531,1,1,1,2,2006,410,13,2,0,,1
727531,2,2,1,4,2006,240,12,1,1200,,1
727537,1,1,1,4,2000,1000,13,2,0,,1
727537,2,2,1,2,2001,160,13,2,0,,1
727604,1,1,1,1,1998,800,12,2,0,50,1
727650,1,1,1,2,1987,450,12,2,0,,1
727650,1,1,1,4,2003,400,12,2,0,,2
727650,2,1,1,2,2002,250,12,2,0,,1
727726,1,1,2,1,1997,866,13,2,0,80,1
727740,1,1,1,1,2006,1600,13,2,0,60,1
727740,3,3,1,4,1994,540,13,2,0,,1
727842,1,1,3,1,1982,1200,13,2,0,100,1
728000,1,1,1,1,1980,1450,13,2,0,100,1
728000,2,2,1,1,1991,480,13,2,0,100,1
728430,1,1,1,1,1984,1100,13,2,0,80,1
728434,1,1,1,1,2007,1050,13,2,0,80,1
728464,2,1,1,5,2001,,13,2,0,,1
728464,2,1,5,5,2001,,13,2,0,,2
728493,1,1,1,1,1993,1550,13,2,0,85,1
728605,1,1,1,1,2000,1080,13,1,360,70,1
728648,2,1,1,1,1996,1210,13,1,200,95,1
728891,1,1,1,5,2005,760,13,2,0,,1
729232,1,1,1,1,2000,3000,13,2,0,68,1
729232,1,1,5,7,2000,500,13,2,0,,2
729308,1,1,1,1,1983,400,13,2,0,60,1
729310,1,1,1,1,1983,700,13,2,0,65,1
729310,2,2,1,1,1990,400,13,2,0,50,1
729412,1,1,3,1,1996,1050,13,2,0,80,1
729412,2,2,1,5,1980,850,13,2,0,,1
729700,2,1,1,1,2004,550,13,2,0,80,1
729737,2,1,1,1,2003,1700,13,2,0,60,1
729822,1,1,1,5,2006,645,13,2,0,,1
730040,1,1,1,5,2001,650,12,2,0,,1
730308,1,1,1,5,1965,500,13,2,0,,1
730312,1,1,1,1,2004,770,13,2,0,50,1
730312,2,1,1,1,1970,440,13,2,0,45,1
730312,2,1,1,5,1976,160,13,2,0,,2
730429,1,1,5,3,1987,550,13,2,0,,1
730430,2,1,1,1,1974,800,13,2,0,70,1
730430,2,1,1,5,2001,400,13,2,0,,2
730526,1,1,1,1,2006,1150,13,2,0,85,1
730526,2,2,1,1,1999,425,13,2,0,35,1
730526,3,1,1,4,1978,470,13,2,0,,1
730539,1,1,2,1,1990,1900,13,2,0,85,1
730704,1,1,1,1,1990,831,13,2,0,50,1
730704,2,1,1,1,1989,732,13,2,0,60,1
730704,2,1,1,3,2005,724,12,2,0,,2
730712,2,1,1,1,2005,812,13,2,0,80,1
730719,1,1,1,2,1986,321,13,2,0,,1
730719,2,1,1,1,1983,634,13,2,0,70,1
730756,1,1,2,1,1985,1790,13,2,0,80,1
730756,2,1,1,1,1991,710,13,2,0,80,1
730807,1,1,1,5,1996,440,12,2,0,,1
730878,1,1,1,5,2007,980,12,2,0,,1
730901,1,1,1,5,1993,570,13,2,0,,1
730931,1,1,1,1,2000,900,13,2,0,80,1
730931,2,1,1,1,2001,810,13,2,0,80,1
730939,1,1,1,5,1994,650,13,2,0,,1
731159,1,1,1,5,1995,420,13,2,0,,1
731253,1,1,1,1,1995,700,13,2,0,70,1
731344,1,1,2,1,2001,1250,13,2,0,73,1
731344,2,2,1,1,2006,1000,13,2,0,80,1
731421,1,1,1,5,2001,506,13,2,0,,1
731806,1,1,5,1,1999,2000,13,2,0,20,1
731810,1,1,1,1,2002,1900,13,2,0,100,1
732011,1,1,1,1,1989,450,13,2,0,90,1
732011,1,1,1,5,2008,250,3,2,0,,2
732041,1,1,1,5,1971,500,13,2,0,,1
732118,1,1,1,1,2006,1200,13,2,0,90,1
732308,1,1,1,1,1999,580,13,2,0,70,1
732308,2,1,1,1,2006,440,13,2,0,70,1
732360,1,1,1,1,2006,1500,13,2,0,90,1
732360,2,1,1,1,2007,900,13,2,0,90,1
732371,1,1,1,1,2002,530,13,2,0,80,1
732371,2,2,1,1,2005,450,13,2,0,80,1
732466,1,1,1,1,1990,800,12,2,0,80,1
732466,2,2,1,1,2004,538,12,2,0,80,1
732604,1,1,1,1,2003,1000,13,2,0,80,1
732846,1,1,1,4,1988,620,12,2,0,,1
733036,1,1,2,1,1989,1300,13,2,0,100,1
733036,2,2,2,1,2007,1600,13,2,0,90,1
733054,1,1,1,1,2003,900,13,2,0,80,1
733210,1,1,1,1,2001,465,13,2,0,60,1
733426,1,1,1,1,2001,1000,13,2,0,80,1
733579,1,1,1,5,1998,800,13,2,0,,1
733605,1,1,1,1,1983,1000,13,2,0,75,1
733605,2,2,1,3,1970,430,13,2,0,,1
733609,1,1,1,5,1985,550,13,2,0,,1
733609,1,1,1,3,1984,420,13,2,0,,2
733612,1,1,1,1,2001,900,13,2,0,60,1
733612,2,1,1,1,2005,470,13,2,0,60,1
733738,1,1,1,5,1997,500,13,2,0,,1
733759,1,1,1,5,1999,500,13,2,0,,1
733842,1,1,1,1,1982,900,13,2,0,30,1
733903,2,1,1,1,1991,850,12,2,0,70,1
733903,2,1,1,4,2000,400,12,2,0,,2
733935,1,1,1,3,1995,800,12,2,0,,1
733945,1,1,1,5,1998,1100,12,2,0,,1
733954,2,1,1,5,2007,1300,12,2,0,,1
734018,1,1,1,5,1994,630,13,1,480,,1
734034,1,1,1,1,2003,1260,13,2,0,85,1
734075,1,1,1,5,1977,600,12,2,0,,1
734103,1,1,1,1,1980,400,13,2,0,50,1
734103,1,1,1,5,1983,550,13,2,0,,2
734103,2,2,1,1,1997,900,13,2,0,80,1
734115,1,1,2,1,2003,1100,13,2,0,80,1
734115,1,1,4,3,1988,600,12,2,0,,2
734115,2,2,1,1,2005,430,13,2,0,50,1
734141,1,1,1,5,1978,600,13,2,0,,1
734143,2,2,1,3,2005,600,13,2,0,,1
734153,1,1,1,1,1988,400,13,2,0,50,1
734153,1,1,4,3,1981,240,12,2,0,,2
734153,2,2,1,1,1980,500,13,2,0,70,1
734160,1,1,2,1,1998,1200,13,2,0,90,1
734160,1,1,1,5,1994,700,13,2,0,,2
734205,1,1,1,1,1980,1000,12,2,0,90,1
734210,1,1,1,1,2008,1400,12,1,4000,90,1
734210,2,1,1,5,1966,500,12,2,0,,1
734259,1,1,1,5,1987,400,12,2,0,,1
734259,2,2,1,5,2005,1000,12,2,0,,1
734264,1,1,1,1,1996,1200,12,2,0,80,1
734264,2,2,1,2,1990,900,12,2,0,,1
734419,1,1,1,1,1997,800,13,2,0,70,1
734701,1,1,1,1,2004,1050,13,2,0,100,1
734706,1,1,1,1,2002,380,13,2,0,60,1
734706,1,1,1,5,2007,600,13,2,0,,2
734733,1,1,2,1,1984,830,13,2,0,80,1
734733,1,1,1,5,2007,360,13,2,0,,2
734748,1,1,1,1,1980,700,13,2,0,100,1
734748,1,1,1,5,1985,220,13,2,0,,2
734760,1,1,3,2,1983,500,13,2,0,,1
734760,1,1,3,5,1990,200,13,2,0,,2
734833,1,1,1,1,1995,750,13,2,0,50,1
734835,1,1,1,1,2005,1200,13,2,0,80,1
734978,1,1,1,1,2000,500,13,2,0,40,1
734978,1,1,5,5,1998,150,13,2,0,,2
734979,1,1,1,1,2006,900,13,2,0,70,1
735004,1,1,1,5,2005,760,13,2,0,,1
735009,1,1,1,5,1991,585,13,2,0,,1
735009,1,1,1,3,2008,200,13,1,5000,,2
735030,1,1,1,1,1989,750,13,2,0,65,1
735030,2,2,1,1,1990,430,13,2,0,,1
735103,2,1,4,3,2004,480,12,2,0,,1
735119,1,1,6,1,1965,550,12,1,327,70,1
735119,1,1,1,1,1992,440,13,2,0,50,2
735119,2,2,1,1,1992,518,13,1,327,50,1
735302,1,1,1,1,2001,1100,13,2,0,50,1
735302,2,2,1,1,1991,650,13,2,0,60,1
735323,1,1,1,1,1999,580,13,2,0,35,1
735323,1,1,2,5,1997,270,13,2,0,,2
735328,1,1,1,1,2003,1460,13,2,0,70,1
735345,1,1,1,1,2003,180,13,2,0,50,1
735345,1,1,2,5,2008,860,13,2,0,,2
735359,2,1,1,1,1991,800,13,2,0,70,1
735359,3,1,1,3,2003,450,13,2,0,,1
735416,1,1,1,1,2006,1000,13,2,0,40,1
735431,1,1,1,1,2005,900,13,2,0,40,1
735431,2,1,1,1,1997,1100,13,2,0,45,1
735436,1,1,1,5,1987,560,13,2,0,,1
735677,1,1,2,1,1998,1400,13,2,0,90,1
735761,1,1,1,1,1991,1200,13,2,0,80,1
735761,2,2,1,1,1987,700,13,2,0,80,1
735969,1,1,2,1,2006,1400,13,2,0,85,1
735969,2,1,1,1,1985,650,13,1,200,50,1
735969,2,1,1,3,1989,500,13,2,0,,2
735976,1,1,1,5,1996,700,12,1,120,,1
736011,1,1,1,1,1988,1100,12,2,0,80,1
736011,2,1,1,1,1994,800,12,2,0,60,1
736011,3,1,1,6,1945,373,12,2,0,,1
736037,1,1,1,1,2002,480,12,2,0,50,1
736205,1,1,2,1,2005,400,13,2,0,30,1
736205,1,1,2,5,2001,700,13,2,0,,2
736205,2,2,1,2,2005,350,13,2,0,,1
736212,2,2,2,1,1985,1300,13,2,0,80,1
736214,1,1,1,1,2000,960,13,2,0,80,1
736534,1,1,1,1,2007,1100,13,1,6300,50,1
736578,1,1,1,1,1972,480,13,2,0,60,1
736578,1,1,4,4,1970,250,13,2,0,,2
736579,1,1,1,1,2002,1200,13,2,0,70,1
736627,1,1,2,1,1997,1000,13,2,0,70,1
736703,2,2,1,1,2005,980,13,2,0,70,1
736722,1,1,1,5,1997,850,13,2,0,,1
736739,1,1,1,5,1978,800,13,2,0,,1
736918,1,1,1,1,1998,2100,13,2,0,90,1
736918,2,2,1,1,2008,115,13,2,0,100,1
736919,1,1,2,1,2000,1040,13,2,0,80,1
736939,1,1,1,1,1985,1200,13,2,0,80,1
736948,3,1,1,5,1986,600,13,2,0,,1
737009,1,1,1,1,1998,478,13,2,0,80,1
737021,1,1,1,1,1985,685,13,2,0,80,1
737047,1,1,1,1,1985,726,13,2,0,80,1
737047,2,2,1,1,1991,517,13,2,0,80,1
737063,1,1,1,1,1996,800,13,2,0,80,1
737208,1,1,1,5,2000,600,13,2,0,,1
737208,2,1,1,5,2000,400,13,2,0,,1
737208,3,1,1,5,2000,400,13,2,0,,1
737218,1,1,1,1,2002,350,13,2,0,30,1
737218,1,1,1,5,2005,400,13,2,0,,2
737336,1,1,1,1,2005,1548,13,2,0,90,1
737360,1,1,1,1,1998,12259,13,2,0,80,1
737360,1,1,1,5,2002,208,13,2,0,,2
737402,1,1,1,1,1996,350,13,2,0,50,1
737402,1,1,1,5,2001,350,13,2,0,,2
737461,1,1,1,1,1984,480,13,2,0,50,1
737461,1,1,1,5,2008,240,6,2,0,,2
737479,1,1,1,1,1991,1400,13,2,0,80,1
737531,1,1,1,1,1988,1600,13,2,0,80,1
737531,1,1,1,1,1993,800,13,2,0,70,2
737531,2,2,1,1,1994,750,13,2,0,70,1
737711,1,1,2,1,2004,1250,13,2,0,80,1
737711,2,1,1,1,2004,830,13,2,0,80,1
737826,1,1,1,1,2007,1500,13,2,0,70,1
737841,1,1,1,1,1996,800,13,2,0,80,1
737841,2,2,1,7,2005,450,13,2,0,,1
737878,1,1,1,1,1998,126,13,2,0,10,1
737905,1,1,1,4,1992,250,13,2,0,,1
738013,1,1,1,1,2000,1380,13,2,0,80,1
738147,1,1,1,1,1985,515,13,2,0,30,1
738151,1,1,1,5,1990,1200,13,2,0,,1
800044,1,1,1,1,1983,380,13,2,0,50,1
800044,1,1,1,5,2005,620,13,2,0,,2
800112,1,1,1,5,2007,300,13,2,0,,1
800112,3,1,1,3,2003,250,6,2,0,,1
800127,1,1,1,1,2007,1500,13,2,0,80,1
800135,1,1,1,1,2007,1600,12,2,0,80,1
800148,1,1,1,2,2007,700,12,2,0,,1
800166,1,1,1,3,2005,250,12,2,0,,1
800179,1,1,1,1,2005,1050,12,2,0,80,1
800180,1,1,1,1,2003,900,12,2,0,70,1
800267,1,1,2,1,1990,1500,13,2,0,90,1
800274,1,1,2,1,1995,2300,13,2,0,90,1
800277,1,1,1,1,2001,500,13,2,0,80,1
800277,1,1,1,5,2000,350,13,2,0,,2
800282,1,1,2,1,1996,1000,13,2,0,80,1
800282,1,1,98,1,1994,1000,13,2,0,,2
800286,1,1,1,5,2002,800,13,2,0,,1
800298,1,1,1,1,1988,850,13,2,0,80,1
800298,1,1,3,3,2005,400,13,2,0,,2
800308,1,1,1,3,1977,500,13,2,0,,1
800308,2,2,1,1,1965,520,13,2,0,80,1
800308,3,1,1,1,1987,450,13,2,0,80,1
800327,1,1,2,1,2006,1100,13,2,0,80,1
800386,1,1,1,5,2007,550,13,2,0,,1
800479,1,1,1,1,1996,480,13,2,0,70,1
800479,1,1,1,5,2005,360,13,2,0,,2
800483,1,1,1,1,1996,1390,13,2,0,90,1
800500,1,1,1,1,1984,1100,13,2,0,80,1
800518,1,1,1,1,2005,770,13,2,0,70,1
800525,1,1,1,1,1997,798,13,2,0,50,1
800525,2,2,1,1,1991,989,13,2,0,80,1
800543,5,2,1,5,1984,440,13,2,0,,1
800550,1,1,1,5,2000,800,12,2,0,,1
800569,1,1,1,1,1992,1000,12,2,0,90,1
800571,1,1,1,1,2003,1500,13,2,0,80,1
800571,2,2,2,1,1996,850,13,2,0,70,1
800589,2,1,2,1,2002,2500,13,2,0,50,1
800591,1,1,1,1,1992,565,13,2,0,60,1
800600,2,2,1,1,2008,460,13,2,0,20,1
800614,1,1,2,1,2004,1700,13,2,0,75,1
800620,2,1,4,4,2007,450,12,2,0,,1
800625,1,1,1,1,1996,1250,13,2,0,74,1
800671,1,1,2,1,1997,961,12,2,0,70,1
800685,1,1,1,1,2005,1400,13,2,0,90,1
800685,2,2,1,1,1985,1093,13,2,0,80,1
800685,3,2,1,1,1988,479,13,2,0,40,1
800705,1,1,1,1,2008,2000,13,2,0,90,1
800707,1,1,1,1,1978,1080,13,2,0,80,1
800789,1,1,1,2,1988,500,13,2,0,,1
800821,1,1,1,1,1990,3800,13,2,0,70,1
800821,2,2,1,1,1985,2600,13,2,0,70,1
800831,1,1,1,1,1990,870,13,2,0,80,1
800831,2,1,1,1,1985,720,13,2,0,80,1
800832,1,1,1,1,2008,1800,13,2,0,80,1
800833,1,1,1,1,1991,858,13,2,0,80,1
800851,1,1,1,1,2007,630,13,2,0,80,1
800851,1,1,1,5,2000,570,13,2,0,,2
800860,1,1,1,1,2001,1030,13,2,0,70,1
800860,2,2,1,1,1983,800,13,2,0,70,1
800862,1,1,1,5,2008,835,13,2,0,,1
800862,2,1,1,1,1970,748,13,2,0,90,1
800862,2,1,1,5,1986,422,13,2,0,,2
800867,2,1,1,5,2006,429,13,2,0,,1
800878,1,1,1,1,1980,998,13,2,0,100,1
800878,1,1,1,5,2003,415,13,2,0,,2
800898,1,1,1,1,2008,960,13,2,0,60,1
800901,3,1,1,1,1985,600,13,2,0,60,1
800901,3,1,1,4,1995,250,13,2,0,,2
800902,1,1,1,5,2005,750,13,2,0,,1
800906,1,1,1,5,2006,560,13,2,0,,1
800927,1,1,1,1,1974,558,13,2,0,50,1
800927,1,1,1,5,1993,680,13,2,0,,2
800937,1,1,1,1,2001,470,13,2,0,60,1
800937,2,2,1,1,2000,637,13,2,0,60,1
800959,1,1,1,1,2000,1430,13,2,0,75,1
800959,2,1,1,1,2006,1300,13,2,0,80,1
800964,1,1,1,1,1982,400,13,2,0,60,1
800964,2,1,1,1,1985,350,13,2,0,50,1
800966,1,1,1,1,1986,450,13,2,0,60,1
800966,1,1,1,5,1997,150,13,2,0,,2
800973,1,1,1,1,1974,700,13,2,0,70,1
800984,1,1,1,1,1990,500,13,2,0,60,1
800988,1,1,1,1,1991,460,13,2,0,60,1
800996,2,1,1,1,1989,800,13,2,0,90,1
800996,2,1,1,3,2000,400,12,2,0,,2
800996,3,3,1,1,1994,450,13,2,0,60,1
801010,1,1,1,1,1991,400,13,2,0,70,1
801010,2,2,1,2,1991,250,13,2,0,,1
801011,1,1,2,5,1994,600,13,2,0,,1
801032,1,1,1,5,1998,500,12,2,0,,1
