nquest,nord,figl,nfigl,altrf,desf1,desf2,motnf1,motnf2,motnf3,HAPPY
819511,2,,,,,,,,,
819517,1,,,,,,,,,8
819517,2,2,,2,,,,,,
819522,1,,,,,,,,,6
819522,2,,,,,,,,,
819522,3,,,,,,,,,
819525,1,,,,,,,,,10
819534,1,,,,,,,,,8
819534,2,,,,,,,,,
819534,3,,,,,,,,,
819534,4,,,,,,,,,
819535,1,,,,,,,,,6
819535,2,1,1,,1,,,,,
819574,1,2,,1,,,,,,9
819623,1,2,,,,1,7,99,,6
819623,2,,,,,,,,,
819623,3,,,,,,,,,
819626,1,,,,,,,,,7
819626,2,,,,,,,,,
819650,1,,,,,,,,,8
819650,2,1,1,2,,,,,,
819650,3,,,,,,,,,
819653,1,,,,,,,,,8
819653,2,,,,,,,,,
819653,3,,,,,,,,,
819653,4,,,,,,,,,
819664,1,,,,,,,,,6
819686,1,,,,,,,,,8
819686,2,1,3,,1,,,,,
819686,3,,,,,,,,,
819686,4,,,,,,,,,
819690,1,,,,,,,,,6
819696,1,,,,,,,,,10
819696,2,,,,,,,,,
819711,1,,,,,,,,,7
819716,1,1,1,2,,,,,,8
819716,2,,,,,,,,,
819727,1,,,,,,,,,7
819727,2,,,,,,,,,
819750,1,1,2,3,,,,,,6
819750,2,,,,,,,,,
819750,3,,,,,,,,,
819750,4,,,,,,,,,
819763,1,,,,,,,,,7
819765,1,,,,,,,,,10
819765,2,,,,,,,,,
819765,3,,,,,,,,,
819786,1,1,2,,2,,10,99,,6
819786,2,,,,,,,,,
819842,1,,,,,,,,,2
819842,2,,,,,,,,,
819842,3,,,,,,,,,
819849,1,,,,,,,,,5
819906,1,2,,1,,,,,,9
819906,2,,,,,,,,,
819917,1,2,,5,,,7,9,99,7
819950,1,,,,,,,,,9
819950,2,,,,,,,,,
819950,3,,,,,,,,,
819962,1,,,,,,,,,9
819962,2,,,,,,,,,
819962,3,,,,,,,,,
819998,1,,,,,,,,,5
820024,1,,,,,,,,,8
820025,1,,,,,,,,,7
820025,2,,,,,,,,,
820037,1,,,,,,,,,7
820037,2,,,,,,,,,
820041,1,,,,,,,,,7
820041,2,,,,,,,,,
820041,3,,,,,,,,,
820041,4,,,,,,,,,
820054,1,,,,,,,,,7
820063,1,,,,,,,,,4
820067,1,,,,,,,,,5
820067,2,,,,,,,,,
820087,1,,,,,,,,,5
820107,1,,,,,,,,,6
820107,2,,,,,,,,,
820109,1,,,,,,,,,7
820109,2,,,,,,,,,
820112,1,2,,5,,,7,99,,7
820115,1,,,,,,,,,10
820115,2,1,1,5,,,9,99,,
820115,3,,,,,,,,,
820116,1,,,,,,,,,8
820116,2,,,,,,,,,
820116,3,,,,,,,,,
820116,4,,,,,,,,,
820116,5,,,,,,,,,
820128,1,2,,1,,,,,,7
820130,1,,,,,,,,,9
820130,2,,,,,,,,,
820145,1,,,,,,,,,8
820145,2,,,,,,,,,
820145,3,,,,,,,,,
820145,4,,,,,,,,,
820164,1,,,,,,,,,7
820164,2,1,1,1,,,,,,
820164,3,,,,,,,,,
820173,1,1,3,,1,,,,,7
820173,2,,,,,,,,,
820173,3,,,,,,,,,
820173,4,,,,,,,,,
820173,5,,,,,,,,,
820182,1,,,,,,,,,6
820182,2,,,,,,,,,
820182,3,,,,,,,,,
820209,1,1,1,,2,,8,99,,4
820209,2,,,,,,,,,
820212,1,,,,,,,,,6
820212,2,,,,,,,,,
820220,1,,,,,,,,,4
820220,2,2,,1,,,,,,
820244,1,,,,,,,,,7
820244,2,1,1,3,,,,,,
820244,3,,,,,,,,,
820272,1,,,,,,,,,6
820349,1,,,,,,,,,7
820349,2,,,,,,,,,
820535,1,,,,,,,,,8
820535,2,1,1,3,,,,,,
820535,3,,,,,,,,,
820547,1,1,1,,1,,,,,7
820551,1,,,,,,,,,7
820551,2,,,,,,,,,
820551,3,1,1,1,,,,,,
820552,1,1,2,,1,,,,,7
820552,2,,,,,,,,,
820552,3,,,,,,,,,
820565,1,,,,,,,,,5
820565,2,,,,,,,,,
820569,1,,,,,,,,,8
820569,2,,,,,,,,,
820569,3,,,,,,,,,
820569,4,,,,,,,,,
820572,1,,,,,,,,,7
820575,1,,,,,,,,,6
820579,1,2,,1,,,,,,7
820593,1,,,,,,,,,8
820593,2,,,,,,,,,
820593,3,,,,,,,,,
820593,4,,,,,,,,,
820595,1,,,,,,,,,7
820596,1,,,,,,,,,6
820612,1,,,,,,,,,9
820612,2,,,,,,,,,
820632,1,2,,,,1,7,99,,8
820632,2,,,,,,,,,
820659,1,2,,2,,,,,,7
820663,1,,,,,,,,,7
820663,2,,,,,,,,,
820663,3,,,,,,,,,
820663,4,,,,,,,,,
820663,5,,,,,,,,,
820663,6,,,,,,,,,
820663,7,,,,,,,,,
820664,1,,,,,,,,,8
820696,1,,,,,,,,,7
820696,2,1,3,3,,,,,,
820696,3,,,,,,,,,
820696,4,,,,,,,,,
820696,5,,,,,,,,,
820701,1,1,2,,1,,,,,5
820718,1,,,,,,,,,6
820718,2,,,,,,,,,
820730,1,1,2,5,,,10,99,,7
820730,2,,,,,,,,,
820730,3,,,,,,,,,
820730,4,,,,,,,,,
820746,1,,,,,,,,,6
820746,2,,,,,,,,,
820746,3,,,,,,,,,
820746,4,,,,,,,,,
820763,1,,,,,,,,,5
820763,2,,,,,,,,,
820818,1,,,,,,,,,7
820818,2,,,,,,,,,
820821,1,,,,,,,,,4
820821,2,,,,,,,,,
820824,1,,,,,,,,,6
820824,2,,,,,,,,,
820824,3,,,,,,,,,
820824,4,,,,,,,,,
820824,5,,,,,,,,,
820826,1,,,,,,,,,5
820846,1,,,,,,,,,1
820867,1,2,,4,,,,,,3
820886,1,1,2,,1,,,,,6
820886,2,,,,,,,,,
820910,1,,,,,,,,,9
820954,1,,,,,,,,,8
820970,1,,,,,,,,,7
820970,2,,,,,,,,,
820983,1,,,,,,,,,9
820995,1,,,,,,,,,8
820995,2,,,,,,,,,
821012,1,,,,,,,,,8
821012,2,2,,2,,,,,,
821027,1,,,,,,,,,8
821027,2,,,,,,,,,
821027,3,,,,,,,,,
821037,1,,,,,,,,,7
821093,1,,,,,,,,,4
821093,2,,,,,,,,,
821093,3,,,,,,,,,
821093,4,,,,,,,,,
821126,1,,,,,,,,,7
821126,2,,,,,,,,,
821126,3,,,,,,,,,
821126,4,,,,,,,,,
821131,1,,,,,,,,,3
821131,2,,,,,,,,,
821134,1,,,,,,,,,6
821147,1,2,,,,2,,,,7
821147,2,,,,,,,,,
821181,1,,,,,,,,,7
821181,2,,,,,,,,,
821192,1,,,,,,,,,9
821192,2,,,,,,,,,
821192,3,,,,,,,,,
821192,4,,,,,,,,,
821192,5,,,,,,,,,
821204,1,,,,,,,,,7
821232,1,,,,,,,,,10
821232,2,,,,,,,,,
821232,3,,,,,,,,,
821232,4,,,,,,,,,
821247,1,2,,5,,,1,99,,6
821293,1,1,2,,1,,,,,7
821293,2,,,,,,,,,
821301,1,2,,2,,,,,,4
821318,1,1,2,3,,,,,,8
821318,2,,,,,,,,,
821318,3,,,,,,,,,
821318,4,,,,,,,,,
821320,1,,,,,,,,,7
821320,2,,,,,,,,,
821329,1,,,,,,,,,5
821329,2,,,,,,,,,
821350,1,,,,,,,,,7
821350,2,,,,,,,,,
821350,3,,,,,,,,,
821350,4,,,,,,,,,
821367,1,1,2,3,,,,,,7
821367,2,,,,,,,,,
821367,3,,,,,,,,,
821387,1,,,,,,,,,8
821416,1,,,,,,,,,7
821416,2,,,,,,,,,
821424,1,,,,,,,,,7
821424,2,1,2,,1,,,,,
821424,3,,,,,,,,,
821424,4,,,,,,,,,
821435,1,,,,,,,,,8
821448,1,,,,,,,,,7
821448,2,,,,,,,,,
821448,3,,,,,,,,,
821451,1,,,,,,,,,9
821451,2,,,,,,,,,
821451,3,,,,,,,,,
821451,4,,,,,,,,,
821451,5,,,,,,,,,
821479,1,,,,,,,,,8
821479,2,1,2,3,,,,,,
821479,3,,,,,,,,,
821479,4,,,,,,,,,
821489,1,,,,,,,,,2
821501,1,,,,,,,,,6
821504,1,,,,,,,,,7
821528,1,,,,,,,,,5
821574,1,,,,,,,,,8
821574,2,,,,,,,,,
821574,3,2,,2,,,,,,
821575,1,,,,,,,,,7
821575,2,1,2,3,,,,,,
821575,3,,,,,,,,,
821575,4,,,,,,,,,
821577,1,,,,,,,,,8
821577,2,1,2,3,,,,,,
821577,3,,,,,,,,,
821577,4,,,,,,,,,
821586,1,,,,,,,,,8
821586,2,1,2,,1,,,,,
821662,1,,,,,,,,,3
821692,1,2,,1,,,,,,8
821703,1,1,2,3,,,,,,4
821703,2,,,,,,,,,
821703,3,,,,,,,,,
821703,4,,,,,,,,,
821707,1,,,,,,,,,5
821707,2,,,,,,,,,
821710,1,,,,,,,,,8
821715,1,,,,,,,,,9
821715,2,1,2,3,,,,,,
821715,3,,,,,,,,,
821715,4,,,,,,,,,
821736,1,,,,,,,,,5
821736,2,,,,,,,,,
821738,1,,,,,,,,,6
821738,2,1,3,3,,,,,,
821738,3,,,,,,,,,
821738,4,,,,,,,,,
821738,5,,,,,,,,,
821756,1,,,,,,,,,10
821756,2,1,3,,1,,,,,
821756,3,,,,,,,,,
821770,1,,,,,,,,,7
821774,1,,,,,,,,,7
821781,1,,,,,,,,,8
821781,2,,,,,,,,,
821804,1,,,,,,,,,6
821804,2,,,,,,,,,
821810,1,1,2,2,,,,,,5
821821,1,2,,,,2,,,,8
821828,1,2,,2,,,,,,9
821834,1,,,,,,,,,8
821834,2,1,2,,1,,,,,
821842,1,,,,,,,,,7
821842,2,1,3,,1,,,,,
821842,3,,,,,,,,,
821842,4,2,,2,,,,,,
821842,5,,,,,,,,,
821847,1,,,,,,,,,7
821847,2,1,2,,1,,,,,
821852,1,,,,,,,,,4
821852,2,1,2,,1,,,,,
821852,3,2,,1,,,,,,
821856,1,,,,,,,,,7
821856,2,1,2,3,,,,,,
821856,3,,,,,,,,,
821856,4,,,,,,,,,
821859,1,,,,,,,,,6
821863,1,,,,,,,,,7
821863,2,2,,1,,,,,,
821864,1,,,,,,,,,7
821921,1,,,,,,,,,8
821935,1,,,,,,,,,9
821935,2,1,3,2,,,,,,
821935,3,,,,,,,,,
821935,4,,,,,,,,,
821935,5,,,,,,,,,
821937,1,,,,,,,,,7
821937,2,,,,,,,,,
821948,1,,,,,,,,,8
821948,2,1,1,,1,,,,,
821975,1,,,,,,,,,6
821975,2,,,,,,,,,
821975,3,,,,,,,,,
821977,1,,,,,,,,,7
821977,2,,,,,,,,,
821980,1,1,1,,1,,,,,7
821980,2,,,,,,,,,
821980,3,,,,,,,,,
821982,1,,,,,,,,,7
821982,2,,,,,,,,,
821982,3,,,,,,,,,
821984,1,,,,,,,,,7
821998,1,,,,,,,,,7
822005,1,1,2,3,,,,,,7
822005,2,,,,,,,,,
822005,3,,,,,,,,,
822005,4,,,,,,,,,
822033,1,,,,,,,,,7
822033,2,,,,,,,,,
822034,1,,,,,,,,,5
822069,1,1,1,,1,,,,,7
822069,2,,,,,,,,,
822083,1,,,,,,,,,7
822083,2,,,,,,,,,
822083,3,,,,,,,,,
822083,4,,,,,,,,,
822083,5,,,,,,,,,
822119,1,,,,,,,,,8
822119,2,,,,,,,,,
822123,1,1,1,,1,,,,,4
822123,2,,,,,,,,,
822125,1,,,,,,,,,9
822125,2,1,1,3,,,,,,
822125,3,,,,,,,,,
822129,1,1,1,2,,,,,,6
822129,2,,,,,,,,,
822150,1,1,1,2,,,,,,8
822150,2,,,,,,,,,
822150,3,,,,,,,,,
822166,1,,,,,,,,,8
822166,2,1,1,,2,,2,99,,
822166,3,,,,,,,,,
822191,1,,,,,,,,,8
822191,2,1,2,3,,,,,,
822191,3,,,,,,,,,
822191,4,,,,,,,,,
822204,1,,,,,,,,,2
822204,2,1,1,,1,,,,,
822204,3,,,,,,,,,
822218,1,1,1,,2,,10,8,99,6
822223,1,,,,,,,,,1
822223,2,2,,2,,,,,,
822245,1,2,,5,,,9,99,,6
822249,1,,,,,,,,,3
822253,1,,,,,,,,,4
822254,1,1,1,2,,,,,,6
822254,2,,,,,,,,,
822255,1,,,,,,,,,8
822255,2,,,,,,,,,
822266,1,,,,,,,,,7
822289,1,,,,,,,,,8
822315,1,,,,,,,,,6
822395,1,,,,,,,,,7
822395,2,1,3,3,,,,,,
822395,3,,,,,,,,,
822395,4,,,,,,,,,
822395,5,,,,,,,,,
822466,1,1,1,,2,,9,99,,6
822466,2,,,,,,,,,
822468,1,,,,,,,,,8
822471,1,,,,,,,,,10
822471,2,,,,,,,,,
822476,1,1,1,,2,,9,10,99,9
822476,2,,,,,,,,,
822476,3,,,,,,,,,
822489,1,2,,,,1,7,99,,7
822496,1,,,,,,,,,7
822496,2,1,2,3,,,,,,
822496,3,,,,,,,,,
822496,4,,,,,,,,,
822497,1,2,,1,,,,,,7
822536,1,,,,,,,,,8
822536,2,2,,1,,,,,,
822542,1,,,,,,,,,7
822542,2,,,,,,,,,
822556,1,,,,,,,,,5
822556,2,,,,,,,,,
822559,1,,,,,,,,,8
822559,2,1,2,,1,,,,,
822562,1,,,,,,,,,5
822571,1,,,,,,,,,10
822571,2,,,,,,,,,
822571,3,,,,,,,,,
822571,4,,,,,,,,,
822582,1,,,,,,,,,8
822582,2,,,,,,,,,
822614,1,,,,,,,,,10
822614,2,1,2,,2,,9,99,,
822614,3,,,,,,,,,
822614,4,,,,,,,,,
822675,1,,,,,,,,,9
822675,2,1,1,3,,,,,,
822675,3,,,,,,,,,
822677,1,,,,,,,,,7
822685,1,,,,,,,,,8
822685,2,1,1,,1,,,,,
822694,1,,,,,,,,,7
822700,1,,,,,,,,,8
822723,1,,,,,,,,,8
822723,2,1,1,,1,,,,,
822725,1,,,,,,,,,8
822727,1,,,,,,,,,10
822727,2,1,1,3,,,,,,
822727,3,,,,,,,,,
822773,1,,,,,,,,,9
822773,2,1,3,,1,,,,,
822773,3,,,,,,,,,
822796,1,,,,,,,,,8
822796,2,,,,,,,,,
822822,1,,,,,,,,,6
822822,2,1,2,,1,,,,,
822822,3,,,,,,,,,
822826,1,,,,,,,,,9
822826,2,2,,1,,,,,,
822838,1,,,,,,,,,5
822838,2,,,,,,,,,
822838,3,,,,,,,,,
822838,4,,,,,,,,,
822863,1,,,,,,,,,8
822863,2,,,,,,,,,
822863,3,,,,,,,,,
822908,1,,,,,,,,,7
823008,1,,,,,,,,,4
823008,2,1,1,2,,,,,,
823008,3,,,,,,,,,
823029,1,,,,,,,,,3
823038,1,,,,,,,,,7
823038,2,,,,,,,,,
823046,1,,,,,,,,,8
823046,2,,,,,,,,,
823046,3,,,,,,,,,
823053,1,,,,,,,,,5
823116,1,,,,,,,,,10
823116,2,,,,,,,,,
823118,1,,,,,,,,,8
823118,2,,,,,,,,,
823130,1,,,,,,,,,10
823130,2,,,,,,,,,
823130,3,,,,,,,,,
823137,1,,,,,,,,,6
823137,2,,,,,,,,,
823137,3,,,,,,,,,
823142,1,,,,,,,,,7
823142,2,1,3,,2,,10,99,,
823142,3,,,,,,,,,
823148,1,,,,,,,,,6
823148,2,1,2,,1,,,,,
823148,3,,,,,,,,,
823152,1,,,,,,,,,5
823152,2,1,2,,2,,9,99,,
823152,3,,,,,,,,,
823160,1,,,,,,,,,8
823160,2,2,,1,,,,,,
823175,1,,,,,,,,,7
823175,2,1,1,,2,,1,99,,
823188,1,,,,,,,,,4
823188,2,2,,4,,,,,,
823240,1,,,,,,,,,6
823240,2,,,,,,,,,
823254,1,,,,,,,,,6
823254,2,1,3,,1,,,,,
823258,1,1,2,,1,,,,,7
823258,2,,,,,,,,,
823258,3,,,,,,,,,
823258,4,,,,,,,,,
823275,1,2,,5,,,9,99,,6
823275,2,,,,,,,,,
823325,1,,,,,,,,,3
823325,2,,,,,,,,,
823334,1,1,1,1,,,,,,5
823334,2,,,,,,,,,
823336,1,2,,4,,,,,,7
823338,1,,,,,,,,,8
823338,2,,,,,,,,,
823338,3,,,,,,,,,
823342,1,,,,,,,,,7
823342,2,,,,,,,,,
823342,3,,,,,,,,,
823342,4,,,,,,,,,
823342,5,,,,,,,,,
823345,1,,,,,,,,,8
823345,2,,,,,,,,,
823345,3,,,,,,,,,
823351,1,,,,,,,,,5
823351,2,,,,,,,,,
823351,3,,,,,,,,,
823354,1,,,,,,,,,6
823395,1,1,2,,1,,,,,7
823395,2,,,,,,,,,
823395,3,,,,,,,,,
823395,4,,,,,,,,,
823410,1,,,,,,,,,8
823410,2,1,1,,1,,,,,
823427,1,1,2,3,,,,,,7
823427,2,,,,,,,,,
823427,3,,,,,,,,,
823427,4,,,,,,,,,
823447,1,,,,,,,,,7
823447,2,,,,,,,,,
823455,1,,,,,,,,,7
823477,1,,,,,,,,,6
823477,2,,,,,,,,,
823479,1,,,,,,,,,5
823482,1,,,,,,,,,8
823482,2,1,2,3,,,,,,
823482,3,,,,,,,,,
823482,4,,,,,,,,,
823485,1,,,,,,,,,10
823485,2,1,2,5,,,8,1,5,
823488,1,,,,,,,,,5
823488,2,1,3,,1,,,,,
823488,3,,,,,,,,,
823488,4,,,,,,,,,
823488,5,,,,,,,,,
823490,1,,,,,,,,,7
823490,2,,,,,,,,,
823490,3,,,,,,,,,
823503,1,,,,,,,,,8
823503,2,,,,,,,,,
823510,1,,,,,,,,,10
823510,2,,,,,,,,,
823524,1,,,,,,,,,6
823524,2,,,,,,,,,
823524,3,,,,,,,,,
823524,4,,,,,,,,,
823531,1,,,,,,,,,5
823531,2,,,,,,,,,
823534,1,1,3,,1,,,,,2
823534,2,,,,,,,,,
823536,1,,,,,,,,,10
823536,2,1,2,3,,,,,,
823536,3,,,,,,,,,
823536,4,,,,,,,,,
823545,1,,,,,,,,,10
823545,2,1,2,,1,,,,,
823545,3,,,,,,,,,
823545,4,,,,,,,,,
823546,1,1,2,3,,,,,,8
823546,2,,,,,,,,,
823546,3,,,,,,,,,
823548,1,,,,,,,,,7
823548,2,1,1,,1,,,,,
823550,1,,,,,,,,,9
823550,2,,,,,,,,,
823550,3,,,,,,,,,
823555,1,,,,,,,,,5
823555,2,,,,,,,,,
823555,3,,,,,,,,,
823557,1,1,1,,2,,4,2,99,8
823557,2,2,,1,,,,,,
823561,1,,,,,,,,,8
823561,2,1,3,,1,,,,,
823562,1,,,,,,,,,8
823562,2,1,2,,1,,,,,
823566,1,,,,,,,,,8
823566,2,,,,,,,,,
823566,3,,,,,,,,,
823608,1,1,1,,2,,1,4,6,6
823641,1,,,,,,,,,6
823641,2,,,,,,,,,
823645,1,1,1,,2,,1,2,6,5
823645,2,,,,,,,,,
823645,3,,,,,,,,,
823651,1,2,,2,,,,,,7
823651,2,,,,,,,,,
823656,1,,,,,,,,,6
823656,2,,,,,,,,,
823658,1,,,,,,,,,6
823658,2,,,,,,,,,
823662,1,,,,,,,,,6
823662,2,,,,,,,,,
823675,1,,,,,,,,,9
823675,2,1,2,,1,,,,,
823679,1,,,,,,,,,5
823679,2,,,,,,,,,
823703,1,2,,2,,,,,,10
823705,1,,,,,,,,,10
823705,2,1,3,,1,,,,,
823705,3,,,,,,,,,
823705,4,,,,,,,,,
823705,5,,,,,,,,,
823707,1,,,,,,,,,10
823735,1,,,,,,,,,5
823735,2,1,3,2,,,,,,
823735,3,,,,,,,,,
823735,4,,,,,,,,,
823735,5,,,,,,,,,
823750,1,,,,,,,,,7
823750,2,1,1,,2,,9,1,2,
823755,1,,,,,,,,,6
823757,1,,,,,,,,,7
823757,2,,,,,,,,,
823767,1,,,,,,,,,5
823767,2,,,,,,,,,
823767,3,,,,,,,,,
823767,4,,,,,,,,,
823801,1,,,,,,,,,6
823801,2,,,,,,,,,
823801,3,,,,,,,,,
823801,4,,,,,,,,,
823818,1,,,,,,,,,7
823818,2,1,3,,1,,,,,
823831,1,2,,4,,,,,,5
823842,1,,,,,,,,,7
823848,1,,,,,,,,,8
823848,2,1,1,5,,,3,99,,
823848,3,,,,,,,,,
823852,1,,,,,,,,,4
823852,2,,,,,,,,,
823954,1,,,,,,,,,7
823957,1,,,,,,,,,8
823957,2,,,,,,,,,
823959,1,,,,,,,,,7
823966,1,,,,,,,,,8
823966,2,,,,,,,,,
823966,3,,,,,,,,,
823974,1,,,,,,,,,9
823974,2,,,,,,,,,
823974,3,,,,,,,,,
823974,4,,,,,,,,,
824120,1,,,,,,,,,4
824120,2,,,,,,,,,
824120,3,,,,,,,,,
824122,1,1,1,,1,,,,,8
824122,2,,,,,,,,,
824125,1,1,2,,2,,1,2,3,2
824125,2,,,,,,,,,
824127,1,1,3,,1,,,,,8
824127,2,,,,,,,,,
824127,3,,,,,,,,,
824127,4,,,,,,,,,
824127,5,,,,,,,,,
824138,1,,,,,,,,,5
824138,2,,,,,,,,,
824167,1,,,,,,,,,6
824167,2,,,,,,,,,
824167,3,,,,,,,,,
824169,1,,,,,,,,,10
824169,2,,,,,,,,,
824196,1,,,,,,,,,7
824196,2,1,1,3,,,,,,
824196,3,,,,,,,,,
824235,1,,,,,,,,,5
824235,2,,,,,,,,,
824235,3,,,,,,,,,
824236,1,1,6,,1,,,,,3
824239,1,,,,,,,,,5
824239,2,,,,,,,,,
824241,1,,,,,,,,,6
824241,2,,,,,,,,,
824251,1,,,,,,,,,8
824251,2,,,,,,,,,
824251,3,,,,,,,,,
824251,4,2,,1,,,,,,
824278,1,,,,,,,,,1
824278,2,1,1,,2,,10,99,,
824289,1,1,2,,2,,10,99,,6
824330,1,,,,,,,,,6
824330,2,1,3,,1,,,,,
824330,3,2,,2,,,,,,
824330,4,,,,,,,,,
824338,1,,,,,,,,,5
824338,2,,,,,,,,,
824341,1,,,,,,,,,10
824341,2,1,1,2,,,,,,
824341,3,,,,,,,,,
824344,1,,,,,,,,,7
824344,2,1,2,3,,,,,,
824344,3,,,,,,,,,
824344,4,,,,,,,,,
824351,1,,,,,,,,,8
824351,2,1,3,,1,,,,,
824351,3,,,,,,,,,
824351,4,,,,,,,,,
824351,5,,,,,,,,,
824356,1,,,,,,,,,6
824356,2,,,,,,,,,
824360,1,,,,,,,,,10
824360,2,,,,,,,,,
824403,1,1,2,,1,,,,,8
824403,2,,,,,,,,,
824403,3,,,,,,,,,
824403,4,,,,,,,,,
824417,1,,,,,,,,,7
824419,1,,,,,,,,,7
824419,2,1,1,5,,,10,99,,
824419,3,,,,,,,,,
824423,1,,,,,,,,,8
824423,2,1,1,1,,,,,,
824423,3,,,,,,,,,
824434,1,,,,,,,,,6
824434,2,,,,,,,,,
824460,1,,,,,,,,,8
824503,1,,,,,,,,,7
824514,1,,,,,,,,,6
824535,1,,,,,,,,,9
824535,2,,,,,,,,,
824557,1,,,,,,,,,8
824557,2,,,,,,,,,
824574,1,2,,4,,,,,,4
824582,1,1,1,5,,,2,99,,3
824582,2,,,,,,,,,
824657,1,,,,,,,,,5
824657,2,,,,,,,,,
824663,1,2,,1,,,,,,3
824663,2,1,1,,1,,,,,
824671,1,,,,,,,,,6
824671,2,1,1,2,,,,,,
824671,3,,,,,,,,,
824673,1,,,,,,,,,5
824673,2,,,,,,,,,
824678,1,,,,,,,,,9
824678,2,1,2,,1,,,,,
824678,3,,,,,,,,,
824678,4,,,,,,,,,
824688,1,,,,,,,,,5
824688,2,1,2,,1,,,,,
824688,3,,,,,,,,,
824688,4,,,,,,,,,
824734,1,1,2,,1,,,,,3
824734,2,,,,,,,,,
824734,3,,,,,,,,,
824734,4,,,,,,,,,
824735,1,,,,,,,,,8
824755,1,,,,,,,,,7
824755,2,,,,,,,,,
824768,1,,,,,,,,,7
824768,2,,,,,,,,,
824768,3,,,,,,,,,
824798,1,1,2,3,,,,,,6
824798,2,,,,,,,,,
824798,3,,,,,,,,,
824808,1,,,,,,,,,7
824808,2,,,,,,,,,
824808,3,,,,,,,,,
824863,1,,,,,,,,,6
824863,2,,,,,,,,,
824863,3,,,,,,,,,
824869,1,,,,,,,,,2
824869,2,1,4,3,,,,,,
824869,3,,,,,,,,,
824869,4,,,,,,,,,
824869,5,,,,,,,,,
824869,6,,,,,,,,,
824876,1,,,,,,,,,6
824876,2,,,,,,,,,
824876,3,,,,,,,,,
824877,1,,,,,,,,,8
824877,2,1,2,,1,,,,,
824877,3,,,,,,,,,
824887,1,,,,,,,,,4
824887,2,2,,5,,,10,99,,
824887,3,,,,,,,,,
824887,4,,,,,,,,,
824891,1,1,4,,1,,,,,6
824891,2,,,,,,,,,
824891,3,2,,,,2,,,,
824919,1,,,,,,,,,7
824919,2,1,2,,1,,,,,
824930,1,1,2,,2,,10,99,,6
824951,1,,,,,,,,,9
824951,2,1,2,,2,,1,99,,
824959,1,,,,,,,,,5
824959,2,1,2,,1,,,,,
824959,3,,,,,,,,,
825004,1,,,,,,,,,7
825004,2,,,,,,,,,
825004,3,,,,,,,,,
825004,4,,,,,,,,,
825005,1,,,,,,,,,10
825005,2,1,2,2,,,,,,
825005,3,,,,,,,,,
825005,4,,,,,,,,,
825024,1,,,,,,,,,7
825024,2,1,2,3,,,,,,
825024,3,,,,,,,,,
825024,4,,,,,,,,,
825030,1,,,,,,,,,8
825030,2,1,3,3,,,,,,
825030,3,,,,,,,,,
825030,4,,,,,,,,,
825030,5,,,,,,,,,
825030,6,,,,,,,,,
825031,1,,,,,,,,,9
825031,2,1,2,3,,,,,,
825031,3,,,,,,,,,
825031,4,,,,,,,,,
825034,1,,,,,,,,,7
825034,2,1,1,,2,,10,99,,
825044,1,,,,,,,,,6
825044,2,,,,,,,,,
825044,3,,,,,,,,,
825045,1,,,,,,,,,9
825045,2,1,2,,1,,,,,
825045,3,,,,,,,,,
825045,4,,,,,,,,,
825054,1,,,,,,,,,8
825054,2,,,,,,,,,
825068,1,1,2,3,,,,,,7
825068,2,,,,,,,,,
825068,3,,,,,,,,,
825068,4,,,,,,,,,
825071,1,,,,,,,,,8
825071,2,,,,,,,,,
825071,3,,,,,,,,,
825094,1,,,,,,,,,10
825094,2,,,,,,,,,
825097,1,,,,,,,,,8
825097,2,1,2,3,,,,,,
825097,3,,,,,,,,,
825097,4,,,,,,,,,
825108,1,,,,,,,,,8
825108,2,,,,,,,,,
825119,1,,,,,,,,,7
825122,1,,,,,,,,,8
825132,1,,,,,,,,,4
825139,1,,,,,,,,,8
825139,2,,,,,,,,,
825139,3,,,,,,,,,
825139,4,,,,,,,,,
825142,1,1,2,3,,,,,,8
825142,2,,,,,,,,,
825142,3,,,,,,,,,
825142,4,,,,,,,,,
825150,1,,,,,,,,,8
825150,2,1,1,1,,,,,,
825150,3,,,,,,,,,
825163,1,,,,,,,,,8
825163,2,1,2,3,,,,,,
825163,3,,,,,,,,,
825163,4,,,,,,,,,
825164,1,,,,,,,,,8
825164,2,1,4,3,,,,,,
825164,3,,,,,,,,,
825164,4,,,,,,,,,
825164,5,,,,,,,,,
825164,6,,,,,,,,,
825167,1,,,,,,,,,6
825167,2,1,2,,1,,,,,
825167,3,,,,,,,,,
825185,1,,,,,,,,,8
825186,1,1,2,3,,,,,,10
825186,2,,,,,,,,,
825186,3,,,,,,,,,
825186,4,,,,,,,,,
825192,1,1,1,5,,,9,99,,7
825192,2,,,,,,,,,
825192,3,,,,,,,,,
825201,1,,,,,,,,,5
825201,2,,,,,,,,,
825201,3,,,,,,,,,
825203,1,,,,,,,,,9
825203,2,1,2,3,,,,,,
825203,3,,,,,,,,,
825203,4,,,,,,,,,
825208,1,,,,,,,,,8
825208,2,1,5,,1,,,,,
825208,3,,,,,,,,,
825208,4,,,,,,,,,
825208,5,,,,,,,,,
825208,6,,,,,,,,,
825208,7,,,,,,,,,
825209,1,,,,,,,,,6
825209,2,1,2,,1,,,,,
825209,3,,,,,,,,,
825209,4,,,,,,,,,
825213,1,,,,,,,,,7
825213,2,1,2,,1,,,,,
825213,3,,,,,,,,,
825213,4,,,,,,,,,
825216,1,,,,,,,,,6
