nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
735761,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
735814,1,10400,0,0,0,0,0,0,0,10400,0,0,0,0,0,0,0,0,8.7017,0,0,0,8.7017,8.7017,10408.7017,0,0
735903,1,11000,0,0,0,1000,0,0,0,11000,0,0,1000,1000,0,0,4800,4800,1.6470596533,0,0,1644.72,-1643.07294,3156.9270597,15156.92706,0,0
735969,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,27200,22600,49800,3878.4004385,430.284292,1046.478424,0,5355.1631546,55155.163155,73355.163155,0,0
735969,2,0,0,14950,200,0,0,0,0,0,15150,0,0,15150,0,0,0,0,0,0,0,0,0,0,15150,0,0
735976,1,0,0,8400,120,0,0,0,0,0,8520,0,0,8520,0,0,0,0,5.902460529,0,0,0,5.902460529,5.902460529,8525.9024605,0,0
736010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,5400,13.457984332,0,0,1973.664,-1960.206016,3439.7939843,3439.7939843,0,0
736010,2,19000,0,0,0,0,0,0,0,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000,0,0
736011,1,0,0,13200,0,0,0,0,0,0,13200,0,0,13200,0,0,4800,4800,57.235992463,0,324.31110317,0,381.54709563,5181.5470956,18381.547096,0,0
736011,2,0,0,9600,0,0,0,0,0,0,9600,0,0,9600,0,0,0,0,0,0,0,0,0,0,9600,0,0
736011,3,0,0,4476,0,0,0,0,0,0,4476,0,0,4476,0,0,0,0,0,0,0,0,0,0,4476,0,0
736034,1,0,0,0,0,700,0,0,0,0,0,0,700,700,0,0,3600,3600,0,0,0,0,0,3600,4300,0,0
736034,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,25000,0,25000
736037,1,0,0,5760,0,0,0,0,0,0,5760,0,0,5760,0,0,3600,3600,57.567706284,0,0,0,57.567706284,3657.5677063,9417.5677063,0,0
736205,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,1800,1800,90.347104836,0,0,0,90.347104836,1890.3471048,16190.347105,0,0
736205,2,0,0,4550,0,0,0,0,0,0,4550,0,0,4550,0,0,0,0,0,0,0,0,0,0,4550,0,0
736206,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,1800,1800,176.71474266,0,0,0,176.71474266,1976.7147427,26976.714743,0,0
736212,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,3600,3600,74.494306816,0,0,0,74.494306816,3674.4943068,27674.494307,0,0
736212,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,0,0,0,0,0,0,0,0,16900,0,0
736214,1,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,2400,2400,47.80783954,0,0,0,47.80783954,2447.8078395,14927.80784,0,0
736222,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,2400,2400,45.808250244,0,0,0,45.808250244,2445.8082502,20445.80825,0,0
736476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80000,0,21000,21000,609.119,0,0,0,609.119,21609.119,101609.119,80000,0
736528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,273.60169108,0,0,0,273.60169108,3273.6016911,3273.6016911,0,0
736528,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,20000,20000,0
736534,1,0,0,14300,6300,0,0,0,0,0,20600,0,0,20600,0,0,5000,5000,695.48057376,0,0,0,695.48057376,5695.4805738,26295.480574,0,0
736538,1,16950,0,0,0,0,0,0,0,16950,0,0,0,0,0,0,0,0,8.3681701286,0,0,0,8.3681701286,8.3681701286,16958.36817,0,0
736549,1,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,186.49213003,0,0,0,186.49213003,186.49213003,13186.49213,0,0
736578,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,2400,2400,31.550094023,0,0,0,31.550094023,2431.550094,11921.550094,0,0
736579,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,2160,2160,0,0,0,0,0,2160,17760,0,0
736627,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,6000,6000,0,0,0,0,0,6000,19000,0,0
736627,3,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
736629,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,3600,3600,27.549498485,0,0,0,27.549498485,3627.5494985,20627.549498,0,0
736629,3,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
736629,4,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
736657,4,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0
736703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,4800,91.82096717,0,0,0,91.82096717,4891.8209672,4891.8209672,0,0
736703,2,0,0,12740,0,0,0,0,0,0,12740,0,0,12740,0,0,0,0,0,0,0,0,0,0,12740,0,0
736714,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,101.79539959,0,0,0,101.79539959,101.79539959,18101.7954,0,0
736722,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,4200,4200,0,0,0,0,0,4200,15250,0,0
736739,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,7200,7200,0,0,0,0,0,7200,17600,0,0
736753,1,21000,0,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,169.00969174,0,0,0,169.00969174,169.00969174,21169.009692,0,0
736754,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,4800,4800,52.106304947,0,0,0,52.106304947,4852.1063049,24852.106305,0,0
736801,1,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,4800,4800,34.8068,0,0,0,34.8068,4834.8068,20434.8068,0,0
736801,2,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0
736828,1,17000,0,0,0,0,0,0,100,17000,0,-100,-100,-100,0,0,0,0,113.1221,0,0,0,113.1221,113.1221,17013.1221,0,0
736828,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
736831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,6000,9600,15600,243.6476,0,1304.175,0,1547.8226,17147.8226,52147.8226,35000,0
736831,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
736862,1,16000,0,0,0,0,0,0,5000,16000,0,-5000,-5000,-5000,0,0,0,0,26.1051,0,0,0,26.1051,26.1051,11026.1051,0,0
736917,1,29400,0,0,0,0,0,0,0,29400,0,0,0,0,0,0,15600,15600,52.2102,0,0,1973.664,-1921.4538,13678.5462,43078.5462,0,0
736917,2,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
736917,4,0,0,0,0,0,0,160,0,0,0,160,160,160,0,0,0,0,0,0,0,0,0,0,160,0,0
736918,1,0,0,27300,0,0,0,0,0,0,27300,0,0,27300,0,0,14750,14750,870.17,0,695.56,0,1565.73,16315.73,43615.73,0,0
736918,2,0,0,1495,0,0,0,0,0,0,1495,0,0,1495,0,0,0,0,0,0,0,0,0,0,1495,0,0
736919,1,0,0,13520,0,0,0,0,0,0,13520,0,0,13520,0,0,3150,3150,53.95054,0,0,0,53.95054,3203.95054,16723.95054,0,0
736921,1,43000,0,0,0,0,0,0,0,43000,0,0,0,0,0,0,7200,7200,522.102,0,217.3625,7170.9792,-6431.5147,768.4853,43768.4853,0,0
736935,1,34000,8000,0,0,0,0,0,0,42000,0,0,0,0,0,0,0,0,156.6306,0,0,0,156.6306,156.6306,42156.6306,0,0
736935,2,19000,4500,0,0,0,0,0,0,23500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23500,0,0
736939,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,7200,7200,121.8238,0,0,0,121.8238,7321.8238,22921.8238,0,0
736948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18613.323747,0,6000,6000,0,0,0,0,0,6000,24613.323747,18613.323747,0
736948,3,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,0,0,0,0,0,0,0,0,7800,0,0
736957,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,6000,6000,609.119,0,0,0,609.119,6609.119,30609.119,0,0
736957,2,5400,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0
737009,1,0,0,6214,0,0,0,0,0,0,6214,0,0,6214,0,0,2400,2400,0,0,0,0,0,2400,8614,0,0
737021,1,0,0,8905,0,0,0,0,0,0,8905,0,0,8905,0,0,2400,2400,172.81923118,0,0,0,172.81923118,2572.8192312,11477.819231,0,0
737047,1,0,0,9438,0,0,0,0,0,0,9438,0,0,9438,0,0,8300,8300,411.01156576,0,0,0,411.01156576,8711.0115658,18149.011566,0,0
737047,2,0,0,6721,0,0,0,0,0,0,6721,0,0,6721,0,0,0,0,0,0,0,0,0,0,6721,0,0
737047,3,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
737047,4,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0
737063,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3000,3000,152.78477589,0,0,0,152.78477589,3152.7847759,13552.784776,0,0
737110,1,11687,0,0,0,0,0,0,1200,11687,0,-1200,-1200,-1200,0,0,5400,5400,27.851638548,0,0,0,27.851638548,5427.8516385,15914.851639,0,0
737208,1,19400,0,7800,0,0,0,0,0,19400,7800,0,0,7800,0,0,8000,8000,30.860342572,0,2173.625,0,2204.4853426,10204.485343,37404.485343,0,0
737208,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
737208,3,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
737215,1,27999,0,0,0,0,0,0,0,27999,0,0,0,0,0,0,14400,14400,8.7017,0,0,0,8.7017,14408.7017,42407.7017,0,0
737218,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,9600,9600,129.80230242,0,0,0,129.80230242,9729.8023024,19479.802302,0,0
737312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54000,0,6000,6000,237.56486918,0,1614.853243,0,1852.4181121,7852.4181121,61852.418112,54000,0
737312,2,16700,0,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,0,0
737323,1,27000,0,0,0,0,0,0,0,27000,0,0,0,0,0,0,6600,6600,484.11631432,0,0,0,484.11631432,7084.1163143,34084.116314,0,0
737323,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
737336,1,0,0,20124,0,0,0,0,0,0,20124,0,0,20124,0,0,7900,7900,178.07055325,1216.5417463,0,0,1394.6122995,9294.6122995,29418.6123,0,0
737336,2,20800,0,0,0,0,0,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20800,0,0
737336,3,14040,0,0,0,0,0,0,0,14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14040,0,0
737343,1,0,0,0,0,0,0,0,4000,0,0,-4000,-4000,-4000,24000,0,5400,5400,64.39258,0,1414.9678764,0,1479.3604564,6879.3604564,26879.360456,24000,0
737349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,525,4800,5325,168.80037975,0,0,0,168.80037975,5493.8003797,29493.80038,24000,0
737349,2,14785,0,0,0,0,0,0,0,14785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14785,0,0
737349,3,10140,0,0,0,0,0,0,0,10140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10140,0,0
737360,1,0,0,162071,0,0,0,0,0,0,162071,0,0,162071,0,0,5400,5400,69.6136,918.9753046,0,0,988.5889046,6388.5889046,168459.5889,0,0
737401,1,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,30100,30100,281.93381867,0,489.69463319,1315.776,-544.1475481,29555.852452,69555.852452,0,0
737402,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,12000,5400,17400,0,0,0,0,0,17400,26500,0,0
737406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,7800,7800,87.017,695.56,0,1052.6208,-270.0438,7529.9562,27529.9562,20000,0
737406,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
737420,1,14400,0,0,0,0,0,0,0,14400,0,0,0,0,0,0,10000,10000,278.4544,0,482.83926613,6973.6128,-6212.319134,3787.6808661,18187.680866,0,0
737420,2,16000,700,0,0,0,0,0,0,16700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,0,0
737436,1,0,0,0,0,0,0,0,6000,0,0,-6000,-6000,-6000,90000,0,6000,6000,52.2102,0,0,4407.8496,-4355.6394,1644.3606,85644.3606,90000,0
737461,1,0,0,7680,0,0,0,0,0,0,7680,0,0,7680,0,0,3600,3600,0,0,0,0,0,3600,11280,0,0
737479,1,7000,0,18200,0,0,0,0,0,7000,18200,0,0,18200,0,0,9600,9600,87.017,0,869.45,0,956.467,10556.467,35756.467,0,0
737531,1,0,0,31200,0,0,0,0,0,0,31200,0,0,31200,0,0,9600,9600,34.8068,2608.35,0,0,2643.1568,12243.1568,43443.1568,0,0
737531,2,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,0,0,0,0,0,0,0,0,9750,0,0
737711,1,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,5800,5800,262.79134,0,0,0,262.79134,6062.79134,22312.79134,0,0
737711,2,0,0,10790,0,0,0,0,0,0,10790,0,0,10790,0,0,0,0,0,0,0,0,0,0,10790,0,0
737730,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,7200,7200,125.30448,434.725,260.835,6578.88,-5758.01552,1441.98448,16441.98448,0,0
737730,2,15000,100,0,0,0,0,0,0,15100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,0,0
737746,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,12000,12000,26.1051,0,273.87675,12499.872,-12199.89015,-199.89015,17800.10985,0,0
737746,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
737826,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,26500,26500,1510.3705193,3394.9206911,5053.2103083,0,9958.5015187,36458.501519,55958.501519,0,0
737826,2,15000,355.5734553,0,0,0,0,0,0,15355.573455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15355.573455,0,0
737841,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3600,3600,1007.3064264,0,675.52686067,0,1682.8332871,5282.8332871,15682.833287,0,0
737841,2,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
737860,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,5400,5400,121.71907867,0,0,5263.104,-5141.384921,258.61507867,16258.615079,0,0
737860,2,14000,380.79092618,0,0,0,0,0,0,14380.790926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14380.790926,0,0
737878,1,0,0,1638,0,0,0,0,0,0,1638,0,0,1638,0,0,12000,12000,0,0,0,0,0,12000,13638,0,0
737902,1,14000,0,0,0,3100,0,0,0,14000,0,0,3100,3100,0,0,4200,4200,0,0,0,0,0,4200,21300,0,0
737905,1,0,0,3250,0,0,0,0,0,0,3250,0,0,3250,0,0,1200,1200,0,0,0,0,0,1200,4450,0,0
737939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,4800,4800,0,0,0,0,0,4800,24800,20000,0
738012,1,16310,0,0,0,0,0,0,0,16310,0,0,0,0,0,0,3600,3600,157.90196156,0,0,0,157.90196156,3757.9019616,20067.901962,0,0
738012,2,14495,0,0,0,0,0,0,0,14495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14495,0,0
738013,1,0,0,17940,0,0,0,0,0,0,17940,0,0,17940,0,0,4800,4800,34.8068,0,0,0,34.8068,4834.8068,22774.8068,0,0
738025,1,16100,0,0,0,0,0,0,0,16100,0,0,0,0,0,0,4800,4800,65.590271103,0,0,0,65.590271103,4865.5902711,20965.590271,0,0
738136,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,8700,8700,0,0,0,0,0,8700,28700,0,0
738136,2,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
738147,1,0,0,6695,0,0,0,0,0,0,6695,0,0,6695,0,0,2400,2400,87.017,0,0,0,87.017,2487.017,9182.017,0,0
738151,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,20.86188752,0,0,0,20.86188752,20.86188752,15620.861888,0,0
738152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,12500,12500,207.40490873,0,0,5920.992,-5713.587091,6786.4129087,12786.412909,6000,0
738152,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
800001,1,15000,392.08185488,0,0,0,0,0,0,15392.081855,0,0,0,0,0,0,0,0,78.3153,0,1086.8125,0,1165.1278,1165.1278,16557.209655,0,0
800001,2,13000,0,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
800002,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,8400,8400,8.7017,0,0,0,8.7017,8408.7017,30408.7017,0,0
800003,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,8400,8400,365.4714,0,0,9868.32,-9502.8486,-1102.8486,14897.1514,0,0
800003,2,14500,422.23594425,0,0,0,0,0,0,14922.235944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14922.235944,0,0
800008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,3600,3600,31.32612,0,0,0,31.32612,3631.32612,31631.32612,28000,0
800010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,12000,12000,17.4034,0,0,9868.32,-9850.9166,2149.0834,17149.0834,15000,0
800010,2,5000,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0
800013,1,16800,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,6000,6000,0,0,0,0,0,6000,22800,0,0
800015,1,15000,0,0,0,0,0,0,500,15000,0,-500,-500,-500,0,6400,7800,14200,87.017,0,0,0,87.017,14287.017,28787.017,0,0
800020,1,2416,0,0,0,5600,0,5000,2400,2416,0,2600,8200,8200,0,0,0,0,0.957187,0,0,0,0.957187,0.957187,10616.957187,0,0
800029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.26584,0,0,0,132.26584,132.26584,132.26584,0,0
800029,2,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
800040,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,4200,4200,127.39711595,323.28716889,0,0,450.68428484,4650.6842848,16650.684285,0,0
800040,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
800041,1,12000,1000,0,0,0,0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0
800044,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,9000,9000,279.33569782,0,0,0,279.33569782,9279.3356978,22279.335698,0,0
800053,1,0,0,0,0,0,0,12000,0,0,0,12000,12000,12000,0,0,0,0,428.12364,0,2173.625,0,2601.74864,2601.74864,14601.74864,0,0
800053,2,15400,0,0,0,0,0,0,0,15400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15400,0,0
800061,1,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,1.74034,0,0,0,1.74034,1.74034,7001.74034,0,0
800061,2,0,0,0,0,2000,0,0,0,0,0,0,2000,2000,6000,0,0,0,0,0,0,0,0,0,8000,6000,0
800106,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,52.2102,0,0,0,52.2102,52.2102,16052.2102,0,0
800112,1,14700,0,3900,0,0,0,0,0,14700,3900,0,0,3900,0,0,0,0,34.8068,0,0,0,34.8068,34.8068,18634.8068,0,0
800112,3,0,0,1500,0,0,0,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0
800120,1,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,20400,0,0
800127,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,6500,6500,84.430443769,0,0,0,84.430443769,6584.4304438,26084.430444,0,0
800127,2,7700,0,0,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,0,0
800134,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,4800,4800,0,0,0,5263.104,-5263.104,-463.104,23536.896,0,0
800135,1,0,0,19200,0,0,0,0,0,0,19200,0,0,19200,0,0,9600,9600,277.44818873,401.05526408,1024.6737275,1315.776,387.40118036,9987.4011804,29187.40118,0,0
800135,3,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
800135,4,14000,0,0,0,0,0,0,0,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0
800145,1,5200,0,0,0,0,0,100,0,5200,0,100,100,100,0,0,5400,5400,0,0,0,0,0,5400,10700,0,0
800148,1,0,0,8400,0,0,0,0,0,0,8400,0,0,8400,0,0,7200,7200,0,0,0,0,0,7200,15600,0,0
800150,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,4200,4200,0,0,0,0,0,4200,21200,0,0
800166,1,15000,0,3000,0,250,0,0,0,15000,3000,0,250,3250,0,0,0,0,0,0,0,0,0,0,18250,0,0
800171,1,8500,0,0,0,0,0,0,0,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0
800175,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,87.017,0,0,0,87.017,87.017,20087.017,0,0
800179,1,0,0,12600,0,0,0,0,500,0,12600,-500,-500,12100,0,0,6150,6150,121.8238,0,0,0,121.8238,6271.8238,18371.8238,0,0
800180,1,0,0,10800,0,0,0,0,0,0,10800,0,0,10800,0,0,0,0,0,0,0,0,0,0,10800,0,0
800180,3,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
800181,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,4800,4800,0,0,0,0,0,4800,24800,0,0
800183,1,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,15600,0,0
800184,1,22000,0,0,0,700,0,0,0,22000,0,0,700,700,0,0,6000,6000,348.068,0,0,0,348.068,6348.068,29048.068,0,0
800211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,6000,6000,278.4544,0,0,0,278.4544,6278.4544,26278.4544,20000,0
800243,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,3960,3960,17.4034,0,0,0,17.4034,3977.4034,27977.4034,0,0
800243,3,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0
800243,4,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
800243,5,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,0,0
800260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,4800,4800,67.967593166,0,0,0,67.967593166,4867.9675932,22867.967593,18000,0
800264,1,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0
800264,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
800267,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,3000,3000,137.03757385,0,0,0,137.03757385,3137.0375738,22637.037574,0,0
800269,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,3400,3400,100.0667621,0,0,0,100.0667621,3500.0667621,18500.066762,0,0
800269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,5000,5000,0
800270,2,10500,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0
800274,1,0,0,29900,0,0,0,0,0,0,29900,0,0,29900,0,0,6000,6000,161.96029902,0,0,0,161.96029902,6161.960299,36061.960299,0,0
800277,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,7200,7200,26.382065433,0,0,0,26.382065433,7226.3820654,18276.382065,0,0
800277,2,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
800282,1,0,0,26000,0,0,0,0,0,0,26000,0,0,26000,0,0,4950,4950,118.79249823,0,0,0,118.79249823,5068.7924982,31068.792498,0,0
800286,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,3000,3000,0,0,0,0,0,3000,13400,0,0
800298,1,0,0,16250,0,0,0,0,5000,0,16250,-5000,-5000,11250,0,0,3050,3050,96.286835327,0,0,0,96.286835327,3146.2868353,14396.286835,0,0
800308,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,6000,6000,228.86202175,0,0,0,228.86202175,6228.8620218,12728.862022,0,0
800308,2,0,0,6760,0,0,0,0,0,0,6760,0,0,6760,0,0,0,0,0,0,0,0,0,0,6760,0,0
800308,3,0,0,5850,0,0,0,0,0,0,5850,0,0,5850,0,0,0,0,0,0,0,0,0,0,5850,0,0
800327,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,4200,4200,345.38345333,0,0,0,345.38345333,4545.3834533,18845.383453,0,0
800327,3,18000,350,0,0,0,0,0,0,18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18350,0,0
800335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,4800,4800,278.4544,0,0,4934.16,-4655.7056,144.2944,10144.2944,10000,0
800335,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,15000,15000,0
800336,1,20500,0,0,0,0,0,0,0,20500,0,0,0,0,0,0,4850,4850,261.051,0,0,230.2608,30.7902,4880.7902,25380.7902,0,0
800336,2,0,0,0,0,0,0,3200,0,0,0,3200,3200,3200,0,0,0,0,0,0,0,0,0,0,3200,0,0
800386,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,5100,5100,713.5394,0,0,0,713.5394,5813.5394,12963.5394,0,0
800416,1,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,2400,2400,0,0,0,0,0,2400,9600,0,0
800424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,0,0,0,0,0,2400,2400,0,0
